"Plot Title: CT_346_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739346, SEN S/N: 20739346)","Temp, °C (LGR S/N: 20739346, SEN S/N: 20739346)","Specific Conductance, μS/cm (LGR S/N: 20739346)","Salinity, ppt (LGR S/N: 20739346)"
1,06/07/21 01:20:00 PM,0.0,23.47,,
2,06/07/21 01:40:00 PM,0.0,23.84,,
3,06/07/21 02:00:00 PM,0.0,23.64,,
4,06/07/21 02:20:00 PM,0.0,23.53,,
5,06/07/21 02:40:00 PM,0.0,24.00,,
6,06/07/21 03:00:00 PM,0.0,26.42,,
7,06/07/21 03:20:00 PM,40454.8,28.57,53785.7,35.5357
8,06/07/21 03:40:00 PM,40704.0,28.66,54028.1,35.7161
9,06/07/21 04:00:00 PM,41197.0,28.63,54716.8,36.2295
10,06/07/21 04:20:00 PM,41117.3,28.59,54654.4,36.1829
11,06/07/21 04:40:00 PM,40788.6,28.58,54229.4,35.8660
12,06/07/21 05:00:00 PM,40752.3,28.53,54234.6,35.8698
13,06/07/21 05:20:00 PM,40728.1,28.48,54255.9,35.8857
14,06/07/21 05:40:00 PM,40737.2,28.43,54321.7,35.9348
15,06/07/21 06:00:00 PM,40698.0,28.37,54333.3,35.9434
16,06/07/21 06:20:00 PM,40688.9,28.32,54374.9,35.9744
17,06/07/21 06:40:00 PM,40649.8,28.26,54386.7,35.9832
18,06/07/21 07:00:00 PM,40670.9,28.20,54479.3,36.0522
19,06/07/21 07:20:00 PM,40676.9,28.15,54541.4,36.0986
20,06/07/21 07:40:00 PM,40628.7,28.09,54541.1,36.0984
21,06/07/21 08:00:00 PM,40625.7,28.04,54591.3,36.1358
22,06/07/21 08:20:00 PM,40613.7,27.97,54650.2,36.1797
23,06/07/21 08:40:00 PM,40598.7,27.89,54715.6,36.2285
24,06/07/21 09:00:00 PM,40580.6,27.83,54756.1,36.2588
25,06/07/21 09:20:00 PM,40589.6,27.75,54854.2,36.3320
26,06/07/21 09:40:00 PM,40544.6,27.72,54827.1,36.3118
27,06/07/21 10:00:00 PM,40532.6,27.65,54886.6,36.3561
28,06/07/21 10:20:00 PM,40550.6,27.64,54923.8,36.3840
29,06/07/21 10:40:00 PM,40553.6,27.62,54951.3,36.4045
30,06/07/21 11:00:00 PM,40541.6,27.61,54947.9,36.4020
31,06/07/21 11:20:00 PM,40541.6,27.61,54950.3,36.4037
32,06/07/21 11:40:00 PM,40541.6,27.62,54942.2,36.3977
33,06/08/21 12:00:00 AM,40565.6,27.62,54977.1,36.4238
34,06/08/21 12:20:00 AM,40559.6,27.62,54971.4,36.4195
35,06/08/21 12:40:00 AM,40571.6,27.64,54969.0,36.4177
36,06/08/21 01:00:00 AM,40550.6,27.67,54911.4,36.3747
37,06/08/21 01:20:00 AM,40571.6,27.67,54942.3,36.3978
38,06/08/21 01:40:00 AM,40571.6,27.69,54923.7,36.3839
39,06/08/21 02:00:00 AM,40559.6,27.69,54909.8,36.3735
40,06/08/21 02:20:00 AM,40562.6,27.72,54884.8,36.3549
41,06/08/21 02:40:00 AM,40604.7,27.72,54944.3,36.3992
42,06/08/21 03:00:00 AM,40586.6,27.73,54911.6,36.3749
43,06/08/21 03:20:00 AM,40640.7,27.73,54987.3,36.4314
44,06/08/21 03:40:00 AM,40604.7,27.73,54940.9,36.3968
45,06/08/21 04:00:00 AM,40592.6,27.74,54916.4,36.3785
46,06/08/21 04:20:00 AM,40577.6,27.72,54919.5,36.3807
47,06/08/21 04:40:00 AM,40604.7,27.73,54948.1,36.4021
48,06/08/21 05:00:00 AM,40619.7,27.74,54960.3,36.4112
49,06/08/21 05:20:00 AM,40619.7,27.73,54973.2,36.4208
50,06/08/21 05:40:00 AM,40616.7,27.73,54971.5,36.4196
51,06/08/21 06:00:00 AM,40604.7,27.69,54999.6,36.4406
52,06/08/21 06:20:00 AM,40583.6,27.69,54973.4,36.4210
53,06/08/21 06:40:00 AM,40589.6,27.67,55004.9,36.4445
54,06/08/21 07:00:00 AM,40610.7,27.70,55004.4,36.4442
55,06/08/21 07:20:00 AM,40571.6,27.69,54964.2,36.4142
56,06/08/21 07:40:00 AM,40604.7,27.69,55011.5,36.4495
57,06/08/21 08:00:00 AM,40568.6,27.70,54954.5,36.4069
58,06/08/21 08:20:00 AM,40592.6,27.72,54968.4,36.4173
59,06/08/21 08:40:00 AM,40589.6,27.73,54956.2,36.4082
60,06/08/21 09:00:00 AM,40601.7,27.73,54975.0,36.4222
61,06/08/21 09:20:00 AM,40589.6,27.75,54940.0,36.3961
62,06/08/21 09:40:00 AM,40610.7,27.80,54918.6,36.3801
63,06/08/21 10:00:00 AM,40622.7,27.84,54895.4,36.3627
64,06/08/21 10:20:00 AM,40619.7,27.90,54831.0,36.3147
65,06/08/21 10:40:00 AM,40676.9,27.99,54816.8,36.3040
66,06/08/21 11:00:00 AM,40664.8,28.04,54750.7,36.2548
67,06/08/21 11:20:00 AM,40679.9,28.10,54711.1,36.2252
68,06/08/21 11:40:00 AM,40679.9,28.18,54630.5,36.1650
69,06/08/21 12:00:00 PM,40698.0,28.26,54574.4,36.1231
70,06/08/21 12:20:00 PM,40710.0,28.25,54603.2,36.1446
71,06/08/21 12:40:00 PM,40710.0,28.23,54626.2,36.1619
72,06/08/21 01:00:00 PM,40728.1,28.31,54570.2,36.1200
73,06/08/21 01:20:00 PM,40773.5,28.38,54561.1,36.1133
74,06/08/21 01:40:00 PM,40761.4,28.42,54506.0,36.0722
75,06/08/21 02:00:00 PM,40773.5,28.48,54462.8,36.0400
76,06/08/21 02:20:00 PM,40776.5,28.52,54428.1,36.0141
77,06/08/21 02:40:00 PM,40734.2,28.53,54363.6,35.9660
78,06/08/21 03:00:00 PM,40797.7,28.48,54502.3,36.0694
79,06/08/21 03:20:00 PM,40794.6,28.53,54449.1,36.0297
80,06/08/21 03:40:00 PM,40779.5,28.54,54421.0,36.0088
81,06/08/21 04:00:00 PM,40773.5,28.52,54435.9,36.0199
82,06/08/21 04:20:00 PM,40806.7,28.47,54534.1,36.0931
83,06/08/21 04:40:00 PM,40806.7,28.45,54557.1,36.1102
84,06/08/21 05:00:00 PM,40776.5,28.39,54580.9,36.1280
85,06/08/21 05:20:00 PM,40782.5,28.38,54601.6,36.1435
86,06/08/21 05:40:00 PM,40752.3,28.34,54604.8,36.1458
87,06/08/21 06:00:00 PM,40752.3,28.28,54669.2,36.1939
88,06/08/21 06:20:00 PM,40764.4,28.26,54708.6,36.2233
89,06/08/21 06:40:00 PM,40773.5,28.22,54764.6,36.2651
90,06/08/21 07:00:00 PM,40728.1,28.18,54747.5,36.2523
91,06/08/21 07:20:00 PM,40764.4,28.17,54809.1,36.2983
92,06/08/21 07:40:00 PM,40737.2,28.13,54816.4,36.3038
93,06/08/21 08:00:00 PM,40758.3,28.07,54909.7,36.3735
94,06/08/21 08:20:00 PM,40746.3,28.04,54927.2,36.3865
95,06/08/21 08:40:00 PM,40734.2,27.97,54986.4,36.4307
96,06/08/21 09:00:00 PM,40731.2,27.91,55047.5,36.4764
97,06/08/21 09:20:00 PM,40685.9,27.84,55062.0,36.4872
98,06/08/21 09:40:00 PM,40710.0,27.80,55139.0,36.5448
99,06/08/21 10:00:00 PM,40688.9,27.77,55144.3,36.5487
100,06/08/21 10:20:00 PM,40685.9,27.72,55195.3,36.5868
101,06/08/21 10:40:00 PM,40664.8,27.67,55221.7,36.6065
102,06/08/21 11:00:00 PM,40652.8,27.58,55302.8,36.6672
103,06/08/21 11:20:00 PM,40661.8,27.52,55381.0,36.7256
104,06/08/21 11:40:00 PM,40667.8,27.51,55402.1,36.7415
105,06/09/21 12:00:00 AM,40634.7,27.46,55412.4,36.7492
106,06/09/21 12:20:00 AM,40625.7,27.42,55445.0,36.7735
