"Plot Title: CT_345_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739345, SEN S/N: 20739345)","Temp, °C (LGR S/N: 20739345, SEN S/N: 20739345)","Specific Conductance, μS/cm (LGR S/N: 20739345)","Salinity, ppt (LGR S/N: 20739345)"
1,06/07/21 01:40:00 PM,0.0,24.20,,
2,06/07/21 02:00:00 PM,0.0,23.99,,
3,06/07/21 02:20:00 PM,0.0,23.85,,
4,06/07/21 02:40:00 PM,0.0,24.01,,
5,06/07/21 03:00:00 PM,0.0,24.79,,
6,06/07/21 03:20:00 PM,41093.2,28.53,53785.7,35.5357
7,06/07/21 03:40:00 PM,41548.2,28.64,54276.9,35.9014
8,06/07/21 04:00:00 PM,41120.7,28.59,53775.6,35.5281
9,06/07/21 04:20:00 PM,41520.3,28.57,54326.9,35.9386
10,06/07/21 04:40:00 PM,41484.4,28.49,54369.2,35.9702
11,06/07/21 05:00:00 PM,41424.7,28.52,54267.6,35.8944
12,06/07/21 05:20:00 PM,41472.5,28.47,54389.0,35.9849
13,06/07/21 05:40:00 PM,41500.4,28.41,54494.8,36.0638
14,06/07/21 06:00:00 PM,41448.6,28.36,54485.6,36.0570
15,06/07/21 06:20:00 PM,41424.7,28.31,54513.1,36.0775
16,06/07/21 06:40:00 PM,41369.2,28.27,54488.6,36.0592
17,06/07/21 07:00:00 PM,41393.0,28.21,54589.5,36.1344
18,06/07/21 07:20:00 PM,41349.4,28.15,54601.4,36.1433
19,06/07/21 07:40:00 PM,41408.9,28.10,54739.5,36.2463
20,06/07/21 08:00:00 PM,41325.6,28.05,54688.5,36.2083
21,06/07/21 08:20:00 PM,41325.6,28.00,54748.0,36.2527
22,06/07/21 08:40:00 PM,41341.4,27.94,54838.9,36.3206
23,06/07/21 09:00:00 PM,41290.0,27.87,54851.1,36.3297
24,06/07/21 09:20:00 PM,41262.4,27.80,54895.1,36.3625
25,06/07/21 09:40:00 PM,41250.5,27.74,54949.5,36.4032
26,06/07/21 10:00:00 PM,41242.6,27.68,55009.4,36.4479
27,06/07/21 10:20:00 PM,41230.8,27.63,55053.7,36.4810
28,06/07/21 10:40:00 PM,41230.8,27.59,55103.3,36.5180
29,06/07/21 11:00:00 PM,41183.5,27.56,55079.0,36.4999
30,06/07/21 11:20:00 PM,41211.1,27.53,55155.1,36.5568
31,06/07/21 11:40:00 PM,41195.3,27.52,55152.0,36.5545
32,06/08/21 12:00:00 AM,41230.8,27.53,55196.6,36.5878
33,06/08/21 12:20:00 AM,41207.2,27.53,55172.4,36.5697
34,06/08/21 12:40:00 AM,41230.8,27.55,55190.5,36.5832
35,06/08/21 01:00:00 AM,41215.0,27.55,55176.8,36.5730
36,06/08/21 01:20:00 AM,41242.6,27.58,55189.6,36.5826
37,06/08/21 01:40:00 AM,41290.0,27.61,55229.0,36.6120
38,06/08/21 02:00:00 AM,41219.0,27.61,55141.4,36.5465
