Serial Number:20555869 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2022-03-27 07:00:00,30.93,51, , , , , 
2022-03-27 07:10:00,26.77,"53,658", , , , , 
2022-03-27 07:20:00,28.23,19, , , , , 
2022-03-27 07:30:00,28.18,330, , , , , 
2022-03-27 07:40:00,27.93,298, , , , , 
2022-03-27 07:50:00,28.14,75, , , , , 
2022-03-27 08:00:00,28.27,520, , , , , 
2022-03-27 08:10:00,29.08,153, , , , , 
2022-03-27 08:20:00,29.56,"6,712", , , , , 
2022-03-27 08:30:00,29.90,"37,458", , , , , 
2022-03-27 08:40:00,30.03,"44,503", , , , , 
2022-03-27 08:50:00,30.24,"35,144", , , , , 
2022-03-27 09:00:00,30.24,"30,546", , , , , 
2022-03-27 09:10:00,30.28,"61,747", , , , , 
2022-03-27 09:20:00,30.24,"22,518", , , , , 
2022-03-27 09:30:00,30.37,"40,837", , , , , 
2022-03-27 09:40:00,30.46,"44,892", , , , , 
2022-03-27 09:50:00,30.37,"124,682", , , , , 
2022-03-27 10:00:00,30.28,"55,030", , , , , 
2022-03-27 10:10:00,29.81,"19,287", , , , , 
2022-03-27 10:20:00,30.46,"69,673", , , , , 
2022-03-27 10:30:00,29.68,"16,620", , , , , 
2022-03-27 10:40:00,30.28,"42,926", , , , , 
2022-03-27 10:50:00,29.26,"1,127", , , , , 
2022-03-27 11:00:00,29.17,"1,076", , , , , 
2022-03-27 11:10:00,29.26,976, , , , , 
2022-03-27 11:20:00,29.30,908, , , , , 
2022-03-27 11:30:00,29.21,"1,460", , , , , 
2022-03-27 11:40:00,29.30,924, , , , , 
2022-03-27 11:50:00,29.30,"1,052", , , , , 
2022-03-27 12:00:00,29.26,"1,932", , , , , 
2022-03-27 12:10:00,29.21,"1,151", , , , , 
2022-03-27 12:20:00,29.17,773, , , , , 
2022-03-27 12:30:00,29.13,"1,069", , , , , 
2022-03-27 12:40:00,29.17,574, , , , , 
2022-03-27 12:50:00,29.17,593, , , , , 
2022-03-27 13:00:00,29.30,"1,015", , , , , 
2022-03-27 13:10:00,29.30,967, , , , , 
2022-03-27 13:20:00,29.34,916, , , , , 
2022-03-27 13:30:00,29.30,862, , , , , 
2022-03-27 13:40:00,29.34,790, , , , , 
2022-03-27 13:50:00,29.38,399, , , , , 
2022-03-27 14:00:00,29.38,866, , , , , 
2022-03-27 14:10:00,29.43,"1,052", , , , , 
2022-03-27 14:20:00,29.43,986, , , , , 
2022-03-27 14:30:00,29.43,905, , , , , 
2022-03-27 14:40:00,29.38,980, , , , , 
2022-03-27 14:50:00,29.30,214, , , , , 
