date,TempInSitu,AbsPressure,Depth,LoggerID
2022-06-07T10:00:00Z,26.977,105.513,0.386,WL_876_VSled_20220607
2022-06-07T10:02:00Z,26.977,105.41,0.375,WL_876_VSled_20220607
2022-06-07T10:04:00Z,26.977,105.582,0.393,WL_876_VSled_20220607
2022-06-07T10:06:00Z,26.977,105.462,0.381,WL_876_VSled_20220607
2022-06-07T10:08:00Z,26.977,105.479,0.382,WL_876_VSled_20220607
2022-06-07T10:10:00Z,26.977,105.634,0.398,WL_876_VSled_20220607
2022-06-07T10:12:00Z,26.977,105.445,0.379,WL_876_VSled_20220607
2022-06-07T10:14:00Z,26.977,105.341,0.368,WL_876_VSled_20220607
2022-06-07T10:16:00Z,26.977,105.272,0.361,WL_876_VSled_20220607
2022-06-07T10:18:00Z,27.075,105.327,0.367,WL_876_VSled_20220607
2022-06-07T10:20:00Z,27.075,105.344,0.369,WL_876_VSled_20220607
2022-06-07T10:22:00Z,27.075,105.516,0.386,WL_876_VSled_20220607
2022-06-07T10:24:00Z,27.075,105.309,0.365,WL_876_VSled_20220607
2022-06-07T10:26:00Z,27.075,105.464,0.381,WL_876_VSled_20220607
2022-06-07T10:28:00Z,27.075,105.464,0.381,WL_876_VSled_20220607
2022-06-07T10:30:00Z,27.173,105.329,0.368,WL_876_VSled_20220607
2022-06-07T10:32:00Z,27.173,105.312,0.366,WL_876_VSled_20220607
2022-06-07T10:34:00Z,27.173,105.398,0.375,WL_876_VSled_20220607
2022-06-07T10:36:00Z,27.272,105.332,0.368,WL_876_VSled_20220607
2022-06-07T10:38:00Z,27.272,105.573,0.393,WL_876_VSled_20220607
2022-06-07T10:40:00Z,27.173,105.209,0.355,WL_876_VSled_20220607
2022-06-07T10:42:00Z,27.272,105.573,0.393,WL_876_VSled_20220607
2022-06-07T10:44:00Z,27.272,105.694,0.405,WL_876_VSled_20220607
2022-06-07T10:46:00Z,27.272,105.177,0.352,WL_876_VSled_20220607
2022-06-07T10:48:00Z,27.37,105.8,0.416,WL_876_VSled_20220607
2022-06-07T10:50:00Z,27.37,105.507,0.386,WL_876_VSled_20220607
2022-06-07T10:52:00Z,27.37,105.352,0.371,WL_876_VSled_20220607
2022-06-07T10:54:00Z,27.37,105.558,0.392,WL_876_VSled_20220607
2022-06-07T10:56:00Z,27.37,105.369,0.372,WL_876_VSled_20220607
2022-06-07T10:58:00Z,27.468,105.268,0.362,WL_876_VSled_20220607
2022-06-07T11:00:00Z,27.468,105.475,0.384,WL_876_VSled_20220607
2022-06-07T11:02:00Z,27.468,105.32,0.368,WL_876_VSled_20220607
2022-06-07T11:04:00Z,27.468,105.372,0.373,WL_876_VSled_20220607
2022-06-07T11:06:00Z,27.468,105.509,0.387,WL_876_VSled_20220607
2022-06-07T11:08:00Z,27.567,105.46,0.382,WL_876_VSled_20220607
2022-06-07T11:10:00Z,27.567,105.305,0.366,WL_876_VSled_20220607
2022-06-07T11:12:00Z,27.567,105.34,0.37,WL_876_VSled_20220607
2022-06-07T11:14:00Z,27.567,105.443,0.381,WL_876_VSled_20220607
2022-06-07T11:16:00Z,27.567,105.288,0.365,WL_876_VSled_20220607
2022-06-07T11:18:00Z,27.567,105.236,0.359,WL_876_VSled_20220607
2022-06-07T11:20:00Z,27.665,105.17,0.353,WL_876_VSled_20220607
2022-06-07T11:22:00Z,27.665,105.222,0.358,WL_876_VSled_20220607
2022-06-07T11:24:00Z,27.665,105.222,0.358,WL_876_VSled_20220607
2022-06-07T11:26:00Z,27.665,105.256,0.362,WL_876_VSled_20220607
2022-06-07T11:28:00Z,27.665,105.308,0.367,WL_876_VSled_20220607
2022-06-07T11:30:00Z,27.665,105.291,0.365,WL_876_VSled_20220607
2022-06-07T11:32:00Z,27.764,105.259,0.362,WL_876_VSled_20220607
2022-06-07T11:34:00Z,27.764,105.362,0.373,WL_876_VSled_20220607
2022-06-07T11:36:00Z,27.862,105.348,0.372,WL_876_VSled_20220607
2022-06-07T11:38:00Z,27.862,105.261,0.363,WL_876_VSled_20220607
2022-06-07T11:40:00Z,27.862,105.193,0.356,WL_876_VSled_20220607
2022-06-07T11:42:00Z,27.862,105.227,0.359,WL_876_VSled_20220607
2022-06-07T11:44:00Z,27.862,105.434,0.381,WL_876_VSled_20220607
2022-06-07T11:46:00Z,27.862,105.124,0.349,WL_876_VSled_20220607
2022-06-07T11:48:00Z,27.961,105.212,0.358,WL_876_VSled_20220607
2022-06-07T11:50:00Z,27.961,105.281,0.365,WL_876_VSled_20220607
2022-06-07T11:52:00Z,28.06,105.198,0.357,WL_876_VSled_20220607
2022-06-07T11:54:00Z,28.06,105.198,0.357,WL_876_VSled_20220607
2022-06-07T11:56:00Z,28.06,105.181,0.355,WL_876_VSled_20220607
2022-06-07T11:58:00Z,28.06,105.043,0.341,WL_876_VSled_20220607
2022-06-07T12:00:00Z,28.06,105.146,0.352,WL_876_VSled_20220607
2022-06-07T12:02:00Z,28.06,105.249,0.362,WL_876_VSled_20220607
2022-06-07T12:04:00Z,28.06,105.026,0.339,WL_876_VSled_20220607
2022-06-07T12:06:00Z,28.159,105.045,0.342,WL_876_VSled_20220607
2022-06-07T12:08:00Z,28.159,105.166,0.354,WL_876_VSled_20220607
2022-06-07T12:10:00Z,28.159,105.08,0.345,WL_876_VSled_20220607
2022-06-07T12:12:00Z,28.159,104.908,0.328,WL_876_VSled_20220607
2022-06-07T12:14:00Z,28.159,105.114,0.349,WL_876_VSled_20220607
2022-06-07T12:16:00Z,28.159,105.132,0.351,WL_876_VSled_20220607
2022-06-07T12:18:00Z,28.159,105.045,0.342,WL_876_VSled_20220607
2022-06-07T12:20:00Z,28.258,105.083,0.346,WL_876_VSled_20220607
2022-06-07T12:22:00Z,28.258,105.083,0.346,WL_876_VSled_20220607
2022-06-07T12:24:00Z,28.258,105.134,0.351,WL_876_VSled_20220607
2022-06-07T12:26:00Z,28.258,104.962,0.333,WL_876_VSled_20220607
2022-06-07T12:28:00Z,28.357,105.171,0.355,WL_876_VSled_20220607
2022-06-07T12:30:00Z,28.357,105.171,0.355,WL_876_VSled_20220607
2022-06-07T12:32:00Z,28.357,105.154,0.353,WL_876_VSled_20220607
2022-06-07T12:34:00Z,28.357,105.016,0.339,WL_876_VSled_20220607
2022-06-07T12:36:00Z,28.357,105.068,0.345,WL_876_VSled_20220607
2022-06-07T12:38:00Z,28.456,104.967,0.335,WL_876_VSled_20220607
