date,PAR,Temperature
2022-06-07T10:00:31Z,264.84366,26.962
2022-06-07T10:02:31Z,218.76031,26.929
2022-06-07T10:04:31Z,201.82509,26.921
2022-06-07T10:06:31Z,223.03669,26.896
2022-06-07T10:08:31Z,308.21751,26.863
2022-06-07T10:10:31Z,470.22146,26.871
2022-06-07T10:12:31Z,666.61608,26.871
2022-06-07T10:14:31Z,762.3903,26.847
2022-06-07T10:16:31Z,559.02528,26.847
2022-06-07T10:18:31Z,436.48109,26.855
2022-06-07T10:20:31Z,238.19446,26.855
2022-06-07T10:22:31Z,388.23942,26.863
2022-06-07T10:24:31Z,320.71532,26.871
2022-06-07T10:26:31Z,219.20312,26.88
2022-06-07T10:28:31Z,493.00303,26.896
2022-06-07T10:30:31Z,971.48401,26.913
2022-06-07T10:32:31Z,364.40501,26.921
2022-06-07T10:34:31Z,170.1811,26.921
2022-06-07T10:36:31Z,853.97486,26.913
2022-06-07T10:38:31Z,571.66554,26.946
2022-06-07T10:40:31Z,191.69617,26.979
2022-06-07T10:42:31Z,193.19491,27.004
2022-06-07T10:44:31Z,217.36375,27.02
2022-06-07T10:46:31Z,181.71278,27.028
2022-06-07T10:48:31Z,227.66918,27.053
2022-06-07T10:50:31Z,259.56089,27.053
2022-06-07T10:52:31Z,157.41079,27.094
2022-06-07T10:54:31Z,139.35152,27.103
2022-06-07T10:56:31Z,149.11814,27.136
2022-06-07T10:58:31Z,141.3612,27.161
2022-06-07T11:00:31Z,146.58824,27.161
2022-06-07T11:02:31Z,157.42318,27.194
2022-06-07T11:04:31Z,184.22411,27.202
2022-06-07T11:06:31Z,162.00612,27.235
2022-06-07T11:08:31Z,199.04746,27.251
2022-06-07T11:10:31Z,199.4593,27.276
2022-06-07T11:12:31Z,168.66688,27.293
2022-06-07T11:14:31Z,166.36302,27.284
2022-06-07T11:16:31Z,143.62171,27.309
2022-06-07T11:18:31Z,142.79492,27.35
2022-06-07T11:20:31Z,151.54587,27.367
2022-06-07T11:22:31Z,151.79359,27.367
2022-06-07T11:24:31Z,175.43601,27.383
2022-06-07T11:26:31Z,209.35908,27.4
2022-06-07T11:28:31Z,229.74079,27.424
2022-06-07T11:30:31Z,235.51592,27.433
2022-06-07T11:32:31Z,232.49056,27.457
2022-06-07T11:34:31Z,233.65797,27.482
2022-06-07T11:36:31Z,262.42523,27.507
2022-06-07T11:38:31Z,261.75017,27.523
2022-06-07T11:40:31Z,209.04942,27.532
2022-06-07T11:42:31Z,195.82701,27.556
2022-06-07T11:44:31Z,193.99383,27.581
2022-06-07T11:46:31Z,197.24524,27.581
2022-06-07T11:48:31Z,266.34241,27.614
2022-06-07T11:50:31Z,254.50727,27.647
2022-06-07T11:52:31Z,299.91866,27.663
2022-06-07T11:54:31Z,257.52643,27.688
2022-06-07T11:56:31Z,250.79756,27.704
2022-06-07T11:58:31Z,269.92206,27.754
2022-06-07T12:00:31Z,247.71646,27.77
2022-06-07T12:02:31Z,188.07007,27.795
2022-06-07T12:04:31Z,226.86716,27.803
2022-06-07T12:06:31Z,301.70849,27.828
2022-06-07T12:08:31Z,288.96914,27.828
2022-06-07T12:10:31Z,249.92432,27.844
2022-06-07T12:12:31Z,278.52127,27.869
2022-06-07T12:14:31Z,224.17623,27.885
2022-06-07T12:16:31Z,266.36408,27.91
2022-06-07T12:18:31Z,278.62655,27.943
2022-06-07T12:20:31Z,255.82022,27.951
2022-06-07T12:22:31Z,240.93494,27.951
