date,TempInSitu,mV,pH,Serial
2021-01-17T20:17:00Z,29.7,-90.92,8.07,196
2021-01-17T20:18:00Z,29.7,-90.91,8.07,196
2021-01-17T20:19:00Z,29.7,-90.83,8.07,196
2021-01-17T20:20:00Z,29.7,-90.8,8.07,196
2021-01-17T20:21:00Z,29.7,-90.8,8.07,196
2021-01-17T20:22:00Z,29.7,-90.69,8.07,196
2021-01-17T20:23:00Z,29.68,-90.69,8.07,196
2021-01-17T20:24:00Z,29.68,-90.72,8.07,196
2021-01-17T20:25:00Z,29.65,-90.66,8.07,196
2021-01-17T20:26:00Z,29.65,-90.67,8.07,196
2021-01-17T20:27:00Z,29.65,-90.66,8.07,196
2021-01-17T20:28:00Z,29.65,-90.57,8.07,196
2021-01-17T20:29:00Z,29.65,-90.49,8.07,196
2021-01-17T20:30:00Z,29.65,-90.47,8.07,196
2021-01-17T20:31:00Z,29.63,-90.42,8.06,196
2021-01-17T20:32:00Z,29.63,-90.41,8.06,196
2021-01-17T20:33:00Z,29.63,-90.39,8.06,196
2021-01-17T20:34:00Z,29.63,-90.33,8.06,196
2021-01-17T20:35:00Z,29.6,-90.25,8.06,196
2021-01-17T20:36:00Z,29.6,-90.21,8.06,196
2021-01-17T20:37:00Z,29.58,-90.16,8.06,196
2021-01-17T20:38:00Z,29.58,-90.11,8.06,196
2021-01-17T20:39:00Z,29.58,-90.08,8.06,196
2021-01-17T20:40:00Z,29.58,-90.07,8.06,196
2021-01-17T20:41:00Z,29.55,-90.08,8.06,196
2021-01-17T20:42:00Z,29.55,-90.03,8.06,196
2021-01-17T20:43:00Z,29.55,-89.96,8.06,196
2021-01-17T20:44:00Z,29.53,-89.96,8.06,196
2021-01-17T20:45:00Z,29.53,-89.88,8.06,196
2021-01-17T20:46:00Z,29.53,-89.85,8.05,196
2021-01-17T20:47:00Z,29.5,-89.77,8.05,196
2021-01-17T20:48:00Z,29.5,-89.74,8.05,196
2021-01-17T20:49:00Z,29.5,-89.71,8.05,196
2021-01-17T20:50:00Z,29.5,-89.67,8.05,196
2021-01-17T20:51:00Z,29.48,-89.64,8.05,196
2021-01-17T20:52:00Z,29.48,-89.57,8.05,196
2021-01-17T20:53:00Z,29.48,-89.58,8.05,196
2021-01-17T20:54:00Z,29.48,-89.55,8.05,196
2021-01-17T20:55:00Z,29.45,-89.46,8.05,196
2021-01-17T20:56:00Z,29.45,-89.53,8.05,196
2021-01-17T20:57:00Z,29.45,-89.46,8.05,196
2021-01-17T20:58:00Z,29.43,-89.35,8.05,196
2021-01-17T20:59:00Z,29.43,-89.38,8.05,196
2021-01-17T21:00:00Z,29.43,-89.35,8.05,196
2021-01-17T21:01:00Z,29.43,-89.24,8.04,196
2021-01-17T21:02:00Z,29.43,-89.25,8.05,196
2021-01-17T21:03:00Z,29.4,-89.27,8.05,196
2021-01-17T21:04:00Z,29.4,-89.17,8.04,196
2021-01-17T21:05:00Z,29.4,-89.13,8.04,196
2021-01-17T21:06:00Z,29.4,-89.03,8.04,196
2021-01-17T21:07:00Z,29.4,-89,8.04,196
2021-01-17T21:08:00Z,29.4,-88.94,8.04,196
2021-01-17T21:09:00Z,29.38,-89.05,8.04,196
2021-01-17T21:10:00Z,29.38,-89.02,8.04,196
2021-01-17T21:11:00Z,29.35,-89.14,8.04,196
2021-01-17T21:12:00Z,29.35,-89,8.04,196
2021-01-17T21:13:00Z,29.35,-88.99,8.04,196
2021-01-17T21:14:00Z,29.35,-88.94,8.04,196
2021-01-17T21:15:00Z,29.35,-88.88,8.04,196
2021-01-17T21:16:00Z,29.33,-88.88,8.04,196
2021-01-17T21:17:00Z,29.33,-88.82,8.04,196
2021-01-17T21:18:00Z,29.33,-88.72,8.04,196
2021-01-17T21:19:00Z,29.33,-88.72,8.04,196
2021-01-17T21:20:00Z,29.33,-88.75,8.04,196
2021-01-17T21:21:00Z,29.33,-88.71,8.04,196
2021-01-17T21:22:00Z,29.3,-88.69,8.04,196
2021-01-17T21:23:00Z,29.3,-88.74,8.04,196
2021-01-17T21:24:00Z,29.3,-88.63,8.04,196
2021-01-17T21:25:00Z,29.28,-88.69,8.04,196
2021-01-17T21:26:00Z,29.28,-88.66,8.04,196
2021-01-17T21:27:00Z,29.28,-88.6,8.03,196
2021-01-17T21:28:00Z,29.28,-88.52,8.03,196
2021-01-17T21:29:00Z,29.28,-88.47,8.03,196
2021-01-17T21:30:00Z,29.28,-88.49,8.03,196
2021-01-17T21:31:00Z,29.25,-88.5,8.03,196
2021-01-17T21:32:00Z,29.25,-88.41,8.03,196
2021-01-17T21:33:00Z,29.25,-88.36,8.03,196
2021-01-17T21:34:00Z,29.25,-88.33,8.03,196
2021-01-17T21:35:00Z,29.25,-88.25,8.03,196
2021-01-17T21:36:00Z,29.25,-88.22,8.03,196
2021-01-17T21:37:00Z,29.23,-88.27,8.03,196
2021-01-17T21:38:00Z,29.23,-88.25,8.03,196
2021-01-17T21:39:00Z,29.23,-88.21,8.03,196
2021-01-17T21:40:00Z,29.23,-88.19,8.03,196
2021-01-17T21:41:00Z,29.23,-88.27,8.03,196
2021-01-17T21:42:00Z,29.23,-88.27,8.03,196
2021-01-17T21:43:00Z,29.2,-88.32,8.03,196
2021-01-17T21:44:00Z,29.2,-88.22,8.03,196
2021-01-17T21:45:00Z,29.2,-88.25,8.03,196
2021-01-17T21:46:00Z,29.2,-88.35,8.03,196
2021-01-17T21:47:00Z,29.18,-88.27,8.03,196
2021-01-17T21:48:00Z,29.18,-88.17,8.03,196
2021-01-17T21:49:00Z,29.18,-88.03,8.03,196
2021-01-17T21:50:00Z,29.18,-88.08,8.03,196
2021-01-17T21:51:00Z,29.18,-88.07,8.03,196
2021-01-17T21:52:00Z,29.18,-88.13,8.03,196
2021-01-17T21:53:00Z,29.15,-88.05,8.03,196
2021-01-17T21:54:00Z,29.15,-87.97,8.02,196
2021-01-17T21:55:00Z,29.15,-87.94,8.02,196
2021-01-17T21:56:00Z,29.15,-88.02,8.03,196
2021-01-17T21:57:00Z,29.15,-87.92,8.02,196
2021-01-17T21:58:00Z,29.15,-87.97,8.02,196
2021-01-17T21:59:00Z,29.13,-88.08,8.03,196
2021-01-17T22:00:00Z,29.13,-87.92,8.02,196
2021-01-17T22:01:00Z,29.13,-87.91,8.02,196
2021-01-17T22:02:00Z,29.13,-87.88,8.02,196
2021-01-17T22:03:00Z,29.13,-88.03,8.03,196
2021-01-17T22:04:00Z,29.13,-87.91,8.02,196
2021-01-17T22:05:00Z,29.13,-87.85,8.02,196
2021-01-17T22:06:00Z,29.13,-87.74,8.02,196
2021-01-17T22:07:00Z,29.13,-87.75,8.02,196
2021-01-17T22:08:00Z,29.13,-87.6,8.02,196
2021-01-17T22:09:00Z,29.1,-87.75,8.02,196
2021-01-17T22:10:00Z,29.1,-87.63,8.02,196
2021-01-17T22:11:00Z,29.1,-87.69,8.02,196
2021-01-17T22:12:00Z,29.1,-87.61,8.02,196
2021-01-17T22:13:00Z,29.1,-87.57,8.02,196
2021-01-17T22:14:00Z,29.1,-87.44,8.02,196
2021-01-17T22:15:00Z,29.08,-87.46,8.02,196
2021-01-17T22:16:00Z,29.08,-87.49,8.02,196
2021-01-17T22:17:00Z,29.08,-87.52,8.02,196
2021-01-17T22:18:00Z,29.08,-87.5,8.02,196
2021-01-17T22:19:00Z,29.05,-87.44,8.02,196
2021-01-17T22:20:00Z,29.05,-87.36,8.01,196
2021-01-17T22:21:00Z,29.05,-87.32,8.01,196
2021-01-17T22:22:00Z,29.05,-87.35,8.01,196
2021-01-17T22:23:00Z,29.05,-87.3,8.01,196
2021-01-17T22:24:00Z,29.05,-87.33,8.01,196
2021-01-17T22:25:00Z,29.03,-87.32,8.01,196
2021-01-17T22:26:00Z,29.03,-87.39,8.02,196
2021-01-17T22:27:00Z,29.03,-87.38,8.01,196
2021-01-17T22:28:00Z,29.03,-87.3,8.01,196
2021-01-17T22:29:00Z,29.03,-87.24,8.01,196
2021-01-17T22:30:00Z,29.03,-87.17,8.01,196
2021-01-17T22:31:00Z,29,-87.1,8.01,196
2021-01-17T22:32:00Z,29,-87.08,8.01,196
2021-01-17T22:33:00Z,29,-87.1,8.01,196
2021-01-17T22:34:00Z,29,-87.05,8.01,196
2021-01-17T22:35:00Z,29,-87.07,8.01,196
2021-01-17T22:36:00Z,28.98,-87.02,8.01,196
2021-01-17T22:37:00Z,28.98,-86.91,8.01,196
2021-01-17T22:38:00Z,28.98,-86.92,8.01,196
2021-01-17T22:39:00Z,28.98,-86.86,8.01,196
2021-01-17T22:40:00Z,28.95,-87,8.01,196
2021-01-17T22:41:00Z,28.95,-87.24,8.01,196
2021-01-17T22:42:00Z,28.95,-86.96,8.01,196
2021-01-17T22:43:00Z,28.95,-86.85,8.01,196
2021-01-17T22:44:00Z,28.95,-86.77,8,196
2021-01-17T22:45:00Z,28.95,-86.94,8.01,196
2021-01-17T22:46:00Z,28.93,-86.94,8.01,196
2021-01-17T22:47:00Z,28.93,-86.86,8.01,196
2021-01-17T22:48:00Z,28.93,-86.91,8.01,196
2021-01-17T22:49:00Z,28.93,-86.82,8.01,196
2021-01-17T22:50:00Z,28.93,-86.77,8,196
2021-01-17T22:51:00Z,28.93,-86.66,8,196
2021-01-17T22:52:00Z,28.93,-86.66,8,196
2021-01-17T22:53:00Z,28.93,-86.69,8,196
2021-01-17T22:54:00Z,28.93,-86.6,8,196
2021-01-17T22:55:00Z,28.93,-86.53,8,196
2021-01-17T22:56:00Z,28.93,-86.69,8,196
2021-01-17T22:57:00Z,28.9,-86.69,8,196
2021-01-17T22:58:00Z,28.9,-86.63,8,196
2021-01-17T22:59:00Z,28.9,-86.55,8,196
2021-01-17T23:00:00Z,28.9,-86.55,8,196
2021-01-17T23:01:00Z,28.9,-86.55,8,196
2021-01-17T23:02:00Z,28.9,-86.6,8,196
2021-01-17T23:03:00Z,28.9,-86.61,8,196
2021-01-17T23:04:00Z,28.9,-86.57,8,196
2021-01-17T23:05:00Z,28.9,-86.46,8,196
2021-01-17T23:06:00Z,28.88,-86.35,8,196
2021-01-17T23:07:00Z,28.88,-86.32,8,196
2021-01-17T23:08:00Z,28.88,-86.35,8,196
2021-01-17T23:09:00Z,28.88,-86.24,8,196
2021-01-17T23:10:00Z,28.88,-86.19,8,196
2021-01-17T23:11:00Z,28.88,-86.22,8,196
2021-01-17T23:12:00Z,28.85,-86.19,8,196
2021-01-17T23:13:00Z,28.85,-86.27,8,196
2021-01-17T23:14:00Z,28.85,-86.36,8,196
2021-01-17T23:15:00Z,28.85,-86.21,8,196
2021-01-17T23:16:00Z,28.85,-86.19,8,196
2021-01-17T23:17:00Z,28.85,-86.25,8,196
2021-01-17T23:18:00Z,28.85,-86.35,8,196
2021-01-17T23:19:00Z,28.85,-86.53,8,196
2021-01-17T23:20:00Z,28.83,-86.44,8,196
2021-01-17T23:21:00Z,28.83,-86.21,8,196
2021-01-17T23:22:00Z,28.83,-86.22,8,196
2021-01-17T23:23:00Z,28.83,-86.17,8,196
2021-01-17T23:24:00Z,28.83,-86.39,8,196
2021-01-17T23:25:00Z,28.83,-86.38,8,196
2021-01-17T23:26:00Z,28.83,-86.36,8,196
2021-01-17T23:27:00Z,28.83,-86.32,8,196
2021-01-17T23:28:00Z,28.8,-86.25,8,196
2021-01-17T23:29:00Z,28.8,-86.07,7.99,196
2021-01-17T23:30:00Z,28.8,-86.19,8,196
2021-01-17T23:31:00Z,28.8,-86.17,8,196
2021-01-17T23:32:00Z,28.8,-86.1,7.99,196
2021-01-17T23:33:00Z,28.8,-86.1,7.99,196
2021-01-17T23:34:00Z,28.8,-85.99,7.99,196
2021-01-17T23:35:00Z,28.78,-85.94,7.99,196
2021-01-17T23:36:00Z,28.78,-85.91,7.99,196
2021-01-17T23:37:00Z,28.78,-85.94,7.99,196
2021-01-17T23:38:00Z,28.78,-86.03,7.99,196
2021-01-17T23:39:00Z,28.78,-85.88,7.99,196
2021-01-17T23:40:00Z,28.78,-85.82,7.99,196
2021-01-17T23:41:00Z,28.75,-85.94,7.99,196
2021-01-17T23:42:00Z,28.75,-85.89,7.99,196
2021-01-17T23:43:00Z,28.75,-85.78,7.99,196
2021-01-17T23:44:00Z,28.75,-85.85,7.99,196
2021-01-17T23:45:00Z,28.75,-85.94,7.99,196
2021-01-17T23:46:00Z,28.75,-86.03,7.99,196
2021-01-17T23:47:00Z,28.73,-86.02,7.99,196
2021-01-17T23:48:00Z,28.73,-85.8,7.99,196
2021-01-17T23:49:00Z,28.73,-85.67,7.99,196
2021-01-17T23:50:00Z,28.73,-85.72,7.99,196
2021-01-17T23:51:00Z,28.73,-85.74,7.99,196
2021-01-17T23:52:00Z,28.73,-85.75,7.99,196
2021-01-17T23:53:00Z,28.73,-85.86,7.99,196
2021-01-17T23:54:00Z,28.71,-85.8,7.99,196
2021-01-17T23:55:00Z,28.71,-85.85,7.99,196
2021-01-17T23:56:00Z,28.71,-85.85,7.99,196
2021-01-17T23:57:00Z,28.71,-85.75,7.99,196
2021-01-17T23:58:00Z,28.71,-85.77,7.99,196
2021-01-17T23:59:00Z,28.71,-85.61,7.99,196
2021-01-18T00:00:00Z,28.71,-85.53,7.98,196
2021-01-18T00:01:00Z,28.71,-85.49,7.98,196
2021-01-18T00:02:00Z,28.68,-85.5,7.98,196
2021-01-18T00:03:00Z,28.68,-85.5,7.98,196
2021-01-18T00:04:00Z,28.68,-85.57,7.99,196
2021-01-18T00:05:00Z,28.68,-85.58,7.99,196
2021-01-18T00:06:00Z,28.68,-85.42,7.98,196
2021-01-18T00:07:00Z,28.68,-85.49,7.98,196
2021-01-18T00:08:00Z,28.68,-85.61,7.99,196
2021-01-18T00:09:00Z,28.68,-85.55,7.98,196
2021-01-18T00:10:00Z,28.68,-85.44,7.98,196
2021-01-18T00:11:00Z,28.68,-85.53,7.98,196
2021-01-18T00:12:00Z,28.68,-85.55,7.98,196
2021-01-18T00:13:00Z,28.66,-85.63,7.99,196
2021-01-18T00:14:00Z,28.66,-85.47,7.98,196
2021-01-18T00:15:00Z,28.66,-85.47,7.98,196
2021-01-18T00:16:00Z,28.66,-85.57,7.99,196
2021-01-18T00:17:00Z,28.66,-85.64,7.99,196
2021-01-18T00:18:00Z,28.66,-85.88,7.99,196
2021-01-18T00:19:00Z,28.66,-85.64,7.99,196
2021-01-18T00:20:00Z,28.66,-85.5,7.98,196
2021-01-18T00:21:00Z,28.66,-85.53,7.98,196
2021-01-18T00:22:00Z,28.66,-85.58,7.99,196
2021-01-18T00:23:00Z,28.66,-85.5,7.98,196
2021-01-18T00:24:00Z,28.63,-85.67,7.99,196
2021-01-18T00:25:00Z,28.63,-85.78,7.99,196
2021-01-18T00:26:00Z,28.63,-85.77,7.99,196
2021-01-18T00:27:00Z,28.63,-85.49,7.98,196
2021-01-18T00:28:00Z,28.63,-85.47,7.98,196
2021-01-18T00:29:00Z,28.63,-85.35,7.98,196
2021-01-18T00:30:00Z,28.63,-85.5,7.98,196
2021-01-18T00:31:00Z,28.63,-85.63,7.99,196
2021-01-18T00:32:00Z,28.63,-85.61,7.99,196
2021-01-18T00:33:00Z,28.63,-85.53,7.98,196
2021-01-18T00:34:00Z,28.63,-85.66,7.99,196
2021-01-18T00:35:00Z,28.63,-85.64,7.99,196
2021-01-18T00:36:00Z,28.63,-85.47,7.98,196
2021-01-18T00:37:00Z,28.61,-85.41,7.98,196
2021-01-18T00:38:00Z,28.61,-85.6,7.99,196
2021-01-18T00:39:00Z,28.61,-85.52,7.98,196
2021-01-18T00:40:00Z,28.61,-85.46,7.98,196
2021-01-18T00:41:00Z,28.61,-85.35,7.98,196
2021-01-18T00:42:00Z,28.61,-85.25,7.98,196
2021-01-18T00:43:00Z,28.61,-85.24,7.98,196
2021-01-18T00:44:00Z,28.61,-85.38,7.98,196
2021-01-18T00:45:00Z,28.58,-85.53,7.99,196
2021-01-18T00:46:00Z,28.58,-85.6,7.99,196
2021-01-18T00:47:00Z,28.58,-85.33,7.98,196
2021-01-18T00:48:00Z,28.58,-85.22,7.98,196
2021-01-18T00:49:00Z,28.58,-85.14,7.98,196
2021-01-18T00:50:00Z,28.58,-85.11,7.98,196
2021-01-18T00:51:00Z,28.58,-85.21,7.98,196
2021-01-18T00:52:00Z,28.58,-85.22,7.98,196
2021-01-18T00:53:00Z,28.58,-85.13,7.98,196
2021-01-18T00:54:00Z,28.58,-85.03,7.98,196
2021-01-18T00:55:00Z,28.58,-85.07,7.98,196
2021-01-18T00:56:00Z,28.58,-85.08,7.98,196
2021-01-18T00:57:00Z,28.56,-85.28,7.98,196
2021-01-18T00:58:00Z,28.56,-85.17,7.98,196
2021-01-18T00:59:00Z,28.56,-85.25,7.98,196
2021-01-18T01:00:00Z,28.56,-85.17,7.98,196
2021-01-18T01:01:00Z,28.56,-85.07,7.98,196
2021-01-18T01:02:00Z,28.56,-85.13,7.98,196
2021-01-18T01:03:00Z,28.53,-85.25,7.98,196
2021-01-18T01:04:00Z,28.53,-85.13,7.98,196
2021-01-18T01:05:00Z,28.53,-85.27,7.98,196
2021-01-18T01:06:00Z,28.53,-85.32,7.98,196
2021-01-18T01:07:00Z,28.53,-85.47,7.98,196
2021-01-18T01:08:00Z,28.53,-85.44,7.98,196
2021-01-18T01:09:00Z,28.53,-85.28,7.98,196
2021-01-18T01:10:00Z,28.53,-85.24,7.98,196
2021-01-18T01:11:00Z,28.53,-85.33,7.98,196
2021-01-18T01:12:00Z,28.51,-85.44,7.98,196
2021-01-18T01:13:00Z,28.51,-85.64,7.99,196
2021-01-18T01:14:00Z,28.51,-85.36,7.98,196
2021-01-18T01:15:00Z,28.51,-85.44,7.98,196
2021-01-18T01:16:00Z,28.51,-85.27,7.98,196
2021-01-18T01:17:00Z,28.48,-85.47,7.98,196
2021-01-18T01:18:00Z,28.48,-85.35,7.98,196
2021-01-18T01:19:00Z,28.48,-85.32,7.98,196
2021-01-18T01:20:00Z,28.48,-85.21,7.98,196
2021-01-18T01:21:00Z,28.48,-85.17,7.98,196
2021-01-18T01:22:00Z,28.48,-85.35,7.98,196
2021-01-18T01:23:00Z,28.46,-85.32,7.98,196
2021-01-18T01:24:00Z,28.46,-85.35,7.98,196
2021-01-18T01:25:00Z,28.46,-85.27,7.98,196
2021-01-18T01:26:00Z,28.46,-85.08,7.98,196
2021-01-18T01:27:00Z,28.46,-85.11,7.98,196
2021-01-18T01:28:00Z,28.46,-85.02,7.98,196
2021-01-18T01:29:00Z,28.46,-85.08,7.98,196
2021-01-18T01:30:00Z,28.43,-85.25,7.98,196
2021-01-18T01:31:00Z,28.43,-85.35,7.98,196
2021-01-18T01:32:00Z,28.43,-85.17,7.98,196
2021-01-18T01:33:00Z,28.43,-84.96,7.98,196
2021-01-18T01:34:00Z,28.43,-84.91,7.97,196
2021-01-18T01:35:00Z,28.41,-85.17,7.98,196
2021-01-18T01:36:00Z,28.41,-85.38,7.98,196
2021-01-18T01:37:00Z,28.41,-85.3,7.98,196
2021-01-18T01:38:00Z,28.41,-85.05,7.98,196
2021-01-18T01:39:00Z,28.41,-85.05,7.98,196
2021-01-18T01:40:00Z,28.41,-85,7.98,196
2021-01-18T01:41:00Z,28.38,-85.1,7.98,196
2021-01-18T01:42:00Z,28.38,-85.07,7.98,196
2021-01-18T01:43:00Z,28.38,-84.96,7.98,196
2021-01-18T01:44:00Z,28.38,-85.03,7.98,196
2021-01-18T01:45:00Z,28.38,-85.27,7.98,196
2021-01-18T01:46:00Z,28.38,-85.03,7.98,196
2021-01-18T01:47:00Z,28.36,-84.89,7.97,196
2021-01-18T01:48:00Z,28.36,-84.92,7.98,196
2021-01-18T01:49:00Z,28.36,-84.91,7.98,196
2021-01-18T01:50:00Z,28.36,-84.86,7.97,196
2021-01-18T01:51:00Z,28.36,-84.99,7.98,196
2021-01-18T01:52:00Z,28.36,-84.91,7.98,196
2021-01-18T01:53:00Z,28.36,-84.86,7.97,196
2021-01-18T01:54:00Z,28.36,-84.75,7.97,196
2021-01-18T01:55:00Z,28.33,-84.74,7.97,196
2021-01-18T01:56:00Z,28.33,-84.71,7.97,196
2021-01-18T01:57:00Z,28.33,-84.58,7.97,196
2021-01-18T01:58:00Z,28.33,-84.63,7.97,196
2021-01-18T01:59:00Z,28.33,-84.52,7.97,196
2021-01-18T02:00:00Z,28.33,-84.5,7.97,196
2021-01-18T02:01:00Z,28.33,-84.74,7.97,196
2021-01-18T02:02:00Z,28.33,-84.74,7.97,196
2021-01-18T02:03:00Z,28.31,-84.91,7.98,196
2021-01-18T02:04:00Z,28.31,-84.94,7.98,196
2021-01-18T02:05:00Z,28.31,-84.85,7.97,196
2021-01-18T02:06:00Z,28.31,-84.67,7.97,196
2021-01-18T02:07:00Z,28.31,-84.72,7.97,196
2021-01-18T02:08:00Z,28.31,-84.67,7.97,196
2021-01-18T02:09:00Z,28.31,-84.78,7.97,196
2021-01-18T02:10:00Z,28.31,-84.86,7.97,196
2021-01-18T02:11:00Z,28.31,-85.24,7.98,196
2021-01-18T02:12:00Z,28.31,-85.11,7.98,196
2021-01-18T02:13:00Z,28.28,-84.97,7.98,196
2021-01-18T02:14:00Z,28.28,-85.25,7.98,196
2021-01-18T02:15:00Z,28.28,-84.92,7.98,196
2021-01-18T02:16:00Z,28.28,-85.3,7.98,196
2021-01-18T02:17:00Z,28.28,-85.17,7.98,196
2021-01-18T02:18:00Z,28.28,-85.03,7.98,196
2021-01-18T02:19:00Z,28.28,-85.1,7.98,196
2021-01-18T02:20:00Z,28.26,-85.44,7.98,196
2021-01-18T02:21:00Z,28.26,-85.28,7.98,196
2021-01-18T02:22:00Z,28.26,-85.05,7.98,196
2021-01-18T02:23:00Z,28.26,-85.16,7.98,196
2021-01-18T02:24:00Z,28.26,-85.28,7.98,196
2021-01-18T02:25:00Z,28.26,-85.41,7.98,196
2021-01-18T02:26:00Z,28.26,-85.33,7.98,196
2021-01-18T02:27:00Z,28.26,-85.24,7.98,196
2021-01-18T02:28:00Z,28.23,-85.32,7.98,196
2021-01-18T02:29:00Z,28.23,-85.07,7.98,196
2021-01-18T02:30:00Z,28.23,-85.03,7.98,196
2021-01-18T02:31:00Z,28.23,-85.1,7.98,196
2021-01-18T02:32:00Z,28.23,-85.11,7.98,196
2021-01-18T02:33:00Z,28.23,-85.1,7.98,196
2021-01-18T02:34:00Z,28.23,-85,7.98,196
2021-01-18T02:35:00Z,28.23,-84.89,7.98,196
2021-01-18T02:36:00Z,28.23,-84.91,7.98,196
2021-01-18T02:37:00Z,28.23,-84.74,7.97,196
2021-01-18T02:38:00Z,28.23,-84.66,7.97,196
2021-01-18T02:39:00Z,28.23,-84.67,7.97,196
2021-01-18T02:40:00Z,28.23,-84.67,7.97,196
2021-01-18T02:41:00Z,28.21,-84.92,7.98,196
2021-01-18T02:42:00Z,28.21,-84.85,7.97,196
2021-01-18T02:43:00Z,28.21,-84.67,7.97,196
2021-01-18T02:44:00Z,28.21,-84.61,7.97,196
2021-01-18T02:45:00Z,28.21,-84.6,7.97,196
2021-01-18T02:46:00Z,28.21,-84.88,7.98,196
2021-01-18T02:47:00Z,28.18,-85.08,7.98,196
2021-01-18T02:48:00Z,28.18,-85.1,7.98,196
2021-01-18T02:49:00Z,28.18,-85.07,7.98,196
2021-01-18T02:50:00Z,28.18,-84.97,7.98,196
2021-01-18T02:51:00Z,28.18,-84.75,7.97,196
2021-01-18T02:52:00Z,28.18,-84.72,7.97,196
2021-01-18T02:53:00Z,28.18,-84.89,7.98,196
2021-01-18T02:54:00Z,28.18,-84.75,7.97,196
2021-01-18T02:55:00Z,28.18,-84.83,7.97,196
2021-01-18T02:56:00Z,28.18,-84.64,7.97,196
2021-01-18T02:57:00Z,28.18,-84.74,7.97,196
2021-01-18T02:58:00Z,28.18,-84.88,7.98,196
2021-01-18T02:59:00Z,28.18,-84.91,7.98,196
2021-01-18T03:00:00Z,28.16,-84.96,7.98,196
2021-01-18T03:01:00Z,28.16,-84.97,7.98,196
2021-01-18T03:02:00Z,28.16,-84.86,7.98,196
2021-01-18T03:03:00Z,28.16,-84.77,7.97,196
2021-01-18T03:04:00Z,28.16,-84.94,7.98,196
2021-01-18T03:05:00Z,28.16,-84.94,7.98,196
2021-01-18T03:06:00Z,28.16,-84.97,7.98,196
2021-01-18T03:07:00Z,28.13,-85.17,7.98,196
2021-01-18T03:08:00Z,28.13,-85.08,7.98,196
2021-01-18T03:09:00Z,28.13,-84.89,7.98,196
2021-01-18T03:10:00Z,28.13,-84.72,7.97,196
2021-01-18T03:11:00Z,28.13,-84.71,7.97,196
2021-01-18T03:12:00Z,28.13,-84.69,7.97,196
2021-01-18T03:13:00Z,28.13,-85.1,7.98,196
2021-01-18T03:14:00Z,28.13,-84.86,7.98,196
2021-01-18T03:15:00Z,28.13,-84.86,7.98,196
2021-01-18T03:16:00Z,28.13,-84.85,7.97,196
2021-01-18T03:17:00Z,28.11,-84.96,7.98,196
2021-01-18T03:18:00Z,28.11,-85.21,7.98,196
2021-01-18T03:19:00Z,28.11,-85.11,7.98,196
2021-01-18T03:20:00Z,28.11,-85.05,7.98,196
2021-01-18T03:21:00Z,28.11,-85.19,7.98,196
2021-01-18T03:22:00Z,28.11,-85.3,7.98,196
2021-01-18T03:23:00Z,28.11,-85.24,7.98,196
2021-01-18T03:24:00Z,28.11,-85.07,7.98,196
2021-01-18T03:25:00Z,28.11,-84.99,7.98,196
2021-01-18T03:26:00Z,28.11,-85.02,7.98,196
2021-01-18T03:27:00Z,28.09,-84.91,7.98,196
2021-01-18T03:28:00Z,28.09,-84.97,7.98,196
2021-01-18T03:29:00Z,28.09,-84.92,7.98,196
2021-01-18T03:30:00Z,28.09,-85.11,7.98,196
2021-01-18T03:31:00Z,28.09,-85.14,7.98,196
2021-01-18T03:32:00Z,28.09,-84.99,7.98,196
2021-01-18T03:33:00Z,28.09,-84.86,7.98,196
2021-01-18T03:34:00Z,28.09,-84.89,7.98,196
2021-01-18T03:35:00Z,28.06,-85.03,7.98,196
2021-01-18T03:36:00Z,28.06,-84.94,7.98,196
2021-01-18T03:37:00Z,28.06,-85.21,7.98,196
2021-01-18T03:38:00Z,28.06,-85.27,7.98,196
2021-01-18T03:39:00Z,28.06,-85.13,7.98,196
2021-01-18T03:40:00Z,28.06,-84.97,7.98,196
2021-01-18T03:41:00Z,28.06,-85.03,7.98,196
2021-01-18T03:42:00Z,28.06,-85,7.98,196
2021-01-18T03:43:00Z,28.04,-84.94,7.98,196
2021-01-18T03:44:00Z,28.04,-85.1,7.98,196
2021-01-18T03:45:00Z,28.04,-85.03,7.98,196
2021-01-18T03:46:00Z,28.04,-84.96,7.98,196
2021-01-18T03:47:00Z,28.04,-84.99,7.98,196
2021-01-18T03:48:00Z,28.04,-85.27,7.98,196
2021-01-18T03:49:00Z,28.04,-85.07,7.98,196
2021-01-18T03:50:00Z,28.04,-85.02,7.98,196
2021-01-18T03:51:00Z,28.01,-84.92,7.98,196
2021-01-18T03:52:00Z,28.01,-84.88,7.98,196
2021-01-18T03:53:00Z,28.01,-84.92,7.98,196
2021-01-18T03:54:00Z,28.01,-85.08,7.98,196
2021-01-18T03:55:00Z,28.01,-85.05,7.98,196
2021-01-18T03:56:00Z,28.01,-85.1,7.98,196
2021-01-18T03:57:00Z,28.01,-84.94,7.98,196
2021-01-18T03:58:00Z,28.01,-84.86,7.98,196
2021-01-18T03:59:00Z,28.01,-84.78,7.97,196
2021-01-18T04:00:00Z,27.99,-84.77,7.97,196
2021-01-18T04:01:00Z,27.99,-84.83,7.98,196
2021-01-18T04:02:00Z,27.99,-84.97,7.98,196
2021-01-18T04:03:00Z,27.99,-85,7.98,196
2021-01-18T04:04:00Z,27.99,-84.97,7.98,196
2021-01-18T04:05:00Z,27.96,-85.19,7.98,196
