date,TempInSitu,mV,pH,Serial
2021-01-19T10:56:00Z,28.78,-90.02,8.12,197
2021-01-19T10:57:00Z,28.78,-89.88,8.12,197
2021-01-19T10:58:00Z,28.8,-90.03,8.12,197
2021-01-19T10:59:00Z,28.8,-90.02,8.12,197
2021-01-19T11:00:00Z,28.8,-89.99,8.12,197
2021-01-19T11:01:00Z,28.8,-89.92,8.12,197
2021-01-19T11:02:00Z,28.8,-89.83,8.12,197
2021-01-19T11:03:00Z,28.8,-89.89,8.12,197
2021-01-19T11:04:00Z,28.8,-89.85,8.12,197
2021-01-19T11:05:00Z,28.8,-89.89,8.12,197
2021-01-19T11:06:00Z,28.8,-89.85,8.12,197
2021-01-19T11:07:00Z,28.8,-89.78,8.12,197
2021-01-19T11:08:00Z,28.8,-89.86,8.12,197
2021-01-19T11:09:00Z,28.8,-89.91,8.12,197
2021-01-19T11:10:00Z,28.8,-89.83,8.12,197
2021-01-19T11:11:00Z,28.83,-89.96,8.12,197
2021-01-19T11:12:00Z,28.83,-89.77,8.12,197
2021-01-19T11:13:00Z,28.83,-90,8.12,197
2021-01-19T11:14:00Z,28.85,-90.08,8.12,197
2021-01-19T11:15:00Z,28.85,-90.22,8.12,197
2021-01-19T11:16:00Z,28.85,-90.13,8.12,197
2021-01-19T11:17:00Z,28.85,-90.14,8.12,197
2021-01-19T11:18:00Z,28.85,-90.13,8.12,197
2021-01-19T11:19:00Z,28.88,-90.1,8.12,197
2021-01-19T11:20:00Z,28.85,-90.02,8.12,197
2021-01-19T11:21:00Z,28.85,-89.96,8.12,197
2021-01-19T11:22:00Z,28.85,-89.99,8.12,197
2021-01-19T11:23:00Z,28.85,-90,8.12,197
2021-01-19T11:24:00Z,28.85,-89.99,8.12,197
2021-01-19T11:25:00Z,28.85,-89.83,8.12,197
2021-01-19T11:26:00Z,28.85,-89.89,8.12,197
2021-01-19T11:27:00Z,28.85,-89.69,8.11,197
2021-01-19T11:28:00Z,28.85,-89.66,8.11,197
2021-01-19T11:29:00Z,28.85,-89.66,8.11,197
2021-01-19T11:30:00Z,28.85,-89.53,8.11,197
2021-01-19T11:31:00Z,28.85,-89.57,8.11,197
2021-01-19T11:32:00Z,28.85,-89.57,8.11,197
2021-01-19T11:33:00Z,28.85,-89.64,8.11,197
2021-01-19T11:34:00Z,28.85,-89.49,8.11,197
2021-01-19T11:35:00Z,28.85,-89.63,8.11,197
2021-01-19T11:36:00Z,28.85,-89.5,8.11,197
2021-01-19T11:37:00Z,28.85,-89.58,8.11,197
2021-01-19T11:38:00Z,28.85,-89.55,8.11,197
2021-01-19T11:39:00Z,28.85,-89.57,8.11,197
2021-01-19T11:40:00Z,28.88,-89.58,8.11,197
2021-01-19T11:41:00Z,28.88,-89.69,8.11,197
2021-01-19T11:42:00Z,28.88,-89.72,8.12,197
2021-01-19T11:43:00Z,28.9,-89.77,8.12,197
2021-01-19T11:44:00Z,28.9,-89.83,8.12,197
2021-01-19T11:45:00Z,28.9,-89.75,8.12,197
2021-01-19T11:46:00Z,28.9,-89.88,8.12,197
2021-01-19T11:47:00Z,28.9,-89.77,8.12,197
2021-01-19T11:48:00Z,28.93,-89.8,8.12,197
2021-01-19T11:49:00Z,28.93,-89.8,8.12,197
2021-01-19T11:50:00Z,28.93,-89.86,8.12,197
2021-01-19T11:51:00Z,28.93,-89.97,8.12,197
2021-01-19T11:52:00Z,28.95,-89.88,8.12,197
2021-01-19T11:53:00Z,28.95,-90.03,8.12,197
2021-01-19T11:54:00Z,28.98,-90.11,8.12,197
2021-01-19T11:55:00Z,28.98,-90.17,8.12,197
2021-01-19T11:56:00Z,29,-90.33,8.13,197
2021-01-19T11:57:00Z,29,-90.36,8.13,197
2021-01-19T11:58:00Z,29.03,-90.44,8.13,197
2021-01-19T11:59:00Z,29.05,-90.58,8.13,197
2021-01-19T12:00:00Z,29.05,-90.66,8.13,197
2021-01-19T12:01:00Z,29.05,-90.35,8.13,197
2021-01-19T12:02:00Z,29.05,-90.42,8.13,197
2021-01-19T12:03:00Z,29.05,-90.41,8.13,197
2021-01-19T12:04:00Z,29.08,-90.57,8.13,197
2021-01-19T12:05:00Z,29.08,-90.66,8.13,197
2021-01-19T12:06:00Z,29.08,-90.63,8.13,197
2021-01-19T12:07:00Z,29.08,-90.66,8.13,197
2021-01-19T12:08:00Z,29.08,-90.71,8.13,197
2021-01-19T12:09:00Z,29.1,-90.75,8.13,197
2021-01-19T12:10:00Z,29.1,-90.83,8.13,197
2021-01-19T12:11:00Z,29.1,-90.85,8.13,197
2021-01-19T12:12:00Z,29.1,-90.78,8.13,197
2021-01-19T12:13:00Z,29.08,-90.46,8.13,197
2021-01-19T12:14:00Z,29.08,-90.52,8.13,197
2021-01-19T12:15:00Z,29.08,-90.46,8.13,197
2021-01-19T12:16:00Z,29.08,-90.44,8.13,197
2021-01-19T12:17:00Z,29.08,-90.44,8.13,197
2021-01-19T12:18:00Z,29.08,-90.52,8.13,197
2021-01-19T12:19:00Z,29.1,-90.75,8.13,197
2021-01-19T12:20:00Z,29.13,-90.99,8.14,197
2021-01-19T12:21:00Z,29.15,-91,8.14,197
2021-01-19T12:22:00Z,29.15,-91.1,8.14,197
2021-01-19T12:23:00Z,29.18,-91.07,8.14,197
2021-01-19T12:24:00Z,29.18,-91.1,8.14,197
2021-01-19T12:25:00Z,29.15,-90.91,8.13,197
2021-01-19T12:26:00Z,29.13,-90.75,8.13,197
2021-01-19T12:27:00Z,29.13,-90.72,8.13,197
2021-01-19T12:28:00Z,29.13,-90.58,8.13,197
2021-01-19T12:29:00Z,29.13,-90.74,8.13,197
2021-01-19T12:30:00Z,29.13,-90.74,8.13,197
2021-01-19T12:31:00Z,29.13,-90.55,8.13,197
2021-01-19T12:32:00Z,29.13,-90.66,8.13,197
2021-01-19T12:33:00Z,29.15,-90.8,8.13,197
2021-01-19T12:34:00Z,29.18,-90.96,8.14,197
2021-01-19T12:35:00Z,29.18,-91.03,8.14,197
2021-01-19T12:36:00Z,29.2,-91.13,8.14,197
2021-01-19T12:37:00Z,29.2,-91.22,8.14,197
2021-01-19T12:38:00Z,29.23,-91.33,8.14,197
2021-01-19T12:39:00Z,29.25,-91.47,8.14,197
2021-01-19T12:40:00Z,29.25,-91.61,8.15,197
2021-01-19T12:41:00Z,29.28,-91.63,8.15,197
2021-01-19T12:42:00Z,29.28,-91.66,8.15,197
2021-01-19T12:43:00Z,29.28,-91.63,8.15,197
2021-01-19T12:44:00Z,29.3,-91.64,8.15,197
2021-01-19T12:45:00Z,29.3,-91.6,8.15,197
2021-01-19T12:46:00Z,29.28,-91.53,8.14,197
2021-01-19T12:47:00Z,29.25,-91,8.14,197
2021-01-19T12:48:00Z,29.23,-90.97,8.14,197
2021-01-19T12:49:00Z,29.25,-91.16,8.14,197
2021-01-19T12:50:00Z,29.25,-91.22,8.14,197
2021-01-19T12:51:00Z,29.28,-91.46,8.14,197
2021-01-19T12:52:00Z,29.3,-91.57,8.14,197
2021-01-19T12:53:00Z,29.3,-91.55,8.14,197
2021-01-19T12:54:00Z,29.3,-91.67,8.15,197
2021-01-19T12:55:00Z,29.33,-91.71,8.15,197
2021-01-19T12:56:00Z,29.33,-91.63,8.15,197
2021-01-19T12:57:00Z,29.33,-91.67,8.15,197
2021-01-19T12:58:00Z,29.35,-91.75,8.15,197
2021-01-19T12:59:00Z,29.35,-91.78,8.15,197
2021-01-19T13:00:00Z,29.35,-91.78,8.15,197
2021-01-19T13:01:00Z,29.35,-91.63,8.15,197
2021-01-19T13:02:00Z,29.33,-91.55,8.14,197
2021-01-19T13:03:00Z,29.3,-91.22,8.14,197
2021-01-19T13:04:00Z,29.28,-90.92,8.13,197
2021-01-19T13:05:00Z,29.28,-91.11,8.14,197
2021-01-19T13:06:00Z,29.25,-90.69,8.13,197
2021-01-19T13:07:00Z,29.23,-90.55,8.13,197
2021-01-19T13:08:00Z,29.23,-90.57,8.13,197
2021-01-19T13:09:00Z,29.23,-90.61,8.13,197
2021-01-19T13:10:00Z,29.23,-90.8,8.13,197
2021-01-19T13:11:00Z,29.25,-90.91,8.13,197
2021-01-19T13:12:00Z,29.25,-90.75,8.13,197
2021-01-19T13:13:00Z,29.23,-90.67,8.13,197
2021-01-19T13:14:00Z,29.25,-90.69,8.13,197
2021-01-19T13:15:00Z,29.25,-90.96,8.13,197
2021-01-19T13:16:00Z,29.28,-91.02,8.14,197
2021-01-19T13:17:00Z,29.3,-91.17,8.14,197
2021-01-19T13:18:00Z,29.3,-91.32,8.14,197
2021-01-19T13:19:00Z,29.33,-91.39,8.14,197
2021-01-19T13:20:00Z,29.35,-91.49,8.14,197
2021-01-19T13:21:00Z,29.38,-91.72,8.15,197
2021-01-19T13:22:00Z,29.4,-91.74,8.15,197
2021-01-19T13:23:00Z,29.43,-91.88,8.15,197
2021-01-19T13:24:00Z,29.43,-92.05,8.15,197
2021-01-19T13:25:00Z,29.45,-92.11,8.15,197
2021-01-19T13:26:00Z,29.45,-92.14,8.15,197
2021-01-19T13:27:00Z,29.45,-92.05,8.15,197
2021-01-19T13:28:00Z,29.45,-92.02,8.15,197
2021-01-19T13:29:00Z,29.45,-91.96,8.15,197
2021-01-19T13:30:00Z,29.45,-92.13,8.15,197
2021-01-19T13:31:00Z,29.48,-92.16,8.15,197
2021-01-19T13:32:00Z,29.45,-92.07,8.15,197
2021-01-19T13:33:00Z,29.48,-92.16,8.15,197
2021-01-19T13:34:00Z,29.48,-92.14,8.15,197
2021-01-19T13:35:00Z,29.5,-92.46,8.16,197
2021-01-19T13:36:00Z,29.5,-92.44,8.16,197
2021-01-19T13:37:00Z,29.5,-92.33,8.16,197
2021-01-19T13:38:00Z,29.53,-92.32,8.16,197
2021-01-19T13:39:00Z,29.53,-92.35,8.16,197
2021-01-19T13:40:00Z,29.53,-92.47,8.16,197
2021-01-19T13:41:00Z,29.55,-92.38,8.16,197
2021-01-19T13:42:00Z,29.55,-92.41,8.16,197
2021-01-19T13:43:00Z,29.5,-92.07,8.15,197
2021-01-19T13:44:00Z,29.5,-92.1,8.15,197
2021-01-19T13:45:00Z,29.5,-92.13,8.15,197
2021-01-19T13:46:00Z,29.5,-92.11,8.15,197
2021-01-19T13:47:00Z,29.5,-92.21,8.15,197
2021-01-19T13:48:00Z,29.53,-92.3,8.16,197
2021-01-19T13:49:00Z,29.55,-92.52,8.16,197
2021-01-19T13:50:00Z,29.58,-92.57,8.16,197
2021-01-19T13:51:00Z,29.6,-92.75,8.16,197
2021-01-19T13:52:00Z,29.63,-92.92,8.17,197
2021-01-19T13:53:00Z,29.65,-92.96,8.17,197
2021-01-19T13:54:00Z,29.68,-93.07,8.17,197
2021-01-19T13:55:00Z,29.68,-93.16,8.17,197
2021-01-19T13:56:00Z,29.7,-93.24,8.17,197
2021-01-19T13:57:00Z,29.7,-93.25,8.17,197
2021-01-19T13:58:00Z,29.7,-93.13,8.17,197
2021-01-19T13:59:00Z,29.7,-93.24,8.17,197
2021-01-19T14:00:00Z,29.73,-93.24,8.17,197
2021-01-19T14:01:00Z,29.7,-93.14,8.17,197
2021-01-19T14:02:00Z,29.7,-93.08,8.17,197
2021-01-19T14:03:00Z,29.7,-93.05,8.17,197
2021-01-19T14:04:00Z,29.7,-92.96,8.17,197
2021-01-19T14:05:00Z,29.68,-92.89,8.17,197
2021-01-19T14:06:00Z,29.65,-92.44,8.16,197
2021-01-19T14:07:00Z,29.55,-91.64,8.15,197
2021-01-19T14:08:00Z,29.53,-91.44,8.14,197
2021-01-19T14:09:00Z,29.48,-91.24,8.14,197
2021-01-19T14:10:00Z,29.45,-91.11,8.14,197
2021-01-19T14:11:00Z,29.45,-91.25,8.14,197
2021-01-19T14:12:00Z,29.45,-91.35,8.14,197
2021-01-19T14:13:00Z,29.48,-91.35,8.14,197
2021-01-19T14:14:00Z,29.48,-91.42,8.14,197
2021-01-19T14:15:00Z,29.48,-91.35,8.14,197
2021-01-19T14:16:00Z,29.48,-91.24,8.14,197
2021-01-19T14:17:00Z,29.45,-91.14,8.14,197
2021-01-19T14:18:00Z,29.45,-91,8.13,197
2021-01-19T14:19:00Z,29.45,-91.03,8.14,197
2021-01-19T14:20:00Z,29.45,-91.1,8.14,197
2021-01-19T14:21:00Z,29.45,-91.16,8.14,197
2021-01-19T14:22:00Z,29.45,-91.19,8.14,197
2021-01-19T14:23:00Z,29.45,-91.08,8.14,197
2021-01-19T14:24:00Z,29.48,-91.21,8.14,197
2021-01-19T14:25:00Z,29.48,-91.05,8.14,197
2021-01-19T14:26:00Z,29.48,-91.16,8.14,197
2021-01-19T14:27:00Z,29.48,-91.19,8.14,197
2021-01-19T14:28:00Z,29.48,-90.89,8.13,197
2021-01-19T14:29:00Z,29.48,-90.78,8.13,197
2021-01-19T14:30:00Z,29.48,-90.85,8.13,197
2021-01-19T14:31:00Z,29.48,-90.78,8.13,197
2021-01-19T14:32:00Z,29.48,-90.83,8.13,197
2021-01-19T14:33:00Z,29.48,-90.69,8.13,197
2021-01-19T14:34:00Z,29.5,-90.63,8.13,197
2021-01-19T14:35:00Z,29.5,-90.78,8.13,197
2021-01-19T14:36:00Z,29.5,-90.86,8.13,197
2021-01-19T14:37:00Z,29.53,-90.85,8.13,197
2021-01-19T14:38:00Z,29.53,-90.94,8.13,197
2021-01-19T14:39:00Z,29.53,-90.94,8.13,197
2021-01-19T14:40:00Z,29.55,-91.02,8.13,197
2021-01-19T14:41:00Z,29.55,-91.11,8.14,197
2021-01-19T14:42:00Z,29.55,-91.1,8.14,197
2021-01-19T14:43:00Z,29.58,-91.17,8.14,197
2021-01-19T14:44:00Z,29.55,-91.07,8.14,197
2021-01-19T14:45:00Z,29.55,-91.11,8.14,197
2021-01-19T14:46:00Z,29.55,-91.13,8.14,197
2021-01-19T14:47:00Z,29.55,-91.11,8.14,197
2021-01-19T14:48:00Z,29.58,-91.08,8.14,197
2021-01-19T14:49:00Z,29.58,-91.11,8.14,197
2021-01-19T14:50:00Z,29.58,-91.02,8.13,197
2021-01-19T14:51:00Z,29.55,-90.86,8.13,197
2021-01-19T14:52:00Z,29.55,-90.86,8.13,197
2021-01-19T14:53:00Z,29.58,-90.94,8.13,197
2021-01-19T14:54:00Z,29.58,-91.02,8.13,197
2021-01-19T14:55:00Z,29.6,-91.13,8.14,197
2021-01-19T14:56:00Z,29.6,-91.19,8.14,197
2021-01-19T14:57:00Z,29.63,-91.3,8.14,197
2021-01-19T14:58:00Z,29.63,-91.28,8.14,197
2021-01-19T14:59:00Z,29.65,-91.39,8.14,197
2021-01-19T15:00:00Z,29.65,-91.41,8.14,197
2021-01-19T15:01:00Z,29.65,-91.35,8.14,197
2021-01-19T15:02:00Z,29.68,-91.52,8.14,197
2021-01-19T15:03:00Z,29.68,-91.53,8.14,197
2021-01-19T15:04:00Z,29.68,-91.38,8.14,197
2021-01-19T15:05:00Z,29.65,-91.38,8.14,197
2021-01-19T15:06:00Z,29.65,-91.36,8.14,197
2021-01-19T15:07:00Z,29.68,-91.53,8.14,197
2021-01-19T15:08:00Z,29.68,-91.5,8.14,197
2021-01-19T15:09:00Z,29.68,-91.5,8.14,197
2021-01-19T15:10:00Z,29.68,-91.5,8.14,197
2021-01-19T15:11:00Z,29.68,-91.63,8.14,197
2021-01-19T15:12:00Z,29.7,-91.69,8.15,197
2021-01-19T15:13:00Z,29.7,-91.64,8.14,197
2021-01-19T15:14:00Z,29.7,-91.83,8.15,197
2021-01-19T15:15:00Z,29.73,-91.96,8.15,197
2021-01-19T15:16:00Z,29.73,-91.99,8.15,197
2021-01-19T15:17:00Z,29.75,-92.07,8.15,197
2021-01-19T15:18:00Z,29.75,-92.1,8.15,197
2021-01-19T15:19:00Z,29.78,-92.14,8.15,197
2021-01-19T15:20:00Z,29.78,-92.32,8.16,197
2021-01-19T15:21:00Z,29.8,-92.42,8.16,197
2021-01-19T15:22:00Z,29.83,-92.64,8.16,197
2021-01-19T15:23:00Z,29.85,-92.83,8.16,197
2021-01-19T15:24:00Z,29.88,-92.8,8.16,197
2021-01-19T15:25:00Z,29.88,-92.83,8.16,197
2021-01-19T15:26:00Z,29.88,-92.8,8.16,197
2021-01-19T15:27:00Z,29.9,-92.94,8.17,197
2021-01-19T15:28:00Z,29.93,-93.11,8.17,197
2021-01-19T15:29:00Z,29.95,-93.24,8.17,197
2021-01-19T15:30:00Z,30,-93.5,8.17,197
2021-01-19T15:31:00Z,30.03,-93.57,8.18,197
2021-01-19T15:32:00Z,30.03,-93.5,8.17,197
2021-01-19T15:33:00Z,30,-93.16,8.17,197
2021-01-19T15:34:00Z,30,-93.03,8.17,197
2021-01-19T15:35:00Z,29.95,-92.83,8.16,197
2021-01-19T15:36:00Z,29.95,-92.52,8.16,197
2021-01-19T15:37:00Z,29.95,-92.58,8.16,197
2021-01-19T15:38:00Z,29.93,-92.44,8.16,197
2021-01-19T15:39:00Z,29.9,-92.14,8.15,197
2021-01-19T15:40:00Z,29.9,-92.05,8.15,197
2021-01-19T15:41:00Z,29.85,-91.8,8.15,197
2021-01-19T15:42:00Z,29.8,-91.36,8.14,197
2021-01-19T15:43:00Z,29.78,-91.32,8.14,197
2021-01-19T15:44:00Z,29.73,-91.02,8.13,197
2021-01-19T15:45:00Z,29.68,-90.88,8.13,197
2021-01-19T15:46:00Z,29.6,-90.66,8.13,197
2021-01-19T15:47:00Z,29.55,-90.63,8.13,197
2021-01-19T15:48:00Z,29.45,-90.47,8.13,197
2021-01-19T15:49:00Z,29.43,-90.55,8.13,197
2021-01-19T15:50:00Z,29.43,-90.55,8.13,197
2021-01-19T15:51:00Z,29.4,-90.53,8.13,197
2021-01-19T15:52:00Z,29.38,-90.63,8.13,197
2021-01-19T15:53:00Z,29.38,-90.64,8.13,197
2021-01-19T15:54:00Z,29.38,-90.6,8.13,197
2021-01-19T15:55:00Z,29.35,-90.58,8.13,197
2021-01-19T15:56:00Z,29.38,-90.71,8.13,197
2021-01-19T15:57:00Z,29.38,-90.71,8.13,197
2021-01-19T15:58:00Z,29.38,-90.75,8.13,197
2021-01-19T15:59:00Z,29.38,-90.83,8.13,197
2021-01-19T16:00:00Z,29.38,-90.8,8.13,197
2021-01-19T16:01:00Z,29.38,-90.74,8.13,197
2021-01-19T16:02:00Z,29.35,-90.6,8.13,197
2021-01-19T16:03:00Z,29.35,-90.64,8.13,197
2021-01-19T16:04:00Z,29.35,-90.71,8.13,197
2021-01-19T16:05:00Z,29.35,-90.77,8.13,197
2021-01-19T16:06:00Z,29.35,-90.67,8.13,197
2021-01-19T16:07:00Z,29.33,-90.69,8.13,197
2021-01-19T16:08:00Z,29.33,-90.57,8.13,197
2021-01-19T16:09:00Z,29.33,-90.58,8.13,197
2021-01-19T16:10:00Z,29.33,-90.61,8.13,197
2021-01-19T16:11:00Z,29.33,-90.6,8.13,197
2021-01-19T16:12:00Z,29.3,-90.52,8.13,197
2021-01-19T16:13:00Z,29.3,-90.47,8.13,197
2021-01-19T16:14:00Z,29.3,-90.44,8.13,197
2021-01-19T16:15:00Z,29.3,-90.47,8.13,197
2021-01-19T16:16:00Z,29.3,-90.53,8.13,197
2021-01-19T16:17:00Z,29.3,-90.52,8.13,197
2021-01-19T16:18:00Z,29.3,-90.69,8.13,197
2021-01-19T16:19:00Z,29.3,-90.67,8.13,197
2021-01-19T16:20:00Z,29.3,-90.78,8.13,197
2021-01-19T16:21:00Z,29.3,-90.82,8.13,197
2021-01-19T16:22:00Z,29.3,-90.88,8.13,197
2021-01-19T16:23:00Z,29.3,-90.97,8.13,197
2021-01-19T16:24:00Z,29.33,-91.08,8.14,197
2021-01-19T16:25:00Z,29.33,-91.05,8.14,197
2021-01-19T16:26:00Z,29.33,-91.1,8.14,197
2021-01-19T16:27:00Z,29.33,-91.08,8.14,197
2021-01-19T16:28:00Z,29.33,-91.13,8.14,197
2021-01-19T16:29:00Z,29.3,-91.08,8.14,197
2021-01-19T16:30:00Z,29.33,-91.1,8.14,197
2021-01-19T16:31:00Z,29.33,-91.13,8.14,197
2021-01-19T16:32:00Z,29.33,-91.17,8.14,197
2021-01-19T16:33:00Z,29.3,-90.96,8.13,197
2021-01-19T16:34:00Z,29.3,-91.08,8.14,197
2021-01-19T16:35:00Z,29.33,-91.14,8.14,197
2021-01-19T16:36:00Z,29.33,-91.14,8.14,197
2021-01-19T16:37:00Z,29.35,-91.17,8.14,197
2021-01-19T16:38:00Z,29.35,-91.19,8.14,197
2021-01-19T16:39:00Z,29.38,-91.3,8.14,197
2021-01-19T16:40:00Z,29.43,-91.41,8.14,197
2021-01-19T16:41:00Z,29.48,-91.58,8.14,197
2021-01-19T16:42:00Z,29.55,-91.75,8.15,197
2021-01-19T16:43:00Z,29.63,-91.94,8.15,197
2021-01-19T16:44:00Z,29.68,-92.1,8.15,197
2021-01-19T16:45:00Z,29.73,-92.16,8.15,197
2021-01-19T16:46:00Z,29.78,-92.35,8.16,197
2021-01-19T16:47:00Z,29.85,-92.49,8.16,197
2021-01-19T16:48:00Z,29.9,-92.63,8.16,197
2021-01-19T16:49:00Z,29.93,-92.75,8.16,197
2021-01-19T16:50:00Z,29.98,-92.83,8.16,197
2021-01-19T16:51:00Z,30,-92.85,8.16,197
2021-01-19T16:52:00Z,30.03,-92.83,8.16,197
2021-01-19T16:53:00Z,30.03,-92.82,8.16,197
2021-01-19T16:54:00Z,30.06,-92.78,8.16,197
2021-01-19T16:55:00Z,30.06,-92.89,8.16,197
2021-01-19T16:56:00Z,30.06,-92.88,8.16,197
2021-01-19T16:57:00Z,30.08,-92.91,8.16,197
2021-01-19T16:58:00Z,30.08,-92.91,8.16,197
2021-01-19T16:59:00Z,30.06,-92.8,8.16,197
2021-01-19T17:00:00Z,30.06,-92.85,8.16,197
2021-01-19T17:01:00Z,30.06,-92.89,8.16,197
2021-01-19T17:02:00Z,30.03,-92.83,8.16,197
2021-01-19T17:03:00Z,30.03,-92.89,8.16,197
2021-01-19T17:04:00Z,30.03,-92.8,8.16,197
2021-01-19T17:05:00Z,30.03,-92.82,8.16,197
2021-01-19T17:06:00Z,30.03,-92.8,8.16,197
2021-01-19T17:07:00Z,30.03,-92.83,8.16,197
2021-01-19T17:08:00Z,30.03,-92.85,8.16,197
2021-01-19T17:09:00Z,30.03,-92.89,8.16,197
2021-01-19T17:10:00Z,30.03,-92.82,8.16,197
2021-01-19T17:11:00Z,30.06,-93.08,8.17,197
2021-01-19T17:12:00Z,30.06,-93.1,8.17,197
2021-01-19T17:13:00Z,30.08,-93.13,8.17,197
2021-01-19T17:14:00Z,30.08,-93.16,8.17,197
2021-01-19T17:15:00Z,30.11,-93.22,8.17,197
2021-01-19T17:16:00Z,30.11,-93.28,8.17,197
2021-01-19T17:17:00Z,30.13,-93.28,8.17,197
2021-01-19T17:18:00Z,30.13,-93.35,8.17,197
2021-01-19T17:19:00Z,30.16,-93.41,8.17,197
2021-01-19T17:20:00Z,30.16,-93.47,8.17,197
2021-01-19T17:21:00Z,30.18,-93.55,8.17,197
2021-01-19T17:22:00Z,30.18,-93.49,8.17,197
2021-01-19T17:23:00Z,30.21,-93.6,8.18,197
2021-01-19T17:24:00Z,30.21,-93.61,8.18,197
2021-01-19T17:25:00Z,30.21,-93.67,8.18,197
2021-01-19T17:26:00Z,30.23,-93.63,8.18,197
2021-01-19T17:27:00Z,30.23,-93.67,8.18,197
2021-01-19T17:28:00Z,30.23,-93.69,8.18,197
2021-01-19T17:29:00Z,30.26,-93.69,8.18,197
2021-01-19T17:30:00Z,30.26,-93.82,8.18,197
2021-01-19T17:31:00Z,30.26,-93.74,8.18,197
2021-01-19T17:32:00Z,30.26,-93.63,8.18,197
2021-01-19T17:33:00Z,30.26,-93.63,8.18,197
2021-01-19T17:34:00Z,30.26,-93.6,8.18,197
2021-01-19T17:35:00Z,30.28,-93.74,8.18,197
2021-01-19T17:36:00Z,30.28,-93.69,8.18,197
2021-01-19T17:37:00Z,30.28,-93.69,8.18,197
2021-01-19T17:38:00Z,30.28,-93.75,8.18,197
2021-01-19T17:39:00Z,30.28,-93.74,8.18,197
2021-01-19T17:40:00Z,30.28,-93.53,8.17,197
2021-01-19T17:41:00Z,30.28,-93.63,8.18,197
2021-01-19T17:42:00Z,30.28,-93.58,8.17,197
2021-01-19T17:43:00Z,30.31,-93.66,8.18,197
2021-01-19T17:44:00Z,30.31,-93.55,8.17,197
2021-01-19T17:45:00Z,30.31,-93.55,8.17,197
2021-01-19T17:46:00Z,30.31,-93.61,8.18,197
2021-01-19T17:47:00Z,30.31,-93.63,8.18,197
2021-01-19T17:48:00Z,30.31,-93.67,8.18,197
2021-01-19T17:49:00Z,30.31,-93.63,8.18,197
2021-01-19T17:50:00Z,30.31,-93.55,8.17,197
2021-01-19T17:51:00Z,30.31,-93.53,8.17,197
2021-01-19T17:52:00Z,30.31,-93.39,8.17,197
2021-01-19T17:53:00Z,30.31,-93.44,8.17,197
2021-01-19T17:54:00Z,30.28,-93.27,8.17,197
2021-01-19T17:55:00Z,30.28,-93.32,8.17,197
2021-01-19T17:56:00Z,30.28,-93.39,8.17,197
2021-01-19T17:57:00Z,30.31,-93.52,8.17,197
2021-01-19T17:58:00Z,30.31,-93.55,8.17,197
2021-01-19T17:59:00Z,30.28,-93.41,8.17,197
2021-01-19T18:00:00Z,30.31,-93.69,8.18,197
2021-01-19T18:01:00Z,30.31,-93.6,8.18,197
2021-01-19T18:02:00Z,30.31,-93.63,8.18,197
2021-01-19T18:03:00Z,30.31,-93.67,8.18,197
2021-01-19T18:04:00Z,30.31,-93.74,8.18,197
2021-01-19T18:05:00Z,30.31,-93.64,8.18,197
2021-01-19T18:06:00Z,30.31,-93.75,8.18,197
2021-01-19T18:07:00Z,30.31,-93.74,8.18,197
2021-01-19T18:08:00Z,30.31,-93.61,8.18,197
2021-01-19T18:09:00Z,30.31,-93.64,8.18,197
2021-01-19T18:10:00Z,30.31,-93.61,8.18,197
2021-01-19T18:11:00Z,30.31,-93.57,8.17,197
2021-01-19T18:12:00Z,30.28,-93.57,8.17,197
2021-01-19T18:13:00Z,30.28,-93.66,8.18,197
2021-01-19T18:14:00Z,30.28,-93.67,8.18,197
2021-01-19T18:15:00Z,30.31,-93.67,8.18,197
2021-01-19T18:16:00Z,30.28,-93.6,8.18,197
2021-01-19T18:17:00Z,30.28,-93.66,8.18,197
2021-01-19T18:18:00Z,30.31,-93.8,8.18,197
2021-01-19T18:19:00Z,30.31,-93.71,8.18,197
2021-01-19T18:20:00Z,30.31,-93.85,8.18,197
2021-01-19T18:21:00Z,30.31,-93.78,8.18,197
2021-01-19T18:22:00Z,30.31,-94.02,8.18,197
2021-01-19T18:23:00Z,30.31,-93.97,8.18,197
2021-01-19T18:24:00Z,30.31,-94.03,8.18,197
2021-01-19T18:25:00Z,30.31,-93.88,8.18,197
2021-01-19T18:26:00Z,30.33,-93.85,8.18,197
2021-01-19T18:27:00Z,30.31,-93.63,8.18,197
2021-01-19T18:28:00Z,30.31,-93.66,8.18,197
2021-01-19T18:29:00Z,30.31,-93.64,8.18,197
2021-01-19T18:30:00Z,30.31,-93.69,8.18,197
2021-01-19T18:31:00Z,30.31,-93.78,8.18,197
2021-01-19T18:32:00Z,30.31,-93.82,8.18,197
2021-01-19T18:33:00Z,30.33,-93.91,8.18,197
2021-01-19T18:34:00Z,30.33,-93.82,8.18,197
2021-01-19T18:35:00Z,30.33,-94.02,8.18,197
2021-01-19T18:36:00Z,30.36,-94.13,8.18,197
2021-01-19T18:37:00Z,30.38,-94.42,8.19,197
2021-01-19T18:38:00Z,30.41,-94.66,8.19,197
2021-01-19T18:39:00Z,30.38,-94.08,8.18,197
2021-01-19T18:40:00Z,30.38,-94.05,8.18,197
2021-01-19T18:41:00Z,30.36,-93.88,8.18,197
