"Plot Title: SGD_011821_354_profiling"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739354, SEN S/N: 20739354)","Temp, °C (LGR S/N: 20739354, SEN S/N: 20739354)"
1,01/18/21 06:24:21 AM,0.0,23.78
2,01/18/21 06:24:22 AM,0.0,23.79
3,01/18/21 06:24:23 AM,0.0,23.80
4,01/18/21 06:24:24 AM,0.0,23.80
5,01/18/21 06:24:25 AM,0.0,23.80
6,01/18/21 06:24:26 AM,0.0,23.80
7,01/18/21 06:24:27 AM,0.0,23.81
8,01/18/21 06:24:28 AM,0.0,23.81
9,01/18/21 06:24:29 AM,0.0,23.83
10,01/18/21 06:24:30 AM,0.0,23.85
11,01/18/21 06:24:31 AM,0.0,23.86
12,01/18/21 06:24:32 AM,0.0,23.86
13,01/18/21 06:24:33 AM,0.0,23.87
14,01/18/21 06:24:34 AM,0.0,23.87
15,01/18/21 06:24:35 AM,0.0,23.89
16,01/18/21 06:24:36 AM,0.0,23.89
17,01/18/21 06:24:37 AM,0.0,23.90
18,01/18/21 06:24:38 AM,40040.3,23.69
19,01/18/21 06:24:39 AM,38233.6,23.64
20,01/18/21 06:24:40 AM,37740.9,23.64
21,01/18/21 06:24:41 AM,37504.9,23.65
22,01/18/21 06:24:42 AM,37373.4,23.65
23,01/18/21 06:24:43 AM,37296.8,23.65
24,01/18/21 06:24:44 AM,37226.8,23.65
25,01/18/21 06:24:45 AM,37214.1,23.65
26,01/18/21 06:24:46 AM,37188.7,23.65
27,01/18/21 06:24:47 AM,37182.3,23.65
28,01/18/21 06:24:48 AM,37160.2,23.65
29,01/18/21 06:24:49 AM,37172.8,23.67
30,01/18/21 06:24:50 AM,37166.5,23.65
31,01/18/21 06:24:51 AM,37182.3,23.67
32,01/18/21 06:24:52 AM,37153.8,23.67
33,01/18/21 06:24:53 AM,37176.0,23.67
34,01/18/21 06:24:54 AM,37188.7,23.67
35,01/18/21 06:24:55 AM,37157.0,23.67
36,01/18/21 06:24:56 AM,37185.5,23.67
37,01/18/21 06:24:57 AM,37191.9,23.68
38,01/18/21 06:24:58 AM,37188.7,23.68
39,01/18/21 06:24:59 AM,37195.0,23.67
40,01/18/21 06:25:00 AM,37201.4,23.69
41,01/18/21 06:25:01 AM,37204.6,23.69
42,01/18/21 06:25:02 AM,37204.6,23.68
