"Plot Title: SGD_011821_324_EastSled"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739324, SEN S/N: 20739324)","Temp, °C (LGR S/N: 20739324, SEN S/N: 20739324)"
1,01/18/21 06:21:00 AM,39769.8,23.64
2,01/18/21 06:22:00 AM,39831.9,23.66
3,01/18/21 06:23:00 AM,39824.2,23.67
4,01/18/21 06:24:00 AM,39859.2,23.67
5,01/18/21 06:25:00 AM,39808.6,23.68
6,01/18/21 06:26:00 AM,39800.9,23.68
7,01/18/21 06:27:00 AM,39785.4,23.69
8,01/18/21 06:28:00 AM,39742.7,23.71
9,01/18/21 06:29:00 AM,39700.2,23.71
10,01/18/21 06:30:00 AM,0.0,23.68
11,01/18/21 06:31:00 AM,1394.0,23.58
12,01/18/21 06:32:00 AM,1394.5,23.60
13,01/18/21 06:33:00 AM,1394.5,23.60
14,01/18/21 06:34:00 AM,1394.5,23.60
15,01/18/21 06:35:00 AM,1394.5,23.60
16,01/18/21 06:36:00 AM,1394.5,23.60
17,01/18/21 06:37:00 AM,1394.5,23.60
18,01/18/21 06:38:00 AM,1395.1,23.60
19,01/18/21 06:39:00 AM,1394.5,23.60
20,01/18/21 06:40:00 AM,1395.1,23.60
21,01/18/21 06:41:00 AM,0.0,23.68
22,01/18/21 06:42:00 AM,0.0,23.52
23,01/18/21 06:43:00 AM,0.0,23.41
24,01/18/21 06:44:00 AM,0.0,23.31
25,01/18/21 06:45:00 AM,0.0,23.24
26,01/18/21 06:46:00 AM,0.0,23.17
27,01/18/21 06:47:00 AM,0.0,23.13
28,01/18/21 06:48:00 AM,0.0,23.12
29,01/18/21 06:49:00 AM,0.0,23.11
30,01/18/21 06:50:00 AM,0.0,23.09
31,01/18/21 06:51:00 AM,0.0,23.04
32,01/18/21 06:52:00 AM,0.0,23.00
33,01/18/21 06:53:00 AM,0.0,22.95
34,01/18/21 06:54:00 AM,0.0,22.97
35,01/18/21 06:55:00 AM,0.0,23.12
36,01/18/21 06:56:00 AM,0.0,23.17
37,01/18/21 06:57:00 AM,0.0,23.24
38,01/18/21 06:58:00 AM,0.0,23.33
39,01/18/21 06:59:00 AM,0.0,23.34
40,01/18/21 07:00:00 AM,0.0,23.37
41,01/18/21 07:01:00 AM,0.0,23.40
42,01/18/21 07:02:00 AM,0.0,23.40
43,01/18/21 07:03:00 AM,0.0,23.42
44,01/18/21 07:04:00 AM,0.0,23.44
45,01/18/21 07:05:00 AM,0.0,23.42
46,01/18/21 07:06:00 AM,0.0,23.63
47,01/18/21 07:07:00 AM,0.0,23.96
48,01/18/21 07:08:00 AM,0.0,24.32
49,01/18/21 07:09:00 AM,0.0,24.68
50,01/18/21 07:10:00 AM,0.0,25.04
51,01/18/21 07:11:00 AM,0.0,25.37
52,01/18/21 07:12:00 AM,0.0,25.65
53,01/18/21 07:13:00 AM,0.0,25.86
54,01/18/21 07:14:00 AM,0.0,26.03
