#,date,E_Conductivity,TempInSitu,Serial
3453,2021-01-09T17:02:11Z,1355.1,22.98,331
3454,2021-01-09T17:02:12Z,1355.1,22.98,331
3455,2021-01-09T17:02:13Z,1355.1,22.98,331
3456,2021-01-09T17:02:14Z,1355.1,22.98,331
3457,2021-01-09T17:02:15Z,1355.1,22.98,331
3458,2021-01-09T17:02:16Z,1355.1,22.98,331
3459,2021-01-09T17:02:17Z,1355.1,22.98,331
3460,2021-01-09T17:02:18Z,1355.1,22.98,331
3461,2021-01-09T17:02:19Z,1355.1,22.98,331
3462,2021-01-09T17:02:20Z,1355.1,22.98,331
3463,2021-01-09T17:02:21Z,1355.1,22.96,331
3464,2021-01-09T17:02:22Z,1355.1,22.98,331
3465,2021-01-09T17:02:23Z,1355.1,22.98,331
3466,2021-01-09T17:02:24Z,1355.1,22.96,331
3467,2021-01-09T17:02:25Z,1355.1,22.96,331
3468,2021-01-09T17:02:26Z,1355.1,22.98,331
3469,2021-01-09T17:02:27Z,1355.1,22.96,331
3470,2021-01-09T17:02:28Z,1355.1,22.96,331
3471,2021-01-09T17:02:29Z,1355.1,22.98,331
3472,2021-01-09T17:02:30Z,1355.1,22.96,331
3473,2021-01-09T17:02:31Z,1355.1,22.96,331
3474,2021-01-09T17:02:32Z,1355.1,22.96,331
3475,2021-01-09T17:02:33Z,1355.1,22.98,331
3476,2021-01-09T17:02:34Z,1355.1,22.96,331
3477,2021-01-09T17:02:35Z,1354.5,22.96,331
3478,2021-01-09T17:02:36Z,1354.5,22.96,331
3479,2021-01-09T17:02:37Z,1354.5,22.96,331
3480,2021-01-09T17:02:38Z,1355.1,22.96,331
3481,2021-01-09T17:02:39Z,1355.1,22.96,331
3482,2021-01-09T17:02:40Z,1354.5,22.96,331
3483,2021-01-09T17:02:41Z,1355.1,22.96,331
3484,2021-01-09T17:02:42Z,1354.5,22.96,331
3485,2021-01-09T17:02:43Z,1355.1,22.96,331
3486,2021-01-09T17:02:44Z,1354.5,22.96,331
3487,2021-01-09T17:02:45Z,1355.1,22.96,331
3488,2021-01-09T17:02:46Z,1354.5,22.96,331
3489,2021-01-09T17:02:47Z,1354.5,22.96,331
3490,2021-01-09T17:02:48Z,1355.7,22.96,331
3491,2021-01-09T17:02:49Z,1354.5,22.96,331
3492,2021-01-09T17:02:50Z,1354.5,22.96,331
3493,2021-01-09T17:02:51Z,1355.1,22.96,331
3494,2021-01-09T17:02:52Z,1354.5,22.96,331
3495,2021-01-09T17:02:53Z,1354.5,22.96,331
3496,2021-01-09T17:02:54Z,1354.5,22.96,331
3497,2021-01-09T17:02:55Z,1355.1,22.96,331
3498,2021-01-09T17:02:56Z,1355.1,22.96,331
3499,2021-01-09T17:02:57Z,1355.1,22.96,331
3500,2021-01-09T17:02:58Z,1354.5,22.96,331
3501,2021-01-09T17:02:59Z,1355.1,22.96,331
3502,2021-01-09T17:03:00Z,1354.5,22.95,331
3503,2021-01-09T17:03:01Z,1354.5,22.95,331
3504,2021-01-09T17:03:02Z,1355.1,22.95,331
3505,2021-01-09T17:03:03Z,1355.1,22.95,331
3506,2021-01-09T17:03:04Z,1354.5,22.95,331
3507,2021-01-09T17:03:05Z,1354.5,22.96,331
3508,2021-01-09T17:03:06Z,1355.1,22.95,331
3509,2021-01-09T17:03:07Z,1354.5,22.95,331
3510,2021-01-09T17:03:08Z,1354.5,22.95,331
3511,2021-01-09T17:03:09Z,1354.5,22.95,331
3512,2021-01-09T17:03:10Z,1354.5,22.95,331
3513,2021-01-09T17:03:11Z,1354.5,22.95,331
3514,2021-01-09T17:03:12Z,1354.5,22.96,331
3515,2021-01-09T17:03:13Z,1354.5,22.95,331
3516,2021-01-09T17:03:14Z,1354.5,22.95,331
3517,2021-01-09T17:03:15Z,1354.5,22.95,331
3518,2021-01-09T17:03:16Z,1354.5,22.95,331
3519,2021-01-09T17:03:17Z,1354.5,22.95,331
3520,2021-01-09T17:03:18Z,1354.5,22.95,331
3521,2021-01-09T17:03:19Z,1354.5,22.95,331
3522,2021-01-09T17:03:20Z,1354.5,22.95,331
3523,2021-01-09T17:03:21Z,1354.5,22.95,331
3524,2021-01-09T17:03:22Z,1353.9,22.95,331
3525,2021-01-09T17:03:23Z,1355.1,22.95,331
3526,2021-01-09T17:03:24Z,1354.5,22.95,331
3527,2021-01-09T17:03:25Z,1353.9,22.95,331
3528,2021-01-09T17:03:26Z,1354.5,22.95,331
3529,2021-01-09T17:03:27Z,1355.1,22.95,331
3530,2021-01-09T17:03:28Z,1354.5,22.95,331
3531,2021-01-09T17:03:29Z,1354.5,22.95,331
3532,2021-01-09T17:03:30Z,1354.5,22.95,331
3533,2021-01-09T17:03:31Z,1354.5,22.95,331
3534,2021-01-09T17:03:32Z,1353.9,22.95,331
3535,2021-01-09T17:03:33Z,1355.1,22.94,331
3536,2021-01-09T17:03:34Z,1354.5,22.95,331
3537,2021-01-09T17:03:35Z,1354.5,22.95,331
3538,2021-01-09T17:03:36Z,1354.5,22.95,331
3539,2021-01-09T17:03:37Z,1355.1,22.95,331
3540,2021-01-09T17:03:38Z,1354.5,22.95,331
3541,2021-01-09T17:03:39Z,1354.5,22.95,331
3542,2021-01-09T17:03:40Z,1355.1,22.95,331
3543,2021-01-09T17:03:41Z,1354.5,22.94,331
3544,2021-01-09T17:03:42Z,1355.1,22.94,331
3545,2021-01-09T17:03:43Z,1354.5,22.95,331
3546,2021-01-09T17:03:44Z,1354.5,22.95,331
3547,2021-01-09T17:03:45Z,1354.5,22.94,331
3548,2021-01-09T17:03:46Z,1355.1,22.95,331
3549,2021-01-09T17:03:47Z,1354.5,22.94,331
3550,2021-01-09T17:03:48Z,1354.5,22.95,331
3551,2021-01-09T17:03:49Z,1354.5,22.94,331
3552,2021-01-09T17:03:50Z,1353.9,22.94,331
3553,2021-01-09T17:03:51Z,1354.5,22.94,331
3554,2021-01-09T17:03:52Z,1354.5,22.94,331
3555,2021-01-09T17:03:53Z,1354.5,22.94,331
3556,2021-01-09T17:03:54Z,1353.9,22.94,331
3557,2021-01-09T17:03:55Z,1355.1,22.94,331
3558,2021-01-09T17:03:56Z,1354.5,22.94,331
3559,2021-01-09T17:03:57Z,1355.1,22.94,331
3560,2021-01-09T17:03:58Z,1354.5,22.94,331
3561,2021-01-09T17:03:59Z,1355.1,22.94,331
3562,2021-01-09T17:04:00Z,1353.9,22.94,331
3563,2021-01-09T17:04:01Z,1354.5,22.94,331
3564,2021-01-09T17:04:02Z,1355.1,22.94,331
3565,2021-01-09T17:04:03Z,1354.5,22.94,331
3566,2021-01-09T17:04:04Z,1354.5,22.94,331
3567,2021-01-09T17:04:05Z,1355.1,22.94,331
3568,2021-01-09T17:04:06Z,1353.9,22.94,331
3569,2021-01-09T17:04:07Z,1354.5,22.94,331
3570,2021-01-09T17:04:08Z,1354.5,22.94,331
3571,2021-01-09T17:04:09Z,1355.1,22.94,331
3572,2021-01-09T17:04:10Z,1355.1,22.94,331
3573,2021-01-09T17:04:11Z,1354.5,22.94,331
3574,2021-01-09T17:04:12Z,1354.5,22.94,331
3575,2021-01-09T17:04:13Z,1355.1,22.94,331
3576,2021-01-09T17:04:14Z,1354.5,22.94,331
3577,2021-01-09T17:04:15Z,1353.9,22.94,331
3578,2021-01-09T17:04:16Z,1354.5,22.94,331
3579,2021-01-09T17:04:17Z,1354.5,22.94,331
3580,2021-01-09T17:04:18Z,1354.5,22.94,331
3581,2021-01-09T17:04:19Z,1355.1,22.94,331
3582,2021-01-09T17:04:20Z,1354.5,22.94,331
3583,2021-01-09T17:04:21Z,1354.5,22.94,331
3584,2021-01-09T17:04:22Z,1354.5,22.94,331
3585,2021-01-09T17:04:23Z,1355.1,22.93,331
3586,2021-01-09T17:04:24Z,1355.1,22.94,331
3587,2021-01-09T17:04:25Z,1355.1,22.94,331
3588,2021-01-09T17:04:26Z,1355.1,22.94,331
3589,2021-01-09T17:04:27Z,1353.9,22.94,331
3590,2021-01-09T17:04:28Z,1355.1,22.94,331
3591,2021-01-09T17:04:29Z,1354.5,22.94,331
3592,2021-01-09T17:04:30Z,1354.5,22.94,331
3593,2021-01-09T17:04:31Z,1355.1,22.93,331
3594,2021-01-09T17:04:32Z,1355.1,22.94,331
3595,2021-01-09T17:04:33Z,1355.1,22.93,331
3596,2021-01-09T17:04:34Z,1355.1,22.93,331
3597,2021-01-09T17:04:35Z,1355.1,22.93,331
3598,2021-01-09T17:04:36Z,1355.1,22.93,331
3599,2021-01-09T17:04:37Z,1354.5,22.93,331
3600,2021-01-09T17:04:38Z,1355.1,22.93,331
3601,2021-01-09T17:04:39Z,1355.1,22.93,331
3602,2021-01-09T17:04:40Z,1354.5,22.94,331
3603,2021-01-09T17:04:41Z,1355.1,22.93,331
3604,2021-01-09T17:04:42Z,1355.1,22.93,331
3605,2021-01-09T17:04:43Z,1354.5,22.93,331
3606,2021-01-09T17:04:44Z,1355.1,22.93,331
3607,2021-01-09T17:04:45Z,1354.5,22.93,331
3608,2021-01-09T17:04:46Z,1355.1,22.93,331
3609,2021-01-09T17:04:47Z,1355.1,22.93,331
3610,2021-01-09T17:04:48Z,1355.1,22.93,331
3611,2021-01-09T17:04:49Z,1355.1,22.93,331
3612,2021-01-09T17:04:50Z,1355.1,22.93,331
3613,2021-01-09T17:04:51Z,1354.5,22.93,331
3614,2021-01-09T17:04:52Z,1355.1,22.93,331
3615,2021-01-09T17:04:53Z,1355.1,22.93,331
3616,2021-01-09T17:04:54Z,1355.1,22.93,331
3617,2021-01-09T17:04:55Z,1355.1,22.93,331
3618,2021-01-09T17:04:56Z,1355.1,22.93,331
3619,2021-01-09T17:04:57Z,1354.5,22.93,331
3620,2021-01-09T17:04:58Z,1354.5,22.93,331
3621,2021-01-09T17:04:59Z,1355.1,22.93,331
3622,2021-01-09T17:05:00Z,1355.1,22.93,331
3623,2021-01-09T17:05:01Z,1355.1,22.93,331
3624,2021-01-09T17:05:02Z,1354.5,22.93,331
3625,2021-01-09T17:05:03Z,1355.1,22.93,331
3626,2021-01-09T17:05:04Z,1354.5,22.93,331
3627,2021-01-09T17:05:05Z,1355.1,22.93,331
3628,2021-01-09T17:05:06Z,1355.1,22.93,331
3629,2021-01-09T17:05:07Z,1355.1,22.93,331
3630,2021-01-09T17:05:08Z,1355.1,22.93,331
3631,2021-01-09T17:05:09Z,1355.1,22.93,331
3632,2021-01-09T17:05:10Z,1355.1,22.93,331
3633,2021-01-09T17:05:11Z,1355.1,22.91,331
3634,2021-01-09T17:05:12Z,1355.1,22.93,331
3635,2021-01-09T17:05:13Z,1355.1,22.91,331
3636,2021-01-09T17:05:14Z,1355.1,22.93,331
3637,2021-01-09T17:05:15Z,1355.1,22.93,331
3638,2021-01-09T17:05:16Z,1355.1,22.93,331
3639,2021-01-09T17:05:17Z,1355.1,22.91,331
3640,2021-01-09T17:05:18Z,1355.1,22.91,331
3641,2021-01-09T17:05:19Z,1355.1,22.91,331
3642,2021-01-09T17:05:20Z,1355.1,22.93,331
3643,2021-01-09T17:05:21Z,1355.1,22.91,331
3644,2021-01-09T17:05:22Z,1355.1,22.93,331
3645,2021-01-09T17:05:23Z,1355.1,22.91,331
3646,2021-01-09T17:05:24Z,1355.1,22.91,331
3647,2021-01-09T17:05:25Z,1353.9,22.91,331
3648,2021-01-09T17:05:26Z,1353.9,22.9,331
3649,2021-01-09T17:05:27Z,1356.8,22.91,331
3650,2021-01-09T17:05:28Z,1353.9,22.9,331
3651,2021-01-09T17:05:29Z,1355.1,22.9,331
3652,2021-01-09T17:05:30Z,1352.7,22.9,331
3653,2021-01-09T17:05:31Z,1352.7,22.89,331
3654,2021-01-09T17:05:32Z,1352.7,22.87,331
3655,2021-01-09T17:05:33Z,1352.7,22.87,331
3656,2021-01-09T17:05:34Z,1352.7,22.87,331
3657,2021-01-09T17:05:35Z,1352.7,22.87,331
3658,2021-01-09T17:05:36Z,1352.7,22.87,331
3659,2021-01-09T17:05:37Z,1352.7,22.87,331
3660,2021-01-09T17:05:38Z,1352.7,22.87,331
3661,2021-01-09T17:05:39Z,1352.7,22.87,331
3662,2021-01-09T17:05:40Z,1352.7,22.87,331
3663,2021-01-09T17:05:41Z,1353.3,22.87,331
3664,2021-01-09T17:05:42Z,1352.7,22.87,331
3665,2021-01-09T17:05:43Z,1353.3,22.87,331
3666,2021-01-09T17:05:44Z,1352.7,22.87,331
3667,2021-01-09T17:05:45Z,1353.3,22.87,331
3668,2021-01-09T17:05:46Z,1353.3,22.87,331
3669,2021-01-09T17:05:47Z,1353.3,22.87,331
3670,2021-01-09T17:05:48Z,1353.3,22.87,331
3671,2021-01-09T17:05:49Z,1353.3,22.87,331
3672,2021-01-09T17:05:50Z,1353.3,22.87,331
3673,2021-01-09T17:05:51Z,1353.3,22.87,331
3674,2021-01-09T17:05:52Z,1352.7,22.87,331
3675,2021-01-09T17:05:53Z,1352.7,22.87,331
3676,2021-01-09T17:05:54Z,1352.7,22.87,331
3677,2021-01-09T17:05:55Z,1352.7,22.87,331
3678,2021-01-09T17:05:56Z,1352.7,22.87,331
3679,2021-01-09T17:05:57Z,1353.3,22.87,331
3680,2021-01-09T17:05:58Z,1353.3,22.87,331
3681,2021-01-09T17:05:59Z,1353.3,22.87,331
3682,2021-01-09T17:06:00Z,1352.7,22.87,331
3683,2021-01-09T17:06:01Z,1353.3,22.87,331
3684,2021-01-09T17:06:02Z,1353.3,22.87,331
3685,2021-01-09T17:06:03Z,1353.3,22.87,331
3686,2021-01-09T17:06:04Z,1353.9,22.87,331
3687,2021-01-09T17:06:05Z,1353.3,22.87,331
3688,2021-01-09T17:06:06Z,1352.7,22.87,331
3689,2021-01-09T17:06:07Z,1353.3,22.87,331
3690,2021-01-09T17:06:08Z,1353.3,22.87,331
3691,2021-01-09T17:06:09Z,1353.3,22.87,331
3692,2021-01-09T17:06:10Z,1353.9,22.87,331
3693,2021-01-09T17:06:11Z,1353.3,22.87,331
3694,2021-01-09T17:06:12Z,1353.3,22.87,331
3695,2021-01-09T17:06:13Z,1353.9,22.87,331
3696,2021-01-09T17:06:14Z,1353.3,22.87,331
3697,2021-01-09T17:06:15Z,1353.3,22.87,331
3698,2021-01-09T17:06:16Z,1353.3,22.87,331
3699,2021-01-09T17:06:17Z,1353.3,22.87,331
3700,2021-01-09T17:06:18Z,1353.3,22.87,331
3701,2021-01-09T17:06:19Z,1353.3,22.87,331
3702,2021-01-09T17:06:20Z,1353.3,22.87,331
3703,2021-01-09T17:06:21Z,1353.3,22.87,331
3704,2021-01-09T17:06:22Z,1353.9,22.87,331
3705,2021-01-09T17:06:23Z,1353.9,22.87,331
3706,2021-01-09T17:06:24Z,1353.9,22.87,331
3707,2021-01-09T17:06:25Z,1353.3,22.87,331
3708,2021-01-09T17:06:26Z,1353.3,22.87,331
3709,2021-01-09T17:06:27Z,1353.3,22.87,331
3710,2021-01-09T17:06:28Z,1353.3,22.87,331
3711,2021-01-09T17:06:29Z,1353.3,22.87,331
3712,2021-01-09T17:06:30Z,1353.3,22.87,331
3713,2021-01-09T17:06:31Z,1353.3,22.87,331
3714,2021-01-09T17:06:32Z,1353.9,22.87,331
3715,2021-01-09T17:06:33Z,1353.3,22.87,331
3716,2021-01-09T17:06:34Z,1353.3,22.87,331
3717,2021-01-09T17:06:35Z,1353.3,22.87,331
3718,2021-01-09T17:06:36Z,1353.9,22.87,331
3719,2021-01-09T17:06:37Z,1353.9,22.87,331
3720,2021-01-09T17:06:38Z,1353.3,22.87,331
3721,2021-01-09T17:06:39Z,1353.3,22.87,331
3722,2021-01-09T17:06:40Z,1353.3,22.89,331
3723,2021-01-09T17:06:41Z,1353.3,22.87,331
