#,date,E_Conductivity,TempInSitu,Serial
3777,2021-01-09T17:00:57Z,1350.6,23.12,324
3778,2021-01-09T17:00:58Z,1350.6,23.13,324
3779,2021-01-09T17:00:59Z,1350.6,23.13,324
3780,2021-01-09T17:01:00Z,1350.6,23.12,324
3781,2021-01-09T17:01:01Z,1350.1,23.13,324
3782,2021-01-09T17:01:02Z,1350.6,23.12,324
3783,2021-01-09T17:01:03Z,1350.6,23.12,324
3784,2021-01-09T17:01:04Z,1350.6,23.12,324
3785,2021-01-09T17:01:05Z,1350.6,23.12,324
3786,2021-01-09T17:01:06Z,1350.1,23.12,324
3787,2021-01-09T17:01:07Z,1350.6,23.12,324
3788,2021-01-09T17:01:08Z,1350.6,23.13,324
3789,2021-01-09T17:01:09Z,1350.6,23.12,324
3790,2021-01-09T17:01:10Z,1350.6,23.12,324
3791,2021-01-09T17:01:11Z,1350.6,23.12,324
3792,2021-01-09T17:01:12Z,1350.6,23.12,324
3793,2021-01-09T17:01:13Z,1350.6,23.12,324
3794,2021-01-09T17:01:14Z,1350.6,23.12,324
3795,2021-01-09T17:01:15Z,1350.6,23.12,324
3796,2021-01-09T17:01:16Z,1350.6,23.12,324
3797,2021-01-09T17:01:17Z,1350.1,23.12,324
3798,2021-01-09T17:01:18Z,1350.1,23.12,324
3799,2021-01-09T17:01:19Z,1350.6,23.12,324
3800,2021-01-09T17:01:20Z,1350.6,23.11,324
3801,2021-01-09T17:01:21Z,1350.6,23.11,324
3802,2021-01-09T17:01:22Z,1350.6,23.11,324
3803,2021-01-09T17:01:23Z,1350.6,23.12,324
3804,2021-01-09T17:01:24Z,1350.6,23.11,324
3805,2021-01-09T17:01:25Z,1350.6,23.11,324
3806,2021-01-09T17:01:26Z,1350.1,23.11,324
3807,2021-01-09T17:01:27Z,1350.6,23.11,324
3808,2021-01-09T17:01:28Z,1350.6,23.11,324
3809,2021-01-09T17:01:29Z,1350.1,23.11,324
3810,2021-01-09T17:01:30Z,1350.6,23.11,324
3811,2021-01-09T17:01:31Z,1350.1,23.11,324
3812,2021-01-09T17:01:32Z,1350.1,23.11,324
3813,2021-01-09T17:01:33Z,1350.6,23.11,324
3814,2021-01-09T17:01:34Z,1350.1,23.11,324
3815,2021-01-09T17:01:35Z,1350.1,23.11,324
3816,2021-01-09T17:01:36Z,1350.6,23.11,324
3817,2021-01-09T17:01:37Z,1350.1,23.11,324
3818,2021-01-09T17:01:38Z,1350.6,23.11,324
3819,2021-01-09T17:01:39Z,1350.6,23.11,324
3820,2021-01-09T17:01:40Z,1350.1,23.11,324
3821,2021-01-09T17:01:41Z,1350.1,23.11,324
3822,2021-01-09T17:01:42Z,1350.1,23.11,324
3823,2021-01-09T17:01:43Z,1350.1,23.11,324
3824,2021-01-09T17:01:44Z,1350.1,23.09,324
3825,2021-01-09T17:01:45Z,1350.1,23.09,324
3826,2021-01-09T17:01:46Z,1350.6,23.09,324
3827,2021-01-09T17:01:47Z,1350.1,23.09,324
3828,2021-01-09T17:01:48Z,1350.1,23.09,324
3829,2021-01-09T17:01:49Z,1349.6,23.09,324
3830,2021-01-09T17:01:50Z,1350.6,23.09,324
3831,2021-01-09T17:01:51Z,1350.1,23.09,324
3832,2021-01-09T17:01:52Z,1350.1,23.09,324
3833,2021-01-09T17:01:53Z,1350.1,23.09,324
3834,2021-01-09T17:01:54Z,1350.1,23.09,324
3835,2021-01-09T17:01:55Z,1349.6,23.09,324
3836,2021-01-09T17:01:56Z,1350.1,23.09,324
3837,2021-01-09T17:01:57Z,1350.1,23.09,324
3838,2021-01-09T17:01:58Z,1350.1,23.09,324
3839,2021-01-09T17:01:59Z,1349.6,23.09,324
3840,2021-01-09T17:02:00Z,1350.1,23.09,324
3841,2021-01-09T17:02:01Z,1349.6,23.09,324
3842,2021-01-09T17:02:02Z,1350.1,23.08,324
3843,2021-01-09T17:02:03Z,1349.6,23.08,324
3844,2021-01-09T17:02:04Z,1350.1,23.09,324
3845,2021-01-09T17:02:05Z,1350.1,23.08,324
3846,2021-01-09T17:02:06Z,1350.1,23.09,324
3847,2021-01-09T17:02:07Z,1350.1,23.08,324
3848,2021-01-09T17:02:08Z,1350.1,23.08,324
3849,2021-01-09T17:02:09Z,1349.6,23.08,324
3850,2021-01-09T17:02:10Z,1350.1,23.08,324
3851,2021-01-09T17:02:11Z,1349.6,23.08,324
3852,2021-01-09T17:02:12Z,1349.6,23.08,324
3853,2021-01-09T17:02:13Z,1350.1,23.08,324
3854,2021-01-09T17:02:14Z,1349.6,23.08,324
3855,2021-01-09T17:02:15Z,1349.6,23.08,324
3856,2021-01-09T17:02:16Z,1350.1,23.08,324
3857,2021-01-09T17:02:17Z,1349.6,23.08,324
3858,2021-01-09T17:02:18Z,1349.6,23.08,324
3859,2021-01-09T17:02:19Z,1349.6,23.08,324
3860,2021-01-09T17:02:20Z,1350.1,23.08,324
3861,2021-01-09T17:02:21Z,1349.6,23.08,324
3862,2021-01-09T17:02:22Z,1349,23.08,324
3863,2021-01-09T17:02:23Z,1349.6,23.08,324
3864,2021-01-09T17:02:24Z,1349.6,23.08,324
3865,2021-01-09T17:02:25Z,1349.6,23.07,324
3866,2021-01-09T17:02:26Z,1349.6,23.07,324
3867,2021-01-09T17:02:27Z,1349.6,23.07,324
3868,2021-01-09T17:02:28Z,1349.6,23.07,324
3869,2021-01-09T17:02:29Z,1349.6,23.07,324
3870,2021-01-09T17:02:30Z,1349.6,23.07,324
3871,2021-01-09T17:02:31Z,1350.1,23.07,324
3872,2021-01-09T17:02:32Z,1349.6,23.07,324
3873,2021-01-09T17:02:33Z,1349.6,23.07,324
3874,2021-01-09T17:02:34Z,1349.6,23.07,324
3875,2021-01-09T17:02:35Z,1349,23.07,324
3876,2021-01-09T17:02:36Z,1349.6,23.07,324
3877,2021-01-09T17:02:37Z,1349.6,23.07,324
3878,2021-01-09T17:02:38Z,1349.6,23.07,324
3879,2021-01-09T17:02:39Z,1349.6,23.07,324
3880,2021-01-09T17:02:40Z,1349.6,23.07,324
3881,2021-01-09T17:02:41Z,1349.6,23.07,324
3882,2021-01-09T17:02:42Z,1349.6,23.07,324
3883,2021-01-09T17:02:43Z,1349.6,23.07,324
3884,2021-01-09T17:02:44Z,1349.6,23.06,324
3885,2021-01-09T17:02:45Z,1349.6,23.07,324
3886,2021-01-09T17:02:46Z,1349.6,23.07,324
3887,2021-01-09T17:02:47Z,1349.6,23.07,324
3888,2021-01-09T17:02:48Z,1349.6,23.07,324
3889,2021-01-09T17:02:49Z,1349.6,23.06,324
3890,2021-01-09T17:02:50Z,1349.6,23.06,324
3891,2021-01-09T17:02:51Z,1349.6,23.06,324
3892,2021-01-09T17:02:52Z,1349.6,23.06,324
3893,2021-01-09T17:02:53Z,1349,23.06,324
3894,2021-01-09T17:02:54Z,1349.6,23.06,324
3895,2021-01-09T17:02:55Z,1349,23.06,324
3896,2021-01-09T17:02:56Z,1349,23.06,324
3897,2021-01-09T17:02:57Z,1349,23.06,324
3898,2021-01-09T17:02:58Z,1349.6,23.06,324
3899,2021-01-09T17:02:59Z,1349.6,23.06,324
3900,2021-01-09T17:03:00Z,1349,23.06,324
3901,2021-01-09T17:03:01Z,1349,23.06,324
3902,2021-01-09T17:03:02Z,1349.6,23.06,324
3903,2021-01-09T17:03:03Z,1349,23.06,324
3904,2021-01-09T17:03:04Z,1349.6,23.06,324
3905,2021-01-09T17:03:05Z,1349.6,23.06,324
3906,2021-01-09T17:03:06Z,1349,23.06,324
3907,2021-01-09T17:03:07Z,1349,23.06,324
3908,2021-01-09T17:03:08Z,1349,23.06,324
3909,2021-01-09T17:03:09Z,1349,23.06,324
3910,2021-01-09T17:03:10Z,1349,23.06,324
3911,2021-01-09T17:03:11Z,1349,23.06,324
3912,2021-01-09T17:03:12Z,1349,23.06,324
3913,2021-01-09T17:03:13Z,1349,23.04,324
3914,2021-01-09T17:03:14Z,1349.6,23.04,324
3915,2021-01-09T17:03:15Z,1349,23.04,324
3916,2021-01-09T17:03:16Z,1349,23.04,324
3917,2021-01-09T17:03:17Z,1349,23.04,324
3918,2021-01-09T17:03:18Z,1349.6,23.04,324
3919,2021-01-09T17:03:19Z,1349,23.04,324
3920,2021-01-09T17:03:20Z,1349,23.04,324
3921,2021-01-09T17:03:21Z,1349,23.04,324
3922,2021-01-09T17:03:22Z,1349,23.04,324
3923,2021-01-09T17:03:23Z,1349,23.04,324
3924,2021-01-09T17:03:24Z,1349,23.04,324
3925,2021-01-09T17:03:25Z,1349,23.04,324
3926,2021-01-09T17:03:26Z,1349,23.04,324
3927,2021-01-09T17:03:27Z,1349,23.04,324
3928,2021-01-09T17:03:28Z,1349,23.04,324
3929,2021-01-09T17:03:29Z,1349,23.04,324
3930,2021-01-09T17:03:30Z,1349,23.04,324
3931,2021-01-09T17:03:31Z,1349,23.04,324
3932,2021-01-09T17:03:32Z,1349,23.04,324
3933,2021-01-09T17:03:33Z,1349,23.04,324
3934,2021-01-09T17:03:34Z,1348.5,23.04,324
3935,2021-01-09T17:03:35Z,1349,23.04,324
3936,2021-01-09T17:03:36Z,1348.5,23.03,324
3937,2021-01-09T17:03:37Z,1349,23.04,324
3938,2021-01-09T17:03:38Z,1348.5,23.04,324
3939,2021-01-09T17:03:39Z,1348.5,23.04,324
3940,2021-01-09T17:03:40Z,1349,23.03,324
3941,2021-01-09T17:03:41Z,1349,23.03,324
3942,2021-01-09T17:03:42Z,1349,23.03,324
3943,2021-01-09T17:03:43Z,1349,23.03,324
3944,2021-01-09T17:03:44Z,1349,23.03,324
3945,2021-01-09T17:03:45Z,1348.5,23.03,324
3946,2021-01-09T17:03:46Z,1349,23.03,324
3947,2021-01-09T17:03:47Z,1349,23.03,324
3948,2021-01-09T17:03:48Z,1348.5,23.03,324
3949,2021-01-09T17:03:49Z,1348.5,23.03,324
3950,2021-01-09T17:03:50Z,1349,23.03,324
3951,2021-01-09T17:03:51Z,1348.5,23.03,324
3952,2021-01-09T17:03:52Z,1349,23.03,324
3953,2021-01-09T17:03:53Z,1349,23.03,324
3954,2021-01-09T17:03:54Z,1349,23.03,324
3955,2021-01-09T17:03:55Z,1349,23.03,324
3956,2021-01-09T17:03:56Z,1349,23.03,324
3957,2021-01-09T17:03:57Z,1348.5,23.03,324
3958,2021-01-09T17:03:58Z,1348.5,23.03,324
3959,2021-01-09T17:03:59Z,1348.5,23.03,324
3960,2021-01-09T17:04:00Z,1348.5,23.03,324
3961,2021-01-09T17:04:01Z,1348.5,23.03,324
3962,2021-01-09T17:04:02Z,1348.5,23.03,324
3963,2021-01-09T17:04:03Z,1348.5,23.03,324
3964,2021-01-09T17:04:04Z,1348.5,23.02,324
3965,2021-01-09T17:04:05Z,1348.5,23.02,324
3966,2021-01-09T17:04:06Z,1348.5,23.03,324
3967,2021-01-09T17:04:07Z,1348.5,23.02,324
3968,2021-01-09T17:04:08Z,1348.5,23.02,324
3969,2021-01-09T17:04:09Z,1348.5,23.02,324
3970,2021-01-09T17:04:10Z,1349,23.02,324
3971,2021-01-09T17:04:11Z,1348.5,23.02,324
3972,2021-01-09T17:04:12Z,1348.5,23.02,324
3973,2021-01-09T17:04:13Z,1348.5,23.02,324
3974,2021-01-09T17:04:14Z,1348.5,23.02,324
3975,2021-01-09T17:04:15Z,1348.5,23.02,324
3976,2021-01-09T17:04:16Z,1348.5,23.02,324
3977,2021-01-09T17:04:17Z,1348.5,23.02,324
3978,2021-01-09T17:04:18Z,1348.5,23.02,324
3979,2021-01-09T17:04:19Z,1348.5,23.02,324
3980,2021-01-09T17:04:20Z,1348.5,23.02,324
3981,2021-01-09T17:04:21Z,1348.5,23.02,324
3982,2021-01-09T17:04:22Z,1348.5,23.02,324
3983,2021-01-09T17:04:23Z,1348.5,23.02,324
3984,2021-01-09T17:04:24Z,1348.5,23.02,324
3985,2021-01-09T17:04:25Z,1348.5,23.02,324
3986,2021-01-09T17:04:26Z,1348.5,23.02,324
3987,2021-01-09T17:04:27Z,1348.5,23.02,324
3988,2021-01-09T17:04:28Z,1348.5,23.02,324
3989,2021-01-09T17:04:29Z,1348.5,23.02,324
3990,2021-01-09T17:04:30Z,1348.5,23.02,324
3991,2021-01-09T17:04:31Z,1348.5,23.02,324
3992,2021-01-09T17:04:32Z,1348.5,23.02,324
3993,2021-01-09T17:04:33Z,1348.5,23.02,324
3994,2021-01-09T17:04:34Z,1348.5,23.02,324
3995,2021-01-09T17:04:35Z,1348.5,23.02,324
3996,2021-01-09T17:04:36Z,1348.5,23.02,324
3997,2021-01-09T17:04:37Z,1348.5,23.02,324
3998,2021-01-09T17:04:38Z,1348.5,23.01,324
3999,2021-01-09T17:04:39Z,1348.5,23.02,324
4000,2021-01-09T17:04:40Z,1348.5,23.01,324
4001,2021-01-09T17:04:41Z,1348.5,23.01,324
4002,2021-01-09T17:04:42Z,1348.5,23.02,324
4003,2021-01-09T17:04:43Z,1347.9,23.02,324
4004,2021-01-09T17:04:44Z,1348.5,23.01,324
4005,2021-01-09T17:04:45Z,1348.5,23.02,324
4006,2021-01-09T17:04:46Z,1347.9,23.01,324
4007,2021-01-09T17:04:47Z,1347.9,23.01,324
4008,2021-01-09T17:04:48Z,1347.9,23.01,324
4009,2021-01-09T17:04:49Z,1347.9,23.01,324
4010,2021-01-09T17:04:50Z,1348.5,23.01,324
4011,2021-01-09T17:04:51Z,1347.9,23.01,324
4012,2021-01-09T17:04:52Z,1348.5,23.01,324
4013,2021-01-09T17:04:53Z,1347.9,23.01,324
4014,2021-01-09T17:04:54Z,1347.9,23.01,324
4015,2021-01-09T17:04:55Z,1347.9,23.01,324
4016,2021-01-09T17:04:56Z,1347.9,23.01,324
4017,2021-01-09T17:04:57Z,1347.9,23.01,324
4018,2021-01-09T17:04:58Z,1348.5,23.01,324
4019,2021-01-09T17:04:59Z,1347.4,23.01,324
4020,2021-01-09T17:05:00Z,1347.9,23.01,324
4021,2021-01-09T17:05:01Z,1347.9,23.01,324
4022,2021-01-09T17:05:02Z,1347.4,23.01,324
4023,2021-01-09T17:05:03Z,1347.9,23.01,324
4024,2021-01-09T17:05:04Z,1347.9,23.01,324
4025,2021-01-09T17:05:05Z,1347.9,23.01,324
4026,2021-01-09T17:05:06Z,1347.9,23.01,324
4027,2021-01-09T17:05:07Z,1347.9,23.01,324
4028,2021-01-09T17:05:08Z,1347.4,23.01,324
4029,2021-01-09T17:05:09Z,1347.9,23.01,324
4030,2021-01-09T17:05:10Z,1347.9,23.01,324
4031,2021-01-09T17:05:11Z,1347.4,23.01,324
4032,2021-01-09T17:05:12Z,1347.9,23.01,324
4033,2021-01-09T17:05:13Z,1347.4,23.01,324
4034,2021-01-09T17:05:14Z,1347.4,23.01,324
4035,2021-01-09T17:05:15Z,1347.9,23.01,324
4036,2021-01-09T17:05:16Z,1347.9,23,324
4037,2021-01-09T17:05:17Z,1347.9,23,324
4038,2021-01-09T17:05:18Z,1347.4,23,324
4039,2021-01-09T17:05:19Z,1347.4,23,324
4040,2021-01-09T17:05:20Z,1347.4,23,324
4041,2021-01-09T17:05:21Z,1347.4,23,324
4042,2021-01-09T17:05:22Z,1347.9,23.01,324
4043,2021-01-09T17:05:23Z,1347.9,23,324
4044,2021-01-09T17:05:24Z,1347.4,23,324
4045,2021-01-09T17:05:25Z,1347.4,23,324
4046,2021-01-09T17:05:26Z,1346.9,23,324
4047,2021-01-09T17:05:27Z,1357.7,22.93,324
4808,2021-01-09T17:18:08Z,41907.5,23.09,324
4809,2021-01-09T17:18:09Z,40699.3,23.01,324
4810,2021-01-09T17:18:10Z,40227.9,23,324
4811,2021-01-09T17:18:11Z,40027.1,23,324
4812,2021-01-09T17:18:12Z,39964.5,23,324
4813,2021-01-09T17:18:13Z,39964.5,22.98,324
4814,2021-01-09T17:18:14Z,39913.7,22.98,324
4815,2021-01-09T17:18:15Z,37652.6,23,324
4816,2021-01-09T17:18:16Z,35804.4,23.01,324
4817,2021-01-09T17:18:17Z,35124.4,23.02,324
4818,2021-01-09T17:18:18Z,34077.8,23.02,324
4819,2021-01-09T17:18:19Z,33945.8,22.98,324
4820,2021-01-09T17:18:20Z,33736.6,22.87,324
4821,2021-01-09T17:18:21Z,33733.7,22.89,324
4822,2021-01-09T17:18:22Z,33872.9,22.9,324
4823,2021-01-09T17:18:23Z,35034.5,22.85,324
4824,2021-01-09T17:18:24Z,33489.7,22.87,324
4825,2021-01-09T17:18:25Z,33484,22.87,324
4826,2021-01-09T17:18:26Z,33521.1,22.89,324
4827,2021-01-09T17:18:27Z,33870,22.9,324
4828,2021-01-09T17:18:28Z,32558.4,22.9,324
4829,2021-01-09T17:18:29Z,32148.5,22.89,324
4830,2021-01-09T17:18:30Z,32661.7,22.9,324
4831,2021-01-09T17:18:31Z,32724.4,22.91,324
4832,2021-01-09T17:18:32Z,32705.3,22.91,324
4833,2021-01-09T17:18:33Z,32697.1,22.92,324
4834,2021-01-09T17:18:34Z,32683.5,22.92,324
4835,2021-01-09T17:18:35Z,32683.5,22.92,324
4836,2021-01-09T17:18:36Z,32678,22.93,324
4837,2021-01-09T17:18:37Z,32768.3,22.93,324
4838,2021-01-09T17:18:38Z,32637.1,22.89,324
4839,2021-01-09T17:18:39Z,32558.4,22.9,324
4840,2021-01-09T17:18:40Z,32708,22.9,324
4841,2021-01-09T17:18:41Z,32645.3,22.87,324
4842,2021-01-09T17:18:42Z,32686.2,22.86,324
4843,2021-01-09T17:18:43Z,32708,22.86,324
4844,2021-01-09T17:18:44Z,32574.6,22.86,324
4845,2021-01-09T17:18:45Z,32561.1,22.87,324
4846,2021-01-09T17:18:46Z,32787.5,22.87,324
4847,2021-01-09T17:18:47Z,32650.8,22.87,324
4848,2021-01-09T17:18:48Z,32710.8,22.87,324
4849,2021-01-09T17:18:49Z,32831.4,22.89,324
4850,2021-01-09T17:18:50Z,32667.1,22.89,324
4851,2021-01-09T17:18:51Z,32653.5,22.9,324
4852,2021-01-09T17:18:52Z,32716.2,22.9,324
4853,2021-01-09T17:18:53Z,32233.4,22.9,324
4854,2021-01-09T17:18:54Z,32631.7,22.9,324
4855,2021-01-09T17:18:55Z,32631.7,22.91,324
4856,2021-01-09T17:18:56Z,32675.3,22.91,324
4857,2021-01-09T17:18:57Z,32661.7,22.91,324
4858,2021-01-09T17:18:58Z,32661.7,22.91,324
4859,2021-01-09T17:18:59Z,32612.7,22.91,324
4860,2021-01-09T17:19:00Z,32577.4,22.91,324
4861,2021-01-09T17:19:01Z,32561.1,22.92,324
4862,2021-01-09T17:19:02Z,32507,22.92,324
4863,2021-01-09T17:19:03Z,32507,22.92,324
4864,2021-01-09T17:19:04Z,32542.1,22.93,324
4865,2021-01-09T17:19:05Z,32563.8,22.93,324
4866,2021-01-09T17:19:06Z,32534,22.93,324
4867,2021-01-09T17:19:07Z,32534,22.93,324
4868,2021-01-09T17:19:08Z,32507,22.93,324
4869,2021-01-09T17:19:09Z,32520.5,22.93,324
4870,2021-01-09T17:19:10Z,32563.8,22.93,324
4871,2021-01-09T17:19:11Z,32528.6,22.93,324
4872,2021-01-09T17:19:12Z,32501.6,22.93,324
4873,2021-01-09T17:19:13Z,32480,22.93,324
4874,2021-01-09T17:19:14Z,32501.6,22.95,324
4875,2021-01-09T17:19:15Z,32507,22.95,324
4876,2021-01-09T17:19:16Z,32488.1,22.95,324
4877,2021-01-09T17:19:17Z,32629,22.93,324
4878,2021-01-09T17:19:18Z,32501.6,22.93,324
4879,2021-01-09T17:19:19Z,32528.6,22.93,324
4880,2021-01-09T17:19:20Z,32515.1,22.93,324
4881,2021-01-09T17:19:21Z,32501.6,22.93,324
4882,2021-01-09T17:19:22Z,32496.2,22.93,324
4883,2021-01-09T17:19:23Z,32528.6,22.93,324
4884,2021-01-09T17:19:24Z,32501.6,22.93,324
4885,2021-01-09T17:19:25Z,32515.1,22.93,324
4886,2021-01-09T17:19:26Z,32501.6,22.93,324
4887,2021-01-09T17:19:27Z,32515.1,22.93,324
4888,2021-01-09T17:19:28Z,32488.1,22.93,324
4889,2021-01-09T17:19:29Z,32496.2,22.93,324
4890,2021-01-09T17:19:30Z,32501.6,22.93,324
4891,2021-01-09T17:19:31Z,32482.7,22.93,324
4892,2021-01-09T17:19:32Z,32501.6,22.93,324
4893,2021-01-09T17:19:33Z,32482.7,22.93,324
4894,2021-01-09T17:19:34Z,32474.6,22.95,324
4895,2021-01-09T17:19:35Z,32461.1,22.95,324
4896,2021-01-09T17:19:36Z,32509.7,22.95,324
4897,2021-01-09T17:19:37Z,32501.6,22.95,324
