"Plot Title: SGD_012121_324_Cal"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739324, SEN S/N: 20739324)","Temp, °C (LGR S/N: 20739324, SEN S/N: 20739324)"
1,01/21/21 10:48:00 AM,0.0,23.55
2,01/21/21 10:49:00 AM,0.0,23.56
3,01/21/21 10:50:00 AM,0.0,23.56
4,01/21/21 10:51:00 AM,0.0,23.57
5,01/21/21 10:52:00 AM,0.0,23.58
6,01/21/21 10:53:00 AM,0.0,23.60
7,01/21/21 10:54:00 AM,0.0,23.61
8,01/21/21 10:55:00 AM,0.0,23.62
9,01/21/21 10:56:00 AM,0.0,23.63
10,01/21/21 10:57:00 AM,0.0,23.64
11,01/21/21 10:58:00 AM,0.0,23.66
12,01/21/21 10:59:00 AM,0.0,23.67
13,01/21/21 11:00:00 AM,0.0,23.67
14,01/21/21 11:01:00 AM,0.0,23.69
15,01/21/21 11:02:00 AM,0.0,23.71
16,01/21/21 11:03:00 AM,0.0,23.72
17,01/21/21 11:04:00 AM,0.0,23.72
18,01/21/21 11:05:00 AM,0.0,23.73
19,01/21/21 11:06:00 AM,0.0,23.73
20,01/21/21 11:07:00 AM,0.0,23.73
21,01/21/21 11:08:00 AM,0.0,23.73
22,01/21/21 11:09:00 AM,36632.1,23.24
23,01/21/21 11:10:00 AM,36408.8,23.25
24,01/21/21 11:11:00 AM,36293.0,23.23
25,01/21/21 11:12:00 AM,36207.5,23.22
26,01/21/21 11:13:00 AM,36210.8,23.22
27,01/21/21 11:14:00 AM,36181.2,23.22
28,01/21/21 11:15:00 AM,36178.0,23.22
29,01/21/21 11:16:00 AM,36141.9,23.22
30,01/21/21 11:17:00 AM,36158.3,23.22
31,01/21/21 11:18:00 AM,36148.5,23.23
32,01/21/21 11:19:00 AM,36132.1,23.23
33,01/21/21 11:20:00 AM,36092.9,23.24
34,01/21/21 11:21:00 AM,36076.6,23.24
35,01/21/21 11:22:00 AM,36099.4,23.25
36,01/21/21 11:23:00 AM,36037.5,23.25
37,01/21/21 11:24:00 AM,36037.5,23.25
38,01/21/21 11:25:00 AM,36001.7,23.26
39,01/21/21 11:26:00 AM,36031.0,23.26
40,01/21/21 11:27:00 AM,35991.9,23.26
41,01/21/21 11:28:00 AM,36004.9,23.26
42,01/21/21 11:29:00 AM,36017.9,23.26
43,01/21/21 11:30:00 AM,35998.4,23.28
44,01/21/21 11:31:00 AM,35988.7,23.28
45,01/21/21 11:32:00 AM,36031.0,23.28
46,01/21/21 11:33:00 AM,35985.5,23.28
47,01/21/21 11:34:00 AM,35991.9,23.28
48,01/21/21 11:35:00 AM,35991.9,23.28
49,01/21/21 11:36:00 AM,36047.2,23.28
50,01/21/21 11:37:00 AM,36073.3,23.28
51,01/21/21 11:38:00 AM,36057.0,23.28
52,01/21/21 11:39:00 AM,36053.8,23.28
53,01/21/21 11:40:00 AM,36063.5,23.28
