"Plot Title: CT_740_Cabral"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494740, SEN S/N: 20494740, LBL: <Conduct_Hi>55,000)","Temp, °C (LGR S/N: 20494740, SEN S/N: 20494740, LBL: Temperature)"
256,06/10/21 04:00:00 AM,44728.0,28.54
257,06/10/21 04:20:00 AM,44745.4,28.53
258,06/10/21 04:40:00 AM,44704.9,28.49
259,06/10/21 05:00:00 AM,44693.3,28.46
260,06/10/21 05:20:00 AM,44664.4,28.46
261,06/10/21 05:40:00 AM,44774.4,28.46
262,06/10/21 06:00:00 AM,44693.3,28.42
263,06/10/21 06:20:00 AM,44670.2,28.41
264,06/10/21 06:40:00 AM,44664.4,28.41
265,06/10/21 07:00:00 AM,44733.8,28.38
266,06/10/21 07:20:00 AM,44589.4,28.38
267,06/10/21 07:40:00 AM,44693.3,28.40
268,06/10/21 08:00:00 AM,44635.6,28.38
269,06/10/21 08:20:00 AM,44618.3,28.38
270,06/10/21 08:40:00 AM,44652.9,28.38
271,06/10/21 09:00:00 AM,44572.2,28.38
272,06/10/21 09:20:00 AM,44722.2,28.41
273,06/10/21 09:40:00 AM,44699.1,28.50
274,06/10/21 10:00:00 AM,44612.5,28.59
275,06/10/21 10:20:00 AM,44693.3,28.65
276,06/10/21 10:40:00 AM,44710.7,28.80
277,06/10/21 11:00:00 AM,44861.4,28.98
278,06/10/21 11:20:00 AM,44960.4,29.15
279,06/10/21 11:40:00 AM,45071.3,29.29
280,06/10/21 12:00:00 PM,45001.2,29.40
281,06/10/21 12:20:00 PM,45141.6,29.52
282,06/10/21 12:40:00 PM,45077.2,29.57
283,06/10/21 01:00:00 PM,45118.2,29.62
284,06/10/21 01:20:00 PM,45129.9,29.70
285,06/10/21 01:40:00 PM,45141.6,29.80
286,06/10/21 02:00:00 PM,45147.5,29.88
287,06/10/21 02:20:00 PM,45094.7,29.94
288,06/10/21 02:40:00 PM,45176.8,30.12
289,06/10/21 03:00:00 PM,45217.9,29.99
290,06/10/21 03:20:00 PM,45270.9,30.04
291,06/10/21 03:40:00 PM,45194.4,30.08
292,06/10/21 04:00:00 PM,45147.5,30.05
293,06/10/21 04:20:00 PM,45129.9,29.89
294,06/10/21 04:40:00 PM,45012.9,29.85
295,06/10/21 05:00:00 PM,45071.3,29.87
296,06/10/21 05:20:00 PM,44977.9,29.75
297,06/10/21 05:40:00 PM,45024.6,29.63
298,06/10/21 06:00:00 PM,44890.5,29.64
299,06/10/21 06:20:00 PM,45018.7,29.54
300,06/10/21 06:40:00 PM,45036.2,29.50
301,06/10/21 07:00:00 PM,44960.4,29.49
302,06/10/21 07:20:00 PM,44803.3,29.36
303,06/10/21 07:40:00 PM,44867.2,29.35
304,06/10/21 08:00:00 PM,44919.6,29.31
305,06/10/21 08:20:00 PM,44890.5,29.19
306,06/10/21 08:40:00 PM,44867.2,29.23
307,06/10/21 09:00:00 PM,44751.2,29.14
308,06/10/21 09:20:00 PM,44652.9,29.00
309,06/10/21 09:40:00 PM,44699.1,29.05
310,06/10/21 10:00:00 PM,44820.7,29.11
311,06/10/21 10:20:00 PM,44780.1,29.18
312,06/10/21 10:40:00 PM,44844.0,29.19
313,06/10/21 11:00:00 PM,44820.7,29.17
314,06/10/21 11:20:00 PM,44873.0,29.21
315,06/10/21 11:40:00 PM,44884.7,29.15
316,06/11/21 12:00:00 AM,44791.7,29.09
317,06/11/21 12:20:00 AM,44803.3,29.00
318,06/11/21 12:40:00 AM,44838.2,29.08
319,06/11/21 01:00:00 AM,44890.5,29.06
320,06/11/21 01:20:00 AM,44896.3,29.07
321,06/11/21 01:40:00 AM,44814.9,28.96
322,06/11/21 02:00:00 AM,44745.4,28.85
323,06/11/21 02:20:00 AM,44768.6,28.85
324,06/11/21 02:40:00 AM,44751.2,28.83
325,06/11/21 03:00:00 AM,44774.4,28.83
326,06/11/21 03:20:00 AM,44820.7,28.83
327,06/11/21 03:40:00 AM,44710.7,28.82
328,06/11/21 04:00:00 AM,44676.0,28.79
329,06/11/21 04:20:00 AM,44814.9,28.80
330,06/11/21 04:40:00 AM,44768.6,28.77
331,06/11/21 05:00:00 AM,44739.6,28.75
332,06/11/21 05:20:00 AM,44757.0,28.72
333,06/11/21 05:40:00 AM,44704.9,28.71
334,06/11/21 06:00:00 AM,44664.4,28.64
335,06/11/21 06:20:00 AM,44728.0,28.66
336,06/11/21 06:40:00 AM,44670.2,28.63
337,06/11/21 07:00:00 AM,43973.4,28.33
338,06/11/21 07:20:00 AM,44457.2,28.46
339,06/11/21 07:40:00 AM,44514.6,28.50
340,06/11/21 08:00:00 AM,44463.0,28.42
341,06/11/21 08:20:00 AM,44601.0,28.55
342,06/11/21 08:40:00 AM,44577.9,28.51
343,06/11/21 09:00:00 AM,44664.4,28.50
344,06/11/21 09:20:00 AM,44629.8,28.51
345,06/11/21 09:40:00 AM,44641.3,28.54
346,06/11/21 10:00:00 AM,44572.2,28.47
347,06/11/21 10:20:00 AM,44577.9,28.46
348,06/11/21 10:40:00 AM,44658.7,28.48
349,06/11/21 11:00:00 AM,44676.0,28.49
350,06/11/21 11:20:00 AM,44589.4,28.55
351,06/11/21 11:40:00 AM,44537.6,28.50
352,06/11/21 12:00:00 PM,44681.8,28.49
353,06/11/21 12:20:00 PM,44560.6,28.51
354,06/11/21 12:40:00 PM,44577.9,28.54
355,06/11/21 01:00:00 PM,44572.2,28.61
356,06/11/21 01:20:00 PM,44543.4,28.63
357,06/11/21 01:40:00 PM,44514.6,28.65
358,06/11/21 02:00:00 PM,44508.9,28.66
359,06/11/21 02:20:00 PM,44520.4,28.71
360,06/11/21 02:40:00 PM,44572.2,28.79
361,06/11/21 03:00:00 PM,44572.2,28.80
362,06/11/21 03:20:00 PM,44635.6,28.84
363,06/11/21 03:40:00 PM,44635.6,28.88
364,06/11/21 04:00:00 PM,44520.4,28.92
365,06/11/21 04:20:00 PM,44618.3,28.94
366,06/11/21 04:40:00 PM,44577.9,28.93
367,06/11/21 05:00:00 PM,44664.4,28.93
368,06/11/21 05:20:00 PM,44572.2,28.94
369,06/11/21 05:40:00 PM,44601.0,28.94
370,06/11/21 06:00:00 PM,44503.1,28.92
371,06/11/21 06:20:00 PM,44417.1,28.83
372,06/11/21 06:40:00 PM,44411.4,28.73
373,06/11/21 07:00:00 PM,44451.5,28.73
374,06/11/21 07:20:00 PM,44411.4,28.72
375,06/11/21 07:40:00 PM,44394.2,28.77
376,06/11/21 08:00:00 PM,44382.7,28.73
377,06/11/21 08:20:00 PM,44417.1,28.71
378,06/11/21 08:40:00 PM,44245.7,28.67
379,06/11/21 09:00:00 PM,44514.6,28.62
380,06/11/21 09:20:00 PM,44297.0,28.45
381,06/11/21 09:40:00 PM,44251.4,28.33
382,06/11/21 10:00:00 PM,44337.0,28.40
383,06/11/21 10:20:00 PM,44274.2,28.36
384,06/11/21 10:40:00 PM,44359.8,28.39
385,06/11/21 11:00:00 PM,44268.5,28.37
386,06/11/21 11:20:00 PM,44120.6,28.30
387,06/11/21 11:40:00 PM,44137.6,28.28
388,06/12/21 12:00:00 AM,44183.1,28.27
389,06/12/21 12:20:00 AM,44194.4,28.19
390,06/12/21 12:40:00 AM,44234.3,28.12
391,06/12/21 01:00:00 AM,44188.8,28.06
392,06/12/21 01:20:00 AM,44194.4,28.04
393,06/12/21 01:40:00 AM,44205.8,28.01
394,06/12/21 02:00:00 AM,44200.1,27.98
395,06/12/21 02:20:00 AM,44234.3,27.94
396,06/12/21 02:40:00 AM,44211.5,27.94
397,06/12/21 03:00:00 AM,44222.9,27.93
398,06/12/21 03:20:00 AM,44171.7,27.89
399,06/12/21 03:40:00 AM,44114.9,27.89
400,06/12/21 04:00:00 AM,43990.3,27.86
401,06/12/21 04:20:00 AM,44075.2,27.88
402,06/12/21 04:40:00 AM,44137.6,27.90
403,06/12/21 05:00:00 AM,44131.9,27.92
404,06/12/21 05:20:00 AM,44149.0,27.95
405,06/12/21 05:40:00 AM,44041.2,27.92
406,06/12/21 06:00:00 AM,44114.9,27.87
407,06/12/21 06:20:00 AM,44183.1,27.94
408,06/12/21 06:40:00 AM,44211.5,27.83
409,06/12/21 07:00:00 AM,44177.4,27.84
410,06/12/21 07:20:00 AM,44177.4,27.80
411,06/12/21 07:40:00 AM,44143.3,27.86
412,06/12/21 08:00:00 AM,44001.6,27.67
413,06/12/21 08:20:00 AM,44052.6,27.76
414,06/12/21 08:40:00 AM,44109.2,27.83
415,06/12/21 09:00:00 AM,44154.6,27.94
416,06/12/21 09:20:00 AM,44245.7,28.11
417,06/12/21 09:40:00 AM,44222.9,28.12
418,06/12/21 10:00:00 AM,44222.9,28.23
419,06/12/21 10:20:00 AM,44308.4,28.38
420,06/12/21 10:40:00 AM,44434.3,28.55
421,06/12/21 11:00:00 AM,44308.4,28.71
422,06/12/21 11:20:00 AM,44428.5,28.83
423,06/12/21 11:40:00 AM,44382.7,28.96
424,06/12/21 12:00:00 PM,44554.9,29.09
425,06/12/21 12:20:00 PM,44572.2,29.23
426,06/12/21 12:40:00 PM,44629.8,29.31
427,06/12/21 01:00:00 PM,44629.8,29.27
428,06/12/21 01:20:00 PM,44641.3,29.34
429,06/12/21 01:40:00 PM,44751.2,29.42
430,06/12/21 02:00:00 PM,44728.0,29.63
431,06/12/21 02:20:00 PM,44710.7,29.66
432,06/12/21 02:40:00 PM,44785.9,29.71
433,06/12/21 03:00:00 PM,44844.0,29.85
434,06/12/21 03:20:00 PM,44896.3,29.98
435,06/12/21 03:40:00 PM,44809.1,29.89
436,06/12/21 04:00:00 PM,44849.8,30.03
437,06/12/21 04:20:00 PM,44699.1,29.96
438,06/12/21 04:40:00 PM,44791.7,29.93
439,06/12/21 05:00:00 PM,44757.0,29.90
440,06/12/21 05:20:00 PM,44780.1,29.93
441,06/12/21 05:40:00 PM,44884.7,30.19
442,06/12/21 06:00:00 PM,44704.9,29.77
443,06/12/21 06:20:00 PM,44641.3,29.69
444,06/12/21 06:40:00 PM,44693.3,29.59
445,06/12/21 07:00:00 PM,44641.3,29.54
446,06/12/21 07:20:00 PM,44652.9,29.54
447,06/12/21 07:40:00 PM,44566.4,29.43
448,06/12/21 08:00:00 PM,44531.9,29.35
449,06/12/21 08:20:00 PM,44503.1,29.32
450,06/12/21 08:40:00 PM,44434.3,29.21
451,06/12/21 09:00:00 PM,44440.0,29.16
452,06/12/21 09:20:00 PM,44399.9,29.06
453,06/12/21 09:40:00 PM,44251.4,28.92
454,06/12/21 10:00:00 PM,44291.3,28.94
455,06/12/21 10:20:00 PM,44308.4,28.91
456,06/12/21 10:40:00 PM,44388.4,28.89
457,06/12/21 11:00:00 PM,44177.4,28.80
458,06/12/21 11:20:00 PM,44188.8,28.77
459,06/12/21 11:40:00 PM,44120.6,28.67
460,06/13/21 12:00:00 AM,44120.6,28.68
461,06/13/21 12:20:00 AM,44109.2,28.66
462,06/13/21 12:40:00 AM,44114.9,28.64
463,06/13/21 01:00:00 AM,44109.2,28.58
464,06/13/21 01:20:00 AM,44097.9,28.54
465,06/13/21 01:40:00 AM,44069.6,28.47
466,06/13/21 02:00:00 AM,44013.0,28.44
467,06/13/21 02:20:00 AM,43962.1,28.35
468,06/13/21 02:40:00 AM,43911.3,28.24
469,06/13/21 03:00:00 AM,43849.4,28.23
470,06/13/21 03:20:00 AM,43917.0,28.16
471,06/13/21 03:40:00 AM,43843.8,28.13
472,06/13/21 04:00:00 AM,43804.5,28.05
473,06/13/21 04:20:00 AM,43725.9,28.02
474,06/13/21 04:40:00 AM,43832.5,28.03
475,06/13/21 05:00:00 AM,43815.7,28.03
476,06/13/21 05:20:00 AM,43810.1,28.09
477,06/13/21 05:40:00 AM,43838.2,28.11
478,06/13/21 06:00:00 AM,43759.6,28.09
479,06/13/21 06:20:00 AM,43821.3,28.05
480,06/13/21 06:40:00 AM,43838.2,28.02
481,06/13/21 07:00:00 AM,43725.9,27.95
482,06/13/21 07:20:00 AM,43731.5,27.92
483,06/13/21 07:40:00 AM,43703.5,27.96
484,06/13/21 08:00:00 AM,43793.2,27.90
485,06/13/21 08:20:00 AM,43714.7,27.97
486,06/13/21 08:40:00 AM,43787.6,28.07
487,06/13/21 09:00:00 AM,43939.5,28.21
488,06/13/21 09:20:00 AM,44013.0,28.39
489,06/13/21 09:40:00 AM,43990.3,28.53
490,06/13/21 10:00:00 AM,44211.5,28.68
491,06/13/21 10:20:00 AM,44166.0,28.66
492,06/13/21 10:40:00 AM,44149.0,28.72
493,06/13/21 11:00:00 AM,44194.4,28.80
494,06/13/21 11:20:00 AM,44194.4,28.81
495,06/13/21 11:40:00 AM,44302.7,28.83
496,06/13/21 12:00:00 PM,44382.7,28.92
497,06/13/21 12:20:00 PM,44365.6,28.99
498,06/13/21 12:40:00 PM,44337.0,29.00
499,06/13/21 01:00:00 PM,44285.6,29.07
500,06/13/21 01:20:00 PM,44331.3,29.03
501,06/13/21 01:40:00 PM,44422.8,29.11
502,06/13/21 02:00:00 PM,44388.4,29.09
503,06/13/21 02:20:00 PM,44440.0,29.18
504,06/13/21 02:40:00 PM,44394.2,29.14
505,06/13/21 03:00:00 PM,44359.8,28.97
506,06/13/21 03:20:00 PM,44382.7,29.02
507,06/13/21 03:40:00 PM,44314.1,29.14
508,06/13/21 04:00:00 PM,44445.7,29.19
509,06/13/21 04:20:00 PM,44348.4,29.17
510,06/13/21 04:40:00 PM,44377.0,29.33
511,06/13/21 05:00:00 PM,44377.0,29.26
512,06/13/21 05:20:00 PM,44388.4,29.19
513,06/13/21 05:40:00 PM,44359.8,29.14
514,06/13/21 06:00:00 PM,44314.1,29.06
515,06/13/21 06:20:00 PM,44411.4,29.09
516,06/13/21 06:40:00 PM,44211.5,29.03
517,06/13/21 07:00:00 PM,44149.0,29.01
518,06/13/21 07:20:00 PM,44274.2,28.96
519,06/13/21 07:40:00 PM,44251.4,28.93
520,06/13/21 08:00:00 PM,44131.9,28.89
521,06/13/21 08:20:00 PM,44188.8,28.84
522,06/13/21 08:40:00 PM,44103.6,28.79
523,06/13/21 09:00:00 PM,44205.8,28.77
524,06/13/21 09:20:00 PM,44080.9,28.71
525,06/13/21 09:40:00 PM,44103.6,28.67
526,06/13/21 10:00:00 PM,44137.6,28.67
527,06/13/21 10:20:00 PM,44092.2,28.63
528,06/13/21 10:40:00 PM,44013.0,28.57
