"Plot Title: CT_352_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739352, SEN S/N: 20739352)","Temp, °F (LGR S/N: 20739352, SEN S/N: 20739352)"
1,03/18/22 07:00:00 AM,33374.7,78.06
2,03/18/22 07:20:00 AM,33499.0,78.91
3,03/18/22 07:40:00 AM,33491.4,79.11
4,03/18/22 08:00:00 AM,9397.5,81.03
5,03/18/22 08:20:00 AM,37058.1,81.18
6,03/18/22 08:40:00 AM,37106.1,81.50
7,03/18/22 09:00:00 AM,37268.9,81.41
8,03/18/22 09:20:00 AM,37220.5,81.45
9,03/18/22 09:40:00 AM,373.5,81.36
10,03/18/22 10:00:00 AM,37426.7,80.60
11,03/18/22 10:20:00 AM,37521.3,80.74
12,03/18/22 10:40:00 AM,37607.1,81.36
13,03/18/22 11:00:00 AM,37739.5,81.73
14,03/18/22 11:20:00 AM,37804.5,82.02
15,03/18/22 11:40:00 AM,37841.7,82.45
16,03/18/22 12:00:00 PM,37798.3,82.58
17,03/18/22 12:20:00 PM,37807.6,82.65
18,03/18/22 12:40:00 PM,37844.8,82.76
19,03/18/22 01:00:00 PM,37844.8,82.85
20,03/18/22 01:20:00 PM,37844.8,82.92
21,03/18/22 01:40:00 PM,37863.4,83.10
22,03/18/22 02:00:00 PM,37878.9,83.28
23,03/18/22 02:20:00 PM,37866.5,83.44
24,03/18/22 02:40:00 PM,37885.1,83.46
25,03/18/22 03:00:00 PM,37882.0,83.64
26,03/18/22 03:20:00 PM,37897.5,83.70
27,03/18/22 03:40:00 PM,37882.0,83.79
28,03/18/22 04:00:00 PM,37866.5,84.02
29,03/18/22 04:20:00 PM,37860.3,84.11
30,03/18/22 04:40:00 PM,37875.8,84.02
31,03/18/22 05:00:00 PM,37875.8,84.09
32,03/18/22 05:20:00 PM,37804.5,84.06
33,03/18/22 05:40:00 PM,37773.5,83.98
34,03/18/22 06:00:00 PM,37717.9,83.88
35,03/18/22 06:20:00 PM,37668.6,83.70
36,03/18/22 06:40:00 PM,37616.4,83.52
37,03/18/22 07:00:00 PM,37601.0,83.52
38,03/18/22 07:20:00 PM,37613.3,83.43
39,03/18/22 07:40:00 PM,37613.3,83.30
40,03/18/22 08:00:00 PM,37628.6,83.17
41,03/18/22 08:20:00 PM,37662.5,83.17
42,03/18/22 08:40:00 PM,37619.4,83.10
43,03/18/22 09:00:00 PM,37625.6,83.10
44,03/18/22 09:20:00 PM,37656.3,83.03
45,03/18/22 09:40:00 PM,37637.9,82.99
46,03/18/22 10:00:00 PM,37653.2,82.92
47,03/18/22 10:20:00 PM,37637.9,82.80
48,03/18/22 10:40:00 PM,37730.3,82.85
49,03/18/22 11:00:00 PM,37748.8,82.80
50,03/18/22 11:20:00 PM,37721.0,82.72
51,03/18/22 11:40:00 PM,37690.2,82.62
52,03/19/22 12:00:00 AM,37721.0,82.54
53,03/19/22 12:20:00 AM,37674.8,82.49
54,03/19/22 12:40:00 AM,37705.6,82.31
55,03/19/22 01:00:00 AM,37687.1,82.36
56,03/19/22 01:20:00 AM,37696.3,82.40
57,03/19/22 01:40:00 AM,37690.2,82.40
58,03/19/22 02:00:00 AM,37702.5,82.40
59,03/19/22 02:20:00 AM,37696.3,82.31
60,03/19/22 02:40:00 AM,37640.9,82.18
61,03/19/22 03:00:00 AM,37665.5,82.09
62,03/19/22 03:20:00 AM,37631.7,82.00
63,03/19/22 03:40:00 AM,37601.0,81.91
64,03/19/22 04:00:00 AM,37594.9,81.82
65,03/19/22 04:20:00 AM,37597.9,81.75
66,03/19/22 04:40:00 AM,37576.5,81.64
67,03/19/22 05:00:00 AM,37582.6,81.55
68,03/19/22 05:20:00 AM,37564.2,81.41
69,03/19/22 05:40:00 AM,37558.1,81.39
70,03/19/22 06:00:00 AM,37555.0,81.41
71,03/19/22 06:20:00 AM,37524.4,81.28
72,03/19/22 06:40:00 AM,37451.1,81.18
73,03/19/22 07:00:00 AM,37484.7,81.10
74,03/19/22 07:20:00 AM,37469.4,81.19
75,03/19/22 07:40:00 AM,37448.0,81.23
76,03/19/22 08:00:00 AM,37448.0,81.37
77,03/19/22 08:20:00 AM,37451.1,81.45
78,03/19/22 08:40:00 AM,37496.9,81.63
79,03/19/22 09:00:00 AM,37509.1,81.82
80,03/19/22 09:20:00 AM,37573.4,81.95
81,03/19/22 09:40:00 AM,37601.0,82.02
82,03/19/22 10:00:00 AM,37604.1,81.90
83,03/19/22 10:20:00 AM,37545.8,81.95
84,03/19/22 10:40:00 AM,37616.4,82.17
85,03/19/22 11:00:00 AM,37601.0,82.31
86,03/19/22 11:20:00 AM,37625.6,82.49
87,03/19/22 11:40:00 AM,37640.9,82.71
88,03/19/22 12:00:00 PM,37671.7,82.90
89,03/19/22 12:20:00 PM,37717.9,82.92
90,03/19/22 12:40:00 PM,37727.2,82.99
91,03/19/22 01:00:00 PM,37696.3,83.21
92,03/19/22 01:20:00 PM,37721.0,83.37
93,03/19/22 01:40:00 PM,37739.5,83.43
94,03/19/22 02:00:00 PM,37721.0,83.34
95,03/19/22 02:20:00 PM,37742.6,83.53
96,03/19/22 02:40:00 PM,37742.6,83.39
97,03/19/22 03:00:00 PM,37693.3,83.52
98,03/19/22 03:20:00 PM,37699.4,83.39
99,03/19/22 03:40:00 PM,37708.7,83.25
100,03/19/22 04:00:00 PM,37699.4,83.21
101,03/19/22 04:20:00 PM,37674.8,83.21
102,03/19/22 04:40:00 PM,37724.1,83.30
103,03/19/22 05:00:00 PM,37708.7,83.21
104,03/19/22 05:20:00 PM,37736.4,83.17
105,03/19/22 05:40:00 PM,37739.5,83.10
106,03/19/22 06:00:00 PM,37680.9,82.99
107,03/19/22 06:20:00 PM,37717.9,82.53
108,03/19/22 06:40:00 PM,37687.1,82.00
109,03/19/22 07:00:00 PM,37690.2,82.38
110,03/19/22 07:20:00 PM,37674.8,82.54
111,03/19/22 07:40:00 PM,37702.5,82.49
112,03/19/22 08:00:00 PM,37671.7,82.38
113,03/19/22 08:20:00 PM,37665.5,82.27
114,03/19/22 08:40:00 PM,37668.6,82.31
115,03/19/22 09:00:00 PM,37631.7,82.08
116,03/19/22 09:20:00 PM,37634.8,82.13
117,03/19/22 09:40:00 PM,37619.4,82.00
118,03/19/22 10:00:00 PM,37644.0,81.93
119,03/19/22 10:20:00 PM,37640.9,81.86
120,03/19/22 10:40:00 PM,37616.4,81.90
121,03/19/22 11:00:00 PM,37634.8,81.82
122,03/19/22 11:20:00 PM,37610.2,81.82
123,03/19/22 11:40:00 PM,37588.7,81.75
124,03/20/22 12:00:00 AM,37567.3,81.68
125,03/20/22 12:20:00 AM,37610.2,81.68
126,03/20/22 12:40:00 AM,37561.1,81.64
127,03/20/22 01:00:00 AM,37619.4,81.66
128,03/20/22 01:20:00 AM,37591.8,81.59
129,03/20/22 01:40:00 AM,37601.0,81.66
130,03/20/22 02:00:00 AM,37591.8,81.66
131,03/20/22 02:20:00 AM,37588.7,81.66
132,03/20/22 02:40:00 AM,37564.2,81.64
133,03/20/22 03:00:00 AM,37634.8,81.64
134,03/20/22 03:20:00 AM,37588.7,81.57
135,03/20/22 03:40:00 AM,37588.7,81.72
136,03/20/22 04:00:00 AM,37647.1,81.68
137,03/20/22 04:20:00 AM,37619.4,81.81
138,03/20/22 04:40:00 AM,37610.2,81.82
139,03/20/22 05:00:00 AM,37610.2,81.82
140,03/20/22 05:20:00 AM,37625.6,81.81
141,03/20/22 05:40:00 AM,37650.2,81.81
142,03/20/22 06:00:00 AM,37659.4,81.77
143,03/20/22 06:20:00 AM,37631.7,81.81
144,03/20/22 06:40:00 AM,37616.4,81.77
145,03/20/22 07:00:00 AM,37619.4,81.75
146,03/20/22 07:20:00 AM,37579.5,81.84
147,03/20/22 07:40:00 AM,37601.0,81.86
148,03/20/22 08:00:00 AM,37582.6,82.00
149,03/20/22 08:20:00 AM,37671.7,82.08
150,03/20/22 08:40:00 AM,37650.2,82.09
151,03/20/22 09:00:00 AM,37644.0,82.31
152,03/20/22 09:20:00 AM,37668.6,82.40
153,03/20/22 09:40:00 AM,37659.4,82.40
154,03/20/22 10:00:00 AM,37640.9,82.54
155,03/20/22 10:20:00 AM,37696.3,82.65
156,03/20/22 10:40:00 AM,37696.3,82.74
157,03/20/22 11:00:00 AM,37708.7,82.94
158,03/20/22 11:20:00 AM,37730.3,83.07
159,03/20/22 11:40:00 AM,37724.1,83.10
160,03/20/22 12:00:00 PM,37742.6,83.19
161,03/20/22 12:20:00 PM,37767.3,83.28
162,03/20/22 12:40:00 PM,37767.3,83.48
163,03/20/22 01:00:00 PM,37829.3,83.61
164,03/20/22 01:20:00 PM,37795.2,83.70
165,03/20/22 01:40:00 PM,37832.4,83.73
166,03/20/22 02:00:00 PM,37875.8,83.80
167,03/20/22 02:20:00 PM,37854.1,83.79
168,03/20/22 02:40:00 PM,37863.4,83.88
169,03/20/22 03:00:00 PM,37844.8,83.88
170,03/20/22 03:20:00 PM,37851.0,83.89
171,03/20/22 03:40:00 PM,37860.3,83.82
172,03/20/22 04:00:00 PM,37863.4,83.79
173,03/20/22 04:20:00 PM,37829.3,83.73
174,03/20/22 04:40:00 PM,37838.6,83.55
175,03/20/22 05:00:00 PM,37820.0,83.48
176,03/20/22 05:20:00 PM,37826.2,83.35
177,03/20/22 05:40:00 PM,37813.8,83.26
178,03/20/22 06:00:00 PM,37829.3,83.19
179,03/20/22 06:20:00 PM,37860.3,83.16
180,03/20/22 06:40:00 PM,37829.3,83.01
181,03/20/22 07:00:00 PM,37816.9,83.08
182,03/20/22 07:20:00 PM,37804.5,82.90
183,03/20/22 07:40:00 PM,37789.0,82.80
184,03/20/22 08:00:00 PM,37816.9,82.67
185,03/20/22 08:20:00 PM,37776.6,82.62
186,03/20/22 08:40:00 PM,37795.2,82.49
187,03/20/22 09:00:00 PM,37773.5,82.40
188,03/20/22 09:20:00 PM,37748.8,82.29
