"Plot Title: CT_338"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739338, SEN S/N: 20739338)","Temp, °C (LGR S/N: 20739338, SEN S/N: 20739338)","Coupler Detached (LGR S/N: 20739338)","Coupler Attached (LGR S/N: 20739338)","Stopped (LGR S/N: 20739338)","End Of File (LGR S/N: 20739338)"
96,03/29/22 03:40:00 PM,37070.1,29.59,,,,
97,03/29/22 04:00:00 PM,37019.1,29.75,,,,
98,03/29/22 04:20:00 PM,36858.4,29.84,,,,
99,03/29/22 04:40:00 PM,36634.9,29.97,,,,
100,03/29/22 05:00:00 PM,36643.2,29.96,,,,
101,03/29/22 05:20:00 PM,36682.2,29.84,,,,
102,03/29/22 05:40:00 PM,36707.3,29.75,,,,
103,03/29/22 06:00:00 PM,36774.3,29.77,,,,
104,03/29/22 06:20:00 PM,36791.1,29.72,,,,
105,03/29/22 06:40:00 PM,36757.6,29.69,,,,
106,03/29/22 07:00:00 PM,36729.6,29.71,,,,
107,03/29/22 07:20:00 PM,36732.4,29.62,,,,
108,03/29/22 07:40:00 PM,36710.1,29.53,,,,
109,03/29/22 08:00:00 PM,36740.8,29.51,,,,
110,03/29/22 08:20:00 PM,36729.6,29.47,,,,
111,03/29/22 08:40:00 PM,36743.6,29.49,,,,
112,03/29/22 09:00:00 PM,36779.9,29.44,,,,
113,03/29/22 09:20:00 PM,36785.5,29.48,,,,
114,03/29/22 09:40:00 PM,36724.0,29.35,,,,
115,03/29/22 10:00:00 PM,36696.1,29.32,,,,
116,03/29/22 10:20:00 PM,36752.0,29.25,,,,
117,03/29/22 10:40:00 PM,36757.6,29.27,,,,
118,03/29/22 11:00:00 PM,36777.1,29.20,,,,
119,03/29/22 11:20:00 PM,36774.3,29.18,,,,
120,03/29/22 11:40:00 PM,36805.1,29.15,,,,
121,03/30/22 12:00:00 AM,36824.8,29.14,,,,
122,03/30/22 12:20:00 AM,36838.8,29.09,,,,
123,03/30/22 12:40:00 AM,36802.3,29.04,,,,
124,03/30/22 01:00:00 AM,36802.3,28.98,,,,
125,03/30/22 01:20:00 AM,36822.0,28.94,,,,
126,03/30/22 01:40:00 AM,36791.1,28.91,,,,
127,03/30/22 02:00:00 AM,36830.4,28.86,,,,
128,03/30/22 02:20:00 AM,36810.8,28.82,,,,
129,03/30/22 02:40:00 AM,36802.3,28.79,,,,
130,03/30/22 03:00:00 AM,36782.7,28.73,,,,
131,03/30/22 03:20:00 AM,36799.5,28.71,,,,
132,03/30/22 03:40:00 AM,36777.1,28.64,,,,
133,03/30/22 04:00:00 AM,36771.5,28.55,,,,
134,03/30/22 04:20:00 AM,36752.0,28.53,,,,
135,03/30/22 04:40:00 AM,36738.0,28.46,,,,
136,03/30/22 05:00:00 AM,36718.5,28.37,,,,
137,03/30/22 05:20:00 AM,36693.3,28.27,,,,
138,03/30/22 05:40:00 AM,36685.0,28.17,,,,
139,03/30/22 06:00:00 AM,36637.7,28.08,,,,
140,03/30/22 06:20:00 AM,36615.4,28.00,,,,
141,03/30/22 06:40:00 AM,36621.0,28.00,,,,
142,03/30/22 07:00:00 AM,36621.0,28.03,,,,
143,03/30/22 07:20:00 AM,36598.8,27.96,,,,
144,03/30/22 07:40:00 AM,36651.6,28.03,,,,
145,03/30/22 08:00:00 AM,36673.8,28.17,,,,
146,03/30/22 08:20:00 AM,36698.9,28.31,,,,
147,03/30/22 08:40:00 AM,36676.6,28.37,,,,
148,03/30/22 09:00:00 AM,36768.8,28.37,,,,
149,03/30/22 09:20:00 AM,36777.1,28.47,,,,
150,03/30/22 09:40:00 AM,36847.2,28.64,,,,
151,03/30/22 10:00:00 AM,36819.2,28.77,,,,
152,03/30/22 10:20:00 AM,36830.4,28.79,,,,
153,03/30/22 10:40:00 AM,36816.4,28.88,,,,
154,03/30/22 11:00:00 AM,36793.9,28.88,,,,
155,03/30/22 11:20:00 AM,36788.3,28.96,,,,
156,03/30/22 11:40:00 AM,36796.7,29.02,,,,
157,03/30/22 12:00:00 PM,36816.4,29.02,,,,
158,03/30/22 12:20:00 PM,36836.0,29.00,,,,
159,03/30/22 12:40:00 PM,36852.8,29.01,,,,
160,03/30/22 01:00:00 PM,36807.9,29.02,,,,
161,03/30/22 01:20:00 PM,36836.0,29.03,,,,
162,03/30/22 01:40:00 PM,36878.1,29.13,,,,
163,03/30/22 02:00:00 PM,36886.6,29.21,,,,
164,03/30/22 02:20:00 PM,36926.0,29.30,,,,
165,03/30/22 02:40:00 PM,36926.0,29.48,,,,
166,03/30/22 03:00:00 PM,36962.6,29.62,,,,
167,03/30/22 03:20:00 PM,37021.9,29.74,,,,
168,03/30/22 03:40:00 PM,36957.0,29.79,,,,
169,03/30/22 04:00:00 PM,36942.9,29.84,,,,
170,03/30/22 04:20:00 PM,36973.9,29.95,,,,
171,03/30/22 04:40:00 PM,36937.2,30.04,,,,
172,03/30/22 05:00:00 PM,36911.9,29.89,,,,
173,03/30/22 05:20:00 PM,36909.1,29.68,,,,
174,03/30/22 05:40:00 PM,36897.8,29.69,,,,
175,03/30/22 06:00:00 PM,36914.7,29.63,,,,
176,03/30/22 06:20:00 PM,36920.3,29.51,,,,
177,03/30/22 06:40:00 PM,36850.0,29.41,,,,
178,03/30/22 07:00:00 PM,36869.7,29.26,,,,
179,03/30/22 07:20:00 PM,36822.0,29.18,,,,
180,03/30/22 07:40:00 PM,36816.4,29.16,,,,
181,03/30/22 08:00:00 PM,36850.0,29.21,,,,
182,03/30/22 08:20:00 PM,36816.4,29.20,,,,
183,03/30/22 08:40:00 PM,36833.2,29.09,,,,
184,03/30/22 09:00:00 PM,36822.0,29.03,,,,
185,03/30/22 09:20:00 PM,36782.7,29.00,,,,
186,03/30/22 09:40:00 PM,36782.7,28.94,,,,
187,03/30/22 10:00:00 PM,36771.5,28.89,,,,
188,03/30/22 10:20:00 PM,36782.7,28.84,,,,
189,03/30/22 10:40:00 PM,36788.3,28.82,,,,
190,03/30/22 11:00:00 PM,36793.9,28.79,,,,
191,03/30/22 11:20:00 PM,36785.5,28.77,,,,
192,03/30/22 11:40:00 PM,36779.9,28.78,,,,
193,03/31/22 12:00:00 AM,36810.8,28.80,,,,
194,03/31/22 12:20:00 AM,36810.8,28.76,,,,
195,03/31/22 12:40:00 AM,36777.1,28.67,,,,
196,03/31/22 01:00:00 AM,36785.5,28.56,,,,
197,03/31/22 01:20:00 AM,36766.0,28.55,,,,
198,03/31/22 01:40:00 AM,36738.0,28.55,,,,
199,03/31/22 02:00:00 AM,36746.4,28.53,,,,
200,03/31/22 02:20:00 AM,36735.2,28.48,,,,
201,03/31/22 02:40:00 AM,36754.8,28.44,,,,
202,03/31/22 03:00:00 AM,36721.2,28.40,,,,
203,03/31/22 03:20:00 AM,36726.8,28.38,,,,
204,03/31/22 03:40:00 AM,36738.0,28.36,,,,
205,03/31/22 04:00:00 AM,36712.9,28.32,,,,
206,03/31/22 04:20:00 AM,36707.3,28.26,,,,
207,03/31/22 04:40:00 AM,36698.9,28.23,,,,
208,03/31/22 05:00:00 AM,36696.1,28.23,,,,
209,03/31/22 05:20:00 AM,36659.9,28.20,,,,
210,03/31/22 05:40:00 AM,36659.9,28.17,,,,
211,03/31/22 06:00:00 AM,36590.4,28.01,,,,
212,03/31/22 06:20:00 AM,36621.0,28.11,,,,
213,03/31/22 06:40:00 AM,36582.1,28.11,,,,
214,03/31/22 07:00:00 AM,36512.9,28.06,,,,
215,03/31/22 07:20:00 AM,36515.6,28.06,,,,
216,03/31/22 07:40:00 AM,36501.8,28.08,,,,
217,03/31/22 08:00:00 AM,36557.2,28.15,,,,
218,03/31/22 08:20:00 AM,36582.1,28.47,,,,
219,03/31/22 08:40:00 AM,36698.9,28.70,,,,
220,03/31/22 09:00:00 AM,36768.8,28.71,,,,
221,03/31/22 09:20:00 AM,36844.4,28.97,,,,
222,03/31/22 09:40:00 AM,36805.1,29.02,,,,
223,03/31/22 10:00:00 AM,36774.3,28.95,,,,
224,03/31/22 10:20:00 AM,36810.8,29.02,,,,
225,03/31/22 10:40:00 AM,36810.8,29.09,,,,
226,03/31/22 11:00:00 AM,36822.0,29.14,,,,
227,03/31/22 11:20:00 AM,36844.4,29.21,,,,
228,03/31/22 11:24:18 AM,,,,Logged,,
229,03/31/22 11:24:21 AM,,,,,Logged,Logged
