"Plot Title: CT_320_Cabral"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739320, SEN S/N: 20739320)","Temp, °C (LGR S/N: 20739320, SEN S/N: 20739320)","Coupler Detached (LGR S/N: 20739320)","Coupler Attached (LGR S/N: 20739320)","Stopped (LGR S/N: 20739320)","End Of File (LGR S/N: 20739320)"
52,03/29/22 01:00:00 AM,27678.4,28.99,,,,
53,03/29/22 01:20:00 AM,27662.0,28.96,,,,
54,03/29/22 01:40:00 AM,27682.5,28.87,,,,
55,03/29/22 02:00:00 AM,27651.7,28.85,,,,
56,03/29/22 02:20:00 AM,27645.6,28.79,,,,
57,03/29/22 02:40:00 AM,27653.8,28.75,,,,
58,03/29/22 03:00:00 AM,27645.6,28.68,,,,
59,03/29/22 03:20:00 AM,27635.4,28.64,,,,
60,03/29/22 03:40:00 AM,27635.4,28.58,,,,
61,03/29/22 04:00:00 AM,27621.0,28.53,,,,
62,03/29/22 04:20:00 AM,27629.2,28.50,,,,
63,03/29/22 04:40:00 AM,27645.6,28.50,,,,
64,03/29/22 05:00:00 AM,27633.3,28.51,,,,
65,03/29/22 05:20:00 AM,27637.4,28.50,,,,
66,03/29/22 05:40:00 AM,27637.4,28.47,,,,
67,03/29/22 06:00:00 AM,27641.5,28.42,,,,
68,03/29/22 06:20:00 AM,27631.3,28.36,,,,
69,03/29/22 06:40:00 AM,27625.1,28.33,,,,
70,03/29/22 07:00:00 AM,27635.4,28.31,,,,
71,03/29/22 07:20:00 AM,27631.3,28.31,,,,
72,03/29/22 07:40:00 AM,27621.0,28.33,,,,
73,03/29/22 08:00:00 AM,27643.5,28.36,,,,
74,03/29/22 08:20:00 AM,27616.9,28.52,,,,
75,03/29/22 08:40:00 AM,27682.5,28.69,,,,
76,03/29/22 09:00:00 AM,27688.7,28.87,,,,
77,03/29/22 09:20:00 AM,27686.6,28.96,,,,
78,03/29/22 09:40:00 AM,27664.0,28.91,,,,
79,03/29/22 10:00:00 AM,27668.1,28.82,,,,
80,03/29/22 10:20:00 AM,27651.7,28.81,,,,
81,03/29/22 10:40:00 AM,27645.6,28.81,,,,
82,03/29/22 11:00:00 AM,27670.2,28.97,,,,
83,03/29/22 11:20:00 AM,27694.8,29.09,,,,
84,03/29/22 11:40:00 AM,27707.1,29.09,,,,
85,03/29/22 12:00:00 PM,27698.9,29.15,,,,
86,03/29/22 12:20:00 PM,27690.7,29.25,,,,
87,03/29/22 12:40:00 PM,27692.8,29.33,,,,
88,03/29/22 01:00:00 PM,27692.8,29.25,,,,
89,03/29/22 01:20:00 PM,27690.7,29.21,,,,
90,03/29/22 01:40:00 PM,27686.6,29.17,,,,
91,03/29/22 02:00:00 PM,27690.7,29.15,,,,
92,03/29/22 02:20:00 PM,27686.6,29.17,,,,
93,03/29/22 02:40:00 PM,27668.1,29.19,,,,
94,03/29/22 03:00:00 PM,27690.7,29.20,,,,
95,03/29/22 03:20:00 PM,27686.6,29.19,,,,
96,03/29/22 03:40:00 PM,27694.8,29.21,,,,
97,03/29/22 04:00:00 PM,27705.1,29.34,,,,
98,03/29/22 04:20:00 PM,27711.3,29.42,,,,
99,03/29/22 04:40:00 PM,27701.0,29.53,,,,
100,03/29/22 05:00:00 PM,27715.4,29.56,,,,
101,03/29/22 05:20:00 PM,27703.0,29.53,,,,
102,03/29/22 05:40:00 PM,27709.2,29.45,,,,
103,03/29/22 06:00:00 PM,27678.4,29.32,,,,
104,03/29/22 06:20:00 PM,27664.0,29.31,,,,
105,03/29/22 06:40:00 PM,27653.8,29.31,,,,
106,03/29/22 07:00:00 PM,27643.5,29.27,,,,
107,03/29/22 07:20:00 PM,27662.0,29.26,,,,
108,03/29/22 07:40:00 PM,27684.5,29.31,,,,
109,03/29/22 08:00:00 PM,27707.1,29.31,,,,
110,03/29/22 08:20:00 PM,27721.5,29.36,,,,
111,03/29/22 08:40:00 PM,27717.4,29.32,,,,
112,03/29/22 09:00:00 PM,27707.1,29.30,,,,
113,03/29/22 09:20:00 PM,27721.5,29.26,,,,
114,03/29/22 09:40:00 PM,27719.5,29.24,,,,
115,03/29/22 10:00:00 PM,27696.9,29.17,,,,
116,03/29/22 10:20:00 PM,27715.4,29.19,,,,
117,03/29/22 10:40:00 PM,27715.4,29.17,,,,
118,03/29/22 11:00:00 PM,27705.1,29.14,,,,
119,03/29/22 11:20:00 PM,27701.0,29.09,,,,
120,03/29/22 11:40:00 PM,27705.1,29.07,,,,
121,03/30/22 12:00:00 AM,27701.0,29.03,,,,
122,03/30/22 12:20:00 AM,27686.6,28.99,,,,
123,03/30/22 12:40:00 AM,27672.2,28.96,,,,
124,03/30/22 01:00:00 AM,27664.0,28.91,,,,
125,03/30/22 01:20:00 AM,27668.1,28.87,,,,
126,03/30/22 01:40:00 AM,27674.3,28.84,,,,
127,03/30/22 02:00:00 AM,27670.2,28.79,,,,
128,03/30/22 02:20:00 AM,27686.6,28.90,,,,
129,03/30/22 02:40:00 AM,27659.9,28.85,,,,
130,03/30/22 03:00:00 AM,27659.9,28.81,,,,
131,03/30/22 03:20:00 AM,27659.9,28.76,,,,
132,03/30/22 03:40:00 AM,27649.7,28.73,,,,
133,03/30/22 04:00:00 AM,27649.7,28.69,,,,
134,03/30/22 04:20:00 AM,27649.7,28.65,,,,
135,03/30/22 04:40:00 AM,27643.5,28.61,,,,
136,03/30/22 05:00:00 AM,27647.6,28.56,,,,
137,03/30/22 05:20:00 AM,27647.6,28.51,,,,
138,03/30/22 05:40:00 AM,27649.7,28.46,,,,
139,03/30/22 06:00:00 AM,27627.2,28.40,,,,
140,03/30/22 06:20:00 AM,27619.0,28.35,,,,
141,03/30/22 06:40:00 AM,27616.9,28.29,,,,
142,03/30/22 07:00:00 AM,27621.0,28.22,,,,
143,03/30/22 07:20:00 AM,27602.6,28.22,,,,
144,03/30/22 07:40:00 AM,27621.0,28.23,,,,
145,03/30/22 08:00:00 AM,27608.8,28.28,,,,
146,03/30/22 08:20:00 AM,27629.2,28.52,,,,
147,03/30/22 08:40:00 AM,27643.5,28.65,,,,
148,03/30/22 09:00:00 AM,27647.6,28.70,,,,
149,03/30/22 09:20:00 AM,27639.4,28.73,,,,
150,03/30/22 09:40:00 AM,27653.8,28.75,,,,
151,03/30/22 10:00:00 AM,27641.5,28.92,,,,
152,03/30/22 10:20:00 AM,27674.3,29.08,,,,
153,03/30/22 10:40:00 AM,27676.3,29.08,,,,
154,03/30/22 11:00:00 AM,27670.2,29.02,,,,
155,03/30/22 11:20:00 AM,27657.9,29.01,,,,
156,03/30/22 11:40:00 AM,27659.9,28.93,,,,
157,03/30/22 12:00:00 PM,27651.7,28.96,,,,
158,03/30/22 12:20:00 PM,27657.9,29.02,,,,
159,03/30/22 12:40:00 PM,27647.6,29.01,,,,
160,03/30/22 01:00:00 PM,27657.9,29.04,,,,
161,03/30/22 01:20:00 PM,27653.8,29.03,,,,
162,03/30/22 01:40:00 PM,27659.9,29.15,,,,
163,03/30/22 02:00:00 PM,27690.7,29.24,,,,
164,03/30/22 02:20:00 PM,27653.8,29.28,,,,
165,03/30/22 02:40:00 PM,27692.8,29.48,,,,
166,03/30/22 03:00:00 PM,27721.5,29.67,,,,
167,03/30/22 03:20:00 PM,27721.5,29.72,,,,
168,03/30/22 03:40:00 PM,27703.0,29.62,,,,
169,03/30/22 04:00:00 PM,27721.5,29.59,,,,
170,03/30/22 04:20:00 PM,27713.3,29.67,,,,
171,03/30/22 04:40:00 PM,27680.4,29.59,,,,
172,03/30/22 05:00:00 PM,27674.3,29.51,,,,
173,03/30/22 05:20:00 PM,27690.7,29.42,,,,
174,03/30/22 05:40:00 PM,27686.6,29.30,,,,
175,03/30/22 06:00:00 PM,27680.4,29.38,,,,
176,03/30/22 06:20:00 PM,27680.4,29.30,,,,
177,03/30/22 06:40:00 PM,27672.2,29.21,,,,
178,03/30/22 07:00:00 PM,27680.4,29.20,,,,
179,03/30/22 07:20:00 PM,27666.1,29.16,,,,
180,03/30/22 07:40:00 PM,27680.4,29.16,,,,
181,03/30/22 08:00:00 PM,27688.7,29.11,,,,
182,03/30/22 08:20:00 PM,27666.1,29.08,,,,
183,03/30/22 08:40:00 PM,27674.3,29.02,,,,
184,03/30/22 09:00:00 PM,27692.8,29.07,,,,
185,03/30/22 09:20:00 PM,27682.5,29.02,,,,
186,03/30/22 09:40:00 PM,27659.9,28.98,,,,
187,03/30/22 10:00:00 PM,27659.9,28.97,,,,
188,03/30/22 10:20:00 PM,27659.9,28.94,,,,
189,03/30/22 10:40:00 PM,27676.3,28.96,,,,
190,03/30/22 11:00:00 PM,27659.9,28.91,,,,
191,03/30/22 11:20:00 PM,27684.5,28.88,,,,
192,03/30/22 11:40:00 PM,27684.5,28.88,,,,
193,03/31/22 12:00:00 AM,27666.1,28.85,,,,
194,03/31/22 12:20:00 AM,27647.6,28.79,,,,
195,03/31/22 12:40:00 AM,27670.2,28.74,,,,
196,03/31/22 01:00:00 AM,27659.9,28.68,,,,
197,03/31/22 01:20:00 AM,27655.8,28.63,,,,
198,03/31/22 01:40:00 AM,27659.9,28.63,,,,
199,03/31/22 02:00:00 AM,27653.8,28.57,,,,
200,03/31/22 02:20:00 AM,27657.9,28.56,,,,
201,03/31/22 02:40:00 AM,27643.5,28.51,,,,
202,03/31/22 03:00:00 AM,27627.2,28.46,,,,
203,03/31/22 03:20:00 AM,27627.2,28.42,,,,
204,03/31/22 03:40:00 AM,27621.0,28.40,,,,
205,03/31/22 04:00:00 AM,27629.2,28.35,,,,
206,03/31/22 04:20:00 AM,27637.4,28.33,,,,
207,03/31/22 04:40:00 AM,27625.1,28.28,,,,
208,03/31/22 05:00:00 AM,27606.7,28.22,,,,
209,03/31/22 05:20:00 AM,27574.0,28.18,,,,
210,03/31/22 05:40:00 AM,27586.3,28.16,,,,
211,03/31/22 06:00:00 AM,27559.8,28.07,,,,
212,03/31/22 06:20:00 AM,27563.8,28.05,,,,
213,03/31/22 06:40:00 AM,27580.2,28.05,,,,
214,03/31/22 07:00:00 AM,27586.3,28.07,,,,
215,03/31/22 07:20:00 AM,27590.4,28.08,,,,
216,03/31/22 07:40:00 AM,27631.3,28.30,,,,
217,03/31/22 08:00:00 AM,27623.1,28.31,,,,
218,03/31/22 08:20:00 AM,27633.3,28.46,,,,
219,03/31/22 08:40:00 AM,27645.6,28.59,,,,
220,03/31/22 09:00:00 AM,27633.3,28.64,,,,
221,03/31/22 09:20:00 AM,27629.2,28.59,,,,
222,03/31/22 09:40:00 AM,27621.0,28.67,,,,
223,03/31/22 10:00:00 AM,27612.8,28.68,,,,
224,03/31/22 10:20:00 AM,27643.5,28.80,,,,
225,03/31/22 10:40:00 AM,27641.5,28.81,,,,
226,03/31/22 11:00:00 AM,27645.6,28.90,,,,
227,03/31/22 11:20:00 AM,27647.6,29.03,,,,
228,03/31/22 11:40:00 AM,27631.3,29.05,,,,
229,03/31/22 11:52:33 AM,,,,Logged,,
230,03/31/22 11:52:37 AM,,,,,Logged,Logged
