"Plot Title: CT_322_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739322, SEN S/N: 20739322)","Temp, °F (LGR S/N: 20739322, SEN S/N: 20739322)"
1,03/18/22 07:00:00 AM,28447.8,76.98
2,03/18/22 07:20:00 AM,28535.6,76.96
3,03/18/22 07:40:00 AM,28557.7,77.07
4,03/18/22 08:00:00 AM,31404.8,79.20
5,03/18/22 08:20:00 AM,31409.9,79.14
6,03/18/22 08:40:00 AM,31222.4,79.47
7,03/18/22 09:00:00 AM,31224.9,79.79
8,03/18/22 09:20:00 AM,31242.6,79.88
9,03/18/22 09:40:00 AM,31280.5,80.19
10,03/18/22 10:00:00 AM,31389.6,80.46
11,03/18/22 10:20:00 AM,31471.1,80.73
12,03/18/22 10:40:00 AM,31619.8,81.01
13,03/18/22 11:00:00 AM,31712.5,81.19
14,03/18/22 11:20:00 AM,31725.5,81.36
15,03/18/22 11:40:00 AM,31715.1,81.50
16,03/18/22 12:00:00 PM,31733.2,81.48
17,03/18/22 12:20:00 PM,31666.1,81.63
18,03/18/22 12:40:00 PM,31684.2,81.63
19,03/18/22 01:00:00 PM,31671.3,81.68
20,03/18/22 01:20:00 PM,31681.6,81.72
21,03/18/22 01:40:00 PM,31671.3,81.82
22,03/18/22 02:00:00 PM,31725.5,82.02
23,03/18/22 02:20:00 PM,31707.4,82.13
24,03/18/22 02:40:00 PM,31699.6,82.22
25,03/18/22 03:00:00 PM,31733.2,82.31
26,03/18/22 03:20:00 PM,31715.1,82.42
27,03/18/22 03:40:00 PM,31738.4,82.47
28,03/18/22 04:00:00 PM,31712.5,82.49
29,03/18/22 04:20:00 PM,31735.8,82.51
30,03/18/22 04:40:00 PM,31756.5,82.53
31,03/18/22 05:00:00 PM,31738.4,82.60
32,03/18/22 05:20:00 PM,31704.8,82.54
33,03/18/22 05:40:00 PM,31702.2,82.49
34,03/18/22 06:00:00 PM,31671.3,82.40
35,03/18/22 06:20:00 PM,31648.1,82.31
36,03/18/22 06:40:00 PM,31614.6,82.22
37,03/18/22 07:00:00 PM,31599.2,82.13
38,03/18/22 07:20:00 PM,31578.6,82.08
39,03/18/22 07:40:00 PM,31578.6,82.02
40,03/18/22 08:00:00 PM,31601.8,81.93
41,03/18/22 08:20:00 PM,31604.3,81.93
42,03/18/22 08:40:00 PM,31560.7,81.90
43,03/18/22 09:00:00 PM,31604.3,81.82
44,03/18/22 09:20:00 PM,31576.1,81.72
45,03/18/22 09:40:00 PM,31576.1,81.68
46,03/18/22 10:00:00 PM,31570.9,81.61
47,03/18/22 10:20:00 PM,31599.2,81.52
48,03/18/22 10:40:00 PM,31622.3,81.46
49,03/18/22 11:00:00 PM,31617.2,81.37
50,03/18/22 11:20:00 PM,31588.9,81.27
51,03/18/22 11:40:00 PM,31601.8,81.18
52,03/19/22 12:00:00 AM,31560.7,81.10
53,03/19/22 12:20:00 AM,31553.0,81.07
54,03/19/22 12:40:00 AM,31583.8,81.09
55,03/19/22 01:00:00 AM,31576.1,81.09
56,03/19/22 01:20:00 AM,31583.8,81.16
57,03/19/22 01:40:00 AM,31565.8,81.12
58,03/19/22 02:00:00 AM,31547.9,81.03
59,03/19/22 02:20:00 AM,31527.4,80.98
60,03/19/22 02:40:00 AM,31540.2,80.78
61,03/19/22 03:00:00 AM,31471.1,80.67
62,03/19/22 03:20:00 AM,31489.0,80.53
63,03/19/22 03:40:00 AM,31489.0,80.42
64,03/19/22 04:00:00 AM,31473.7,80.40
65,03/19/22 04:20:00 AM,31455.8,80.31
66,03/19/22 04:40:00 AM,31471.1,80.20
67,03/19/22 05:00:00 AM,31445.6,80.20
68,03/19/22 05:20:00 AM,31422.7,80.15
69,03/19/22 05:40:00 AM,31422.7,80.11
70,03/19/22 06:00:00 AM,31422.7,80.04
71,03/19/22 06:20:00 AM,31445.6,80.01
72,03/19/22 06:40:00 AM,31404.8,79.92
73,03/19/22 07:00:00 AM,31402.3,79.97
74,03/19/22 07:20:00 AM,31425.2,79.90
75,03/19/22 07:40:00 AM,31409.9,79.95
76,03/19/22 08:00:00 AM,31425.2,80.01
77,03/19/22 08:20:00 AM,31458.4,80.10
78,03/19/22 08:40:00 AM,31450.7,80.28
79,03/19/22 09:00:00 AM,31463.5,80.42
80,03/19/22 09:20:00 AM,31483.9,80.49
81,03/19/22 09:40:00 AM,31494.1,80.58
82,03/19/22 10:00:00 AM,31499.2,80.69
83,03/19/22 10:20:00 AM,31540.2,80.78
84,03/19/22 10:40:00 AM,31553.0,81.01
85,03/19/22 11:00:00 AM,31573.5,81.07
86,03/19/22 11:20:00 AM,31586.3,81.19
87,03/19/22 11:40:00 AM,31599.2,81.41
88,03/19/22 12:00:00 PM,31624.9,81.52
89,03/19/22 12:20:00 PM,31660.9,81.63
90,03/19/22 12:40:00 PM,31630.0,81.61
91,03/19/22 01:00:00 PM,31655.8,81.88
92,03/19/22 01:20:00 PM,31668.7,81.97
93,03/19/22 01:40:00 PM,31676.4,81.93
94,03/19/22 02:00:00 PM,31691.9,81.97
95,03/19/22 02:20:00 PM,31660.9,81.99
96,03/19/22 02:40:00 PM,31668.7,81.91
97,03/19/22 03:00:00 PM,31660.9,81.91
98,03/19/22 03:20:00 PM,31632.6,81.77
99,03/19/22 03:40:00 PM,31627.5,81.68
100,03/19/22 04:00:00 PM,31635.2,81.68
101,03/19/22 04:20:00 PM,31619.8,81.70
102,03/19/22 04:40:00 PM,31606.9,81.72
103,03/19/22 05:00:00 PM,31627.5,81.68
104,03/19/22 05:20:00 PM,31622.3,81.61
105,03/19/22 05:40:00 PM,31622.3,81.52
106,03/19/22 06:00:00 PM,31609.5,81.46
107,03/19/22 06:20:00 PM,31581.2,81.32
108,03/19/22 06:40:00 PM,31583.8,81.23
109,03/19/22 07:00:00 PM,31547.9,81.10
110,03/19/22 07:20:00 PM,31570.9,81.09
111,03/19/22 07:40:00 PM,31583.8,81.07
112,03/19/22 08:00:00 PM,31578.6,80.98
113,03/19/22 08:20:00 PM,31545.3,80.98
114,03/19/22 08:40:00 PM,31545.3,80.82
115,03/19/22 09:00:00 PM,31517.1,80.71
116,03/19/22 09:20:00 PM,31512.0,80.69
117,03/19/22 09:40:00 PM,31506.9,80.58
118,03/19/22 10:00:00 PM,31506.9,80.56
119,03/19/22 10:20:00 PM,31532.5,80.56
120,03/19/22 10:40:00 PM,31506.9,80.56
121,03/19/22 11:00:00 PM,31501.8,80.46
122,03/19/22 11:20:00 PM,31499.2,80.37
123,03/19/22 11:40:00 PM,31496.7,80.31
124,03/20/22 12:00:00 AM,31466.0,80.31
125,03/20/22 12:20:00 AM,31468.6,80.20
126,03/20/22 12:40:00 AM,31481.3,80.20
127,03/20/22 01:00:00 AM,31460.9,80.20
128,03/20/22 01:20:00 AM,31466.0,80.17
129,03/20/22 01:40:00 AM,31466.0,80.15
130,03/20/22 02:00:00 AM,31460.9,80.11
131,03/20/22 02:20:00 AM,31481.3,80.17
132,03/20/22 02:40:00 AM,31476.2,80.10
133,03/20/22 03:00:00 AM,31468.6,80.06
134,03/20/22 03:20:00 AM,31499.2,79.92
135,03/20/22 03:40:00 AM,31496.7,79.72
136,03/20/22 04:00:00 AM,31481.3,79.81
137,03/20/22 04:20:00 AM,31476.2,79.90
138,03/20/22 04:40:00 AM,31496.7,79.95
139,03/20/22 05:00:00 AM,31496.7,79.95
140,03/20/22 05:20:00 AM,31476.2,79.97
141,03/20/22 05:40:00 AM,31468.6,79.95
142,03/20/22 06:00:00 AM,31471.1,79.97
143,03/20/22 06:20:00 AM,31483.9,79.95
144,03/20/22 06:40:00 AM,31468.6,79.97
145,03/20/22 07:00:00 AM,31453.3,79.97
146,03/20/22 07:20:00 AM,31460.9,80.04
147,03/20/22 07:40:00 AM,31489.0,80.06
148,03/20/22 08:00:00 AM,31501.8,80.19
149,03/20/22 08:20:00 AM,31458.4,80.20
150,03/20/22 08:40:00 AM,31471.1,80.22
151,03/20/22 09:00:00 AM,31506.9,80.26
152,03/20/22 09:20:00 AM,31504.3,80.40
153,03/20/22 09:40:00 AM,31504.3,80.49
