"Plot Title: CT_318_051921"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739318, SEN S/N: 20739318)","Temp, °C (LGR S/N: 20739318, SEN S/N: 20739318)","Coupler Detached (LGR S/N: 20739318)","Coupler Attached (LGR S/N: 20739318)","Stopped (LGR S/N: 20739318)","End Of File (LGR S/N: 20739318)"
126,03/30/22 02:00:50 AM,44176.1,28.78,,,,
127,03/30/22 02:21:00 AM,44131.4,28.74,,,,
128,03/30/22 02:41:10 AM,44134.9,28.67,,,,
129,03/30/22 03:01:20 AM,44086.8,28.63,,,,
130,03/30/22 03:21:30 AM,44107.4,28.56,,,,
131,03/30/22 03:41:40 AM,44080.0,28.47,,,,
132,03/30/22 04:01:50 AM,44045.7,28.43,,,,
133,03/30/22 04:22:00 AM,44052.5,28.36,,,,
134,03/30/22 04:42:10 AM,44004.6,28.31,,,,
135,03/30/22 05:02:20 AM,43939.7,28.20,,,,
136,03/30/22 05:22:30 AM,43953.3,28.14,,,,
137,03/30/22 05:42:40 AM,43888.5,28.03,,,,
138,03/30/22 06:02:50 AM,43864.7,28.01,,,,
139,03/30/22 06:23:00 AM,43922.6,28.03,,,,
140,03/30/22 06:43:10 AM,43874.9,27.92,,,,
141,03/30/22 07:03:20 AM,43830.6,27.76,,,,
142,03/30/22 07:23:30 AM,43678.0,27.61,,,,
143,03/30/22 07:43:40 AM,43874.9,27.93,,,,
144,03/30/22 08:03:50 AM,43772.9,27.79,,,,
145,03/30/22 08:24:00 AM,43840.8,27.95,,,,
146,03/30/22 08:44:10 AM,43851.0,28.03,,,,
147,03/30/22 09:04:20 AM,43742.3,28.04,,,,
148,03/30/22 09:24:30 AM,43823.8,28.06,,,,
149,03/30/22 09:44:40 AM,43742.3,28.10,,,,
150,03/30/22 10:04:50 AM,43783.0,28.23,,,,
151,03/30/22 10:25:00 AM,43813.6,28.41,,,,
152,03/30/22 10:45:10 AM,43796.6,28.47,,,,
153,03/30/22 11:05:20 AM,43878.3,28.52,,,,
154,03/30/22 11:25:30 AM,43888.5,28.60,,,,
155,03/30/22 11:45:40 AM,43895.3,28.67,,,,
156,03/30/22 12:05:50 PM,43905.5,28.74,,,,
157,03/30/22 12:26:00 PM,43994.3,28.88,,,,
158,03/30/22 12:46:10 PM,44011.4,28.92,,,,
159,03/30/22 01:06:20 PM,44008.0,28.93,,,,
160,03/30/22 01:26:30 PM,44042.2,29.02,,,,
161,03/30/22 01:46:40 PM,44062.8,29.14,,,,
162,03/30/22 02:06:50 PM,44100.5,29.18,,,,
163,03/30/22 02:27:00 PM,44176.1,29.31,,,,
164,03/30/22 02:47:10 PM,44155.5,29.48,,,,
165,03/30/22 03:07:20 PM,44186.5,29.64,,,,
166,03/30/22 03:27:30 PM,44234.7,29.75,,,,
167,03/30/22 03:47:40 PM,44234.7,29.75,,,,
168,03/30/22 04:07:50 PM,44248.5,29.76,,,,
169,03/30/22 04:28:00 PM,44158.9,29.74,,,,
170,03/30/22 04:48:10 PM,44224.4,29.76,,,,
171,03/30/22 05:08:20 PM,44220.9,29.74,,,,
172,03/30/22 05:28:30 PM,44217.5,29.69,,,,
173,03/30/22 05:48:40 PM,44165.8,29.63,,,,
174,03/30/22 06:08:50 PM,44162.4,29.53,,,,
175,03/30/22 06:29:00 PM,44124.6,29.51,,,,
176,03/30/22 06:49:10 PM,44097.1,29.48,,,,
177,03/30/22 07:09:20 PM,44134.9,29.41,,,,
178,03/30/22 07:29:30 PM,44001.2,29.30,,,,
179,03/30/22 07:49:40 PM,44056.0,29.21,,,,
180,03/30/22 08:09:50 PM,44008.0,29.13,,,,
181,03/30/22 08:30:00 PM,44004.6,29.07,,,,
182,03/30/22 08:50:10 PM,43990.9,29.03,,,,
183,03/30/22 09:10:20 PM,44004.6,28.99,,,,
184,03/30/22 09:30:30 PM,43980.7,28.94,,,,
185,03/30/22 09:50:40 PM,43980.7,28.92,,,,
186,03/30/22 10:10:50 PM,43963.6,28.88,,,,
187,03/30/22 10:31:00 PM,43949.9,28.86,,,,
188,03/30/22 10:51:10 PM,43929.4,28.78,,,,
189,03/30/22 11:11:20 PM,43943.1,28.75,,,,
190,03/30/22 11:31:30 PM,43949.9,28.71,,,,
191,03/30/22 11:51:40 PM,43967.0,28.64,,,,
192,03/31/22 12:11:50 AM,43949.9,28.56,,,,
193,03/31/22 12:32:00 AM,43922.6,28.58,,,,
194,03/31/22 12:52:10 AM,43936.2,28.56,,,,
195,03/31/22 01:12:20 AM,43956.7,28.54,,,,
196,03/31/22 01:32:30 AM,43919.2,28.52,,,,
197,03/31/22 01:52:40 AM,43929.4,28.44,,,,
198,03/31/22 02:12:50 AM,43905.5,28.41,,,,
199,03/31/22 02:33:00 AM,43905.5,28.39,,,,
200,03/31/22 02:53:10 AM,43885.1,28.32,,,,
201,03/31/22 03:13:20 AM,43854.4,28.30,,,,
202,03/31/22 03:33:30 AM,43881.7,28.26,,,,
203,03/31/22 03:53:40 AM,43827.2,28.25,,,,
204,03/31/22 04:13:50 AM,43854.4,28.21,,,,
205,03/31/22 04:34:00 AM,43854.4,28.17,,,,
206,03/31/22 04:54:10 AM,43800.0,28.11,,,,
207,03/31/22 05:14:20 AM,43800.0,28.09,,,,
208,03/31/22 05:34:30 AM,43755.9,28.03,,,,
209,03/31/22 05:54:40 AM,43752.5,28.04,,,,
210,03/31/22 06:14:50 AM,43722.0,27.88,,,,
211,03/31/22 06:35:00 AM,43644.1,27.82,,,,
212,03/31/22 06:55:10 AM,43657.7,27.81,,,,
213,03/31/22 07:15:20 AM,43593.5,27.76,,,,
214,03/31/22 07:35:30 AM,43596.9,27.82,,,,
215,03/31/22 07:55:40 AM,43596.9,27.79,,,,
216,03/31/22 08:15:50 AM,43603.6,27.87,,,,
217,03/31/22 08:36:00 AM,43610.4,28.03,,,,
218,03/31/22 08:56:10 AM,43667.8,28.20,,,,
219,03/31/22 09:16:20 AM,43732.2,28.37,,,,
220,03/31/22 09:36:30 AM,43902.1,28.67,,,,
221,03/31/22 09:56:40 AM,43984.1,28.91,,,,
222,03/31/22 10:16:50 AM,44021.7,29.04,,,,
223,03/31/22 10:37:00 AM,44032.0,29.10,,,,
224,03/31/22 10:57:10 AM,44090.2,29.25,,,,
225,03/31/22 11:13:49 AM,,,,Logged,,
226,03/31/22 11:14:02 AM,,,,,Logged,Logged
