"Plot Title: CT_340_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739340, SEN S/N: 20739340)","Temp, °C (LGR S/N: 20739340, SEN S/N: 20739340)","Coupler Detached (LGR S/N: 20739340)","Coupler Attached (LGR S/N: 20739340)","Stopped (LGR S/N: 20739340)","End Of File (LGR S/N: 20739340)"
1,03/28/22 08:00:00 AM,35745.0,27.44,Logged,,,
2,03/28/22 08:20:00 AM,35815.4,27.75,,,,
3,03/28/22 08:40:00 AM,536.2,26.63,,,,
4,03/28/22 09:00:00 AM,1715.6,27.41,,,,
5,03/28/22 09:20:00 AM,36159.6,28.23,,,,
6,03/28/22 09:40:00 AM,36144.6,28.13,,,,
7,03/28/22 10:00:00 AM,35992.7,27.99,,,,
8,03/28/22 10:20:00 AM,36108.8,28.04,,,,
9,03/28/22 10:40:00 AM,36270.7,28.54,,,,
10,03/28/22 11:00:00 AM,36249.6,28.50,,,,
11,03/28/22 11:20:00 AM,36186.6,28.53,,,,
12,03/28/22 11:40:00 AM,36216.5,28.64,,,,
13,03/28/22 12:00:00 PM,36240.6,28.77,,,,
14,03/28/22 12:20:00 PM,36264.6,28.80,,,,
15,03/28/22 12:40:00 PM,36222.6,28.75,,,,
16,03/28/22 01:00:00 PM,36282.7,28.77,,,,
17,03/28/22 01:20:00 PM,36285.7,28.88,,,,
18,03/28/22 01:40:00 PM,36294.7,28.94,,,,
19,03/28/22 02:00:00 PM,36270.7,28.93,,,,
20,03/28/22 02:20:00 PM,36279.7,28.76,,,,
21,03/28/22 02:40:00 PM,36303.8,28.85,,,,
22,03/28/22 03:00:00 PM,36315.9,28.91,,,,
23,03/28/22 03:20:00 PM,36294.7,28.82,,,,
24,03/28/22 03:40:00 PM,36303.8,29.14,,,,
25,03/28/22 04:00:00 PM,36340.0,29.23,,,,
26,03/28/22 04:20:00 PM,36306.8,29.29,,,,
27,03/28/22 04:40:00 PM,36291.7,29.28,,,,
28,03/28/22 05:00:00 PM,36282.7,29.28,,,,
29,03/28/22 05:20:00 PM,36282.7,29.23,,,,
30,03/28/22 05:40:00 PM,36255.6,29.18,,,,
31,03/28/22 06:00:00 PM,36288.7,29.17,,,,
32,03/28/22 06:20:00 PM,36267.6,29.10,,,,
33,03/28/22 06:40:00 PM,36228.6,28.92,,,,
34,03/28/22 07:00:00 PM,36219.5,28.92,,,,
35,03/28/22 07:20:00 PM,36231.6,28.87,,,,
36,03/28/22 07:40:00 PM,36201.5,28.74,,,,
37,03/28/22 08:00:00 PM,36189.6,28.67,,,,
38,03/28/22 08:20:00 PM,36186.6,28.66,,,,
39,03/28/22 08:40:00 PM,36150.6,28.63,,,,
40,03/28/22 09:00:00 PM,36195.5,28.72,,,,
41,03/28/22 09:20:00 PM,36273.7,28.82,,,,
42,03/28/22 09:40:00 PM,36249.6,28.80,,,,
43,03/28/22 10:00:00 PM,36243.6,28.78,,,,
44,03/28/22 10:20:00 PM,36225.6,28.78,,,,
45,03/28/22 10:40:00 PM,36282.7,28.77,,,,
46,03/28/22 11:00:00 PM,36258.6,28.77,,,,
47,03/28/22 11:20:00 PM,36231.6,28.72,,,,
48,03/28/22 11:40:00 PM,36219.5,28.67,,,,
49,03/29/22 12:00:00 AM,36192.5,28.60,,,,
50,03/29/22 12:20:00 AM,36168.6,28.49,,,,
51,03/29/22 12:40:00 AM,36141.6,28.42,,,,
52,03/29/22 01:00:00 AM,36120.7,28.39,,,,
53,03/29/22 01:20:00 AM,36099.8,28.31,,,,
54,03/29/22 01:40:00 AM,36070.0,28.26,,,,
55,03/29/22 02:00:00 AM,36064.1,28.25,,,,
56,03/29/22 02:20:00 AM,36037.3,28.16,,,,
57,03/29/22 02:40:00 AM,36070.0,28.16,,,,
58,03/29/22 03:00:00 AM,36037.3,28.15,,,,
59,03/29/22 03:20:00 AM,36073.0,28.13,,,,
60,03/29/22 03:40:00 AM,35998.6,27.96,,,,
61,03/29/22 04:00:00 AM,35998.6,28.00,,,,
62,03/29/22 04:20:00 AM,35983.8,27.95,,,,
63,03/29/22 04:40:00 AM,36001.6,28.09,,,,
64,03/29/22 05:00:00 AM,36034.3,28.15,,,,
65,03/29/22 05:20:00 AM,36043.2,28.15,,,,
66,03/29/22 05:40:00 AM,36064.1,28.17,,,,
67,03/29/22 06:00:00 AM,36034.3,28.16,,,,
68,03/29/22 06:20:00 AM,36007.5,28.09,,,,
69,03/29/22 06:40:00 AM,35983.8,27.93,,,,
70,03/29/22 07:00:00 AM,35974.9,27.93,,,,
71,03/29/22 07:20:00 AM,35942.3,27.89,,,,
72,03/29/22 07:40:00 AM,35986.8,27.94,,,,
73,03/29/22 08:00:00 AM,35969.0,27.96,,,,
74,03/29/22 08:20:00 AM,35977.9,28.12,,,,
75,03/29/22 08:40:00 AM,36046.2,28.32,,,,
76,03/29/22 09:00:00 AM,36102.8,28.54,,,,
77,03/29/22 09:20:00 AM,36084.9,28.69,,,,
78,03/29/22 09:40:00 AM,36174.6,28.85,,,,
79,03/29/22 10:00:00 AM,36192.5,28.99,,,,
80,03/29/22 10:20:00 AM,36216.5,29.10,,,,
81,03/29/22 10:40:00 AM,36213.5,29.05,,,,
82,03/29/22 11:00:00 AM,36192.5,29.15,,,,
83,03/29/22 11:20:00 AM,36204.5,29.15,,,,
84,03/29/22 11:40:00 AM,36237.6,29.24,,,,
85,03/29/22 12:00:00 PM,36258.6,29.28,,,,
86,03/29/22 12:20:00 PM,36261.6,29.30,,,,
87,03/29/22 12:40:00 PM,36273.7,29.36,,,,
88,03/29/22 01:00:00 PM,36252.6,29.40,,,,
89,03/29/22 01:20:00 PM,36261.6,29.46,,,,
90,03/29/22 01:40:00 PM,36267.6,29.48,,,,
91,03/29/22 02:00:00 PM,36337.0,29.53,,,,
92,03/29/22 02:20:00 PM,36300.8,29.53,,,,
93,03/29/22 02:40:00 PM,36312.8,29.59,,,,
94,03/29/22 03:00:00 PM,36225.6,29.52,,,,
95,03/29/22 03:20:00 PM,36252.6,29.47,,,,
96,03/29/22 03:40:00 PM,36255.6,29.48,,,,
97,03/29/22 04:00:00 PM,36270.7,29.85,,,,
98,03/29/22 04:20:00 PM,36174.6,29.74,,,,
99,03/29/22 04:40:00 PM,36135.7,29.69,,,,
100,03/29/22 05:00:00 PM,36174.6,29.69,,,,
101,03/29/22 05:20:00 PM,36180.6,29.72,,,,
102,03/29/22 05:40:00 PM,36255.6,29.67,,,,
103,03/29/22 06:00:00 PM,36267.6,29.62,,,,
104,03/29/22 06:20:00 PM,36207.5,29.52,,,,
105,03/29/22 06:40:00 PM,36162.6,29.44,,,,
106,03/29/22 07:00:00 PM,36135.7,29.39,,,,
107,03/29/22 07:20:00 PM,36108.8,29.30,,,,
108,03/29/22 07:40:00 PM,36108.8,29.28,,,,
109,03/29/22 08:00:00 PM,36093.9,29.18,,,,
110,03/29/22 08:20:00 PM,36096.8,29.14,,,,
111,03/29/22 08:40:00 PM,36087.9,29.05,,,,
112,03/29/22 09:00:00 PM,36087.9,29.03,,,,
113,03/29/22 09:20:00 PM,36087.9,29.01,,,,
114,03/29/22 09:40:00 PM,36108.8,28.98,,,,
115,03/29/22 10:00:00 PM,36043.2,28.87,,,,
116,03/29/22 10:20:00 PM,36076.0,28.87,,,,
117,03/29/22 10:40:00 PM,36090.9,28.88,,,,
118,03/29/22 11:00:00 PM,36129.7,28.90,,,,
119,03/29/22 11:20:00 PM,36105.8,28.86,,,,
120,03/29/22 11:40:00 PM,36087.9,28.82,,,,
121,03/30/22 12:00:00 AM,36087.9,28.83,,,,
122,03/30/22 12:20:00 AM,36108.8,28.82,,,,
123,03/30/22 12:40:00 AM,36096.8,28.78,,,,
124,03/30/22 01:00:00 AM,36055.1,28.76,,,,
125,03/30/22 01:20:00 AM,36084.9,28.75,,,,
126,03/30/22 01:40:00 AM,36064.1,28.70,,,,
127,03/30/22 02:00:00 AM,36034.3,28.66,,,,
128,03/30/22 02:20:00 AM,36028.3,28.63,,,,
129,03/30/22 02:40:00 AM,36031.3,28.60,,,,
130,03/30/22 03:00:00 AM,36001.6,28.55,,,,
131,03/30/22 03:20:00 AM,36037.3,28.53,,,,
132,03/30/22 03:40:00 AM,35989.7,28.49,,,,
133,03/30/22 04:00:00 AM,35957.1,28.43,,,,
134,03/30/22 04:20:00 AM,35986.8,28.37,,,,
135,03/30/22 04:40:00 AM,35936.4,28.27,,,,
136,03/30/22 05:00:00 AM,35927.5,28.23,,,,
137,03/30/22 05:20:00 AM,35918.6,28.18,,,,
138,03/30/22 05:40:00 AM,35862.6,28.11,,,,
139,03/30/22 06:00:00 AM,35862.6,28.09,,,,
140,03/30/22 06:20:00 AM,35877.3,28.05,,,,
141,03/30/22 06:40:00 AM,35868.4,27.98,,,,
142,03/30/22 07:00:00 AM,35821.3,27.94,,,,
143,03/30/22 07:20:00 AM,35800.7,27.91,,,,
144,03/30/22 07:40:00 AM,35674.8,27.69,,,,
145,03/30/22 08:00:00 AM,35704.0,27.78,,,,
146,03/30/22 08:20:00 AM,35745.0,27.94,,,,
147,03/30/22 08:40:00 AM,35809.6,28.13,,,,
148,03/30/22 09:00:00 AM,35833.1,28.20,,,,
149,03/30/22 09:20:00 AM,35818.4,28.16,,,,
150,03/30/22 09:40:00 AM,35753.8,28.12,,,,
151,03/30/22 10:00:00 AM,35774.3,28.31,,,,
152,03/30/22 10:20:00 AM,35898.0,28.52,,,,
153,03/30/22 10:40:00 AM,35892.1,28.59,,,,
154,03/30/22 11:00:00 AM,35865.5,28.52,,,,
