"Plot Title: CT_322_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739322, SEN S/N: 20739322)","Temp, °C (LGR S/N: 20739322, SEN S/N: 20739322)","Coupler Detached (LGR S/N: 20739322)","Coupler Attached (LGR S/N: 20739322)","Stopped (LGR S/N: 20739322)","End Of File (LGR S/N: 20739322)"
156,03/30/22 11:40:00 AM,31202.2,26.55,,,,
157,03/30/22 12:00:00 PM,31230.0,26.60,,,,
158,03/30/22 12:20:00 PM,31235.0,26.75,,,,
159,03/30/22 12:40:00 PM,31260.3,26.81,,,,
160,03/30/22 01:00:00 PM,31288.1,26.79,,,,
161,03/30/22 01:20:00 PM,31267.9,26.78,,,,
162,03/30/22 01:40:00 PM,31300.8,26.87,,,,
163,03/30/22 02:00:00 PM,31293.2,26.90,,,,
164,03/30/22 02:20:00 PM,31333.7,26.96,,,,
165,03/30/22 02:40:00 PM,31359.1,27.14,,,,
166,03/30/22 03:00:00 PM,31387.0,27.21,,,,
167,03/30/22 03:20:00 PM,31392.1,27.24,,,,
168,03/30/22 03:40:00 PM,31392.1,27.17,,,,
169,03/30/22 04:00:00 PM,31356.5,27.12,,,,
170,03/30/22 04:20:00 PM,31343.8,27.09,,,,
171,03/30/22 04:40:00 PM,31359.1,27.04,,,,
172,03/30/22 05:00:00 PM,31331.2,26.96,,,,
173,03/30/22 05:20:00 PM,31318.5,26.86,,,,
174,03/30/22 05:40:00 PM,31290.6,26.77,,,,
175,03/30/22 06:00:00 PM,31305.8,26.77,,,,
176,03/30/22 06:20:00 PM,31321.0,26.78,,,,
177,03/30/22 06:40:00 PM,31305.8,26.77,,,,
178,03/30/22 07:00:00 PM,31300.8,26.77,,,,
179,03/30/22 07:20:00 PM,31300.8,26.77,,,,
180,03/30/22 07:40:00 PM,31333.7,26.77,,,,
181,03/30/22 08:00:00 PM,31300.8,26.73,,,,
182,03/30/22 08:20:00 PM,31321.0,26.71,,,,
183,03/30/22 08:40:00 PM,31328.6,26.70,,,,
184,03/30/22 09:00:00 PM,31316.0,26.67,,,,
185,03/30/22 09:20:00 PM,31316.0,26.62,,,,
186,03/30/22 09:40:00 PM,31303.3,26.59,,,,
187,03/30/22 10:00:00 PM,31293.2,26.58,,,,
188,03/30/22 10:20:00 PM,31283.0,26.54,,,,
189,03/30/22 10:40:00 PM,31275.4,26.50,,,,
190,03/30/22 11:00:00 PM,31260.3,26.47,,,,
191,03/30/22 11:20:00 PM,31255.2,26.43,,,,
192,03/30/22 11:40:00 PM,31222.4,26.39,,,,
193,03/31/22 12:00:00 AM,31222.4,26.34,,,,
194,03/31/22 12:20:00 AM,31222.4,26.28,,,,
195,03/31/22 12:40:00 AM,31224.9,26.21,,,,
196,03/31/22 01:00:00 AM,31209.8,26.15,,,,
197,03/31/22 01:20:00 AM,31184.6,26.10,,,,
198,03/31/22 01:40:00 AM,31182.1,26.08,,,,
199,03/31/22 02:00:00 AM,31169.5,26.04,,,,
200,03/31/22 02:20:00 AM,31172.0,26.00,,,,
201,03/31/22 02:40:00 AM,31156.9,25.96,,,,
202,03/31/22 03:00:00 AM,31149.4,25.91,,,,
203,03/31/22 03:20:00 AM,31111.7,25.89,,,,
204,03/31/22 03:40:00 AM,31124.2,25.87,,,,
205,03/31/22 04:00:00 AM,31114.2,25.83,,,,
206,03/31/22 04:20:00 AM,31079.1,25.79,,,,
207,03/31/22 04:40:00 AM,31086.6,25.77,,,,
208,03/31/22 05:00:00 AM,31036.6,25.72,,,,
209,03/31/22 05:20:00 AM,31046.6,25.71,,,,
210,03/31/22 05:40:00 AM,31066.6,25.72,,,,
211,03/31/22 06:00:00 AM,31039.1,25.69,,,,
212,03/31/22 06:20:00 AM,31031.6,25.66,,,,
213,03/31/22 06:40:00 AM,31064.1,25.71,,,,
214,03/31/22 07:00:00 AM,31079.1,25.72,,,,
215,03/31/22 07:20:00 AM,31036.6,25.74,,,,
216,03/31/22 07:40:00 AM,31084.1,25.83,,,,
217,03/31/22 08:00:00 AM,31109.2,25.88,,,,
218,03/31/22 08:20:00 AM,31106.7,25.93,,,,
219,03/31/22 08:40:00 AM,31126.8,25.99,,,,
220,03/31/22 09:00:00 AM,31141.8,25.97,,,,
221,03/31/22 09:20:00 AM,31141.8,25.96,,,,
222,03/31/22 09:40:00 AM,31141.8,25.96,,,,
223,03/31/22 10:00:00 AM,31139.3,26.00,,,,
224,03/31/22 10:20:00 AM,31104.2,26.05,,,,
225,03/31/22 10:40:00 AM,31081.6,26.08,,,,
226,03/31/22 11:00:00 AM,31116.7,26.13,,,,
227,03/31/22 11:20:00 AM,31136.8,26.19,,,,
228,03/31/22 11:38:45 AM,,,,Logged,,
229,03/31/22 11:38:51 AM,,,,,Logged,Logged
