"Plot Title: SGD_011821_337_East"
"#","Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 20739337, SEN S/N: 20739337)","High Range, μS/cm (LGR S/N: 20739337, SEN S/N: 20739337)","Temp, °C (LGR S/N: 20739337, SEN S/N: 20739337)"
448,01/18/21 01:46:00 PM,33714.0,45424.5,29.81
449,01/18/21 01:47:00 PM,33714.0,45374.6,29.81
450,01/18/21 01:48:00 PM,33714.0,45483.5,29.87
451,01/18/21 01:49:00 PM,33714.0,45415.4,29.96
452,01/18/21 01:50:00 PM,33714.0,45474.4,29.89
453,01/18/21 01:51:00 PM,33714.0,45460.8,29.92
454,01/18/21 01:52:00 PM,33714.0,45415.4,29.88
455,01/18/21 01:53:00 PM,33714.0,45442.6,29.96
456,01/18/21 01:54:00 PM,33714.0,45429.0,29.94
457,01/18/21 01:55:00 PM,33714.0,45397.3,29.92
458,01/18/21 01:56:00 PM,33714.0,45420.0,29.94
459,01/18/21 01:57:00 PM,33714.0,45442.6,29.98
460,01/18/21 01:58:00 PM,33714.0,45433.6,29.91
461,01/18/21 01:59:00 PM,33714.0,45352.0,29.89
462,01/18/21 02:00:00 PM,33714.0,45379.2,29.91
463,01/18/21 02:01:00 PM,33714.0,45365.6,29.93
464,01/18/21 02:02:00 PM,33714.0,45311.3,29.96
465,01/18/21 02:03:00 PM,33714.0,45275.2,29.98
466,01/18/21 02:04:00 PM,33714.0,45347.5,30.02
467,01/18/21 02:05:00 PM,33714.0,45338.5,30.02
468,01/18/21 02:06:00 PM,33714.0,45352.0,30.03
469,01/18/21 02:07:00 PM,33714.0,45420.0,30.18
470,01/18/21 02:08:00 PM,33714.0,45410.9,30.14
471,01/18/21 02:09:00 PM,33714.0,45365.6,30.07
472,01/18/21 02:10:00 PM,33714.0,45297.8,29.96
473,01/18/21 02:11:00 PM,33714.0,45284.3,29.98
474,01/18/21 02:12:00 PM,33714.0,45333.9,29.98
475,01/18/21 02:13:00 PM,33714.0,45288.8,30.02
476,01/18/21 02:14:00 PM,33714.0,45302.3,29.97
477,01/18/21 02:15:00 PM,33714.0,45288.8,30.02
478,01/18/21 02:16:00 PM,33714.0,45266.2,29.98
479,01/18/21 02:17:00 PM,33714.0,45257.2,30.00
480,01/18/21 02:18:00 PM,33714.0,45243.7,29.98
481,01/18/21 02:19:00 PM,33714.0,45243.7,29.93
482,01/18/21 02:20:00 PM,33714.0,45167.2,29.81
483,01/18/21 02:21:00 PM,33714.0,45203.2,29.88
484,01/18/21 02:22:00 PM,33714.0,45225.7,29.88
485,01/18/21 02:23:00 PM,33714.0,45158.2,29.85
486,01/18/21 02:24:00 PM,33714.0,45239.2,29.92
487,01/18/21 02:25:00 PM,33714.0,45158.2,29.88
488,01/18/21 02:26:00 PM,33714.0,45113.4,29.85
489,01/18/21 02:27:00 PM,33714.0,45126.8,29.82
490,01/18/21 02:28:00 PM,33714.0,45126.8,29.77
491,01/18/21 02:29:00 PM,33714.0,45095.5,29.71
492,01/18/21 02:30:00 PM,33714.0,45108.9,29.81
493,01/18/21 02:31:00 PM,33714.0,45086.5,29.71
494,01/18/21 02:32:00 PM,33714.0,45077.5,29.68
495,01/18/21 02:33:00 PM,33714.0,45077.5,29.72
496,01/18/21 02:34:00 PM,33714.0,44997.1,29.61
497,01/18/21 02:35:00 PM,33714.0,45046.2,29.68
498,01/18/21 02:36:00 PM,33714.0,45046.2,29.68
499,01/18/21 02:37:00 PM,33714.0,45010.5,29.65
500,01/18/21 02:38:00 PM,33714.0,44921.3,29.64
501,01/18/21 02:39:00 PM,33714.0,44970.3,29.59
502,01/18/21 02:40:00 PM,33714.0,44948.0,29.68
503,01/18/21 02:41:00 PM,33714.0,44916.9,29.61
504,01/18/21 02:42:00 PM,33714.0,44916.9,29.57
505,01/18/21 02:43:00 PM,33714.0,44961.4,29.58
506,01/18/21 02:44:00 PM,33714.0,44930.2,29.65
507,01/18/21 02:45:00 PM,33714.0,44908.0,29.60
508,01/18/21 02:46:00 PM,33714.0,44934.7,29.60
509,01/18/21 02:47:00 PM,33714.0,44921.3,29.65
510,01/18/21 02:48:00 PM,33714.0,44912.4,29.61
511,01/18/21 02:49:00 PM,33714.0,44868.0,29.64
512,01/18/21 02:50:00 PM,33714.0,44916.9,29.64
513,01/18/21 02:51:00 PM,33714.0,44859.1,29.70
514,01/18/21 02:52:00 PM,33714.0,44863.5,29.66
515,01/18/21 02:53:00 PM,33714.0,44930.2,29.60
516,01/18/21 02:54:00 PM,33714.0,44943.6,29.69
517,01/18/21 02:55:00 PM,33714.0,44921.3,29.66
518,01/18/21 02:56:00 PM,33714.0,44876.9,29.65
519,01/18/21 02:57:00 PM,33714.0,44890.2,29.72
520,01/18/21 02:58:00 PM,33714.0,44881.3,29.66
521,01/18/21 02:59:00 PM,33714.0,44859.1,29.66
522,01/18/21 03:00:00 PM,33714.0,44894.6,29.65
523,01/18/21 03:01:00 PM,33714.0,44836.9,29.69
524,01/18/21 03:02:00 PM,33714.0,44908.0,29.75
525,01/18/21 03:03:00 PM,33714.0,44863.5,29.68
526,01/18/21 03:04:00 PM,33714.0,44832.5,29.69
527,01/18/21 03:05:00 PM,33714.0,44885.7,29.71
528,01/18/21 03:06:00 PM,33714.0,44832.5,29.69
529,01/18/21 03:07:00 PM,33714.0,44801.4,29.76
530,01/18/21 03:08:00 PM,33714.0,44801.4,29.70
531,01/18/21 03:09:00 PM,33714.0,44828.0,29.74
532,01/18/21 03:10:00 PM,33714.0,44814.7,29.70
533,01/18/21 03:11:00 PM,33714.0,44828.0,29.76
534,01/18/21 03:12:00 PM,33714.0,44819.2,29.74
535,01/18/21 03:13:00 PM,33714.0,44832.5,29.75
536,01/18/21 03:14:00 PM,33714.0,44810.3,29.77
537,01/18/21 03:15:00 PM,33714.0,44814.7,29.78
538,01/18/21 03:16:00 PM,33714.0,44872.4,29.77
539,01/18/21 03:17:00 PM,33714.0,44805.9,29.80
540,01/18/21 03:18:00 PM,33714.0,44805.9,29.92
541,01/18/21 03:19:00 PM,33714.0,44841.3,29.89
542,01/18/21 03:20:00 PM,33714.0,44845.8,29.88
543,01/18/21 03:21:00 PM,33714.0,44854.7,29.89
544,01/18/21 03:22:00 PM,33714.0,44868.0,29.93
545,01/18/21 03:23:00 PM,33714.0,44823.6,29.88
546,01/18/21 03:24:00 PM,33714.0,44823.6,29.91
547,01/18/21 03:25:00 PM,33714.0,44836.9,29.93
548,01/18/21 03:26:00 PM,33714.0,44819.2,29.94
549,01/18/21 03:27:00 PM,33714.0,44859.1,29.91
550,01/18/21 03:28:00 PM,33714.0,44863.5,29.99
551,01/18/21 03:29:00 PM,33714.0,44863.5,30.03
552,01/18/21 03:30:00 PM,33714.0,44854.7,29.99
553,01/18/21 03:31:00 PM,33714.0,44836.9,30.03
554,01/18/21 03:32:00 PM,33714.0,44890.2,29.99
555,01/18/21 03:33:00 PM,33714.0,44890.2,29.98
556,01/18/21 03:34:00 PM,33714.0,44859.1,29.97
557,01/18/21 03:35:00 PM,33714.0,44792.6,29.99
558,01/18/21 03:36:00 PM,33714.0,44828.0,29.99
559,01/18/21 03:37:00 PM,33714.0,44797.0,30.03
560,01/18/21 03:38:00 PM,33714.0,44908.0,30.07
561,01/18/21 03:39:00 PM,33714.0,44766.0,30.04
562,01/18/21 03:40:00 PM,33714.0,44836.9,30.04
563,01/18/21 03:41:00 PM,33714.0,44814.7,30.04
564,01/18/21 03:42:00 PM,33714.0,44836.9,30.00
565,01/18/21 03:43:00 PM,33714.0,44859.1,30.03
566,01/18/21 03:44:00 PM,33714.0,44805.9,30.08
567,01/18/21 03:45:00 PM,33714.0,44841.3,30.09
568,01/18/21 03:46:00 PM,33714.0,44828.0,30.03
569,01/18/21 03:47:00 PM,33714.0,44841.3,30.08
570,01/18/21 03:48:00 PM,33714.0,44788.2,30.09
571,01/18/21 03:49:00 PM,33714.0,44792.6,30.09
572,01/18/21 03:50:00 PM,33714.0,44814.7,30.10
573,01/18/21 03:51:00 PM,33714.0,44832.5,30.09
574,01/18/21 03:52:00 PM,33714.0,44792.6,30.13
575,01/18/21 03:53:00 PM,33714.0,44805.9,30.11
576,01/18/21 03:54:00 PM,33714.0,44805.9,30.10
577,01/18/21 03:55:00 PM,33714.0,44819.2,30.05
578,01/18/21 03:56:00 PM,33714.0,44774.9,30.08
579,01/18/21 03:57:00 PM,33714.0,44743.9,30.09
580,01/18/21 03:58:00 PM,33714.0,44788.2,30.08
581,01/18/21 03:59:00 PM,33714.0,44788.2,30.10
582,01/18/21 04:00:00 PM,33714.0,44810.3,30.11
583,01/18/21 04:01:00 PM,33714.0,44801.4,30.11
584,01/18/21 04:02:00 PM,33714.0,44779.3,30.08
585,01/18/21 04:03:00 PM,33714.0,44779.3,30.10
586,01/18/21 04:04:00 PM,33714.0,44752.8,30.09
587,01/18/21 04:05:00 PM,33714.0,44783.7,30.18
588,01/18/21 04:06:00 PM,33714.0,44797.0,30.07
589,01/18/21 04:07:00 PM,33714.0,44805.9,30.10
590,01/18/21 04:08:00 PM,33714.0,44788.2,30.09
591,01/18/21 04:09:00 PM,33714.0,44721.8,30.09
592,01/18/21 04:10:00 PM,33714.0,44766.0,30.07
593,01/18/21 04:11:00 PM,33714.0,44774.9,30.07
594,01/18/21 04:12:00 PM,33714.0,44757.2,30.11
595,01/18/21 04:13:00 PM,33714.0,44748.3,30.07
596,01/18/21 04:14:00 PM,33714.0,44748.3,30.04
597,01/18/21 04:15:00 PM,33714.0,44713.0,29.98
598,01/18/21 04:16:00 PM,33714.0,44717.4,29.99
599,01/18/21 04:17:00 PM,33714.0,44629.2,29.97
600,01/18/21 04:18:00 PM,33714.0,44664.5,29.98
601,01/18/21 04:19:00 PM,33714.0,44704.2,29.92
602,01/18/21 04:20:00 PM,33714.0,44651.2,29.91
603,01/18/21 04:21:00 PM,33714.0,44633.6,29.93
604,01/18/21 04:22:00 PM,33714.0,44673.3,29.97
605,01/18/21 04:23:00 PM,33714.0,44664.5,29.94
606,01/18/21 04:24:00 PM,33714.0,44646.8,29.89
607,01/18/21 04:25:00 PM,33714.0,44690.9,29.93
608,01/18/21 04:26:00 PM,33714.0,44633.6,29.83
609,01/18/21 04:27:00 PM,33714.0,44668.9,29.93
610,01/18/21 04:28:00 PM,33714.0,44651.2,29.94
611,01/18/21 04:29:00 PM,33714.0,44651.2,29.92
612,01/18/21 04:30:00 PM,33714.0,44594.0,29.87
613,01/18/21 04:31:00 PM,33714.0,44616.0,29.85
614,01/18/21 04:32:00 PM,33714.0,44629.2,29.87
615,01/18/21 04:33:00 PM,33714.0,44541.4,29.77
616,01/18/21 04:34:00 PM,33714.0,44585.3,29.76
617,01/18/21 04:35:00 PM,33714.0,44563.3,29.78
618,01/18/21 04:36:00 PM,33714.0,44532.6,29.70
619,01/18/21 04:37:00 PM,33714.0,44541.4,29.70
620,01/18/21 04:38:00 PM,33714.0,44510.7,29.66
621,01/18/21 04:39:00 PM,33714.0,44532.6,29.61
622,01/18/21 04:40:00 PM,33714.0,44488.8,29.60
623,01/18/21 04:41:00 PM,33714.0,44510.7,29.65
624,01/18/21 04:42:00 PM,33714.0,44471.3,29.58
625,01/18/21 04:43:00 PM,33714.0,44480.0,29.59
626,01/18/21 04:44:00 PM,33714.0,44493.1,29.63
627,01/18/21 04:45:00 PM,33714.0,44427.6,29.54
628,01/18/21 04:46:00 PM,33714.0,44431.9,29.49
629,01/18/21 04:47:00 PM,33714.0,44375.2,29.48
630,01/18/21 04:48:00 PM,33714.0,44427.6,29.49
631,01/18/21 04:49:00 PM,33714.0,44418.8,29.48
632,01/18/21 04:50:00 PM,33714.0,44379.6,29.46
633,01/18/21 04:51:00 PM,33714.0,44379.6,29.48
634,01/18/21 04:52:00 PM,33714.0,44401.4,29.53
635,01/18/21 04:53:00 PM,33714.0,44410.1,29.52
636,01/18/21 04:54:00 PM,33714.0,44379.6,29.48
637,01/18/21 04:55:00 PM,33714.0,44401.4,29.50
638,01/18/21 04:56:00 PM,33714.0,44401.4,29.48
639,01/18/21 04:57:00 PM,33714.0,44370.8,29.48
640,01/18/21 04:58:00 PM,33714.0,44383.9,29.50
641,01/18/21 04:59:00 PM,33714.0,44401.4,29.47
642,01/18/21 05:00:00 PM,33714.0,44375.2,29.46
643,01/18/21 05:01:00 PM,33714.0,44375.2,29.48
644,01/18/21 05:02:00 PM,33714.0,44331.7,29.48
645,01/18/21 05:03:00 PM,33714.0,44375.2,29.46
646,01/18/21 05:04:00 PM,33714.0,44397.0,29.47
647,01/18/21 05:05:00 PM,33714.0,44353.4,29.48
648,01/18/21 05:06:00 PM,33714.0,44379.6,29.46
649,01/18/21 05:07:00 PM,33714.0,44401.4,29.46
650,01/18/21 05:08:00 PM,33714.0,44379.6,29.46
651,01/18/21 05:09:00 PM,33714.0,44401.4,29.48
652,01/18/21 05:10:00 PM,33714.0,44370.8,29.47
653,01/18/21 05:11:00 PM,33714.0,44370.8,29.44
654,01/18/21 05:12:00 PM,33714.0,44379.6,29.46
655,01/18/21 05:13:00 PM,33714.0,44357.8,29.46
656,01/18/21 05:14:00 PM,33714.0,44349.1,29.43
657,01/18/21 05:15:00 PM,33714.0,44370.8,29.44
658,01/18/21 05:16:00 PM,33714.0,44362.1,29.39
659,01/18/21 05:17:00 PM,33714.0,44392.6,29.41
660,01/18/21 05:18:00 PM,33714.0,44383.9,29.38
661,01/18/21 05:19:00 PM,33714.0,44301.2,29.37
662,01/18/21 05:20:00 PM,33714.0,44340.4,29.38
663,01/18/21 05:21:00 PM,33714.0,44309.9,29.37
664,01/18/21 05:22:00 PM,33714.0,44301.2,29.38
665,01/18/21 05:23:00 PM,33714.0,44309.9,29.37
666,01/18/21 05:24:00 PM,33714.0,44279.5,29.37
667,01/18/21 05:25:00 PM,33714.0,44314.3,29.33
668,01/18/21 05:26:00 PM,33714.0,44292.5,29.33
669,01/18/21 05:27:00 PM,33714.0,44323.0,29.37
670,01/18/21 05:28:00 PM,33714.0,44275.1,29.33
671,01/18/21 05:29:00 PM,33714.0,44301.2,29.35
672,01/18/21 05:30:00 PM,33714.0,44305.6,29.33
673,01/18/21 05:31:00 PM,33714.0,44336.0,29.33
674,01/18/21 05:32:00 PM,33714.0,44262.1,29.33
675,01/18/21 05:33:00 PM,33714.0,44327.3,29.32
676,01/18/21 05:34:00 PM,33714.0,44314.3,29.33
677,01/18/21 05:35:00 PM,33714.0,44275.1,29.32
678,01/18/21 05:36:00 PM,33714.0,44275.1,29.31
679,01/18/21 05:37:00 PM,33714.0,44292.5,29.31
680,01/18/21 05:38:00 PM,33714.0,44275.1,29.32
681,01/18/21 05:39:00 PM,33714.0,44231.8,29.31
682,01/18/21 05:40:00 PM,33714.0,44266.5,29.32
683,01/18/21 05:41:00 PM,33714.0,44253.4,29.31
684,01/18/21 05:42:00 PM,33714.0,44214.4,29.30
685,01/18/21 05:43:00 PM,33714.0,44266.5,29.27
686,01/18/21 05:44:00 PM,33714.0,44266.5,29.31
687,01/18/21 05:45:00 PM,33714.0,44288.2,29.28
688,01/18/21 05:46:00 PM,33714.0,44257.8,29.30
689,01/18/21 05:47:00 PM,33714.0,44249.1,29.31
690,01/18/21 05:48:00 PM,33714.0,44257.8,29.27
691,01/18/21 05:49:00 PM,33714.0,44270.8,29.30
692,01/18/21 05:50:00 PM,33714.0,44266.5,29.27
693,01/18/21 05:51:00 PM,33714.0,44218.8,29.27
694,01/18/21 05:52:00 PM,33714.0,44231.8,29.27
695,01/18/21 05:53:00 PM,33714.0,44236.1,29.26
696,01/18/21 05:54:00 PM,33714.0,44197.1,29.25
697,01/18/21 05:55:00 PM,33714.0,44201.4,29.26
698,01/18/21 05:56:00 PM,33714.0,44188.5,29.26
699,01/18/21 05:57:00 PM,33714.0,44197.1,29.24
700,01/18/21 05:58:00 PM,33714.0,44231.8,29.24
701,01/18/21 05:59:00 PM,33714.0,44197.1,29.22
702,01/18/21 06:00:00 PM,33714.0,44210.1,29.24
703,01/18/21 06:01:00 PM,33714.0,44179.8,29.21
704,01/18/21 06:02:00 PM,33714.0,44179.8,29.24
705,01/18/21 06:03:00 PM,33714.0,44201.4,29.22
706,01/18/21 06:04:00 PM,33714.0,44210.1,29.22
707,01/18/21 06:05:00 PM,33714.0,44188.5,29.20
708,01/18/21 06:06:00 PM,33714.0,44223.1,29.20
709,01/18/21 06:07:00 PM,33714.0,44171.2,29.19
710,01/18/21 06:08:00 PM,33714.0,44201.4,29.18
711,01/18/21 06:09:00 PM,33714.0,44201.4,29.19
712,01/18/21 06:10:00 PM,33714.0,44201.4,29.18
713,01/18/21 06:11:00 PM,33714.0,44140.9,29.16
714,01/18/21 06:12:00 PM,33714.0,44201.4,29.18
715,01/18/21 06:13:00 PM,33714.0,44140.9,29.18
716,01/18/21 06:14:00 PM,33714.0,44188.5,29.16
717,01/18/21 06:15:00 PM,33714.0,44158.2,29.15
718,01/18/21 06:16:00 PM,33714.0,44171.2,29.14
719,01/18/21 06:17:00 PM,33714.0,44162.5,29.14
720,01/18/21 06:18:00 PM,33714.0,44127.9,29.14
721,01/18/21 06:19:00 PM,33714.0,44140.9,29.14
722,01/18/21 06:20:00 PM,33714.0,44132.3,29.13
723,01/18/21 06:21:00 PM,33714.0,44127.9,29.14
724,01/18/21 06:22:00 PM,33714.0,44153.9,29.11
725,01/18/21 06:23:00 PM,33714.0,44080.5,29.14
726,01/18/21 06:24:00 PM,33714.0,44110.7,29.11
727,01/18/21 06:25:00 PM,33714.0,44123.6,29.10
728,01/18/21 06:26:00 PM,33714.0,44102.1,29.11
729,01/18/21 06:27:00 PM,33714.0,44110.7,29.10
730,01/18/21 06:28:00 PM,33714.0,44089.1,29.11
731,01/18/21 06:29:00 PM,33714.0,44110.7,29.09
732,01/18/21 06:30:00 PM,33714.0,44110.7,29.10
733,01/18/21 06:31:00 PM,33714.0,44110.7,29.10
734,01/18/21 06:32:00 PM,33714.0,44067.6,29.08
735,01/18/21 06:33:00 PM,33714.0,44132.3,29.08
736,01/18/21 06:34:00 PM,33714.0,44093.4,29.08
737,01/18/21 06:35:00 PM,33714.0,44123.6,29.09
738,01/18/21 06:36:00 PM,33714.0,44071.9,29.09
739,01/18/21 06:37:00 PM,33714.0,44059.0,29.08
740,01/18/21 06:38:00 PM,33714.0,44080.5,29.05
741,01/18/21 06:39:00 PM,33714.0,44089.1,29.08
742,01/18/21 06:40:00 PM,33714.0,44102.1,29.07
743,01/18/21 06:41:00 PM,33714.0,44102.1,29.05
744,01/18/21 06:42:00 PM,33714.0,44071.9,29.05
745,01/18/21 06:43:00 PM,33714.0,44123.6,29.03
746,01/18/21 06:44:00 PM,33714.0,44071.9,29.04
747,01/18/21 06:45:00 PM,33714.0,44076.2,29.05
748,01/18/21 06:46:00 PM,33714.0,44084.8,29.05
749,01/18/21 06:47:00 PM,33714.0,44084.8,29.03
750,01/18/21 06:48:00 PM,33714.0,44063.3,29.03
751,01/18/21 06:49:00 PM,33714.0,44024.5,29.04
752,01/18/21 06:50:00 PM,33714.0,44084.8,29.03
753,01/18/21 06:51:00 PM,33714.0,44084.8,29.04
754,01/18/21 06:52:00 PM,33714.0,44076.2,29.04
755,01/18/21 06:53:00 PM,33714.0,44076.2,29.02
756,01/18/21 06:54:00 PM,33714.0,44015.9,29.02
757,01/18/21 06:55:00 PM,33714.0,44063.3,29.00
758,01/18/21 06:56:00 PM,33714.0,44024.5,29.00
759,01/18/21 06:57:00 PM,33714.0,44015.9,29.02
760,01/18/21 06:58:00 PM,33714.0,44033.1,29.00
761,01/18/21 06:59:00 PM,33714.0,44046.1,29.00
762,01/18/21 07:00:00 PM,33714.0,44063.3,29.00
763,01/18/21 07:01:00 PM,33714.0,44024.5,29.00
764,01/18/21 07:02:00 PM,33714.0,44024.5,28.98
765,01/18/21 07:03:00 PM,33714.0,43994.5,28.98
766,01/18/21 07:04:00 PM,33714.0,44024.5,28.97
767,01/18/21 07:05:00 PM,33714.0,44003.1,28.98
768,01/18/21 07:06:00 PM,33714.0,44046.1,28.98
769,01/18/21 07:07:00 PM,33714.0,43977.3,28.98
770,01/18/21 07:08:00 PM,33714.0,44015.9,28.98
771,01/18/21 07:09:00 PM,33714.0,44046.1,28.98
772,01/18/21 07:10:00 PM,33714.0,44028.8,28.98
773,01/18/21 07:11:00 PM,33714.0,44028.8,28.97
774,01/18/21 07:12:00 PM,33714.0,44007.3,28.96
775,01/18/21 07:13:00 PM,33714.0,43964.4,28.96
776,01/18/21 07:14:00 PM,33714.0,44037.4,28.96
777,01/18/21 07:15:00 PM,33714.0,44037.4,28.96
778,01/18/21 07:16:00 PM,33714.0,44028.8,28.96
779,01/18/21 07:17:00 PM,33714.0,43934.4,28.96
780,01/18/21 07:18:00 PM,33714.0,44007.3,28.96
781,01/18/21 07:19:00 PM,33714.0,43968.7,28.96
782,01/18/21 07:20:00 PM,33714.0,43985.9,28.94
783,01/18/21 07:21:00 PM,33714.0,43960.1,28.96
784,01/18/21 07:22:00 PM,33714.0,43990.2,28.93
785,01/18/21 07:23:00 PM,33714.0,43998.8,28.92
786,01/18/21 07:24:00 PM,33714.0,43968.7,28.92
787,01/18/21 07:25:00 PM,33714.0,43981.6,28.92
788,01/18/21 07:26:00 PM,33714.0,43968.7,28.91
789,01/18/21 07:27:00 PM,33714.0,43981.6,28.92
790,01/18/21 07:28:00 PM,33714.0,44003.1,28.91
791,01/18/21 07:29:00 PM,33714.0,43994.5,28.91
792,01/18/21 07:30:00 PM,33714.0,43960.1,28.89
793,01/18/21 07:31:00 PM,33714.0,43951.5,28.91
794,01/18/21 07:32:00 PM,33714.0,43994.5,28.87
795,01/18/21 07:33:00 PM,33714.0,43943.0,28.88
796,01/18/21 07:34:00 PM,33714.0,43994.5,28.88
797,01/18/21 07:35:00 PM,33714.0,43973.0,28.88
798,01/18/21 07:36:00 PM,33714.0,43994.5,28.88
799,01/18/21 07:37:00 PM,33714.0,43951.5,28.87
800,01/18/21 07:38:00 PM,33714.0,43934.4,28.88
801,01/18/21 07:39:00 PM,33714.0,43938.7,28.87
802,01/18/21 07:40:00 PM,33714.0,43943.0,28.86
803,01/18/21 07:41:00 PM,33714.0,43921.6,28.86
804,01/18/21 07:42:00 PM,33714.0,43913.0,28.86
805,01/18/21 07:43:00 PM,33714.0,43921.6,28.86
806,01/18/21 07:44:00 PM,33714.0,43934.4,28.86
807,01/18/21 07:45:00 PM,33714.0,43943.0,28.83
808,01/18/21 07:46:00 PM,33714.0,43934.4,28.85
809,01/18/21 07:47:00 PM,33714.0,43943.0,28.83
810,01/18/21 07:48:00 PM,33714.0,43951.5,28.82
811,01/18/21 07:49:00 PM,33714.0,43921.6,28.83
812,01/18/21 07:50:00 PM,33714.0,43943.0,28.82
813,01/18/21 07:51:00 PM,33714.0,43943.0,28.83
814,01/18/21 07:52:00 PM,33714.0,43934.4,28.83
815,01/18/21 07:53:00 PM,33714.0,43943.0,28.85
816,01/18/21 07:54:00 PM,33714.0,43925.8,28.83
817,01/18/21 07:55:00 PM,33714.0,43900.1,28.83
818,01/18/21 07:56:00 PM,33714.0,43883.0,28.83
819,01/18/21 07:57:00 PM,33714.0,43955.8,28.85
820,01/18/21 07:58:00 PM,33714.0,43913.0,28.83
821,01/18/21 07:59:00 PM,33714.0,43964.4,28.83
822,01/18/21 08:00:00 PM,33714.0,43955.8,28.85
823,01/18/21 08:01:00 PM,33714.0,43925.8,28.83
824,01/18/21 08:02:00 PM,33714.0,43904.4,28.83
825,01/18/21 08:03:00 PM,33714.0,43904.4,28.82
826,01/18/21 08:04:00 PM,33714.0,43917.3,28.83
827,01/18/21 08:05:00 PM,33714.0,43943.0,28.82
828,01/18/21 08:06:00 PM,33714.0,43904.4,28.82
829,01/18/21 08:07:00 PM,33714.0,43925.8,28.81
830,01/18/21 08:08:00 PM,33714.0,43904.4,28.81
831,01/18/21 08:09:00 PM,33714.0,43938.7,28.81
832,01/18/21 08:10:00 PM,33714.0,43917.3,28.81
833,01/18/21 08:11:00 PM,33714.0,43904.4,28.80
834,01/18/21 08:12:00 PM,33714.0,43895.9,28.78
835,01/18/21 08:13:00 PM,33714.0,43917.3,28.80
836,01/18/21 08:14:00 PM,33714.0,43904.4,28.78
837,01/18/21 08:15:00 PM,33714.0,43836.0,28.80
838,01/18/21 08:16:00 PM,33714.0,43904.4,28.80
839,01/18/21 08:17:00 PM,33714.0,43904.4,28.81
840,01/18/21 08:18:00 PM,33714.0,43930.1,28.81
841,01/18/21 08:19:00 PM,33714.0,43908.7,28.80
842,01/18/21 08:20:00 PM,33714.0,43908.7,28.81
843,01/18/21 08:21:00 PM,33714.0,43904.4,28.81
844,01/18/21 08:22:00 PM,33714.0,43917.3,28.80
845,01/18/21 08:23:00 PM,33714.0,43908.7,28.80
846,01/18/21 08:24:00 PM,33714.0,43865.9,28.78
847,01/18/21 08:25:00 PM,33714.0,43908.7,28.80
848,01/18/21 08:26:00 PM,33714.0,43900.1,28.80
849,01/18/21 08:27:00 PM,33714.0,43887.3,28.80
850,01/18/21 08:28:00 PM,33714.0,43887.3,28.78
851,01/18/21 08:29:00 PM,33714.0,43857.4,28.78
852,01/18/21 08:30:00 PM,33714.0,43921.6,28.77
853,01/18/21 08:31:00 PM,33714.0,43908.7,28.78
854,01/18/21 08:32:00 PM,33714.0,43887.3,28.78
855,01/18/21 08:33:00 PM,33714.0,43870.2,28.78
856,01/18/21 08:34:00 PM,33714.0,43900.1,28.78
857,01/18/21 08:35:00 PM,33714.0,43887.3,28.78
858,01/18/21 08:36:00 PM,33714.0,43840.3,28.77
859,01/18/21 08:37:00 PM,33714.0,43870.2,28.77
860,01/18/21 08:38:00 PM,33714.0,43891.6,28.78
861,01/18/21 08:39:00 PM,33714.0,43883.0,28.77
862,01/18/21 08:40:00 PM,33714.0,43870.2,28.77
863,01/18/21 08:41:00 PM,33714.0,43908.7,28.76
864,01/18/21 08:42:00 PM,33714.0,43883.0,28.74
865,01/18/21 08:43:00 PM,33714.0,43840.3,28.75
866,01/18/21 08:44:00 PM,33714.0,43900.1,28.74
867,01/18/21 08:45:00 PM,33714.0,43853.1,28.75
868,01/18/21 08:46:00 PM,33714.0,43870.2,28.75
869,01/18/21 08:47:00 PM,33714.0,43921.6,28.75
870,01/18/21 08:48:00 PM,33714.0,43853.1,28.75
871,01/18/21 08:49:00 PM,33714.0,43840.3,28.75
872,01/18/21 08:50:00 PM,33714.0,43853.1,28.76
873,01/18/21 08:51:00 PM,33714.0,43853.1,28.74
874,01/18/21 08:52:00 PM,33714.0,43853.1,28.76
875,01/18/21 08:53:00 PM,33714.0,43853.1,28.74
876,01/18/21 08:54:00 PM,33714.0,43853.1,28.74
877,01/18/21 08:55:00 PM,33714.0,43883.0,28.74
878,01/18/21 08:56:00 PM,33714.0,43853.1,28.74
879,01/18/21 08:57:00 PM,33714.0,43874.5,28.75
880,01/18/21 08:58:00 PM,33714.0,43865.9,28.74
881,01/18/21 08:59:00 PM,33714.0,43870.2,28.75
882,01/18/21 09:00:00 PM,33714.0,43853.1,28.74
883,01/18/21 09:01:00 PM,33714.0,43844.6,28.74
884,01/18/21 09:02:00 PM,33714.0,43853.1,28.72
885,01/18/21 09:03:00 PM,33714.0,43814.7,28.72
886,01/18/21 09:04:00 PM,33714.0,43827.5,28.75
887,01/18/21 09:05:00 PM,33714.0,43848.9,28.72
888,01/18/21 09:06:00 PM,33714.0,43836.0,28.75
889,01/18/21 09:07:00 PM,33714.0,43844.6,28.74
890,01/18/21 09:08:00 PM,33714.0,43836.0,28.75
891,01/18/21 09:09:00 PM,33714.0,43831.8,28.74
892,01/18/21 09:10:00 PM,33714.0,43814.7,28.74
893,01/18/21 09:11:00 PM,33714.0,43836.0,28.72
894,01/18/21 09:12:00 PM,33714.0,43848.9,28.74
