DeploymentID,ADPfile,Site,Trip,Comment,Lat,Long,Begin,End,Data_start,Data_stop,Data_stop_cons,,,Meas_Int,Cell_size,Dist_to_Surface,Pulse_Dist,Profile_Range,Num_Cells,Avg_Int,Blank_Dist,Coord_Sys,Bin_low,Bin_high,
210804,0,Varari,August2021,,-17.54024,-149.90059,8/4/2021 18:45,8/7/2021 3:53,8/4/2021 18:45,8/6/2021 21:49,,,,120,50,2,1,0.85,17,60,0.1,ENU,0.15,0.95
210808,0,Cabral,August2021,,-17.51613,-149.91333,8/8/2021 17:00,8/10/2021 19:34,8/8/2021 17:00,8/10/2021 8:44,,,,120,50,2,1,0.85,17,60,0.1,ENU,0.15,0.95
210811,0,Varari,August2021,,-17.54024,-149.90059,8/11/2021 16:15,8/15/2021 5:05,8/11/2021 16:15,8/15/2021 5:05,8/13/2021 12:25,,,600,50,2,1,0.85,17,60,0.1,ENU,0.15,0.95
210821,1,Varari,August2021,,-17.54024,-149.90059,8/21/2021 10:06,8/25/2021 0:06,8/21/2021 10:06,8/25/2021 0:06,,,,600,50,2,1,0.85,17,60,0.1,ENU,0.15,0.95
220320,1,Varari,March2022,,-17.54024,-149.90059,3/20/2022 22:00,3/24/2022 4:00,3/20/2022 22:00,3/24/2022 4:00,,,,120,50,2,1,0.85,17,60,0.1,ENU,0.15,0.95
220325,1,Varari,March2022,,-17.54024,-149.90059,3/25/2022 15:30,3/29/2022 4:18,3/25/2022 15:36,3/27/2022 15:32,,,,120,50,2,1,0.85,17,60,0.1,ENU,0.15,0.95
220329,1,Cabral,March2022,,-17.51613,-149.91333,3/29/2022 13:00,4/1/2022 7:42,3/29/2022 13:36,3/31/2022 15:00,,,,120,50,2,1,0.85,17,60,0.1,ENU,0.15,0.95
