Serial Number:20555866 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2021-08-24 12:16:00,37.15,"1,228", , , , , 
2021-08-24 12:17:00,36.68,"6,953", , , , , 
2021-08-24 12:18:00,38.31,"38,574", , , , , 
2021-08-24 12:19:00,36.42,525, , , , , 
2021-08-24 12:20:00,35.78,164, , , , , 
2021-08-24 12:21:00,35.52,538, , , , , 
2021-08-24 12:22:00,35.52,632, , , , , 
2021-08-24 12:23:00,35.65,627, , , , , 
2021-08-24 12:24:00,35.69,212, , , , , 
2021-08-24 12:25:00,35.56,245, , , , , 
2021-08-24 12:26:00,35.52,204, , , , , 
2021-08-24 12:27:00,35.43,201, , , , , 
2021-08-24 12:28:00,35.35,159, , , , , 
2021-08-24 12:29:00,35.22,194, , , , , 
2021-08-24 12:30:00,35.13,169, , , , , 
2021-08-24 12:31:00,35.00,494, , , , , 
2021-08-24 12:32:00,34.83,942, , , , , 
2021-08-24 12:33:00,34.62,572, , , , , 
2021-08-24 12:34:00,34.27,"1,540", , , , , 
2021-08-24 12:35:00,34.02,"1,317", , , , , 
2021-08-24 12:36:00,33.76,"1,348", , , , , 
2021-08-24 12:37:00,33.59,"2,051", , , , , 
2021-08-24 12:38:00,33.46,"3,116", , , , , 
2021-08-24 12:39:00,33.37,"3,859", , , , , 
2021-08-24 12:40:00,33.42,"16,169", , , , , 
2021-08-24 12:41:00,33.59,"1,388", , , , , 
2021-08-24 12:42:00,34.15,"13,824", , , , , 
2021-08-24 12:43:00,33.80,"2,172", , , , , 
2021-08-24 12:44:00,33.12,195, , , , , 
2021-08-24 12:45:00,32.43,617, , , , , 
2021-08-24 12:46:00,32.13,525, , , , , 
2021-08-24 12:47:00,31.87,230, , , , , 
2021-08-24 12:48:00,31.61,451, , , , , 
2021-08-24 12:49:00,31.40,903, , , , , 
2021-08-24 12:50:00,31.27,403, , , , , 
2021-08-24 12:51:00,31.19,"1,035", , , , , 
2021-08-24 12:52:00,31.23,"1,049", , , , , 
2021-08-24 12:53:00,31.44,782, , , , , 
2021-08-24 12:54:00,31.23,882, , , , , 
2021-08-24 12:55:00,31.19,"1,190", , , , , 
2021-08-24 12:56:00,31.14,447, , , , , 
2021-08-24 12:57:00,30.93,754, , , , , 
2021-08-24 12:58:00,30.93,332, , , , , 
2021-08-24 12:59:00,31.49,"5,162", , , , , 
2021-08-24 13:00:00,31.57,"6,382", , , , , 
2021-08-24 13:01:00,31.61,"3,255", , , , , 
2021-08-24 13:02:00,31.61,"1,443", , , , , 
2021-08-24 13:03:00,31.49,387, , , , , 
2021-08-24 13:04:00,31.44,321, , , , , 
2021-08-24 13:05:00,31.36,433, , , , , 
2021-08-24 13:06:00,31.23,339, , , , , 
2021-08-24 13:07:00,31.36,"7,073", , , , , 
2021-08-24 13:08:00,31.36,"2,026", , , , , 
2021-08-24 13:09:00,30.97,112, , , , , 
2021-08-24 13:10:00,30.59,172, , , , , 
2021-08-24 13:11:00,30.37,219, , , , , 
2021-08-24 13:12:00,31.40,"25,098", , , , , 
2021-08-24 13:13:00,32.34,"25,723", , , , , 
2021-08-24 13:14:00,32.94,"19,062", , , , , 
2021-08-24 13:15:00,31.79,"5,432", , , , , 
2021-08-24 13:16:00,31.19,"43,213", , , , , 
2021-08-24 13:17:00,31.44,"45,179", , , , , 
2021-08-24 13:18:00,31.53,"13,379", , , , , 
2021-08-24 13:19:00,29.68,"21,770", , , , , 
2021-08-24 13:20:00,28.78,"1,081", , , , , 
2021-08-24 13:21:00,28.31,"1,304", , , , , 
2021-08-24 13:22:00,27.93,"1,161", , , , , 
2021-08-24 13:23:00,27.71,"1,335", , , , , 
2021-08-24 13:24:00,27.63,"1,411", , , , , 
2021-08-24 13:25:00,27.50,"1,474", , , , , 
2021-08-24 13:26:00,27.50,"1,249", , , , , 
2021-08-24 13:27:00,27.45,"1,599", , , , , 
2021-08-24 13:28:00,27.45,"1,403", , , , , 
2021-08-24 13:29:00,27.41,"1,528", , , , , 
2021-08-24 13:30:00,27.41,"1,457", , , , , 
2021-08-24 13:31:00,27.37,"1,398", , , , , 
2021-08-24 13:32:00,27.32,"1,571", , , , , 
2021-08-24 13:33:00,27.37,"1,661", , , , , 
2021-08-24 13:34:00,27.37,"1,578", , , , , 
2021-08-24 13:35:00,27.41,"1,472", , , , , 
2021-08-24 13:36:00,27.32,"1,546", , , , , 
2021-08-24 13:37:00,27.37,"1,393", , , , , 
2021-08-24 13:38:00,27.41,"1,419", , , , , 
2021-08-24 13:39:00,27.41,"1,837", , , , , 
2021-08-24 13:40:00,27.41,"1,619", , , , , 
