Serial Number:20555869 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2021-08-24 12:13:00,34.96,"3,777", , , , , 
2021-08-24 12:14:00,34.32,"4,288", , , , , 
2021-08-24 12:15:00,34.15,"4,166", , , , , 
2021-08-24 12:16:00,34.06,"8,097", , , , , 
2021-08-24 12:17:00,33.93,465, , , , , 
2021-08-24 12:18:00,34.15,"1,326", , , , , 
2021-08-24 12:19:00,34.23,"2,705", , , , , 
2021-08-24 12:20:00,33.93,"1,684", , , , , 
2021-08-24 12:21:00,34.02,"5,722", , , , , 
2021-08-24 12:22:00,34.23,"6,597", , , , , 
2021-08-24 12:23:00,34.40,"6,428", , , , , 
2021-08-24 12:24:00,34.36,"2,216", , , , , 
2021-08-24 12:25:00,34.27,"2,652", , , , , 
2021-08-24 12:26:00,34.19,"2,124", , , , , 
2021-08-24 12:27:00,34.15,"2,070", , , , , 
2021-08-24 12:28:00,34.02,"1,500", , , , , 
2021-08-24 12:29:00,33.89,"1,967", , , , , 
2021-08-24 12:30:00,33.80,"2,205", , , , , 
2021-08-24 12:31:00,33.76,"1,005", , , , , 
2021-08-24 12:32:00,33.63,"1,908", , , , , 
2021-08-24 12:33:00,33.33,"1,416", , , , , 
2021-08-24 12:34:00,32.90,"3,694", , , , , 
2021-08-24 12:35:00,32.69,"3,872", , , , , 
2021-08-24 12:36:00,32.47,"4,497", , , , , 
2021-08-24 12:37:00,32.34,"5,624", , , , , 
2021-08-24 12:38:00,32.34,"6,730", , , , , 
2021-08-24 12:39:00,32.22,"6,551", , , , , 
2021-08-24 12:40:00,32.00,"32,922", , , , , 
2021-08-24 12:41:00,32.00,"2,231", , , , , 
2021-08-24 12:42:00,32.52,"24,207", , , , , 
2021-08-24 12:43:00,31.66,"1,717", , , , , 
2021-08-24 12:44:00,31.23,315, , , , , 
2021-08-24 12:45:00,30.46,"1,188", , , , , 
2021-08-24 12:46:00,30.07,"1,286", , , , , 
2021-08-24 12:47:00,29.77,832, , , , , 
2021-08-24 12:48:00,29.51,982, , , , , 
2021-08-24 12:49:00,29.38,"2,222", , , , , 
2021-08-24 12:50:00,29.21,"1,128", , , , , 
2021-08-24 12:51:00,29.13,978, , , , , 
2021-08-24 12:52:00,29.08,"1,393", , , , , 
2021-08-24 12:53:00,29.34,543, , , , , 
2021-08-24 12:54:00,29.00,642, , , , , 
2021-08-24 12:55:00,28.78,876, , , , , 
2021-08-24 12:56:00,28.74,"1,118", , , , , 
2021-08-24 12:57:00,28.57,"1,342", , , , , 
2021-08-24 12:58:00,28.83,"1,308", , , , , 
2021-08-24 12:59:00,29.56,"18,335", , , , , 
2021-08-24 13:00:00,30.28,"30,116", , , , , 
2021-08-24 13:01:00,30.71,"4,782", , , , , 
2021-08-24 13:02:00,30.11,"4,527", , , , , 
2021-08-24 13:03:00,29.51,"1,201", , , , , 
2021-08-24 13:04:00,29.17,"1,070", , , , , 
2021-08-24 13:05:00,28.91,"1,079", , , , , 
2021-08-24 13:06:00,28.70,951, , , , , 
2021-08-24 13:07:00,29.13,"27,863", , , , , 
2021-08-24 13:08:00,29.90,"13,921", , , , , 
2021-08-24 13:09:00,29.04,458, , , , , 
2021-08-24 13:10:00,28.70,407, , , , , 
2021-08-24 13:11:00,28.53,289, , , , , 
2021-08-24 13:12:00,29.47,"24,310", , , , , 
