
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2021-01-18T22:24:56Z,,-17.529854038730264,-149.77576425299048,-17.52616566605866,-149.77295472286642,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"2021-01-18 11:33:48",,,,,,"Cyan",

trkseg
ID,trkID,
1,1,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
62,1,-17.52622039988637,-149.77575385943055,-98.879999999999995,2021-01-18T18:02:39Z,,,,,,,,,,,,,,,,,,,,,
63,1,-17.526217885315418,-149.77575670927763,-99.359999999999999,2021-01-18T18:02:49Z,,,,,,,,,,,,,,,,,,,,,
64,1,-17.526217298582196,-149.77575905621052,-100.31999999999999,2021-01-18T18:02:59Z,,,,,,,,,,,,,,,,,,,,,
65,1,-17.526217717677355,-149.77575955912471,-101.76000000000001,2021-01-18T18:03:09Z,,,,,,,,,,,,,,,,,,,,,
66,1,-17.526215286925435,-149.77576014585793,-102.23999999999999,2021-01-18T18:03:19Z,,,,,,,,,,,,,,,,,,,,,
67,1,-17.52620967105031,-149.77576249279082,-102.72,2021-01-18T18:03:29Z,,,,,,,,,,,,,,,,,,,,,
68,1,-17.526204977184534,-149.77576207369566,-103.68000000000001,2021-01-18T18:03:39Z,,,,,,,,,,,,,,,,,,,,,
69,1,-17.526202714070678,-149.77576257660985,-104.65000000000001,2021-01-18T18:03:49Z,,,,,,,,,,,,,,,,,,,,,
70,1,-17.526204138994217,-149.77576056495309,-105.13,2021-01-18T18:03:59Z,,,,,,,,,,,,,,,,,,,,,
71,1,-17.526201037690043,-149.77576425299048,-106.09,2021-01-18T18:04:09Z,,,,,,,,,,,,,,,,,,,,,
72,1,-17.526199109852314,-149.77575955912471,-107.05,2021-01-18T18:04:19Z,,,,,,,,,,,,,,,,,,,,,
73,1,-17.526203719899058,-149.7757563740015,-107.53,2021-01-18T18:04:29Z,,,,,,,,,,,,,,,,,,,,,
74,1,-17.5262033008039,-149.77576064877212,-108.01000000000001,2021-01-18T18:04:39Z,,,,,,,,,,,,,,,,,,,,,
75,1,-17.526208832859993,-149.77576090022922,-108.48999999999999,2021-01-18T18:04:49Z,,,,,,,,,,,,,,,,,,,,,
76,1,-17.526190057396889,-149.77573508396745,-109.45,2021-01-18T18:04:59Z,,,,,,,,,,,,,,,,,,,,,
77,1,-17.526170359924436,-149.77568361908197,-109.45,2021-01-18T18:05:09Z,,,,,,,,,,,,,,,,,,,,,
78,1,-17.52618620172143,-149.77566895075142,-109.93000000000001,2021-01-18T18:05:19Z,,,,,,,,,,,,,,,,,,,,,
79,1,-17.526191230863333,-149.77567272260785,-110.41,2021-01-18T18:05:29Z,,,,,,,,,,,,,,,,,,,,,
80,1,-17.526196008548141,-149.77567154914141,-110.89,2021-01-18T18:05:39Z,,,,,,,,,,,,,,,,,,,,,
81,1,-17.52619257196784,-149.77566693909466,-110.89,2021-01-18T18:05:49Z,,,,,,,,,,,,,,,,,,,,,
82,1,-17.526188297197223,-149.77567004039884,-110.89,2021-01-18T18:05:59Z,,,,,,,,,,,,,,,,,,,,,
83,1,-17.526191230863333,-149.77567221969366,-110.89,2021-01-18T18:06:09Z,,,,,,,,,,,,,,,,,,,,,
84,1,-17.526188548654318,-149.77567305788398,-111.38,2021-01-18T18:06:19Z,,,,,,,,,,,,,,,,,,,,,
