"Plot Title: CT_740_052421"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494740, SEN S/N: 20494740, LBL: <Conduct_Hi>55,000)","Temp, °C (LGR S/N: 20494740, SEN S/N: 20494740, LBL: Temperature)"
210,05/24/21 12:14:00 AM,0.0,23.36
211,05/24/21 12:14:30 AM,0.0,23.36
212,05/24/21 12:15:00 AM,0.0,23.36
213,05/24/21 12:15:30 AM,0.0,23.36
214,05/24/21 12:16:00 AM,0.0,23.36
215,05/24/21 12:16:30 AM,0.0,23.36
216,05/24/21 12:17:00 AM,0.0,23.36
217,05/24/21 12:17:30 AM,0.0,23.36
218,05/24/21 12:18:00 AM,0.0,23.36
219,05/24/21 12:18:30 AM,0.0,23.36
220,05/24/21 12:19:00 AM,0.0,23.36
221,05/24/21 12:19:30 AM,0.0,23.36
222,05/24/21 12:20:00 AM,0.0,23.36
223,05/24/21 12:20:30 AM,0.0,23.36
224,05/24/21 12:21:00 AM,0.0,23.36
225,05/24/21 12:21:30 AM,0.0,23.36
226,05/24/21 12:22:00 AM,0.0,23.36
227,05/24/21 12:22:30 AM,0.0,23.36
228,05/24/21 12:23:00 AM,0.0,23.38
229,05/24/21 12:23:30 AM,0.0,23.36
230,05/24/21 12:24:00 AM,0.0,23.36
231,05/24/21 12:24:30 AM,0.0,23.38
232,05/24/21 12:25:00 AM,0.0,23.36
233,05/24/21 12:25:30 AM,0.0,23.36
234,05/24/21 12:26:00 AM,0.0,23.38
235,05/24/21 12:26:30 AM,0.0,23.36
236,05/24/21 12:27:00 AM,0.0,23.36
237,05/24/21 12:27:30 AM,0.0,23.38
238,05/24/21 12:28:00 AM,0.0,23.38
239,05/24/21 12:28:30 AM,0.0,23.38
240,05/24/21 12:29:00 AM,0.0,23.38
241,05/24/21 12:29:30 AM,0.0,23.38
242,05/24/21 12:30:00 AM,0.0,23.38
243,05/24/21 12:30:30 AM,0.0,23.38
244,05/24/21 12:31:00 AM,0.0,23.38
245,05/24/21 12:31:30 AM,0.0,23.38
246,05/24/21 12:32:00 AM,0.0,23.38
247,05/24/21 12:32:30 AM,0.0,23.38
248,05/24/21 12:33:00 AM,0.0,23.38
249,05/24/21 12:33:30 AM,0.0,23.38
250,05/24/21 12:34:00 AM,0.0,23.38
251,05/24/21 12:34:30 AM,0.0,23.38
252,05/24/21 12:35:00 AM,0.0,23.38
253,05/24/21 12:35:30 AM,0.0,23.38
254,05/24/21 12:36:00 AM,0.0,23.38
255,05/24/21 12:36:30 AM,0.0,23.38
256,05/24/21 12:37:00 AM,0.0,23.38
257,05/24/21 12:37:30 AM,0.0,23.39
258,05/24/21 12:38:00 AM,0.0,23.38
259,05/24/21 12:38:30 AM,0.0,23.38
260,05/24/21 12:39:00 AM,0.0,23.38
261,05/24/21 12:39:30 AM,0.0,23.39
262,05/24/21 12:40:00 AM,0.0,23.38
263,05/24/21 12:40:30 AM,0.0,23.38
264,05/24/21 12:41:00 AM,0.0,23.38
265,05/24/21 12:41:30 AM,0.0,23.38
266,05/24/21 12:42:00 AM,0.0,23.38
267,05/24/21 12:42:30 AM,0.0,23.38
268,05/24/21 12:43:00 AM,0.0,23.39
269,05/24/21 12:43:30 AM,0.0,23.39
270,05/24/21 12:44:00 AM,0.0,23.39
271,05/24/21 12:44:30 AM,0.0,23.38
272,05/24/21 12:45:00 AM,0.0,23.39
273,05/24/21 12:45:30 AM,0.0,23.39
274,05/24/21 12:46:00 AM,0.0,23.39
275,05/24/21 12:46:30 AM,0.0,23.39
276,05/24/21 12:47:00 AM,0.0,23.39
277,05/24/21 12:47:30 AM,0.0,23.39
278,05/24/21 12:48:00 AM,0.0,23.39
279,05/24/21 12:48:30 AM,0.0,23.39
280,05/24/21 12:49:00 AM,0.0,23.39
281,05/24/21 12:49:30 AM,0.0,23.39
282,05/24/21 12:50:00 AM,0.0,23.39
283,05/24/21 12:50:30 AM,0.0,23.39
284,05/24/21 12:51:00 AM,0.0,23.39
285,05/24/21 12:51:30 AM,0.0,23.39
286,05/24/21 12:52:00 AM,0.0,23.39
287,05/24/21 12:52:30 AM,0.0,23.39
288,05/24/21 12:53:00 AM,0.0,23.39
289,05/24/21 12:53:30 AM,0.0,23.39
290,05/24/21 12:54:00 AM,0.0,23.39
291,05/24/21 12:54:30 AM,0.0,23.39
292,05/24/21 12:55:00 AM,0.0,23.39
293,05/24/21 12:55:30 AM,0.0,23.39
294,05/24/21 12:56:00 AM,0.0,23.39
295,05/24/21 12:56:30 AM,0.0,23.39
296,05/24/21 12:57:00 AM,0.0,23.39
297,05/24/21 12:57:30 AM,0.0,23.40
298,05/24/21 12:58:00 AM,0.0,23.39
299,05/24/21 12:58:30 AM,0.0,23.39
300,05/24/21 12:59:00 AM,0.0,23.39
301,05/24/21 12:59:30 AM,0.0,23.40
302,05/24/21 01:00:00 AM,0.0,23.40
303,05/24/21 01:00:30 AM,0.0,23.40
304,05/24/21 01:01:00 AM,0.0,23.40
305,05/24/21 01:01:30 AM,0.0,23.40
306,05/24/21 01:02:00 AM,0.0,23.40
307,05/24/21 01:02:30 AM,0.0,23.40
308,05/24/21 01:03:00 AM,0.0,23.40
309,05/24/21 01:03:30 AM,0.0,23.40
310,05/24/21 01:04:00 AM,0.0,23.40
311,05/24/21 01:04:30 AM,0.0,23.40
312,05/24/21 01:05:00 AM,0.0,23.40
313,05/24/21 01:05:30 AM,0.0,23.40
314,05/24/21 01:06:00 AM,0.0,23.40
315,05/24/21 01:06:30 AM,0.0,23.40
316,05/24/21 01:07:00 AM,0.0,23.40
317,05/24/21 01:07:30 AM,0.0,23.41
318,05/24/21 01:08:00 AM,0.0,23.41
319,05/24/21 01:08:30 AM,0.0,23.41
320,05/24/21 01:09:00 AM,0.0,23.40
321,05/24/21 01:09:30 AM,0.0,23.41
322,05/24/21 01:10:00 AM,0.0,23.41
323,05/24/21 01:10:30 AM,0.0,23.41
324,05/24/21 01:11:00 AM,0.0,23.41
325,05/24/21 01:11:30 AM,0.0,23.41
326,05/24/21 01:12:00 AM,0.0,23.41
327,05/24/21 01:12:30 AM,0.0,23.41
328,05/24/21 01:13:00 AM,0.0,23.41
329,05/24/21 01:13:30 AM,0.0,23.41
330,05/24/21 01:14:00 AM,0.0,23.41
331,05/24/21 01:14:30 AM,0.0,23.41
332,05/24/21 01:15:00 AM,0.0,23.41
333,05/24/21 01:15:30 AM,0.0,23.41
334,05/24/21 01:16:00 AM,0.0,23.41
335,05/24/21 01:16:30 AM,0.0,23.41
336,05/24/21 01:17:00 AM,0.0,23.42
337,05/24/21 01:17:30 AM,0.0,23.42
338,05/24/21 01:18:00 AM,0.0,23.42
339,05/24/21 01:18:30 AM,0.0,23.42
340,05/24/21 01:19:00 AM,0.0,23.42
341,05/24/21 01:19:30 AM,0.0,23.42
342,05/24/21 01:20:00 AM,0.0,23.42
343,05/24/21 01:20:30 AM,0.0,23.42
344,05/24/21 01:21:00 AM,0.0,23.42
345,05/24/21 01:21:30 AM,0.0,23.43
346,05/24/21 01:22:00 AM,0.0,23.42
347,05/24/21 01:22:30 AM,0.0,23.42
348,05/24/21 01:23:00 AM,0.0,23.43
349,05/24/21 01:23:30 AM,0.0,23.43
350,05/24/21 01:24:00 AM,0.0,23.43
351,05/24/21 01:24:30 AM,0.0,23.43
352,05/24/21 01:25:00 AM,0.0,23.43
353,05/24/21 01:25:30 AM,0.0,23.43
354,05/24/21 01:26:00 AM,0.0,23.44
355,05/24/21 01:26:30 AM,0.0,23.44
356,05/24/21 01:27:00 AM,0.0,23.44
357,05/24/21 01:27:30 AM,0.0,23.44
358,05/24/21 01:28:00 AM,0.0,23.44
359,05/24/21 01:28:30 AM,0.0,23.44
360,05/24/21 01:29:00 AM,0.0,23.44
361,05/24/21 01:29:30 AM,0.0,23.44
362,05/24/21 01:30:00 AM,0.0,23.45
363,05/24/21 01:30:30 AM,0.0,23.44
364,05/24/21 01:31:00 AM,0.0,23.45
365,05/24/21 01:31:30 AM,0.0,23.45
366,05/24/21 01:32:00 AM,0.0,23.47
367,05/24/21 01:32:30 AM,0.0,23.47
368,05/24/21 01:33:00 AM,0.0,23.47
369,05/24/21 01:33:30 AM,0.0,23.47
370,05/24/21 01:34:00 AM,0.0,23.48
371,05/24/21 01:34:30 AM,0.0,23.48
372,05/24/21 01:35:00 AM,0.0,23.48
373,05/24/21 01:35:30 AM,0.0,23.49
374,05/24/21 01:36:00 AM,0.0,23.50
375,05/24/21 01:36:30 AM,0.0,23.51
376,05/24/21 01:37:00 AM,0.0,23.51
377,05/24/21 01:37:30 AM,0.0,23.52
378,05/24/21 01:38:00 AM,0.0,23.53
379,05/24/21 01:38:30 AM,0.0,23.53
380,05/24/21 01:39:00 AM,0.0,23.55
381,05/24/21 01:39:30 AM,0.0,23.55
382,05/24/21 01:40:00 AM,0.0,23.56
383,05/24/21 01:40:30 AM,0.0,23.56
384,05/24/21 01:41:00 AM,0.0,23.57
385,05/24/21 01:41:30 AM,0.0,23.58
386,05/24/21 01:42:00 AM,0.0,23.58
387,05/24/21 01:42:30 AM,0.0,23.58
388,05/24/21 01:43:00 AM,0.0,23.58
389,05/24/21 01:43:30 AM,0.0,23.59
390,05/24/21 01:44:00 AM,0.0,23.59
391,05/24/21 01:44:30 AM,0.0,23.59
392,05/24/21 01:45:00 AM,0.0,23.59
393,05/24/21 01:45:30 AM,0.0,23.60
394,05/24/21 01:46:00 AM,0.0,23.60
395,05/24/21 01:46:30 AM,0.0,23.60
396,05/24/21 01:47:00 AM,0.0,23.60
397,05/24/21 01:47:30 AM,0.0,23.61
398,05/24/21 01:48:00 AM,0.0,23.61
399,05/24/21 01:48:30 AM,0.0,23.61
400,05/24/21 01:49:00 AM,0.0,23.61
401,05/24/21 01:49:30 AM,0.0,23.61
402,05/24/21 01:50:00 AM,0.0,23.62
403,05/24/21 01:50:30 AM,0.0,23.62
404,05/24/21 01:51:00 AM,0.0,23.62
405,05/24/21 01:51:30 AM,0.0,23.62
406,05/24/21 01:52:00 AM,0.0,23.64
407,05/24/21 01:52:30 AM,0.0,23.64
408,05/24/21 01:53:00 AM,0.0,23.64
409,05/24/21 01:53:30 AM,0.0,23.64
410,05/24/21 01:54:00 AM,0.0,23.65
411,05/24/21 01:54:30 AM,0.0,23.65
412,05/24/21 01:55:00 AM,0.0,23.65
413,05/24/21 01:55:30 AM,0.0,23.65
414,05/24/21 01:56:00 AM,0.0,23.66
415,05/24/21 01:56:30 AM,0.0,23.65
416,05/24/21 01:57:00 AM,0.0,23.66
417,05/24/21 01:57:30 AM,0.0,23.66
418,05/24/21 01:58:00 AM,0.0,23.66
419,05/24/21 01:58:30 AM,0.0,23.67
420,05/24/21 01:59:00 AM,0.0,23.67
421,05/24/21 01:59:30 AM,0.0,23.67
422,05/24/21 02:00:00 AM,0.0,23.67
423,05/24/21 02:00:30 AM,0.0,23.68
424,05/24/21 02:01:00 AM,0.0,23.68
425,05/24/21 02:01:30 AM,0.0,23.68
426,05/24/21 02:02:00 AM,0.0,23.68
427,05/24/21 02:02:30 AM,0.0,23.68
428,05/24/21 02:03:00 AM,0.0,23.68
429,05/24/21 02:03:30 AM,0.0,23.68
430,05/24/21 02:04:00 AM,0.0,23.69
431,05/24/21 02:04:30 AM,0.0,23.69
432,05/24/21 02:05:00 AM,0.0,23.69
433,05/24/21 02:05:30 AM,0.0,23.69
434,05/24/21 02:06:00 AM,0.0,23.70
435,05/24/21 02:06:30 AM,0.0,23.70
436,05/24/21 02:07:00 AM,0.0,23.70
437,05/24/21 02:07:30 AM,0.0,23.70
438,05/24/21 02:08:00 AM,0.0,23.70
439,05/24/21 02:08:30 AM,0.0,23.70
440,05/24/21 02:09:00 AM,0.0,23.71
441,05/24/21 02:09:30 AM,0.0,23.71
442,05/24/21 02:10:00 AM,0.0,23.71
443,05/24/21 02:10:30 AM,0.0,23.71
444,05/24/21 02:11:00 AM,0.0,23.71
445,05/24/21 02:11:30 AM,0.0,23.71
446,05/24/21 02:12:00 AM,0.0,23.73
447,05/24/21 02:12:30 AM,0.0,23.73
448,05/24/21 02:13:00 AM,0.0,23.73
449,05/24/21 02:13:30 AM,0.0,23.73
450,05/24/21 02:14:00 AM,0.0,23.73
451,05/24/21 02:14:30 AM,0.0,23.73
452,05/24/21 02:15:00 AM,0.0,23.74
453,05/24/21 02:15:30 AM,0.0,23.74
454,05/24/21 02:16:00 AM,0.0,23.74
455,05/24/21 02:16:30 AM,0.0,23.74
456,05/24/21 02:17:00 AM,0.0,23.75
457,05/24/21 02:17:30 AM,0.0,23.75
458,05/24/21 02:18:00 AM,0.0,23.75
459,05/24/21 02:18:30 AM,0.0,23.75
460,05/24/21 02:19:00 AM,0.0,23.75
461,05/24/21 02:19:30 AM,0.0,23.75
462,05/24/21 02:20:00 AM,0.0,23.76
463,05/24/21 02:20:30 AM,0.0,23.76
464,05/24/21 02:21:00 AM,0.0,23.76
465,05/24/21 02:21:30 AM,0.0,23.76
466,05/24/21 02:22:00 AM,0.0,23.76
467,05/24/21 02:22:30 AM,0.0,23.76
468,05/24/21 02:23:00 AM,0.0,23.76
469,05/24/21 02:23:30 AM,0.0,23.76
470,05/24/21 02:24:00 AM,0.0,23.77
471,05/24/21 02:24:30 AM,0.0,23.77
472,05/24/21 02:25:00 AM,0.0,23.77
473,05/24/21 02:25:30 AM,0.0,23.77
474,05/24/21 02:26:00 AM,0.0,23.77
475,05/24/21 02:26:30 AM,0.0,23.78
476,05/24/21 02:27:00 AM,0.0,23.78
477,05/24/21 02:27:30 AM,0.0,23.78
478,05/24/21 02:28:00 AM,0.0,23.78
479,05/24/21 02:28:30 AM,0.0,23.78
480,05/24/21 02:29:00 AM,0.0,23.78
481,05/24/21 02:29:30 AM,0.0,23.78
482,05/24/21 02:30:00 AM,0.0,23.79
483,05/24/21 02:30:30 AM,0.0,23.79
484,05/24/21 02:31:00 AM,0.0,23.79
485,05/24/21 02:31:30 AM,0.0,23.79
486,05/24/21 02:32:00 AM,0.0,23.79
487,05/24/21 02:32:30 AM,0.0,23.79
488,05/24/21 02:33:00 AM,0.0,23.79
489,05/24/21 02:33:30 AM,0.0,23.80
490,05/24/21 02:34:00 AM,0.0,23.80
491,05/24/21 02:34:30 AM,0.0,23.80
492,05/24/21 02:35:00 AM,0.0,23.80
493,05/24/21 02:35:30 AM,0.0,23.80
494,05/24/21 02:36:00 AM,0.0,23.80
495,05/24/21 02:36:30 AM,0.0,23.80
496,05/24/21 02:37:00 AM,0.0,23.82
497,05/24/21 02:37:30 AM,0.0,23.80
498,05/24/21 02:38:00 AM,0.0,23.82
499,05/24/21 02:38:30 AM,0.0,23.82
500,05/24/21 02:39:00 AM,0.0,23.82
501,05/24/21 02:39:30 AM,0.0,23.82
502,05/24/21 02:40:00 AM,0.0,23.82
503,05/24/21 02:40:30 AM,0.0,23.82
504,05/24/21 02:41:00 AM,0.0,23.82
505,05/24/21 02:41:30 AM,0.0,23.83
506,05/24/21 02:42:00 AM,0.0,23.83
507,05/24/21 02:42:30 AM,0.0,23.83
508,05/24/21 02:43:00 AM,0.0,23.83
509,05/24/21 02:43:30 AM,0.0,23.84
510,05/24/21 02:44:00 AM,0.0,23.83
511,05/24/21 02:44:30 AM,0.0,23.84
512,05/24/21 02:45:00 AM,0.0,23.84
513,05/24/21 02:45:30 AM,0.0,23.84
514,05/24/21 02:46:00 AM,0.0,23.84
515,05/24/21 02:46:30 AM,0.0,23.84
516,05/24/21 02:47:00 AM,0.0,23.84
517,05/24/21 02:47:30 AM,0.0,23.84
518,05/24/21 02:48:00 AM,0.0,23.85
519,05/24/21 02:48:30 AM,0.0,23.85
520,05/24/21 02:49:00 AM,0.0,23.85
521,05/24/21 02:49:30 AM,0.0,23.85
522,05/24/21 02:50:00 AM,0.0,23.85
523,05/24/21 02:50:30 AM,0.0,23.85
524,05/24/21 02:51:00 AM,0.0,23.86
525,05/24/21 02:51:30 AM,0.0,23.86
526,05/24/21 02:52:00 AM,0.0,23.85
527,05/24/21 02:52:30 AM,0.0,23.86
528,05/24/21 02:53:00 AM,0.0,23.86
529,05/24/21 02:53:30 AM,0.0,23.86
530,05/24/21 02:54:00 AM,0.0,23.86
531,05/24/21 02:54:30 AM,0.0,23.86
532,05/24/21 02:55:00 AM,0.0,23.87
533,05/24/21 02:55:30 AM,0.0,23.86
534,05/24/21 02:56:00 AM,0.0,23.87
535,05/24/21 02:56:30 AM,0.0,23.87
536,05/24/21 02:57:00 AM,0.0,23.87
537,05/24/21 02:57:30 AM,0.0,23.87
538,05/24/21 02:58:00 AM,0.0,23.87
539,05/24/21 02:58:30 AM,0.0,23.87
540,05/24/21 02:59:00 AM,0.0,23.87
541,05/24/21 02:59:30 AM,0.0,23.88
542,05/24/21 03:00:00 AM,0.0,23.88
543,05/24/21 03:00:30 AM,0.0,23.88
544,05/24/21 03:01:00 AM,0.0,23.88
545,05/24/21 03:01:30 AM,0.0,23.88
546,05/24/21 03:02:00 AM,0.0,23.88
547,05/24/21 03:02:30 AM,0.0,23.88
548,05/24/21 03:03:00 AM,0.0,23.90
549,05/24/21 03:03:30 AM,0.0,23.90
