"Plot Title: CT_334_052421"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739334, SEN S/N: 20739334)","Temp, °C (LGR S/N: 20739334, SEN S/N: 20739334)"
1,05/23/21 10:44:00 PM,0.0,22.95
2,05/23/21 10:44:30 PM,0.0,22.95
3,05/23/21 10:45:00 PM,0.0,22.98
4,05/23/21 10:45:30 PM,0.0,22.99
5,05/23/21 10:46:00 PM,0.0,23.00
6,05/23/21 10:46:30 PM,0.0,22.99
7,05/23/21 10:47:00 PM,0.0,23.03
8,05/23/21 10:47:30 PM,0.0,23.02
9,05/23/21 10:48:00 PM,0.0,23.02
10,05/23/21 10:48:30 PM,0.0,23.00
11,05/23/21 10:49:00 PM,0.0,22.99
12,05/23/21 10:49:30 PM,0.0,22.99
13,05/23/21 10:50:00 PM,0.0,22.98
14,05/23/21 10:50:30 PM,0.0,22.97
15,05/23/21 10:51:00 PM,0.0,22.97
16,05/23/21 10:51:30 PM,0.0,22.97
17,05/23/21 10:52:00 PM,0.0,22.97
18,05/23/21 10:52:30 PM,0.0,22.95
19,05/23/21 10:53:00 PM,0.0,22.94
20,05/23/21 10:53:30 PM,0.0,22.94
21,05/23/21 10:54:00 PM,0.0,22.94
22,05/23/21 10:54:30 PM,0.0,22.93
23,05/23/21 10:55:00 PM,0.0,22.93
24,05/23/21 10:55:30 PM,0.0,22.92
25,05/23/21 10:56:00 PM,0.0,22.92
26,05/23/21 10:56:30 PM,0.0,22.90
27,05/23/21 10:57:00 PM,0.0,22.89
28,05/23/21 10:57:30 PM,0.0,22.89
29,05/23/21 10:58:00 PM,0.0,22.88
30,05/23/21 10:58:30 PM,0.0,22.86
31,05/23/21 10:59:00 PM,0.0,22.86
32,05/23/21 10:59:30 PM,0.0,22.85
33,05/23/21 11:00:00 PM,0.0,22.85
34,05/23/21 11:00:30 PM,0.0,22.84
35,05/23/21 11:01:00 PM,0.0,22.83
36,05/23/21 11:01:30 PM,0.0,22.83
37,05/23/21 11:02:00 PM,0.0,22.81
38,05/23/21 11:02:30 PM,0.0,22.80
39,05/23/21 11:03:00 PM,0.0,22.80
40,05/23/21 11:03:30 PM,0.0,22.80
41,05/23/21 11:04:00 PM,0.0,22.79
42,05/23/21 11:04:30 PM,0.0,22.78
43,05/23/21 11:05:00 PM,0.0,22.76
44,05/23/21 11:05:30 PM,0.0,22.76
45,05/23/21 11:06:00 PM,0.0,22.75
46,05/23/21 11:06:30 PM,0.0,22.75
47,05/23/21 11:07:00 PM,0.0,22.74
48,05/23/21 11:07:30 PM,0.0,22.73
49,05/23/21 11:08:00 PM,0.0,22.73
50,05/23/21 11:08:30 PM,0.0,22.71
51,05/23/21 11:09:00 PM,0.0,22.71
52,05/23/21 11:09:30 PM,0.0,22.70
53,05/23/21 11:10:00 PM,0.0,22.69
54,05/23/21 11:10:30 PM,0.0,22.69
