"Plot Title: Pressure_877_Cabral_06232022"
"#","Date Time, GMT-10:00","Abs Pres, kPa (LGR S/N: 20810877, SEN S/N: 20810877)","Temp, °C (LGR S/N: 20810877, SEN S/N: 20810877)","Water Level, meters (LGR S/N: 20810877)"
1,06/23/22 08:50:00 AM,101.375,29.552,0.065
2,06/23/22 08:52:00 AM,101.830,29.752,0.112
3,06/23/22 08:54:00 AM,101.856,29.452,0.114
4,06/23/22 08:56:00 AM,101.771,29.053,0.104
5,06/23/22 08:58:00 AM,101.751,28.456,0.100
6,06/23/22 09:00:00 AM,101.713,27.862,0.094
7,06/23/22 09:02:00 AM,101.712,27.272,0.092
8,06/23/22 09:04:00 AM,101.728,26.683,0.092
9,06/23/22 09:06:00 AM,101.730,26.195,0.091
10,06/23/22 09:08:00 AM,101.732,25.708,0.090
11,06/23/22 09:10:00 AM,101.702,25.319,0.086
12,06/23/22 09:12:00 AM,101.689,24.931,0.083
13,06/23/22 09:14:00 AM,101.677,24.545,0.081
14,06/23/22 09:16:00 AM,101.721,24.255,0.085
15,06/23/22 09:18:00 AM,101.715,24.062,0.084
16,06/23/22 09:20:00 AM,101.730,23.966,0.085
17,06/23/22 09:22:00 AM,101.747,23.966,0.087
18,06/23/22 09:24:00 AM,101.747,23.966,0.087
19,06/23/22 09:26:00 AM,101.765,23.966,0.088
20,06/23/22 09:28:00 AM,101.747,23.966,0.087
21,06/23/22 09:30:00 AM,101.769,24.062,0.089
22,06/23/22 09:32:00 AM,101.786,24.062,0.091
23,06/23/22 09:34:00 AM,101.785,25.125,0.094
24,06/23/22 09:36:00 AM,101.795,27.075,0.100
25,06/23/22 09:38:00 AM,101.812,28.655,0.107
26,06/23/22 09:40:00 AM,101.814,29.252,0.109
27,06/23/22 09:42:00 AM,101.763,29.352,0.104
28,06/23/22 09:44:00 AM,102.556,28.357,0.182
29,06/23/22 09:46:00 AM,101.825,26.879,0.103
30,06/23/22 09:48:00 AM,101.934,26.390,0.113
31,06/23/22 09:50:00 AM,101.730,26.195,0.091
32,06/23/22 09:52:00 AM,105.971,26.097,0.525
33,06/23/22 09:54:00 AM,106.729,26.097,0.602
34,06/23/22 09:56:00 AM,105.647,26.097,0.492
35,06/23/22 09:58:00 AM,102.406,26.000,0.160
36,06/23/22 10:00:00 AM,104.991,26.390,0.425
37,06/23/22 10:02:00 AM,103.440,26.292,0.266
38,06/23/22 10:04:00 AM,105.326,26.195,0.459
