date,LoggerID,FullLoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-03-28T16:00:00Z,316,316,30.31,53253.8,31.373365320616
2022-03-28T16:20:00Z,316,316,30.349999999999998,53274.4,31.361249821179253
2022-03-28T16:40:00Z,316,316,30.52,53271.5,31.250375429383933
2022-03-28T17:00:00Z,316,316,30.3,53245,31.373983253751327
2022-03-28T17:20:00Z,316,316,30.31,53297.9,31.402517253130018
2022-03-28T17:40:00Z,316,316,30.46,53336.3,31.331462914872596
2022-03-28T18:00:00Z,316,316,30.34,53297.9,31.38320478299002
2022-03-28T18:20:00Z,316,316,30.439999999999998,53383.5,31.375417365662997
2022-03-28T18:40:00Z,316,316,30.45,53386.5,31.37097274286721
2022-03-28T19:00:00Z,316,316,30.45,53368.700000000004,31.359236908183767
2022-03-28T19:20:00Z,316,316,30.3,53327.4,31.428466355673834
2022-03-28T19:40:00Z,316,316,30.37,53253.8,31.334797201663104
2022-03-28T20:00:00Z,316,316,30.349999999999998,53300.9,31.37875336452675
2022-03-28T20:20:00Z,316,316,30.32,53356.9,31.435077273451697
2022-03-28T20:40:00Z,316,316,30.2,53365.8,31.51849876915442
2022-03-28T21:00:00Z,316,316,30.04,53330.4,31.598846685282087
2022-03-28T21:20:00Z,316,316,30.06,53398.3,31.6309736934899
2022-03-28T21:40:00Z,316,316,30.06,53419,31.644735426042743
2022-03-28T22:00:00Z,316,316,30.06,53439.8,31.658564568551697
2022-03-28T22:20:00Z,316,316,30.029999999999998,53392.4,31.646592439682816
2022-03-28T22:40:00Z,316,316,29.99,53395.3,31.674609595518834
2022-03-28T23:00:00Z,316,316,29.939999999999998,53377.6,31.695474487970397
2022-03-28T23:20:00Z,316,316,29.939999999999998,53348.1,31.67581548556312
2022-03-28T23:40:00Z,316,316,29.919999999999998,53430.9,31.744089187167717
2022-03-29T00:00:00Z,316,316,29.93,53422,31.731609324284356
2022-03-29T00:20:00Z,316,316,29.99,53499.1,31.74372842686356
2022-03-29T00:40:00Z,316,316,30.009999999999998,53558.6,31.770264518644744
2022-03-29T01:00:00Z,316,316,29.96,53475.4,31.74756863822313
2022-03-29T01:20:00Z,316,316,29.87,53496.200000000004,31.8204503355175
2022-03-29T01:40:00Z,316,316,29.83,53463.5,31.824890702284655
2022-03-29T02:00:00Z,316,316,29.82,53502.1,31.857263287488568
2022-03-29T02:20:00Z,316,316,29.77,53496.200000000004,31.88624653252971
2022-03-29T02:40:00Z,316,316,29.72,53478.3,31.907241592571506
2022-03-29T03:00:00Z,316,316,29.66,53430.9,31.915098444883707
2022-03-29T03:20:00Z,316,316,29.58,53371.700000000004,31.928271270356387
2022-03-29T03:40:00Z,316,316,29.52,53386.5,31.977967906452132
2022-03-29T04:00:00Z,316,316,29.5,53395.3,31.997158955832244
2022-03-29T04:20:00Z,316,316,29.48,53413.1,32.02242189604861
2022-03-29T04:40:00Z,316,316,29.39,53392.4,32.068374966127585
2022-03-29T05:00:00Z,316,316,29.39,53395.3,32.07033044247228
2022-03-29T05:20:00Z,316,316,29.36,53413.1,32.10234595848698
