date,LoggerID,FullLoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-03-28T16:00:00Z,316,CT_316_Cabral_03282022,29.621111111111116,60155.74837867166,36.5027669979202
2022-03-28T16:20:00Z,316,CT_316_Cabral_03282022,29.661111111111115,60176.34837867166,36.48654026938506
2022-03-28T16:40:00Z,316,CT_316_Cabral_03282022,29.831111111111117,60173.44837867166,36.35604058684748
2022-03-28T17:00:00Z,316,CT_316_Cabral_03282022,29.611111111111118,60146.94837867166,36.50432359251549
2022-03-28T17:20:00Z,316,CT_316_Cabral_03282022,29.621111111111116,60199.84837867166,36.53300624868961
2022-03-28T17:40:00Z,316,CT_316_Cabral_03282022,29.771111111111118,60238.24837867166,36.44560509333802
2022-03-28T18:00:00Z,316,CT_316_Cabral_03282022,29.651111111111117,60199.84837867166,36.51022820735878
2022-03-28T18:20:00Z,316,CT_316_Cabral_03282022,29.751111111111115,60285.44837867166,36.49301862019156
2022-03-28T18:40:00Z,316,CT_316_Cabral_03282022,29.761111111111116,60288.44837867166,36.48749693085242
2022-03-28T19:00:00Z,316,CT_316_Cabral_03282022,29.761111111111116,60270.64837867166,36.475324201815845
2022-03-28T19:20:00Z,316,CT_316_Cabral_03282022,29.611111111111118,60229.34837867166,36.56083901918238
2022-03-28T19:40:00Z,316,CT_316_Cabral_03282022,29.681111111111118,60155.74837867166,36.45727378152322
2022-03-28T20:00:00Z,316,CT_316_Cabral_03282022,29.661111111111115,60202.84837867166,36.50469633569714
2022-03-28T20:20:00Z,316,CT_316_Cabral_03282022,29.631111111111117,60258.84837867166,36.565864928254356
2022-03-28T20:40:00Z,316,CT_316_Cabral_03282022,29.511111111111116,60267.74837867166,36.663408591558316
2022-03-28T21:00:00Z,316,CT_316_Cabral_03282022,29.351111111111116,60232.34837867166,36.76151059404416
2022-03-28T21:20:00Z,316,CT_316_Cabral_03282022,29.371111111111116,60300.24837867166,36.79299088143569
2022-03-28T21:40:00Z,316,CT_316_Cabral_03282022,29.371111111111116,60320.94837867166,36.80726729675345
2022-03-28T22:00:00Z,316,CT_316_Cabral_03282022,29.371111111111116,60341.74837867166,36.82161361970198
2022-03-28T22:20:00Z,316,CT_316_Cabral_03282022,29.341111111111115,60294.34837867166,36.811967478777916
2022-03-28T22:40:00Z,316,CT_316_Cabral_03282022,29.301111111111116,60297.24837867166,36.84473579476707
2022-03-28T23:00:00Z,316,CT_316_Cabral_03282022,29.251111111111115,60279.54837867166,36.87101750003451
2022-03-28T23:20:00Z,316,CT_316_Cabral_03282022,29.251111111111115,60250.04837867166,36.85062212000052
2022-03-28T23:40:00Z,316,CT_316_Cabral_03282022,29.231111111111115,60332.84837867166,36.9233098735186
2022-03-29T00:00:00Z,316,CT_316_Cabral_03282022,29.241111111111117,60323.94837867166,36.90943396743957
2022-03-29T00:20:00Z,316,CT_316_Cabral_03282022,29.301111111111116,60401.04837867166,36.91644160894512
2022-03-29T00:40:00Z,316,CT_316_Cabral_03282022,29.321111111111115,60460.54837867166,36.9421176593012
2022-03-29T01:00:00Z,316,CT_316_Cabral_03282022,29.271111111111118,60377.34837867166,36.923206982337234
