date,PAR,Temperature
2022-07-17T08:14:31Z,99.4025,24.488
2022-07-17T08:16:31Z,108.57767,24.463
2022-07-17T08:18:31Z,109.92469,24.472
2022-07-17T08:20:31Z,126.74843,24.505
2022-07-17T08:22:31Z,109.70793,24.488
2022-07-17T08:24:31Z,116.90439,24.513
2022-07-17T08:26:31Z,249.32978,24.513
2022-07-17T08:28:31Z,363.71138,24.472
2022-07-17T08:30:31Z,607.82124,24.497
2022-07-17T08:32:31Z,562.64209,24.505
2022-07-17T08:34:31Z,418.58284,24.522
2022-07-17T08:36:31Z,123.73235,24.513
2022-07-17T08:38:31Z,522.50418,24.522
2022-07-17T08:40:31Z,591.81501,24.538
2022-07-17T08:42:31Z,240.98758,24.53
2022-07-17T08:44:31Z,253.9282,24.538
2022-07-17T08:46:31Z,428.16676,24.538
2022-07-17T08:48:31Z,252.83821,24.547
2022-07-17T08:50:31Z,160.1234,24.547
2022-07-17T08:52:31Z,161.13598,24.563
2022-07-17T08:54:31Z,242.70619,24.572
2022-07-17T08:56:31Z,209.57894,24.572
2022-07-17T08:58:31Z,171.44761,24.588
2022-07-17T09:00:31Z,185.76311,24.563
2022-07-17T09:02:31Z,225.61614,24.605
2022-07-17T09:04:31Z,188.9464,24.597
2022-07-17T09:06:31Z,181.22662,24.613
2022-07-17T09:08:31Z,188.14439,24.613
2022-07-17T09:10:31Z,185.70737,24.63
2022-07-17T09:12:31Z,190.61856,24.638
2022-07-17T09:14:31Z,509.96921,24.647
2022-07-17T09:16:31Z,261.61702,24.688
2022-07-17T09:18:31Z,204.02367,24.688
2022-07-17T09:20:31Z,152.97649,24.705
2022-07-17T09:22:31Z,202.00469,24.713
2022-07-17T09:24:31Z,551.72044,24.697
2022-07-17T09:26:31Z,567.07021,24.73
2022-07-17T09:28:31Z,522.1233,24.747
2022-07-17T09:30:31Z,957.96123,24.763
2022-07-17T09:32:31Z,970.01623,24.796
2022-07-17T09:34:31Z,730.95998,24.813
2022-07-17T09:36:31Z,731.06836,24.83
2022-07-17T09:38:31Z,801.89342,24.838
2022-07-17T09:40:31Z,757.79188,24.83
2022-07-17T09:42:31Z,649.8264,24.863
2022-07-17T09:44:31Z,359.49073,24.896
2022-07-17T09:46:31Z,745.26929,24.896
2022-07-17T09:48:31Z,322.4494,24.913
2022-07-17T09:50:31Z,752.2397,24.955
2022-07-17T09:52:31Z,337.44306,24.963
2022-07-17T09:54:31Z,278.4934,24.963
2022-07-17T09:56:31Z,374.32647,24.98
2022-07-17T09:58:31Z,171.57147,25.013
2022-07-17T10:00:31Z,175.25021,25.038
2022-07-17T10:02:31Z,156.61807,25.038
2022-07-17T10:04:31Z,143.59694,25.071
2022-07-17T10:06:31Z,145.63139,25.08
2022-07-17T10:08:31Z,336.9569,25.096
2022-07-17T10:10:31Z,242.39343,25.104
2022-07-17T10:12:31Z,293.35081,25.146
2022-07-17T10:14:31Z,231.93008,25.154
2022-07-17T10:16:31Z,129.82953,25.171
2022-07-17T10:18:31Z,134.99153,25.204
2022-07-17T10:20:31Z,134.99772,25.204
2022-07-17T10:22:31Z,157.98057,25.229
2022-07-17T10:24:31Z,125.27135,25.254
2022-07-17T10:26:31Z,125.15988,25.287
2022-07-17T10:28:31Z,125.66152,25.287
2022-07-17T10:30:31Z,124.59011,25.312
2022-07-17T10:32:31Z,124.69849,25.346
2022-07-17T10:34:31Z,138.35132,25.371
2022-07-17T10:36:31Z,153.99217,25.387
2022-07-17T10:38:31Z,137.07863,25.396
2022-07-17T10:40:31Z,135.98863,25.429
2022-07-17T10:42:31Z,131.06197,25.454
2022-07-17T10:44:31Z,164.49887,25.487
2022-07-17T10:46:31Z,134.44344,25.495
2022-07-17T10:48:31Z,134.7438,25.512
2022-07-17T10:50:31Z,135.88025,25.529
2022-07-17T10:52:31Z,134.53633,25.545
2022-07-17T10:54:31Z,141.71731,25.587
2022-07-17T10:56:31Z,135.44673,25.587
2022-07-17T10:58:31Z,139.44132,25.612
2022-07-17T11:00:31Z,142.86305,25.653
2022-07-17T11:02:31Z,149.21414,25.661
2022-07-17T11:04:31Z,216.21491,25.686
2022-07-17T11:06:31Z,171.34232,25.686
2022-07-17T11:08:31Z,195.8394,25.72
2022-07-17T11:10:31Z,217.06338,25.745
2022-07-17T11:12:31Z,164.14896,25.753
