TrisCalDate,date,TempInSitu,pH_NBS,mV,pH_total,mVTris
2022-04-04,2022-04-04T13:30:00Z,30.06,8.11,-91.66,7.995779289949233,-88.04249987257558
2022-04-04,2022-04-04T13:32:00Z,30.03,8.1,-91.42,7.9920040367973275,-88.08490465100871
2022-04-04,2022-04-04T13:34:00Z,30.03,8.1,-91.13,7.987183355629765,-88.08490465100871
2022-04-04,2022-04-04T13:36:00Z,30.06,8.11,-91.52,7.993452294816767,-88.04249987257558
2022-04-04,2022-04-04T13:38:00Z,30.03,8.09,-90.46,7.976045919828843,-88.08490465100871
2022-04-04,2022-04-04T13:40:00Z,30.11,8.09,-90.82,7.981462459083638,-87.9718252418537
2022-04-04,2022-04-04T13:42:00Z,30.06,8.08,-90.22,7.971844482872431,-88.04249987257558
2022-04-04,2022-04-04T13:44:00Z,30.03,8.09,-90.38,7.974716076748137,-88.08490465100871
2022-04-04,2022-04-04T13:46:00Z,30.03,8.08,-89.8,7.965074714413011,-88.08490465100871
2022-04-04,2022-04-04T13:48:00Z,30.03,8.08,-89.77,7.964576023257746,-88.08490465100871
2022-04-04,2022-04-04T13:50:00Z,30.03,8.08,-89.89,7.966570787878807,-88.08490465100871
2022-04-04,2022-04-04T13:52:00Z,30.03,8.08,-89.83,7.965573405568276,-88.08490465100871
2022-04-04,2022-04-04T13:54:00Z,30.06,8.09,-90.63,7.978659254331799,-88.04249987257558
2022-04-04,2022-04-04T13:56:00Z,30.08,8.09,-90.83,7.981841583487641,-88.01423002028683
2022-04-04,2022-04-04T13:58:00Z,30.08,8.09,-90.53,7.976855494233501,-88.01423002028683
2022-04-04,2022-04-04T14:00:00Z,30.11,8.1,-90.92,7.9831243244187,-87.9718252418537
2022-04-04,2022-04-04T14:02:00Z,30.13,8.09,-90.63,7.978163166553016,-87.94355538956493
2022-04-04,2022-04-04T14:04:00Z,30.13,8.09,-90.53,7.976501410810762,-87.94355538956493
2022-04-04,2022-04-04T14:06:00Z,30.16,8.1,-91.16,7.986756964683079,-87.90115061113181
2022-04-04,2022-04-04T14:08:00Z,30.18,8.1,-91.38,7.990269877501668,-87.87288075884305
2022-04-04,2022-04-04T14:10:00Z,30.21,8.11,-91.74,7.996036724764251,-87.83047598040991
2022-04-04,2022-04-04T14:12:00Z,30.21,8.12,-92.32,8.00567236635432,-87.83047598040991
2022-04-04,2022-04-04T14:14:00Z,30.23,8.11,-91.88,7.998219415486174,-87.80220612812116
2022-04-04,2022-04-04T14:16:00Z,30.23,8.11,-92.05,8.001043469077606,-87.80220612812116
2022-04-04,2022-04-04T14:18:00Z,30.23,8.12,-92.27,8.004698126666518,-87.80220612812116
2022-04-04,2022-04-04T14:20:00Z,30.23,8.12,-92.14,8.00253855627307,-87.80220612812116
2022-04-04,2022-04-04T14:22:00Z,30.23,8.12,-92.25,8.004365885067527,-87.80220612812116
2022-04-04,2022-04-04T14:24:00Z,30.23,8.12,-92.5,8.008518905054926,-87.80220612812116
2022-04-04,2022-04-04T14:26:00Z,30.23,8.12,-92.61,8.010346233849381,-87.80220612812116
2022-04-04,2022-04-04T14:28:00Z,30.23,8.13,-92.77,8.013004166641318,-87.80220612812116
2022-04-04,2022-04-04T14:30:00Z,30.23,8.13,-93.03,8.017323307428214,-87.80220612812116
2022-04-04,2022-04-04T14:32:00Z,30.23,8.13,-93.11,8.01865227382418,-87.80220612812116
2022-04-04,2022-04-04T14:34:00Z,30.23,8.13,-93.22,8.020479602618638,-87.80220612812116
2022-04-04,2022-04-04T14:36:00Z,30.21,8.14,-93.33,8.022451673261164,-87.83047598040991
2022-04-04,2022-04-04T14:38:00Z,30.21,8.14,-93.44,8.024279122528247,-87.83047598040991
2022-04-04,2022-04-04T14:40:00Z,30.21,8.14,-93.47,8.024777517782907,-87.83047598040991
2022-04-04,2022-04-04T14:42:00Z,30.21,8.14,-93.53,8.025774308292224,-87.83047598040991
2022-04-04,2022-04-04T14:44:00Z,30.18,8.14,-93.66,8.028151663076617,-87.87288075884305
2022-04-04,2022-04-04T14:46:00Z,30.18,8.15,-93.8,8.030477737629464,-87.87288075884305
2022-04-04,2022-04-04T14:48:00Z,30.18,8.14,-93.77,8.029979293082425,-87.87288075884305
2022-04-04,2022-04-04T14:50:00Z,30.18,8.14,-93.77,8.029979293082425,-87.87288075884305
2022-04-04,2022-04-04T14:52:00Z,30.18,8.15,-93.85,8.031308478541195,-87.87288075884305
2022-04-04,2022-04-04T14:54:00Z,30.21,8.15,-93.83,8.03075826083881,-87.83047598040991
2022-04-04,2022-04-04T14:56:00Z,30.18,8.15,-93.89,8.031973071270581,-87.87288075884305
2022-04-04,2022-04-04T14:58:00Z,30.18,8.15,-93.92,8.032471515817619,-87.87288075884305
2022-04-04,2022-04-04T15:00:00Z,30.18,8.15,-94.02,8.034132997641082,-87.87288075884305
2022-04-04,2022-04-04T15:02:00Z,30.18,8.15,-93.99,8.033634553094043,-87.87288075884305
2022-04-04,2022-04-04T15:04:00Z,30.16,8.15,-93.82,8.030955295394861,-87.90115061113181
2022-04-04,2022-04-04T15:06:00Z,30.16,8.15,-94.05,8.034776955569187,-87.90115061113181
2022-04-04,2022-04-04T15:08:00Z,30.13,8.15,-93.99,8.033998159492764,-87.94355538956493
2022-04-04,2022-04-04T15:10:00Z,30.13,8.15,-93.92,8.032834930473188,-87.94355538956493
2022-04-04,2022-04-04T15:12:00Z,30.13,8.15,-93.86,8.031837877027835,-87.94355538956493
2022-04-04,2022-04-04T15:14:00Z,30.11,8.15,-93.86,8.031983165269525,-87.9718252418537
2022-04-04,2022-04-04T15:16:00Z,30.08,8.15,-94,8.034527926606383,-88.01423002028683
2022-04-04,2022-04-04T15:18:00Z,30.08,8.15,-93.8,8.031203867103624,-88.01423002028683
2022-04-04,2022-04-04T15:20:00Z,30.08,8.15,-93.97,8.03402931768097,-88.01423002028683
2022-04-04,2022-04-04T15:22:00Z,30.06,8.15,-93.82,8.031681500564437,-88.04249987257558
2022-04-04,2022-04-04T15:24:00Z,30.08,8.15,-93.94,8.033530708755555,-88.01423002028683
2022-04-04,2022-04-04T15:26:00Z,30.06,8.15,-94.11,8.036501704767405,-88.04249987257558
2022-04-04,2022-04-04T15:28:00Z,30.08,8.15,-93.86,8.032201084954451,-88.01423002028683
2022-04-04,2022-04-04T15:30:00Z,30.08,8.14,-93.77,8.030705258178209,-88.01423002028683
2022-04-04,2022-04-04T15:32:00Z,30.06,8.15,-94.02,8.035005779325104,-88.04249987257558
2022-04-04,2022-04-04T15:34:00Z,30.08,8.15,-93.96,8.03386311470583,-88.01423002028683
2022-04-04,2022-04-04T15:36:00Z,30.08,8.15,-93.86,8.032201084954451,-88.01423002028683
2022-04-04,2022-04-04T15:38:00Z,30.11,8.15,-93.78,8.030653673001476,-87.9718252418537
2022-04-04,2022-04-04T15:40:00Z,30.08,8.15,-93.78,8.030871461153348,-88.01423002028683
2022-04-04,2022-04-04T15:42:00Z,30.08,8.14,-93.75,8.030372852227934,-88.01423002028683
2022-04-04,2022-04-04T15:44:00Z,30.11,8.14,-93.74,8.02998892686745,-87.9718252418537
2022-04-04,2022-04-04T15:46:00Z,30.13,8.15,-93.85,8.03167170145361,-87.94355538956493
2022-04-04,2022-04-04T15:48:00Z,30.13,8.15,-93.89,8.032336403750511,-87.94355538956493
2022-04-04,2022-04-04T15:50:00Z,30.08,8.15,-94,8.034527926606383,-88.01423002028683
2022-04-04,2022-04-04T15:52:00Z,30.06,8.15,-93.85,8.032180142378538,-88.04249987257558
2022-04-04,2022-04-04T15:54:00Z,30.06,8.15,-93.82,8.031681500564437,-88.04249987257558
2022-04-04,2022-04-04T15:56:00Z,30.13,8.15,-94.14,8.036490793106147,-87.94355538956493
2022-04-04,2022-04-04T15:58:00Z,30.13,8.15,-94.3,8.039149602293755,-87.94355538956493
2022-04-04,2022-04-04T16:00:00Z,30.16,8.16,-94.38,8.040260207123657,-87.90115061113181
2022-04-04,2022-04-04T16:02:00Z,30.13,8.15,-94.33,8.039648129016431,-87.94355538956493
2022-04-04,2022-04-04T16:04:00Z,30.11,8.15,-94.16,8.03696876127471,-87.9718252418537
2022-04-04,2022-04-04T16:06:00Z,30.16,8.16,-94.44,8.041257161951743,-87.90115061113181
2022-04-04,2022-04-04T16:08:00Z,30.13,8.15,-94.22,8.03782019769995,-87.94355538956493
2022-04-04,2022-04-04T16:10:00Z,30.11,8.15,-93.97,8.033811217138092,-87.9718252418537
2022-04-04,2022-04-04T16:12:00Z,30.13,8.15,-94.33,8.039648129016431,-87.94355538956493
2022-04-04,2022-04-04T16:14:00Z,30.16,8.15,-94.3,8.038930934019543,-87.90115061113181
2022-04-04,2022-04-04T16:16:00Z,30.18,8.15,-94.3,8.038785146746777,-87.87288075884305
2022-04-04,2022-04-04T16:18:00Z,30.18,8.15,-94.17,8.036625220376276,-87.87288075884305
2022-04-04,2022-04-04T16:20:00Z,30.16,8.14,-93.61,8.027465953496563,-87.90115061113181
2022-04-04,2022-04-04T16:22:00Z,30.16,8.14,-93.57,8.026801316944505,-87.90115061113181
2022-04-04,2022-04-04T16:24:00Z,30.13,8.13,-92.88,8.01555267075374,-87.94355538956493
2022-04-04,2022-04-04T16:26:00Z,30.16,8.14,-93.25,8.02148422452805,-87.90115061113181
2022-04-04,2022-04-04T16:28:00Z,30.18,8.13,-93.21,8.020674994871035,-87.87288075884305
2022-04-04,2022-04-04T16:30:00Z,30.16,8.12,-92.57,8.010185403143083,-87.90115061113181
2022-04-04,2022-04-04T16:32:00Z,30.16,8.12,-92.19,8.003871355898543,-87.90115061113181
2022-04-04,2022-04-04T16:34:00Z,30.16,8.12,-92.22,8.004369833312586,-87.90115061113181
2022-04-04,2022-04-04T16:36:00Z,30.13,8.12,-92.22,8.004585082854861,-87.94355538956493
2022-04-04,2022-04-04T16:38:00Z,30.13,8.12,-92.24,8.004917434003312,-87.94355538956493
2022-04-04,2022-04-04T16:40:00Z,30.13,8.12,-92.19,8.004086556132185,-87.94355538956493
2022-04-04,2022-04-04T16:42:00Z,30.16,8.12,-92.13,8.002874401070457,-87.90115061113181
2022-04-04,2022-04-04T16:44:00Z,30.16,8.11,-91.96,8.000049695724217,-87.90115061113181
2022-04-04,2022-04-04T16:46:00Z,30.18,8.12,-92.07,8.00173410208356,-87.87288075884305
2022-04-04,2022-04-04T16:48:00Z,30.18,8.12,-92.22,8.004226324818754,-87.87288075884305
2022-04-04,2022-04-04T16:50:00Z,30.18,8.12,-92.22,8.004226324818754,-87.87288075884305
2022-04-04,2022-04-04T16:52:00Z,30.21,8.12,-92.42,8.00733368386985,-87.83047598040991
2022-04-04,2022-04-04T16:54:00Z,30.23,8.12,-92.53,8.009017267453414,-87.80220612812116
2022-04-04,2022-04-04T16:56:00Z,30.23,8.12,-92.6,8.010180113049886,-87.80220612812116
2022-04-04,2022-04-04T16:58:00Z,30.26,8.13,-92.71,8.011791334430686,-87.75980134968802
2022-04-04,2022-04-04T17:00:00Z,30.28,8.13,-92.92,8.015135215948355,-87.73153149739926
2022-04-04,2022-04-04T17:02:00Z,30.31,8.13,-93.07,8.017409892323547,-87.68912671896612
2022-04-04,2022-04-04T17:04:00Z,30.31,8.13,-93.08,8.017575969329252,-87.68912671896612
2022-04-04,2022-04-04T17:06:00Z,30.28,8.13,-93.16,8.019121458164438,-87.73153149739926
2022-04-04,2022-04-04T17:08:00Z,30.28,8.14,-93.72,8.028422690001966,-87.73153149739926
2022-04-04,2022-04-04T17:10:00Z,30.31,8.16,-94.64,8.043483982219156,-87.68912671896612
2022-04-04,2022-04-04T17:12:00Z,30.31,8.18,-95.64,8.060091682789608,-87.68912671896612
2022-04-04,2022-04-04T17:14:00Z,30.33,8.18,-96.05,8.066753086323006,-87.66085686667738
2022-04-04,2022-04-04T17:16:00Z,30.33,8.18,-95.96,8.065258491775227,-87.66085686667738
2022-04-04,2022-04-04T17:18:00Z,30.31,8.18,-95.97,8.065572223977856,-87.68912671896612
2022-04-04,2022-04-04T17:20:00Z,30.31,8.18,-95.69,8.060922067818131,-87.68912671896612
2022-04-04,2022-04-04T17:22:00Z,30.31,8.18,-95.58,8.059095220755381,-87.68912671896612
2022-04-04,2022-04-04T17:24:00Z,30.33,8.18,-95.78,8.06226930267967,-87.66085686667738
2022-04-04,2022-04-04T17:26:00Z,30.33,8.18,-95.92,8.06459422753177,-87.66085686667738
2022-04-04,2022-04-04T17:28:00Z,30.31,8.18,-95.94,8.065073992960743,-87.68912671896612
2022-04-04,2022-04-04T17:30:00Z,30.31,8.19,-96.19,8.069225918103356,-87.68912671896612
2022-04-04,2022-04-04T17:32:00Z,30.31,8.19,-96.24,8.07005630313188,-87.68912671896612
2022-04-04,2022-04-04T17:34:00Z,30.31,8.18,-96.08,8.067399071040606,-87.68912671896612
2022-04-04,2022-04-04T17:36:00Z,30.28,8.19,-96.14,8.068617299014141,-87.73153149739926
2022-04-04,2022-04-04T17:38:00Z,30.28,8.18,-96.08,8.067620738460121,-87.73153149739926
2022-04-04,2022-04-04T17:40:00Z,30.26,8.18,-96,8.066439673515454,-87.75980134968802
2022-04-04,2022-04-04T17:42:00Z,30.26,8.18,-96.1,8.068100717256632,-87.75980134968802
2022-04-04,2022-04-04T17:44:00Z,30.23,8.18,-95.99,8.066495064079025,-87.80220612812116
2022-04-04,2022-04-04T17:46:00Z,30.23,8.18,-95.85,8.06416937288608,-87.80220612812116
2022-04-04,2022-04-04T17:48:00Z,30.23,8.18,-95.78,8.063006527289609,-87.80220612812116
2022-04-04,2022-04-04T17:50:00Z,30.21,8.18,-95.8,8.063486215894734,-87.83047598040991
2022-04-04,2022-04-04T17:52:00Z,30.18,8.18,-95.66,8.06138129954587,-87.87288075884305
2022-04-04,2022-04-04T17:54:00Z,30.18,8.18,-95.58,8.0600521140871,-87.87288075884305
2022-04-04,2022-04-04T17:56:00Z,30.16,8.17,-95.35,8.056377643511036,-87.90115061113181
2022-04-04,2022-04-04T17:58:00Z,30.16,8.17,-95.21,8.054051415578837,-87.90115061113181
2022-04-04,2022-04-04T18:00:00Z,30.13,8.17,-95.24,8.054770106270945,-87.94355538956493
2022-04-04,2022-04-04T18:02:00Z,30.11,8.17,-95.1,8.052590295424293,-87.9718252418537
2022-04-04,2022-04-04T18:04:00Z,30.08,8.17,-95.03,8.051646833045597,-88.01423002028683
2022-04-04,2022-04-04T18:06:00Z,30.08,8.17,-95.13,8.053308862796976,-88.01423002028683
2022-04-04,2022-04-04T18:08:00Z,30.06,8.17,-95.14,8.05362174038484,-88.04249987257558
2022-04-04,2022-04-04T18:10:00Z,30.03,8.17,-95.14,8.053841740050201,-88.08490465100871
2022-04-04,2022-04-04T18:12:00Z,30.03,8.17,-95,8.051514514658964,-88.08490465100871
2022-04-04,2022-04-04T18:14:00Z,30,8.16,-94.86,8.049406813669226,-88.12730942944185
2022-04-04,2022-04-04T18:16:00Z,30,8.17,-94.94,8.050736788352415,-88.12730942944185
2022-04-04,2022-04-04T18:18:00Z,30,8.16,-94.88,8.049739307340023,-88.12730942944185
2022-04-04,2022-04-04T18:20:00Z,29.98,8.17,-94.91,8.050384444125509,-88.15557928173061
2022-04-04,2022-04-04T18:22:00Z,29.98,8.16,-94.89,8.050051928517346,-88.15557928173061
2022-04-04,2022-04-04T18:24:00Z,29.95,8.16,-94.75,8.047943638194356,-88.19798406016375
2022-04-04,2022-04-04T18:26:00Z,29.93,8.16,-94.6,8.04559556420158,-88.2262539124525
2022-04-04,2022-04-04T18:28:00Z,29.9,8.16,-94.61,8.045980913551597,-88.26865869088564
2022-04-04,2022-04-04T18:30:00Z,29.9,8.16,-94.74,8.048142835564349,-88.26865869088564
2022-04-04,2022-04-04T18:32:00Z,29.88,8.16,-94.58,8.045628010181487,-88.29692854317439
2022-04-04,2022-04-04T18:34:00Z,29.88,8.16,-94.61,8.046126948189121,-88.29692854317439
2022-04-04,2022-04-04T18:36:00Z,29.85,8.16,-94.52,8.044849025802721,-88.33933332160751
2022-04-04,2022-04-04T18:38:00Z,29.85,8.16,-94.41,8.043019405308787,-88.33933332160751
2022-04-04,2022-04-04T18:40:00Z,29.83,8.16,-94.32,8.041668143180713,-88.36760317389628
2022-04-04,2022-04-04T18:42:00Z,29.83,8.15,-94.13,8.038507680988916,-88.36760317389628
2022-04-04,2022-04-04T18:44:00Z,29.8,8.15,-93.99,8.036396913816008,-88.41000795232941
2022-04-04,2022-04-04T18:46:00Z,29.8,8.15,-93.97,8.036064200641219,-88.41000795232941
2022-04-04,2022-04-04T18:48:00Z,29.78,8.15,-93.8,8.03338125148611,-88.43827780461817
2022-04-04,2022-04-04T18:50:00Z,29.78,8.14,-93.66,8.031052105498208,-88.43827780461817
2022-04-04,2022-04-04T18:52:00Z,29.75,8.15,-93.8,8.033598908545715,-88.4806825830513
2022-04-04,2022-04-04T18:54:00Z,29.75,8.15,-93.75,8.032766988305518,-88.4806825830513
2022-04-04,2022-04-04T18:56:00Z,29.75,8.14,-93.53,8.029106539248655,-88.4806825830513
2022-04-04,2022-04-04T18:58:00Z,29.73,8.15,-93.71,8.032246449838416,-88.50895243534006
2022-04-04,2022-04-04T19:00:00Z,29.73,8.14,-93.63,8.03091528955973,-88.50895243534006
2022-04-04,2022-04-04T19:02:00Z,29.73,8.14,-93.49,8.028585759072026,-88.50895243534006
2022-04-04,2022-04-04T19:04:00Z,29.73,8.14,-93.47,8.028252969002356,-88.50895243534006
2022-04-04,2022-04-04T19:06:00Z,29.7,8.14,-93.3,8.025641062064569,-88.5513572137732
2022-04-04,2022-04-04T19:08:00Z,29.7,8.14,-93.28,8.025308239029066,-88.5513572137732
2022-04-04,2022-04-04T19:10:00Z,29.7,8.14,-93.14,8.022978477780542,-88.5513572137732
2022-04-04,2022-04-04T19:12:00Z,29.7,8.14,-93.11,8.022479243227288,-88.5513572137732
2022-04-04,2022-04-04T19:14:00Z,29.7,8.13,-93.02,8.020981539567522,-88.5513572137732
2022-04-04,2022-04-04T19:16:00Z,29.68,8.13,-92.91,8.019295115209308,-88.57962706606196
2022-04-04,2022-04-04T19:18:00Z,29.68,8.13,-92.72,8.016133087553955,-88.57962706606196
2022-04-04,2022-04-04T19:20:00Z,29.68,8.13,-92.55,8.013303904914954,-88.57962706606196
2022-04-04,2022-04-04T19:22:00Z,29.68,8.12,-92.47,8.011972524849542,-88.57962706606196
2022-04-04,2022-04-04T19:24:00Z,29.68,8.12,-92.42,8.01114041230866,-88.57962706606196
2022-04-04,2022-04-04T19:26:00Z,29.68,8.12,-92.39,8.01064114478413,-88.57962706606196
2022-04-04,2022-04-04T19:28:00Z,29.68,8.12,-92.11,8.005981314555187,-88.57962706606196
2022-04-04,2022-04-04T19:30:00Z,29.65,8.12,-91.99,8.004198868759325,-88.6220318444951
2022-04-04,2022-04-04T19:32:00Z,29.63,8.11,-91.86,8.002178093424142,-88.65030169678384
2022-04-04,2022-04-04T19:34:00Z,29.63,8.11,-91.64,7.998516193631144,-88.65030169678384
2022-04-04,2022-04-04T19:36:00Z,29.63,8.1,-91.35,7.99368914390401,-88.65030169678384
2022-04-04,2022-04-04T19:38:00Z,29.6,8.1,-91.14,7.9904068914943185,-88.69270647521697
2022-04-04,2022-04-04T19:40:00Z,29.6,8.1,-91.02,7.988409293681558,-88.69270647521697
2022-04-04,2022-04-04T19:42:00Z,29.6,8.1,-90.85,7.985579363446815,-88.69270647521697
2022-04-04,2022-04-04T19:44:00Z,29.6,8.09,-90.71,7.983248832665262,-88.69270647521697
2022-04-04,2022-04-04T19:46:00Z,29.6,8.09,-90.61,7.981584167821295,-88.69270647521697
2022-04-04,2022-04-04T19:48:00Z,29.6,8.09,-90.47,7.979253637039742,-88.69270647521697
2022-04-04,2022-04-04T19:50:00Z,29.58,8.09,-90.46,7.97922854587918,-88.72097632750574
2022-04-04,2022-04-04T19:52:00Z,29.58,8.09,-90.36,7.977563771058346,-88.72097632750574
2022-04-04,2022-04-04T19:54:00Z,29.58,8.09,-90.38,7.977896726022513,-88.72097632750574
2022-04-04,2022-04-04T19:56:00Z,29.58,8.08,-90.16,7.974234221416679,-88.72097632750574
2022-04-04,2022-04-04T19:58:00Z,29.55,8.08,-90.05,7.972614342842859,-88.76338110593886
2022-04-04,2022-04-04T20:00:00Z,29.58,8.08,-89.74,7.967242167169179,-88.72097632750574
2022-04-04,2022-04-04T20:02:00Z,29.58,8.07,-89.5,7.963246707599178,-88.72097632750574
2022-04-04,2022-04-04T20:04:00Z,29.58,8.07,-89.52,7.963579662563345,-88.72097632750574
2022-04-04,2022-04-04T20:06:00Z,29.58,8.07,-89.33,7.960416590403761,-88.72097632750574
2022-04-04,2022-04-04T20:08:00Z,29.58,8.07,-89.1,7.956587608315845,-88.72097632750574
2022-04-04,2022-04-04T20:10:00Z,29.58,8.06,-88.89,7.953091581192094,-88.72097632750574
2022-04-04,2022-04-04T20:12:00Z,29.58,8.07,-89.07,7.956088175869594,-88.72097632750574
2022-04-04,2022-04-04T20:14:00Z,29.58,8.06,-88.78,7.951260328889177,-88.72097632750574
2022-04-04,2022-04-04T20:16:00Z,29.58,8.06,-88.57,7.947764301765427,-88.72097632750574
2022-04-04,2022-04-04T20:18:00Z,29.58,8.05,-88.41,7.945100662052093,-88.72097632750574
2022-04-04,2022-04-04T20:20:00Z,29.58,8.05,-88.36,7.944268274641677,-88.72097632750574
2022-04-04,2022-04-04T20:22:00Z,29.55,8.05,-88.33,7.943977378052678,-88.76338110593886
2022-04-04,2022-04-04T20:24:00Z,29.55,8.05,-88.39,7.944976341940707,-88.76338110593886
2022-04-04,2022-04-04T20:26:00Z,29.55,8.05,-88.17,7.941313474351266,-88.76338110593886
2022-04-04,2022-04-04T20:28:00Z,29.55,8.05,-88.28,7.943144908145987,-88.76338110593886
2022-04-04,2022-04-04T20:30:00Z,29.55,8.05,-88.16,7.941146980369927,-88.76338110593886
2022-04-04,2022-04-04T20:32:00Z,29.55,8.05,-88.03,7.93898255861253,-88.76338110593886
2022-04-04,2022-04-04T20:34:00Z,29.55,8.05,-88.17,7.941313474351266,-88.76338110593886
2022-04-04,2022-04-04T20:36:00Z,29.53,8.05,-87.99,7.938455223659299,-88.79165095822762
2022-04-04,2022-04-04T20:38:00Z,29.53,8.05,-87.97,7.938122213693982,-88.79165095822762
2022-04-04,2022-04-04T20:40:00Z,29.5,8.05,-87.99,7.93866317173398,-88.83405573666076
2022-04-04,2022-04-04T20:42:00Z,29.5,8.04,-87.85,7.936331870910866,-88.83405573666076
2022-04-04,2022-04-04T20:44:00Z,29.53,8.04,-87.74,7.934292599092835,-88.79165095822762
2022-04-04,2022-04-04T20:46:00Z,29.53,8.04,-87.69,7.933460074179543,-88.79165095822762
2022-04-04,2022-04-04T20:48:00Z,29.53,8.04,-87.58,7.931628519370299,-88.79165095822762
2022-04-04,2022-04-04T20:50:00Z,29.53,8.04,-87.83,7.935791143936762,-88.79165095822762
2022-04-04,2022-04-04T20:52:00Z,29.5,8.05,-88.13,7.940994472557094,-88.83405573666076
