date,TempInSitu,Lux,Light_Serial
2023-05-29T16:00:00Z,29.3,11683.84,LUX_837
2023-05-29T16:02:00Z,29.34,12282.88,LUX_837
2023-05-29T16:04:00Z,29.38,11996.16,LUX_837
2023-05-29T16:06:00Z,29.34,11202.56,LUX_837
2023-05-29T16:08:00Z,29.34,10114.56,LUX_837
2023-05-29T16:10:00Z,29.34,9392.64,LUX_837
2023-05-29T16:12:00Z,29.26,9269.76,LUX_837
2023-05-29T16:14:00Z,29.21,8739.84,LUX_837
2023-05-29T16:16:00Z,29.21,7523.84,LUX_837
2023-05-29T16:18:00Z,29.17,7111.68,LUX_837
2023-05-29T16:20:00Z,29.21,6809.6,LUX_837
2023-05-29T16:22:00Z,29.21,6666.24,LUX_837
2023-05-29T16:24:00Z,29.21,6714.88,LUX_837
2023-05-29T16:26:00Z,29.13,6978.56,LUX_837
2023-05-29T16:28:00Z,29.21,6912,LUX_837
2023-05-29T16:30:00Z,29.17,6515.2,LUX_837
2023-05-29T16:32:00Z,29.26,9725.44,LUX_837
2023-05-29T16:34:00Z,29.26,9113.6,LUX_837
2023-05-29T16:36:00Z,29.3,6648.32,LUX_837
2023-05-29T16:38:00Z,29.26,7385.6,LUX_837
2023-05-29T16:40:00Z,29.3,6845.44,LUX_837
2023-05-29T16:42:00Z,29.26,6440.96,LUX_837
2023-05-29T16:44:00Z,29.21,5754.88,LUX_837
2023-05-29T16:46:00Z,29.26,6272,LUX_837
2023-05-29T16:48:00Z,29.21,6039.04,LUX_837
2023-05-29T16:50:00Z,29.21,5478.4,LUX_837
2023-05-29T16:52:00Z,29.17,5765.12,LUX_837
2023-05-29T16:54:00Z,29.26,5957.12,LUX_837
2023-05-29T16:56:00Z,29.21,4968.96,LUX_837
2023-05-29T16:58:00Z,29.17,4167.68,LUX_837
2023-05-29T17:00:00Z,29.13,3447.04,LUX_837
2023-05-29T17:02:00Z,29.13,3110.4,LUX_837
2023-05-29T17:04:00Z,29.13,2528.64,LUX_837
2023-05-29T17:06:00Z,29.08,1951.36,LUX_837
2023-05-29T17:08:00Z,29.13,1481.6,LUX_837
2023-05-29T17:10:00Z,29.04,1186.24,LUX_837
2023-05-29T17:12:00Z,29,959.04,LUX_837
2023-05-29T17:14:00Z,29,729.6,LUX_837
2023-05-29T17:16:00Z,29.04,592.16,LUX_837
2023-05-29T17:18:00Z,28.95,485.76,LUX_837
2023-05-29T17:20:00Z,28.95,402.56,LUX_837
2023-05-29T17:22:00Z,28.95,367.52,LUX_837
2023-05-29T17:24:00Z,29,330.56,LUX_837
2023-05-29T17:26:00Z,28.91,274.24,LUX_837
2023-05-29T17:28:00Z,28.95,225.36,LUX_837
2023-05-29T17:30:00Z,28.91,187.44,LUX_837
2023-05-29T17:32:00Z,28.91,141.28,LUX_837
2023-05-29T17:34:00Z,28.91,95.08,LUX_837
2023-05-29T17:36:00Z,28.87,55.76,LUX_837
2023-05-29T17:38:00Z,28.91,35.43,LUX_837
2023-05-29T17:40:00Z,28.87,27.42,LUX_837
2023-05-29T17:42:00Z,28.83,20.73,LUX_837
2023-05-29T17:44:00Z,28.87,14.01,LUX_837
2023-05-29T17:46:00Z,28.87,8.95,LUX_837
2023-05-29T17:48:00Z,28.83,5.51,LUX_837
2023-05-29T17:50:00Z,28.83,2.75,LUX_837
2023-05-29T17:52:00Z,28.78,1.14,LUX_837
