date,PAR,Temperature
2022-06-21T10:30:31Z,214.88338,26.971
2022-06-21T10:32:31Z,190.65571,26.946
2022-06-21T10:34:31Z,198.25783,26.954
2022-06-21T10:36:31Z,201.41325,26.979
2022-06-21T10:38:31Z,205.39545,26.962
2022-06-21T10:40:31Z,175.05513,26.954
2022-06-21T10:42:31Z,135.16804,26.946
2022-06-21T10:44:31Z,116.60402,26.913
2022-06-21T10:46:31Z,112.83857,26.929
2022-06-21T10:48:31Z,111.80122,26.929
2022-06-21T10:50:31Z,110.8227,26.938
2022-06-21T10:52:31Z,117.45558,26.954
2022-06-21T10:54:31Z,125.29613,26.946
2022-06-21T10:56:31Z,139.46919,26.971
2022-06-21T10:58:31Z,142.34901,26.971
2022-06-21T11:00:31Z,141.57177,26.987
2022-06-21T11:02:31Z,164.2047,26.987
2022-06-21T11:04:31Z,144.4454,26.987
2022-06-21T11:06:31Z,161.18863,26.987
2022-06-21T11:08:31Z,149.53928,27.004
2022-06-21T11:10:31Z,179.89509,27.012
2022-06-21T11:12:31Z,165.03458,27.004
2022-06-21T11:14:31Z,145.43631,27.012
2022-06-21T11:16:31Z,134.9265,27.02
2022-06-21T11:18:31Z,107.48768,27.012
2022-06-21T11:20:31Z,89.91147,27.02
2022-06-21T11:22:31Z,79.97453,27.02
2022-06-21T11:24:31Z,84.10847,27.028
2022-06-21T11:26:31Z,83.38077,27.028
2022-06-21T11:28:31Z,82.29078,27.028
2022-06-21T11:30:31Z,82.57257,27.045
2022-06-21T11:32:31Z,81.60333,27.028
2022-06-21T11:34:31Z,77.96795,27.037
2022-06-21T11:36:31Z,75.71983,27.045
2022-06-21T11:38:31Z,79.37379,27.037
2022-06-21T11:40:31Z,76.71693,27.037
2022-06-21T11:42:31Z,80.94376,27.037
2022-06-21T11:44:31Z,87.05332,27.037
2022-06-21T11:46:31Z,101.71564,27.045
2022-06-21T11:48:31Z,121.10955,27.045
2022-06-21T11:50:31Z,137.93638,27.061
2022-06-21T11:52:31Z,164.94169,27.045
2022-06-21T11:54:31Z,192.43935,27.07
2022-06-21T11:56:31Z,230.90201,27.061
2022-06-21T11:58:31Z,193.73991,27.045
2022-06-21T12:00:31Z,187.38882,27.086
2022-06-21T12:02:31Z,196.67547,27.086
2022-06-21T12:04:31Z,221.69277,27.103
2022-06-21T12:06:31Z,226.98483,27.111
2022-06-21T12:08:31Z,197.3753,27.136
2022-06-21T12:10:31Z,175.76734,27.152
2022-06-21T12:12:31Z,187.52507,27.169
2022-06-21T12:14:31Z,186.56203,27.177
2022-06-21T12:16:31Z,186.61467,27.202
2022-06-21T12:18:31Z,222.45143,27.227
2022-06-21T12:20:31Z,234.50643,27.251
2022-06-21T12:22:31Z,224.68407,27.251
2022-06-21T12:24:31Z,195.96945,27.293
2022-06-21T12:26:31Z,175.54439,27.301
2022-06-21T12:28:31Z,150.11524,27.334
2022-06-21T12:30:31Z,113.74277,27.359
2022-06-21T12:32:31Z,95.33978,27.383
