Date,LoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-06-21 10:40:00,20739332,26.75,56901.93836932753,36.433548027585
2022-06-21 10:42:00,20739332,26.76,57112.038369327536,36.577480602096145
2022-06-21 10:44:00,20739332,26.76,57079.93836932753,36.55427926478466
2022-06-21 10:46:00,20739332,26.79,57126.43836932753,36.564158920048406
2022-06-21 10:48:00,20739332,26.73,56715.038369327536,36.31426525647205
2022-06-21 10:50:00,20739332,26.79,57353.33836932753,36.728126228072476
2022-06-21 10:52:00,20739332,26.78,57205.33836932753,36.629081494478115
2022-06-21 10:54:00,20739332,26.78,57022.73836932753,36.49715231321615
2022-06-21 10:56:00,20739332,26.79,57079.93836932753,36.53057118114184
2022-06-21 10:58:00,20739332,26.78,56916.138369327535,36.42017000104721
2022-06-21 11:00:00,20739332,26.79,57058.43836932753,36.515043100770384
2022-06-21 11:02:00,20739332,26.8,57169.43836932753,36.58731173387527
2022-06-21 11:04:00,20739332,26.83,57144.33836932753,36.54547756621806
2022-06-21 11:06:00,20739332,26.78,56933.83836932753,36.43295037491384
2022-06-21 11:08:00,20739332,26.81,57252.138369327535,36.63913331018081
2022-06-21 11:10:00,20739332,26.83,56944.538369327536,36.4013150136842
2022-06-21 11:12:00,20739332,26.84,57226.93836932753,36.597194752983505
2022-06-21 11:14:00,20739332,26.8,57058.43836932753,36.50714958659578
2022-06-21 11:16:00,20739332,26.83,57040.638369327535,36.47064265271902
2022-06-21 11:18:00,20739332,26.81,56891.33836932753,36.378664379697966
2022-06-21 11:20:00,20739332,26.84,57104.93836932753,36.50915205925709
2022-06-21 11:22:00,20739332,26.81,56863.038369327536,36.35824708355034
2022-06-21 11:24:00,20739332,26.84,57047.73836932753,36.46788516537401
2022-06-21 11:26:00,20739332,26.8,56736.138369327535,36.27455611327314
2022-06-21 11:28:00,20739332,26.81,56923.23836932753,36.401681205984886
2022-06-21 11:30:00,20739332,26.8,56855.93836932753,36.36098312067495
2022-06-21 11:32:00,20739332,26.83,56824.138369327535,36.314487961586636
2022-06-21 11:34:00,20739332,26.84,57069.138369327535,36.483323270762206
2022-06-21 11:36:00,20739332,26.79,56774.73836932753,36.31024738767946
2022-06-21 11:38:00,20739332,26.84,57090.638369327535,36.49883460922283
2022-06-21 11:40:00,20739332,26.85,57062.038369327536,36.4703213393207
2022-06-21 11:42:00,20739332,26.81,56916.138369327535,36.39655812992327
2022-06-21 11:44:00,20739332,26.83,56884.23836932753,36.35782507810109
2022-06-21 11:46:00,20739332,26.79,56774.73836932753,36.31024738767946
2022-06-21 11:48:00,20739332,26.88,57226.93836932753,36.56558662668718
2022-06-21 11:50:00,20739332,26.84,57144.33836932753,36.537581665131164
2022-06-21 11:52:00,20739332,26.84,56909.038369327536,36.36785234369953
2022-06-21 11:54:00,20739332,26.84,56792.43836932753,36.28379368064248
2022-06-21 11:56:00,20739332,26.89,57022.73836932753,36.410512276477235
2022-06-21 11:58:00,20739332,26.919999999999998,57248.538369327536,36.54958801095616
2022-06-21 12:00:00,20739332,26.919999999999998,57104.93836932753,36.44613814064348
2022-06-21 12:02:00,20739332,27.02,57487.73836932753,36.64289226022052
2022-06-21 12:04:00,20739332,27,57295.43836932753,36.52030960104551
2022-06-21 12:06:00,20739332,27.03,57212.538369327536,36.4371124686855
2022-06-21 12:08:00,20739332,27.05,57487.73836932753,36.61921065519049
2022-06-21 12:10:00,20739332,27.08,57320.73836932753,36.47558505174231
2022-06-21 12:12:00,20739332,27.13,57375.038369327536,36.47530599640543
2022-06-21 12:14:00,20739332,27.13,57436.83836932753,36.51965295728537
2022-06-21 12:16:00,20739332,27.13,57291.83836932753,36.415616793592015
2022-06-21 12:18:00,20739332,27.2,57597.43836932753,36.57981885757843
2022-06-21 12:20:00,20739332,27.2,57230.538369327536,36.31693707733077
2022-06-21 12:22:00,20739332,27.28,57404.138369327535,36.37870147857372
2022-06-21 12:24:00,20739332,27.24,56951.638369327535,36.08629199062929
2022-06-21 12:26:00,20739332,27.32,57670.83836932753,36.5381379485451
2022-06-21 12:28:00,20739332,27.36,57513.33836932753,36.39427768142057
2022-06-21 12:30:00,20739332,27.31,57404.138369327535,36.355280509237915
2022-06-21 12:32:00,20739332,27.43,57652.43836932753,36.43891760210414
2022-06-21 12:34:00,20739332,27.44,57648.83836932753,36.428543022644746
2022-06-21 12:36:00,20739332,27.46,57520.638369327535,36.32156012047254
2022-06-21 12:38:00,20739332,27.47,56930.33836932753,35.89361176417915
2022-06-21 12:40:00,20739332,27.43,57422.23836932753,36.274751709198696
2022-06-21 12:42:00,20739332,27.48,57309.93836932753,36.15597329633254
2022-06-21 12:44:00,20739332,27.52,57418.638369327535,36.202355222872164
2022-06-21 12:46:00,20739332,27.52,57400.43836932753,36.189407134129205
2022-06-21 12:48:00,20739332,27.54,57400.43836932753,36.17392565960695
2022-06-21 12:50:00,20739332,27.66,57659.83836932753,36.26531940797503
2022-06-21 12:52:00,20739332,27.62,57473.23836932753,36.16379369111842
2022-06-21 12:54:00,20739332,27.59,57564.43836932753,36.25179338568121
2022-06-21 12:56:00,20739332,27.59,57147.93836932753,35.955989515589316
2022-06-21 12:58:00,20739332,27.66,57480.538369327536,36.138085800960596
2022-06-21 13:00:00,20739332,27.61,56834.73836932753,35.71854882960901
2022-06-21 13:02:00,20739332,27.76,57733.43836932753,36.24013982412941
2022-06-21 13:04:00,20739332,27.7,57367.83836932753,36.02737385899322
2022-06-21 13:06:00,20739332,27.7,57147.93836932753,35.87162534764202
2022-06-21 13:08:00,20739332,27.77,57626.73836932753,36.15685253503689
2022-06-21 13:10:00,20739332,27.7,57097.73836932753,35.83608581691632
2022-06-21 13:12:00,20739332,27.85,57527.93836932753,36.025444597920156
2022-06-21 13:14:00,20739332,27.83,57487.73836932753,36.01238030979177
2022-06-21 13:16:00,20739332,27.87,57663.538369327536,36.10589396624065
2022-06-21 13:18:00,20739332,27.75,56962.23836932753,35.70209312101426
2022-06-21 13:20:00,20739332,27.919999999999998,57777.73836932753,36.14810488188414
2022-06-21 13:22:00,20739332,27.9,57619.43836932753,36.05170643310986
2022-06-21 13:24:00,20739332,27.86,57378.73836932753,35.912403749160895
2022-06-21 13:26:00,20739332,27.87,57367.83836932753,35.897064470881006
2022-06-21 13:28:00,20739332,27.96,57601.138369327535,35.99281715084466
2022-06-21 13:30:00,20739332,27.95,57462.23836932753,35.902544746352305
2022-06-21 13:32:00,20739332,27.93,57615.73836932753,36.02609018141275
2022-06-21 13:34:00,20739332,27.95,57874.038369327536,36.19300010773808
2022-06-21 13:36:00,20739332,27.97,57803.638369327535,36.127947853444354
2022-06-21 13:38:00,20739332,27.95,57744.538369327536,36.101617996873195
2022-06-21 13:40:00,20739332,27.919999999999998,57451.33836932753,35.91777330901076
2022-06-21 13:42:00,20739332,28.05,57881.538369327536,36.12143549787471
2022-06-21 13:44:00,20739332,28.03,57593.73836932753,35.934100765397446
2022-06-21 13:46:00,20739332,28.1,57733.43836932753,35.97894524940485
2022-06-21 13:48:00,20739332,28.08,57811.038369327536,36.04881845806177
2022-06-21 13:50:00,20739332,28.12,57881.538369327536,36.06779778656024
