date,DO_mg_L,Temperature
2022-06-21T10:32:00Z,9.693,27.157
2022-06-21T10:34:00Z,9.551,27.157
2022-06-21T10:36:00Z,9.25,27.157
2022-06-21T10:38:00Z,9.427,27.148
2022-06-21T10:40:00Z,9.079,27.148
2022-06-21T10:42:00Z,9.313,27.14
2022-06-21T10:44:00Z,9.28,27.157
2022-06-21T10:46:00Z,8.838,27.148
2022-06-21T10:48:00Z,8.899,27.165
2022-06-21T10:50:00Z,8.88,27.182
2022-06-21T10:52:00Z,8.884,27.182
2022-06-21T10:54:00Z,8.966,27.182
2022-06-21T10:56:00Z,9.237,27.208
2022-06-21T10:58:00Z,9.447,27.191
2022-06-21T11:00:00Z,9.365,27.191
2022-06-21T11:02:00Z,9.599,27.216
2022-06-21T11:04:00Z,9.871,27.208
2022-06-21T11:06:00Z,9.743,27.233
2022-06-21T11:08:00Z,9.849,27.225
2022-06-21T11:10:00Z,9.859,27.233
2022-06-21T11:12:00Z,9.874,27.216
2022-06-21T11:14:00Z,9.857,27.233
2022-06-21T11:16:00Z,9.544,27.225
2022-06-21T11:18:00Z,9.18,27.225
2022-06-21T11:20:00Z,9.018,27.233
2022-06-21T11:22:00Z,8.936,27.233
2022-06-21T11:24:00Z,8.854,27.242
2022-06-21T11:26:00Z,8.857,27.233
2022-06-21T11:28:00Z,8.864,27.25
2022-06-21T11:30:00Z,9.001,27.242
2022-06-21T11:32:00Z,8.955,27.242
2022-06-21T11:34:00Z,8.946,27.233
2022-06-21T11:36:00Z,8.826,27.216
2022-06-21T11:38:00Z,8.885,27.216
2022-06-21T11:40:00Z,9.149,27.25
2022-06-21T11:42:00Z,9.118,27.216
2022-06-21T11:44:00Z,9.201,27.225
2022-06-21T11:46:00Z,9.377,27.25
2022-06-21T11:48:00Z,9.653,27.259
2022-06-21T11:50:00Z,10.139,27.267
2022-06-21T11:52:00Z,10.288,27.267
2022-06-21T11:54:00Z,10.471,27.276
2022-06-21T11:56:00Z,11.042,27.276
2022-06-21T11:58:00Z,11.22,27.326
2022-06-21T12:00:00Z,10.663,27.326
2022-06-21T12:02:00Z,10.695,27.352
2022-06-21T12:04:00Z,11.21,27.403
2022-06-21T12:06:00Z,11.517,27.428
2022-06-21T12:08:00Z,11.646,27.454
2022-06-21T12:10:00Z,11.15,27.445
2022-06-21T12:12:00Z,11.635,27.505
2022-06-21T12:14:00Z,11.469,27.547
2022-06-21T12:16:00Z,11.754,27.556
2022-06-21T12:18:00Z,11.584,27.564
2022-06-21T12:20:00Z,11.782,27.59
2022-06-21T12:22:00Z,11.833,27.632
2022-06-21T12:24:00Z,12.217,27.7
2022-06-21T12:26:00Z,11.221,27.692
2022-06-21T12:28:00Z,11.486,27.709
2022-06-21T12:30:00Z,11.299,27.76
2022-06-21T12:32:00Z,10.712,27.752
2022-06-21T12:34:00Z,10.768,27.803
2022-06-21T12:36:00Z,10.872,27.828
2022-06-21T12:38:00Z,10.824,27.845
2022-06-21T12:40:00Z,10.902,27.896
2022-06-21T12:42:00Z,10.855,27.879
2022-06-21T12:44:00Z,10.688,27.913
2022-06-21T12:46:00Z,11.147,27.964
2022-06-21T12:48:00Z,10.911,27.964
2022-06-21T12:50:00Z,10.855,27.999
2022-06-21T12:52:00Z,11.101,28.007
2022-06-21T12:54:00Z,11.311,28.041
2022-06-21T12:56:00Z,11.164,28.05
2022-06-21T12:58:00Z,11.3,28.084
2022-06-21T13:00:00Z,11.276,28.075
2022-06-21T13:02:00Z,11.109,28.109
2022-06-21T13:04:00Z,11.189,28.135
2022-06-21T13:06:00Z,10.7,28.143
2022-06-21T13:08:00Z,10.695,28.135
2022-06-21T13:10:00Z,10.226,28.152
2022-06-21T13:12:00Z,10.781,28.169
2022-06-21T13:14:00Z,11.278,28.22
2022-06-21T13:16:00Z,11.562,28.237
2022-06-21T13:18:00Z,10.944,28.246
2022-06-21T13:20:00Z,10.339,28.195
2022-06-21T13:22:00Z,11.019,28.254
2022-06-21T13:24:00Z,11.475,28.297
2022-06-21T13:26:00Z,11.358,28.314
2022-06-21T13:28:00Z,11.65,28.331
2022-06-21T13:30:00Z,11.827,28.357
2022-06-21T13:32:00Z,12.007,28.374
2022-06-21T13:34:00Z,12.267,28.382
2022-06-21T13:36:00Z,12.753,28.365
2022-06-21T13:38:00Z,12.442,28.365
2022-06-21T13:40:00Z,13.234,28.4
2022-06-21T13:42:00Z,13.08,28.408
2022-06-21T13:44:00Z,13.272,28.451
2022-06-21T13:46:00Z,13.154,28.494
2022-06-21T13:48:00Z,13.192,28.494
2022-06-21T13:50:00Z,13.234,28.519
2022-06-21T13:52:00Z,13.021,28.519
2022-06-21T13:54:00Z,12.913,28.545
2022-06-21T13:56:00Z,13.343,28.605
2022-06-21T13:58:00Z,13.513,28.605
2022-06-21T14:00:00Z,13.645,28.588
2022-06-21T14:02:00Z,13.254,28.588
2022-06-21T14:04:00Z,13.158,28.613
2022-06-21T14:06:00Z,13.349,28.63
2022-06-21T14:08:00Z,13.132,28.647
2022-06-21T14:10:00Z,13.245,28.605
2022-06-21T14:12:00Z,13.256,28.656
2022-06-21T14:14:00Z,13.328,28.673
2022-06-21T14:16:00Z,13.062,28.665
2022-06-21T14:18:00Z,12.695,28.682
2022-06-21T14:20:00Z,12.81,28.716
2022-06-21T14:22:00Z,12.627,28.724
2022-06-21T14:24:00Z,12.694,28.742
2022-06-21T14:26:00Z,12.697,28.742
2022-06-21T14:28:00Z,13.353,28.776
2022-06-21T14:30:00Z,13.444,28.801
2022-06-21T14:32:00Z,13.248,28.819
2022-06-21T14:34:00Z,13.227,28.819
2022-06-21T14:36:00Z,13.744,28.844
2022-06-21T14:38:00Z,13.57,28.819
2022-06-21T14:40:00Z,13.175,28.853
2022-06-21T14:42:00Z,13.239,28.87
2022-06-21T14:44:00Z,12.916,28.861
2022-06-21T14:46:00Z,13.114,28.853
2022-06-21T14:48:00Z,13.125,28.853
2022-06-21T14:50:00Z,13.051,28.861
2022-06-21T14:52:00Z,13.047,28.879
2022-06-21T14:54:00Z,13.001,28.879
2022-06-21T14:56:00Z,12.954,28.887
2022-06-21T14:58:00Z,13.084,28.896
2022-06-21T15:00:00Z,12.662,28.896
2022-06-21T15:02:00Z,12.612,28.887
2022-06-21T15:04:00Z,12.581,28.887
2022-06-21T15:06:00Z,12.953,28.879
2022-06-21T15:08:00Z,13.19,28.887
2022-06-21T15:10:00Z,13.1,28.921
2022-06-21T15:12:00Z,12.834,28.956
2022-06-21T15:14:00Z,12.99,28.973
2022-06-21T15:16:00Z,13.095,28.981
2022-06-21T15:18:00Z,13.041,29.007
2022-06-21T15:20:00Z,13.166,29.007
2022-06-21T15:22:00Z,13.035,29.016
2022-06-21T15:24:00Z,12.924,29.016
2022-06-21T15:26:00Z,12.703,29.024
2022-06-21T15:28:00Z,12.68,29.024
2022-06-21T15:30:00Z,12.683,29.016
2022-06-21T15:32:00Z,12.685,29.016
2022-06-21T15:34:00Z,12.482,28.99
2022-06-21T15:36:00Z,12.505,28.981
2022-06-21T15:38:00Z,12.562,29.007
2022-06-21T15:40:00Z,12.661,28.99
2022-06-21T15:42:00Z,12.53,29.007
2022-06-21T15:44:00Z,12.448,28.981
