date,TempInSitu,Lux,Light_Serial
2022-06-21T10:30:00Z,27.41,10478,LUX_870
2022-06-21T10:32:00Z,27.41,9124,LUX_870
2022-06-21T10:34:00Z,27.45,8947,LUX_870
2022-06-21T10:36:00Z,27.45,8719,LUX_870
2022-06-21T10:38:00Z,27.41,8223,LUX_870
2022-06-21T10:40:00Z,27.45,5952,LUX_870
2022-06-21T10:42:00Z,27.37,4445,LUX_870
2022-06-21T10:44:00Z,27.32,3881,LUX_870
2022-06-21T10:46:00Z,27.32,3955,LUX_870
2022-06-21T10:48:00Z,27.41,3795,LUX_870
2022-06-21T10:50:00Z,27.37,3933,LUX_870
2022-06-21T10:52:00Z,27.37,3980,LUX_870
2022-06-21T10:54:00Z,27.41,4165,LUX_870
2022-06-21T10:56:00Z,27.41,4548,LUX_870
2022-06-21T10:58:00Z,27.45,4650,LUX_870
2022-06-21T11:00:00Z,27.37,4257,LUX_870
2022-06-21T11:02:00Z,27.41,5345,LUX_870
2022-06-21T11:04:00Z,27.5,4728,LUX_870
2022-06-21T11:06:00Z,27.5,5059,LUX_870
2022-06-21T11:08:00Z,27.45,4945,LUX_870
2022-06-21T11:10:00Z,27.5,5967,LUX_870
2022-06-21T11:12:00Z,27.45,5550,LUX_870
2022-06-21T11:14:00Z,27.5,4959,LUX_870
2022-06-21T11:16:00Z,27.45,4566,LUX_870
2022-06-21T11:18:00Z,27.5,3823,LUX_870
2022-06-21T11:20:00Z,27.45,3182,LUX_870
2022-06-21T11:22:00Z,27.41,2678,LUX_870
2022-06-21T11:24:00Z,27.41,2798,LUX_870
2022-06-21T11:26:00Z,27.41,2751,LUX_870
2022-06-21T11:28:00Z,27.41,2729,LUX_870
2022-06-21T11:30:00Z,27.41,2616,LUX_870
2022-06-21T11:32:00Z,27.41,2668,LUX_870
2022-06-21T11:34:00Z,27.37,2483,LUX_870
2022-06-21T11:36:00Z,27.32,2455,LUX_870
2022-06-21T11:38:00Z,27.37,2579,LUX_870
2022-06-21T11:40:00Z,27.41,2467,LUX_870
2022-06-21T11:42:00Z,27.32,2543,LUX_870
2022-06-21T11:44:00Z,27.37,2764,LUX_870
