date,DO_mg_L,Temperature
2022-03-14T15:02:00Z,10.246,30.458
2022-03-14T15:04:00Z,10.222,30.466
2022-03-14T15:06:00Z,10.217,30.484
2022-03-14T15:08:00Z,10.191,30.449
2022-03-14T15:10:00Z,10.18,30.423
2022-03-14T15:12:00Z,10.229,30.432
2022-03-14T15:14:00Z,10.246,30.432
2022-03-14T15:16:00Z,10.245,30.432
2022-03-14T15:18:00Z,10.293,30.449
2022-03-14T15:20:00Z,10.288,30.458
2022-03-14T15:22:00Z,10.367,30.484
2022-03-14T15:24:00Z,10.345,30.484
2022-03-14T15:26:00Z,10.344,30.492
2022-03-14T15:28:00Z,10.382,30.527
2022-03-14T15:30:00Z,10.424,30.553
2022-03-14T15:32:00Z,10.438,30.588
2022-03-14T15:34:00Z,10.465,30.648
2022-03-14T15:36:00Z,10.489,30.665
2022-03-14T15:38:00Z,10.502,30.7
2022-03-14T15:40:00Z,10.491,30.743
2022-03-14T15:42:00Z,10.491,30.761
2022-03-14T15:44:00Z,10.519,30.743
2022-03-14T15:46:00Z,10.522,30.743
2022-03-14T15:48:00Z,10.538,30.735
2022-03-14T15:50:00Z,10.504,30.735
2022-03-14T15:52:00Z,10.552,30.752
2022-03-14T15:54:00Z,10.593,30.787
2022-03-14T15:56:00Z,10.644,30.813
2022-03-14T15:58:00Z,10.676,30.804
2022-03-14T16:00:00Z,10.591,30.795
2022-03-14T16:02:00Z,10.571,30.813
2022-03-14T16:04:00Z,10.614,30.787
2022-03-14T16:06:00Z,10.603,30.761
2022-03-14T16:08:00Z,10.622,30.778
2022-03-14T16:10:00Z,10.648,30.787
2022-03-14T16:12:00Z,10.612,30.752
2022-03-14T16:14:00Z,10.636,30.735
2022-03-14T16:16:00Z,10.671,30.726
2022-03-14T16:18:00Z,10.619,30.683
2022-03-14T16:20:00Z,10.646,30.648
2022-03-14T16:22:00Z,10.694,30.674
2022-03-14T16:24:00Z,10.712,30.7
2022-03-14T16:26:00Z,10.663,30.691
2022-03-14T16:28:00Z,10.655,30.657
2022-03-14T16:30:00Z,10.617,30.674
2022-03-14T16:32:00Z,10.708,30.639
2022-03-14T16:34:00Z,10.659,30.639
2022-03-14T16:36:00Z,10.712,30.631
2022-03-14T16:38:00Z,10.669,30.622
2022-03-14T16:40:00Z,10.629,30.605
2022-03-14T16:42:00Z,10.684,30.605
2022-03-14T16:44:00Z,10.76,30.648
2022-03-14T16:46:00Z,10.768,30.657
2022-03-14T16:48:00Z,10.757,30.665
2022-03-14T16:50:00Z,10.697,30.657
2022-03-14T16:52:00Z,10.709,30.657
2022-03-14T16:54:00Z,10.769,30.691
2022-03-14T16:56:00Z,10.779,30.657
2022-03-14T16:58:00Z,10.785,30.683
2022-03-14T17:00:00Z,10.79,30.674
2022-03-14T17:02:00Z,10.772,30.674
2022-03-14T17:04:00Z,10.75,30.665
2022-03-14T17:06:00Z,10.765,30.622
2022-03-14T17:08:00Z,10.762,30.631
2022-03-14T17:10:00Z,10.769,30.639
2022-03-14T17:12:00Z,10.702,30.605
2022-03-14T17:14:00Z,10.715,30.605
2022-03-14T17:16:00Z,10.755,30.614
2022-03-14T17:18:00Z,10.741,30.596
2022-03-14T17:20:00Z,10.699,30.579
2022-03-14T17:22:00Z,10.653,30.562
2022-03-14T17:24:00Z,10.638,30.536
2022-03-14T17:26:00Z,10.602,30.492
2022-03-14T17:28:00Z,10.586,30.51
2022-03-14T17:30:00Z,10.543,30.51
2022-03-14T17:32:00Z,10.538,30.51
2022-03-14T17:34:00Z,10.523,30.475
2022-03-14T17:36:00Z,10.505,30.458
2022-03-14T17:38:00Z,10.455,30.432
2022-03-14T17:40:00Z,10.462,30.415
2022-03-14T17:42:00Z,10.436,30.415
2022-03-14T17:44:00Z,10.4,30.389
2022-03-14T17:46:00Z,10.393,30.389
2022-03-14T17:48:00Z,10.33,30.371
2022-03-14T17:50:00Z,10.296,30.354
2022-03-14T17:52:00Z,10.236,30.337
2022-03-14T17:54:00Z,10.169,30.311
2022-03-14T17:56:00Z,10.167,30.311
2022-03-14T17:58:00Z,10.144,30.285
2022-03-14T18:00:00Z,10.082,30.285
2022-03-14T18:02:00Z,10.07,30.268
2022-03-14T18:04:00Z,10.009,30.25
2022-03-14T18:06:00Z,9.965,30.233
2022-03-14T18:08:00Z,9.915,30.216
2022-03-14T18:10:00Z,9.924,30.199
2022-03-14T18:12:00Z,9.9,30.199
2022-03-14T18:14:00Z,9.83,30.173
2022-03-14T18:16:00Z,9.779,30.173
2022-03-14T18:18:00Z,9.762,30.138
2022-03-14T18:20:00Z,9.715,30.155
2022-03-14T18:22:00Z,9.696,30.129
2022-03-14T18:24:00Z,9.706,30.121
2022-03-14T18:26:00Z,9.66,30.112
2022-03-14T18:28:00Z,9.623,30.104
2022-03-14T18:30:00Z,9.614,30.095
2022-03-14T18:32:00Z,9.549,30.078
2022-03-14T18:34:00Z,9.516,30.078
2022-03-14T18:36:00Z,9.478,30.06
2022-03-14T18:38:00Z,9.462,30.035
2022-03-14T18:40:00Z,9.439,30.026
2022-03-14T18:42:00Z,9.407,30
2022-03-14T18:44:00Z,9.365,30
2022-03-14T18:46:00Z,9.351,30
2022-03-14T18:48:00Z,9.271,30
2022-03-14T18:50:00Z,9.23,29.957
2022-03-14T18:52:00Z,9.279,29.974
2022-03-14T18:54:00Z,9.238,29.966
2022-03-14T18:56:00Z,9.211,29.966
2022-03-14T18:58:00Z,9.218,29.948
2022-03-14T19:00:00Z,9.181,29.948
2022-03-14T19:02:00Z,9.198,29.974
2022-03-14T19:04:00Z,9.14,29.966
2022-03-14T19:06:00Z,9.11,29.923
2022-03-14T19:08:00Z,9.036,29.931
2022-03-14T19:10:00Z,8.988,29.905
2022-03-14T19:12:00Z,8.97,29.888
2022-03-14T19:14:00Z,8.945,29.879
2022-03-14T19:16:00Z,8.928,29.871
2022-03-14T19:18:00Z,8.914,29.845
2022-03-14T19:20:00Z,8.923,29.862
2022-03-14T19:22:00Z,8.769,29.836
2022-03-14T19:24:00Z,8.806,29.828
2022-03-14T19:26:00Z,8.835,29.819
2022-03-14T19:28:00Z,8.828,29.819
2022-03-14T19:30:00Z,8.846,29.811
2022-03-14T19:32:00Z,8.844,29.802
2022-03-14T19:34:00Z,8.823,29.819
2022-03-14T19:36:00Z,8.819,29.802
2022-03-14T19:38:00Z,8.764,29.802
2022-03-14T19:40:00Z,8.75,29.776
2022-03-14T19:42:00Z,8.728,29.776
2022-03-14T19:44:00Z,8.745,29.767
2022-03-14T19:46:00Z,8.723,29.776
2022-03-14T19:48:00Z,8.682,29.759
2022-03-14T19:50:00Z,8.669,29.759
2022-03-14T19:52:00Z,8.655,29.759
2022-03-14T19:54:00Z,8.646,29.742
2022-03-14T19:56:00Z,8.619,29.733
2022-03-14T19:58:00Z,8.583,29.733
2022-03-14T20:00:00Z,8.643,29.742
2022-03-14T20:02:00Z,8.603,29.733
2022-03-14T20:04:00Z,8.582,29.716
2022-03-14T20:06:00Z,8.599,29.716
2022-03-14T20:08:00Z,8.565,29.707
2022-03-14T20:10:00Z,8.545,29.699
2022-03-14T20:12:00Z,8.519,29.681
2022-03-14T20:14:00Z,8.449,29.656
2022-03-14T20:16:00Z,8.448,29.664
2022-03-14T20:18:00Z,8.456,29.656
2022-03-14T20:20:00Z,8.46,29.63
2022-03-14T20:22:00Z,8.415,29.647
2022-03-14T20:24:00Z,8.414,29.638
2022-03-14T20:26:00Z,8.448,29.63
2022-03-14T20:28:00Z,8.44,29.638
2022-03-14T20:30:00Z,8.454,29.656
2022-03-14T20:32:00Z,8.462,29.664
2022-03-14T20:34:00Z,8.427,29.656
2022-03-14T20:36:00Z,8.398,29.638
2022-03-14T20:38:00Z,8.388,29.63
2022-03-14T20:40:00Z,8.4,29.63
2022-03-14T20:42:00Z,8.415,29.63
2022-03-14T20:44:00Z,8.387,29.613
2022-03-14T20:46:00Z,8.374,29.587
2022-03-14T20:48:00Z,8.405,29.604
2022-03-14T20:50:00Z,8.399,29.613
2022-03-14T20:52:00Z,8.385,29.595
2022-03-14T20:54:00Z,8.323,29.552
2022-03-14T20:56:00Z,8.33,29.552
2022-03-14T20:58:00Z,8.364,29.552
2022-03-14T21:00:00Z,8.367,29.544
2022-03-14T21:02:00Z,8.376,29.544
2022-03-14T21:04:00Z,8.32,29.527
2022-03-14T21:06:00Z,8.243,29.509
2022-03-14T21:08:00Z,8.272,29.501
2022-03-14T21:10:00Z,8.302,29.492
2022-03-14T21:12:00Z,8.316,29.484
2022-03-14T21:14:00Z,8.343,29.501
2022-03-14T21:16:00Z,8.244,29.466
2022-03-14T21:18:00Z,8.227,29.458
2022-03-14T21:20:00Z,8.242,29.441
2022-03-14T21:22:00Z,8.268,29.458
2022-03-14T21:24:00Z,8.322,29.475
2022-03-14T21:26:00Z,8.331,29.466
2022-03-14T21:28:00Z,8.234,29.449
2022-03-14T21:30:00Z,8.24,29.432
2022-03-14T21:32:00Z,8.228,29.406
2022-03-14T21:34:00Z,8.102,29.38
2022-03-14T21:36:00Z,8.113,29.355
2022-03-14T21:38:00Z,8.199,29.38
2022-03-14T21:40:00Z,8.167,29.355
2022-03-14T21:42:00Z,8.117,29.355
2022-03-14T21:44:00Z,8.176,29.363
2022-03-14T21:46:00Z,8.147,29.355
2022-03-14T21:48:00Z,8.131,29.346
2022-03-14T21:50:00Z,8.053,29.329
2022-03-14T21:52:00Z,7.998,29.286
2022-03-14T21:54:00Z,7.987,29.277
2022-03-14T21:56:00Z,8.01,29.277
2022-03-14T21:58:00Z,8.026,29.277
2022-03-14T22:00:00Z,7.999,29.286
2022-03-14T22:02:00Z,8.01,29.26
2022-03-14T22:04:00Z,7.973,29.286
2022-03-14T22:06:00Z,7.959,29.26
2022-03-14T22:08:00Z,7.941,29.252
2022-03-14T22:10:00Z,7.959,29.243
2022-03-14T22:12:00Z,7.952,29.243
2022-03-14T22:14:00Z,7.932,29.243
2022-03-14T22:16:00Z,7.897,29.243
2022-03-14T22:18:00Z,7.847,29.217
2022-03-14T22:20:00Z,7.793,29.2
2022-03-14T22:22:00Z,7.772,29.192
2022-03-14T22:24:00Z,7.775,29.174
2022-03-14T22:26:00Z,7.8,29.166
2022-03-14T22:28:00Z,7.788,29.149
2022-03-14T22:30:00Z,7.783,29.157
2022-03-14T22:32:00Z,7.788,29.157
2022-03-14T22:34:00Z,7.822,29.157
2022-03-14T22:36:00Z,7.836,29.183
2022-03-14T22:38:00Z,7.788,29.183
2022-03-14T22:40:00Z,7.722,29.157
2022-03-14T22:42:00Z,7.702,29.123
2022-03-14T22:44:00Z,7.745,29.132
2022-03-14T22:46:00Z,7.726,29.114
2022-03-14T22:48:00Z,7.708,29.106
2022-03-14T22:50:00Z,7.676,29.089
2022-03-14T22:52:00Z,7.678,29.063
2022-03-14T22:54:00Z,7.697,29.072
2022-03-14T22:56:00Z,7.762,29.132
2022-03-14T22:58:00Z,7.703,29.106
2022-03-14T23:00:00Z,7.662,29.08
2022-03-14T23:02:00Z,7.656,29.114
2022-03-14T23:04:00Z,7.637,29.097
2022-03-14T23:06:00Z,7.578,29.046
2022-03-14T23:08:00Z,7.53,29.012
2022-03-14T23:10:00Z,7.568,29.063
2022-03-14T23:12:00Z,7.562,29.054
2022-03-14T23:14:00Z,7.529,29.029
2022-03-14T23:16:00Z,7.595,29.037
2022-03-14T23:18:00Z,7.567,29.063
2022-03-14T23:20:00Z,7.518,29.046
2022-03-14T23:22:00Z,7.47,29.037
2022-03-14T23:24:00Z,7.469,29.012
2022-03-14T23:26:00Z,7.473,29.029
2022-03-14T23:28:00Z,7.442,28.986
2022-03-14T23:30:00Z,7.401,28.96
2022-03-14T23:32:00Z,7.364,28.96
2022-03-14T23:34:00Z,7.352,28.96
2022-03-14T23:36:00Z,7.329,28.977
2022-03-14T23:38:00Z,7.321,28.986
2022-03-14T23:40:00Z,7.279,28.952
2022-03-14T23:42:00Z,7.229,28.926
2022-03-14T23:44:00Z,7.302,28.934
2022-03-14T23:46:00Z,7.304,28.969
2022-03-14T23:48:00Z,7.274,28.952
2022-03-14T23:50:00Z,7.244,28.934
2022-03-14T23:52:00Z,7.195,28.917
2022-03-14T23:54:00Z,7.167,28.866
2022-03-14T23:56:00Z,7.239,28.883
2022-03-14T23:58:00Z,7.272,28.943
2022-03-15T00:00:00Z,7.235,28.909
2022-03-15T00:02:00Z,7.168,28.857
2022-03-15T00:04:00Z,7.244,28.909
2022-03-15T00:06:00Z,7.174,28.892
2022-03-15T00:08:00Z,7.27,28.917
2022-03-15T00:10:00Z,7.254,28.952
2022-03-15T00:12:00Z,7.213,28.96
2022-03-15T00:14:00Z,7.15,28.892
2022-03-15T00:16:00Z,7.148,28.866
2022-03-15T00:18:00Z,7.175,28.883
2022-03-15T00:20:00Z,7.134,28.857
2022-03-15T00:22:00Z,7.085,28.849
2022-03-15T00:24:00Z,7.08,28.832
2022-03-15T00:26:00Z,7.107,28.823
2022-03-15T00:28:00Z,7.094,28.84
2022-03-15T00:30:00Z,7.077,28.84
2022-03-15T00:32:00Z,7.108,28.857
2022-03-15T00:34:00Z,7.085,28.857
2022-03-15T00:36:00Z,7.037,28.849
2022-03-15T00:38:00Z,7.004,28.823
2022-03-15T00:40:00Z,6.968,28.797
2022-03-15T00:42:00Z,6.954,28.789
2022-03-15T00:44:00Z,6.932,28.755
2022-03-15T00:46:00Z,6.94,28.738
2022-03-15T00:48:00Z,6.94,28.746
2022-03-15T00:50:00Z,6.932,28.72
2022-03-15T00:52:00Z,6.966,28.695
2022-03-15T00:54:00Z,6.985,28.755
2022-03-15T00:56:00Z,6.954,28.755
2022-03-15T00:58:00Z,6.927,28.72
2022-03-15T01:00:00Z,6.904,28.738
2022-03-15T01:02:00Z,6.894,28.729
2022-03-15T01:04:00Z,6.884,28.72
2022-03-15T01:06:00Z,6.916,28.738
2022-03-15T01:08:00Z,6.871,28.712
2022-03-15T01:10:00Z,6.877,28.652
2022-03-15T01:12:00Z,6.91,28.729
2022-03-15T01:14:00Z,6.878,28.703
2022-03-15T01:16:00Z,6.834,28.72
2022-03-15T01:18:00Z,6.88,28.72
2022-03-15T01:20:00Z,6.882,28.72
2022-03-15T01:22:00Z,6.843,28.703
2022-03-15T01:24:00Z,6.832,28.669
2022-03-15T01:26:00Z,6.821,28.652
2022-03-15T01:28:00Z,6.801,28.669
2022-03-15T01:30:00Z,6.76,28.669
2022-03-15T01:32:00Z,6.804,28.669
2022-03-15T01:34:00Z,6.786,28.661
2022-03-15T01:36:00Z,6.746,28.635
2022-03-15T01:38:00Z,6.774,28.618
2022-03-15T01:40:00Z,6.759,28.635
2022-03-15T01:42:00Z,6.733,28.635
2022-03-15T01:44:00Z,6.704,28.592
2022-03-15T01:46:00Z,6.705,28.592
2022-03-15T01:48:00Z,6.739,28.626
2022-03-15T01:50:00Z,6.706,28.592
2022-03-15T01:52:00Z,6.663,28.575
2022-03-15T01:54:00Z,6.655,28.566
2022-03-15T01:56:00Z,6.672,28.558
2022-03-15T01:58:00Z,6.667,28.566
2022-03-15T02:00:00Z,6.64,28.498
2022-03-15T02:02:00Z,6.661,28.524
2022-03-15T02:04:00Z,6.646,28.541
2022-03-15T02:06:00Z,6.669,28.541
2022-03-15T02:08:00Z,6.635,28.549
2022-03-15T02:10:00Z,6.618,28.549
2022-03-15T02:12:00Z,6.609,28.549
2022-03-15T02:14:00Z,6.619,28.507
2022-03-15T02:16:00Z,6.586,28.541
2022-03-15T02:18:00Z,6.562,28.507
2022-03-15T02:20:00Z,6.538,28.515
2022-03-15T02:22:00Z,6.532,28.507
2022-03-15T02:24:00Z,6.545,28.515
2022-03-15T02:26:00Z,6.523,28.515
2022-03-15T02:28:00Z,6.477,28.507
2022-03-15T02:30:00Z,6.476,28.498
2022-03-15T02:32:00Z,6.473,28.49
2022-03-15T02:34:00Z,6.436,28.49
2022-03-15T02:36:00Z,6.433,28.455
2022-03-15T02:38:00Z,6.464,28.438
2022-03-15T02:40:00Z,6.442,28.472
2022-03-15T02:42:00Z,6.403,28.438
2022-03-15T02:44:00Z,6.387,28.43
2022-03-15T02:46:00Z,6.372,28.43
2022-03-15T02:48:00Z,6.389,28.421
2022-03-15T02:50:00Z,6.382,28.438
2022-03-15T02:52:00Z,6.361,28.447
2022-03-15T02:54:00Z,6.355,28.455
2022-03-15T02:56:00Z,6.325,28.421
2022-03-15T02:58:00Z,6.316,28.413
2022-03-15T03:00:00Z,6.291,28.404
2022-03-15T03:02:00Z,6.283,28.413
2022-03-15T03:04:00Z,6.279,28.413
2022-03-15T03:06:00Z,6.269,28.413
2022-03-15T03:08:00Z,6.243,28.387
2022-03-15T03:10:00Z,6.231,28.361
2022-03-15T03:12:00Z,6.221,28.344
2022-03-15T03:14:00Z,6.217,28.327
2022-03-15T03:16:00Z,6.205,28.344
2022-03-15T03:18:00Z,6.187,28.344
2022-03-15T03:20:00Z,6.18,28.37
2022-03-15T03:22:00Z,6.142,28.361
2022-03-15T03:24:00Z,6.118,28.344
2022-03-15T03:26:00Z,6.127,28.379
2022-03-15T03:28:00Z,6.12,28.37
2022-03-15T03:30:00Z,6.105,28.361
2022-03-15T03:32:00Z,6.089,28.37
2022-03-15T03:34:00Z,6.071,28.353
2022-03-15T03:36:00Z,6.059,28.353
2022-03-15T03:38:00Z,6.06,28.344
2022-03-15T03:40:00Z,6.039,28.353
2022-03-15T03:42:00Z,6.034,28.353
2022-03-15T03:44:00Z,6.013,28.37
2022-03-15T03:46:00Z,5.998,28.379
2022-03-15T03:48:00Z,5.978,28.379
2022-03-15T03:50:00Z,5.961,28.396
2022-03-15T03:52:00Z,5.949,28.379
2022-03-15T03:54:00Z,5.937,28.379
2022-03-15T03:56:00Z,5.905,28.387
2022-03-15T03:58:00Z,5.909,28.396
2022-03-15T04:00:00Z,5.893,28.379
2022-03-15T04:02:00Z,5.872,28.379
2022-03-15T04:04:00Z,5.839,28.37
2022-03-15T04:06:00Z,5.817,28.353
2022-03-15T04:08:00Z,5.814,28.353
2022-03-15T04:10:00Z,5.798,28.361
2022-03-15T04:12:00Z,5.768,28.353
2022-03-15T04:14:00Z,5.753,28.344
2022-03-15T04:16:00Z,5.742,28.353
2022-03-15T04:18:00Z,5.736,28.344
2022-03-15T04:20:00Z,5.709,28.353
2022-03-15T04:22:00Z,5.69,28.353
2022-03-15T04:24:00Z,5.679,28.353
2022-03-15T04:26:00Z,5.648,28.361
