date,PAR,Temperature
2022-03-14T15:01:31Z,134.34434,30.078
2022-03-14T15:03:31Z,145.47656,30.102
2022-03-14T15:05:31Z,162.68428,30.102
2022-03-14T15:07:31Z,196.49897,30.126
2022-03-14T15:09:31Z,237.78881,30.11
2022-03-14T15:11:31Z,228.00361,30.126
2022-03-14T15:13:31Z,210.02175,30.11
2022-03-14T15:15:31Z,213.79958,30.118
2022-03-14T15:17:31Z,207.91917,30.118
2022-03-14T15:19:31Z,203.06992,30.094
2022-03-14T15:21:31Z,199.66058,30.11
2022-03-14T15:23:31Z,186.87788,30.11
2022-03-14T15:25:31Z,195.62883,30.11
2022-03-14T15:27:31Z,191.95938,30.126
2022-03-14T15:29:31Z,205.42951,30.134
2022-03-14T15:31:31Z,216.11582,30.142
2022-03-14T15:33:31Z,201.0014,30.167
2022-03-14T15:35:31Z,194.15795,30.167
2022-03-14T15:37:31Z,214.17427,30.191
2022-03-14T15:39:31Z,206.49474,30.215
2022-03-14T15:41:31Z,227.22637,30.231
2022-03-14T15:43:31Z,201.8127,30.239
2022-03-14T15:45:31Z,176.7087,30.271
2022-03-14T15:47:31Z,157.14758,30.296
2022-03-14T15:49:31Z,145.34651,30.312
2022-03-14T15:51:31Z,153.38833,30.304
2022-03-14T15:53:31Z,149.12124,30.336
2022-03-14T15:55:31Z,152.45007,30.344
2022-03-14T15:57:31Z,141.68634,30.368
2022-03-14T15:59:31Z,137.62982,30.376
2022-03-14T16:01:31Z,141.86904,30.368
2022-03-14T16:03:31Z,139.11618000000001,30.408
2022-03-14T16:05:31Z,138.07882,30.4
2022-03-14T16:07:31Z,135.64491,30.416
2022-03-14T16:09:31Z,140.51274,30.384
2022-03-14T16:11:31Z,147.69372,30.408
2022-03-14T16:13:31Z,133.88605,30.408
2022-03-14T16:15:31Z,134.81503,30.424
2022-03-14T16:17:31Z,136.49957,30.416
2022-03-14T16:19:31Z,138.62073,30.4
2022-03-14T16:21:31Z,142.51003,30.384
2022-03-14T16:23:31Z,159.25326,30.384
2022-03-14T16:25:31Z,158.35525,30.36
2022-03-14T16:27:31Z,154.66413,30.376
2022-03-14T16:29:31Z,141.52222,30.384
2022-03-14T16:31:31Z,126.73294,30.368
2022-03-14T16:33:31Z,138.48448,30.336
2022-03-14T16:35:31Z,168.735,30.352
2022-03-14T16:37:31Z,158.78568,30.344
2022-03-14T16:39:31Z,154.89327,30.336
2022-03-14T16:41:31Z,160.69317,30.328
2022-03-14T16:43:31Z,160.0367,30.312
2022-03-14T16:45:31Z,178.60691,30.296
2022-03-14T16:47:31Z,404.2054,30.296
2022-03-14T16:49:31Z,400.21081,30.304
2022-03-14T16:51:31Z,312.68588,30.304
2022-03-14T16:53:31Z,262.94546,30.296
2022-03-14T16:55:31Z,178.07739,30.296
2022-03-14T16:57:31Z,320.0929,30.296
2022-03-14T16:59:31Z,283.77308,30.296
2022-03-14T17:01:31Z,252.06716,30.312
2022-03-14T17:03:31Z,229.01,30.296
2022-03-14T17:05:31Z,242.67212,30.296
2022-03-14T17:07:31Z,237.36148,30.296
2022-03-14T17:09:31Z,212.03143,30.296
2022-03-14T17:11:31Z,209.31882,30.296
2022-03-14T17:13:31Z,174.64638,30.288
2022-03-14T17:15:31Z,148.74346,30.271
2022-03-14T17:17:31Z,149.72198,30.271
2022-03-14T17:19:31Z,120.91137,30.271
