date,TempInSitu,Lux,Light_Serial
2022-03-14T15:00:00Z,30.5,4044,LUX_848
2022-03-14T15:02:00Z,30.5,4128,LUX_848
2022-03-14T15:04:00Z,30.54,4425,LUX_848
2022-03-14T15:06:00Z,30.54,5000,LUX_848
2022-03-14T15:08:00Z,30.54,5878,LUX_848
2022-03-14T15:10:00Z,30.59,7027,LUX_848
2022-03-14T15:12:00Z,30.59,6572,LUX_848
2022-03-14T15:14:00Z,30.59,6597,LUX_848
2022-03-14T15:16:00Z,30.59,6141,LUX_848
2022-03-14T15:18:00Z,30.59,6131,LUX_848
2022-03-14T15:20:00Z,30.54,6336,LUX_848
2022-03-14T15:22:00Z,30.59,6141,LUX_848
2022-03-14T15:24:00Z,30.63,6264,LUX_848
2022-03-14T15:26:00Z,30.67,6403,LUX_848
2022-03-14T15:28:00Z,30.71,13445,LUX_848
2022-03-14T15:30:00Z,30.71,6372,LUX_848
2022-03-14T15:32:00Z,30.76,6697,LUX_848
2022-03-14T15:34:00Z,30.76,6277,LUX_848
2022-03-14T15:36:00Z,30.8,6275,LUX_848
2022-03-14T15:38:00Z,30.8,6047,LUX_848
2022-03-14T15:40:00Z,30.84,6141,LUX_848
2022-03-14T15:42:00Z,30.89,6628,LUX_848
2022-03-14T15:44:00Z,30.84,5573,LUX_848
2022-03-14T15:46:00Z,30.8,5507,LUX_848
2022-03-14T15:48:00Z,30.84,4306,LUX_848
2022-03-14T15:50:00Z,30.8,4622,LUX_848
2022-03-14T15:52:00Z,30.84,4733,LUX_848
2022-03-14T15:54:00Z,30.84,4481,LUX_848
2022-03-14T15:56:00Z,30.89,4824,LUX_848
2022-03-14T15:58:00Z,30.89,4836,LUX_848
2022-03-14T16:00:00Z,30.84,4027,LUX_848
2022-03-14T16:02:00Z,30.89,4741,LUX_848
2022-03-14T16:04:00Z,30.84,4447,LUX_848
2022-03-14T16:06:00Z,30.84,4314,LUX_848
2022-03-14T16:08:00Z,30.84,4495,LUX_848
2022-03-14T16:10:00Z,30.89,4380,LUX_848
2022-03-14T16:12:00Z,30.89,4639,LUX_848
2022-03-14T16:14:00Z,30.8,4545,LUX_848
2022-03-14T16:16:00Z,30.84,4419,LUX_848
2022-03-14T16:18:00Z,30.8,4832,LUX_848
2022-03-14T16:20:00Z,30.76,5307,LUX_848
2022-03-14T16:22:00Z,30.8,5203,LUX_848
2022-03-14T16:24:00Z,30.84,5010,LUX_848
2022-03-14T16:26:00Z,30.8,5161,LUX_848
2022-03-14T16:28:00Z,30.8,5412,LUX_848
2022-03-14T16:30:00Z,30.8,5517,LUX_848
2022-03-14T16:32:00Z,30.76,3960,LUX_848
2022-03-14T16:34:00Z,30.71,5115,LUX_848
2022-03-14T16:36:00Z,30.71,5307,LUX_848
2022-03-14T16:38:00Z,30.76,5088,LUX_848
2022-03-14T16:40:00Z,30.67,5412,LUX_848
2022-03-14T16:42:00Z,30.76,5955,LUX_848
2022-03-14T16:44:00Z,30.89,6410,LUX_848
2022-03-14T16:46:00Z,31.01,17009,LUX_848
2022-03-14T16:48:00Z,31.06,14356,LUX_848
2022-03-14T16:50:00Z,31.06,12534,LUX_848
2022-03-14T16:52:00Z,30.93,9334,LUX_848
2022-03-14T16:54:00Z,30.93,8837,LUX_848
2022-03-14T16:56:00Z,30.8,4943,LUX_848
2022-03-14T16:58:00Z,30.89,8264,LUX_848
2022-03-14T17:00:00Z,30.93,7764,LUX_848
2022-03-14T17:02:00Z,30.93,7073,LUX_848
2022-03-14T17:04:00Z,30.89,7864,LUX_848
2022-03-14T17:06:00Z,30.89,7524,LUX_848
2022-03-14T17:08:00Z,30.8,9116,LUX_848
2022-03-14T17:10:00Z,30.8,8069,LUX_848
2022-03-14T17:12:00Z,30.8,5126,LUX_848
2022-03-14T17:14:00Z,30.76,4614,LUX_848
2022-03-14T17:16:00Z,30.71,5115,LUX_848
2022-03-14T17:18:00Z,30.71,4570,LUX_848
2022-03-14T17:20:00Z,30.67,3306,LUX_848
2022-03-14T17:22:00Z,30.63,2913,LUX_848
2022-03-14T17:24:00Z,30.59,2697,LUX_848
2022-03-14T17:26:00Z,30.54,2283,LUX_848
2022-03-14T17:28:00Z,30.5,2351,LUX_848
2022-03-14T17:30:00Z,30.54,2285,LUX_848
2022-03-14T17:32:00Z,30.46,2155,LUX_848
2022-03-14T17:34:00Z,30.5,3052,LUX_848
2022-03-14T17:36:00Z,30.5,2031,LUX_848
2022-03-14T17:38:00Z,30.46,1952,LUX_848
2022-03-14T17:40:00Z,30.46,1855,LUX_848
2022-03-14T17:42:00Z,30.41,1735,LUX_848
2022-03-14T17:44:00Z,30.37,1183,LUX_848
2022-03-14T17:46:00Z,30.33,1064,LUX_848
2022-03-14T17:48:00Z,30.37,1081,LUX_848
2022-03-14T17:50:00Z,30.33,961,LUX_848
2022-03-14T17:52:00Z,30.33,937,LUX_848
2022-03-14T17:54:00Z,30.28,867,LUX_848
2022-03-14T17:56:00Z,30.28,932,LUX_848
2022-03-14T17:58:00Z,30.24,901,LUX_848
2022-03-14T18:00:00Z,30.2,813,LUX_848
2022-03-14T18:02:00Z,30.2,673,LUX_848
2022-03-14T18:04:00Z,30.2,547,LUX_848
2022-03-14T18:06:00Z,30.24,447,LUX_848
2022-03-14T18:08:00Z,30.2,352,LUX_848
2022-03-14T18:10:00Z,30.11,271,LUX_848
2022-03-14T18:12:00Z,30.11,211,LUX_848
2022-03-14T18:14:00Z,30.11,159,LUX_848
2022-03-14T18:16:00Z,30.11,103,LUX_848
2022-03-14T18:18:00Z,30.11,83,LUX_848
2022-03-14T18:20:00Z,30.11,67,LUX_848
2022-03-14T18:22:00Z,30.07,49,LUX_848
2022-03-14T18:24:00Z,30.03,34,LUX_848
2022-03-14T18:26:00Z,30.07,23,LUX_848
2022-03-14T18:28:00Z,30.03,13,LUX_848
2022-03-14T18:30:00Z,30.03,9,LUX_848
2022-03-14T18:32:00Z,30.03,5,LUX_848
2022-03-14T18:34:00Z,30.03,3,LUX_848
2022-03-14T18:36:00Z,30.03,2,LUX_848
2022-03-14T18:38:00Z,29.98,1,LUX_848
2022-03-14T18:40:00Z,29.98,0,LUX_848
2022-03-14T18:42:00Z,29.94,0,LUX_848
2022-03-14T18:44:00Z,29.94,0,LUX_848
2022-03-14T18:46:00Z,29.94,0,LUX_848
2022-03-14T18:48:00Z,29.94,0,LUX_848
2022-03-14T18:50:00Z,29.86,0,LUX_848
2022-03-14T18:52:00Z,29.9,0,LUX_848
2022-03-14T18:54:00Z,29.94,0,LUX_848
2022-03-14T18:56:00Z,29.94,0,LUX_848
2022-03-14T18:58:00Z,29.9,0,LUX_848
2022-03-14T19:00:00Z,29.9,0,LUX_848
2022-03-14T19:02:00Z,29.94,0,LUX_848
2022-03-14T19:04:00Z,29.94,0,LUX_848
2022-03-14T19:06:00Z,29.9,0,LUX_848
2022-03-14T19:08:00Z,29.86,0,LUX_848
2022-03-14T19:10:00Z,29.86,0,LUX_848
2022-03-14T19:12:00Z,29.81,0,LUX_848
2022-03-14T19:14:00Z,29.81,0,LUX_848
2022-03-14T19:16:00Z,29.86,0,LUX_848
2022-03-14T19:18:00Z,29.81,0,LUX_848
2022-03-14T19:20:00Z,29.81,0,LUX_848
2022-03-14T19:22:00Z,29.77,0,LUX_848
2022-03-14T19:24:00Z,29.77,0,LUX_848
2022-03-14T19:26:00Z,29.77,0,LUX_848
2022-03-14T19:28:00Z,29.77,0,LUX_848
2022-03-14T19:30:00Z,29.77,0,LUX_848
2022-03-14T19:32:00Z,29.77,0,LUX_848
2022-03-14T19:34:00Z,29.77,0,LUX_848
2022-03-14T19:36:00Z,29.77,0,LUX_848
2022-03-14T19:38:00Z,29.73,0,LUX_848
2022-03-14T19:40:00Z,29.73,0,LUX_848
2022-03-14T19:42:00Z,29.73,0,LUX_848
2022-03-14T19:44:00Z,29.73,0,LUX_848
2022-03-14T19:46:00Z,29.73,0,LUX_848
2022-03-14T19:48:00Z,29.77,0,LUX_848
2022-03-14T19:50:00Z,29.73,0,LUX_848
2022-03-14T19:52:00Z,29.73,0,LUX_848
2022-03-14T19:54:00Z,29.68,0,LUX_848
2022-03-14T19:56:00Z,29.64,0,LUX_848
2022-03-14T19:58:00Z,29.68,0,LUX_848
2022-03-14T20:00:00Z,29.73,0,LUX_848
2022-03-14T20:02:00Z,29.68,0,LUX_848
2022-03-14T20:04:00Z,29.68,0,LUX_848
2022-03-14T20:06:00Z,29.68,0,LUX_848
2022-03-14T20:08:00Z,29.68,0,LUX_848
2022-03-14T20:10:00Z,29.6,0,LUX_848
2022-03-14T20:12:00Z,29.68,0,LUX_848
2022-03-14T20:14:00Z,29.64,0,LUX_848
2022-03-14T20:16:00Z,29.6,0,LUX_848
2022-03-14T20:18:00Z,29.64,0,LUX_848
2022-03-14T20:20:00Z,29.64,0,LUX_848
2022-03-14T20:22:00Z,29.6,0,LUX_848
2022-03-14T20:24:00Z,29.56,0,LUX_848
2022-03-14T20:26:00Z,29.6,0,LUX_848
2022-03-14T20:28:00Z,29.56,0,LUX_848
2022-03-14T20:30:00Z,29.56,0,LUX_848
2022-03-14T20:32:00Z,29.56,0,LUX_848
2022-03-14T20:34:00Z,29.6,0,LUX_848
2022-03-14T20:36:00Z,29.6,0,LUX_848
2022-03-14T20:38:00Z,29.56,0,LUX_848
2022-03-14T20:40:00Z,29.6,0,LUX_848
2022-03-14T20:42:00Z,29.56,0,LUX_848
2022-03-14T20:44:00Z,29.56,0,LUX_848
2022-03-14T20:46:00Z,29.56,0,LUX_848
2022-03-14T20:48:00Z,29.56,0,LUX_848
2022-03-14T20:50:00Z,29.56,0,LUX_848
2022-03-14T20:52:00Z,29.56,0,LUX_848
2022-03-14T20:54:00Z,29.51,0,LUX_848
2022-03-14T20:56:00Z,29.56,0,LUX_848
2022-03-14T20:58:00Z,29.47,0,LUX_848
2022-03-14T21:00:00Z,29.51,0,LUX_848
2022-03-14T21:02:00Z,29.56,0,LUX_848
2022-03-14T21:04:00Z,29.51,0,LUX_848
2022-03-14T21:06:00Z,29.47,0,LUX_848
2022-03-14T21:08:00Z,29.47,0,LUX_848
2022-03-14T21:10:00Z,29.47,0,LUX_848
2022-03-14T21:12:00Z,29.47,0,LUX_848
