"Plot Title: CT_352_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739352, SEN S/N: 20739352)","Temp, °C (LGR S/N: 20739352, SEN S/N: 20739352)"
1,08/11/21 06:00:00 PM,0.0,26.75
2,08/11/21 06:20:00 PM,0.0,26.28
3,08/11/21 06:40:00 PM,0.0,26.39
4,08/11/21 07:00:00 PM,0.0,26.34
5,08/11/21 07:20:00 PM,0.0,26.17
6,08/11/21 07:40:00 PM,0.0,26.70
7,08/11/21 08:00:00 PM,39021.5,27.85
8,08/11/21 08:20:00 PM,16121.5,26.01
9,08/11/21 08:40:00 PM,15753.9,25.19
10,08/11/21 09:00:00 PM,15473.2,24.88
11,08/11/21 09:20:00 PM,15276.3,24.84
12,08/11/21 09:40:00 PM,15151.6,24.73
13,08/11/21 10:00:00 PM,15038.2,24.63
14,08/11/21 10:20:00 PM,12449.6,24.33
15,08/11/21 10:40:00 PM,12218.2,24.12
16,08/11/21 11:00:00 PM,12036.0,24.04
17,08/11/21 11:20:00 PM,11858.1,23.97
18,08/11/21 11:40:00 PM,11699.2,23.94
19,08/12/21 12:00:00 AM,11550.7,23.93
20,08/12/21 12:20:00 AM,11386.0,23.89
21,08/12/21 12:40:00 AM,11171.4,23.88
22,08/12/21 01:00:00 AM,10985.8,23.88
23,08/12/21 01:20:00 AM,10790.4,23.89
24,08/12/21 01:40:00 AM,10564.8,23.94
25,08/12/21 02:00:00 AM,10409.8,23.97
26,08/12/21 02:20:00 AM,10247.5,23.99
27,08/12/21 02:40:00 AM,10065.3,23.99
28,08/12/21 03:00:00 AM,9848.1,23.99
29,08/12/21 03:20:00 AM,9637.5,24.02
30,08/12/21 03:40:00 AM,9435.9,24.04
31,08/12/21 04:00:00 AM,9234.9,24.08
32,08/12/21 04:20:00 AM,8988.9,24.09
33,08/12/21 04:40:00 AM,8783.3,24.09
34,08/12/21 05:00:00 AM,8573.9,24.09
35,08/12/21 05:20:00 AM,8350.0,24.11
36,08/12/21 05:40:00 AM,8127.4,24.13
37,08/12/21 06:00:00 AM,7923.4,24.13
38,08/12/21 06:20:00 AM,7662.5,24.16
39,08/12/21 06:40:00 AM,7423.7,24.17
40,08/12/21 07:00:00 AM,7127.1,24.07
41,08/12/21 07:20:00 AM,6614.5,23.84
42,08/12/21 07:40:00 AM,6054.8,23.61
43,08/12/21 08:00:00 AM,4842.3,23.27
44,08/12/21 08:20:00 AM,131.3,23.17
45,08/12/21 08:40:00 AM,133.1,24.19
46,08/12/21 09:00:00 AM,138.0,24.54
47,08/12/21 09:20:00 AM,149.7,25.48
48,08/12/21 09:40:00 AM,38771.7,27.28
49,08/12/21 10:00:00 AM,38723.4,27.25
50,08/12/21 10:20:00 AM,38758.8,27.33
51,08/12/21 10:40:00 AM,38791.1,27.47
52,08/12/21 11:00:00 AM,38768.5,27.49
53,08/12/21 11:20:00 AM,38787.9,27.52
54,08/12/21 11:40:00 AM,38813.7,27.54
55,08/12/21 12:00:00 PM,38855.8,27.59
56,08/12/21 12:20:00 PM,38826.7,27.67
57,08/12/21 12:40:00 PM,38852.5,27.74
58,08/12/21 01:00:00 PM,38849.3,27.80
59,08/12/21 01:20:00 PM,38884.9,27.89
60,08/12/21 01:40:00 PM,38881.7,27.99
61,08/12/21 02:00:00 PM,38907.7,28.08
62,08/12/21 02:20:00 PM,38940.1,28.15
63,08/12/21 02:40:00 PM,38946.6,28.15
64,08/12/21 03:00:00 PM,38936.9,28.14
65,08/12/21 03:20:00 PM,38920.6,28.17
