date,E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure_bar,Sp_Cond_drift.corr,Sp_Conductance.1pcal,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-12T15:46:00Z,41680.1,23.53,318,51193.32920175475,0,-0,51193.32920175475,51.19332920175475,34.734417387335625
2021-01-12T15:46:10Z,41522.5,23.53,318,50999.75796075014,0,-5.9644518668734345e-5,50999.75790110562,50.999757901105625,34.58685686091594
2021-01-12T15:46:20Z,41381.4,23.53,318,50826.452744343085,0,-1.1928903733746869e-4,50826.45262505405,50.82645262505405,34.45482983638388
2021-01-12T15:46:30Z,41259.7,23.52,318,50676.9754598871,0,-1.7893355600620304e-4,50676.97528095354,50.67697528095354,34.34878206405384
2021-01-12T15:46:40Z,41209.9,23.53,318,50615.808912919914,0,-2.3857807467493738e-4,50615.80867434184,50.61580867434184,34.29446517895463
2021-01-12T15:46:50Z,41154,23.53,318,50547.150078071194,0,-2.982225933436717e-4,50547.1497798486,50.5471497798486,34.2422202255289
2021-01-12T15:47:00Z,41082.7,23.53,318,50459.57628693141,0,-3.5786711201240607e-4,50459.575929064304,50.45957592906431,34.17560043479584
2021-01-12T15:47:10Z,41051.8,23.53,318,50421.623549957796,0,-4.175116306811404e-4,50421.62313244616,50.421623132446165,34.14673506141056
2021-01-12T15:47:20Z,40999.3,23.52,318,50357.14074442009,0,-4.7715614934987476e-4,50357.14026726394,50.35714026726394,34.1054068658355
2021-01-12T15:47:30Z,40946.8,23.5,318,50292.65793888239,0,-5.368006680186091e-4,50292.65740208172,50.29265740208172,34.07177039124855
2021-01-12T15:47:40Z,40925.3,23.5,318,50266.2506947098,0,-5.964451866873435e-4,50266.250098264616,50.266250098264614,34.051683426429
2021-01-12T15:47:50Z,40885.3,23.5,318,50217.12093810964,0,-6.560897053560778e-4,50217.12028201994,50.21712028201994,34.01431731557632
