date,E_Conductivity,TempInSitu,Serial,AbsPressure_bar,Sp_Conductance,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-13T10:07:40Z,41652.2,28.39,354,0,53472.255102040814,53.47225510204081,32.80446974447905
2021-01-13T10:07:50Z,41694.2,28.37,354,0,53514.255102040814,53.51425510204081,32.84726737714414
2021-01-13T10:08:00Z,41690.4,28.39,354,0,53510.45510204082,53.51045510204082,32.8307977101643
2021-01-13T10:08:10Z,41682.7,28.4,354,0,53502.755102040814,53.502755102040815,32.81857065848391
2021-01-13T10:08:20Z,41682.7,28.39,354,0,53502.755102040814,53.502755102040815,32.825490498446825
2021-01-13T10:08:30Z,41709.5,28.37,354,0,53529.55510204082,53.52955510204082,32.85781797155755
2021-01-13T10:08:40Z,41709.5,28.4,354,0,53529.55510204082,53.52955510204082,32.83703909475775
2021-01-13T10:08:50Z,41659.8,28.39,354,0,53479.85510204082,53.47985510204082,32.8097075058985
2021-01-13T10:09:00Z,41659.8,28.41,354,0,53479.85510204082,53.47985510204082,32.79587710672778
2021-01-13T10:09:10Z,41721,28.41,354,0,53541.05510204082,53.541055102040815,32.83804138452149
2021-01-13T10:09:20Z,41682.7,28.37,354,0,53502.755102040814,53.502755102040815,32.8393375407624
2021-01-13T10:09:30Z,41705.7,28.41,354,0,53525.755102040814,53.52575510204081,32.827499520915026
2021-01-13T10:09:40Z,41690.4,28.4,354,0,53510.45510204082,53.51045510204082,32.82387672194327
2021-01-13T10:09:50Z,41671.3,28.4,354,0,53491.35510204082,53.49135510204082,32.81071517448079
2021-01-13T10:10:00Z,41652.2,28.42,354,0,53472.255102040814,53.47225510204081,32.78373121990668
2021-01-13T10:10:10Z,41755.4,28.42,354,0,53575.45510204082,53.57545510204082,32.85481951460679
2021-01-13T10:10:20Z,41682.7,28.44,354,0,53502.755102040814,53.502755102040815,32.79091581310336
2021-01-13T10:10:30Z,41682.7,28.41,354,0,53502.755102040814,53.502755102040815,32.81165327111718
2021-01-13T10:10:40Z,41667.4,28.44,354,0,53487.45510204082,53.48745510204082,32.78038211178264
2021-01-13T10:10:50Z,41709.5,28.41,354,0,53529.55510204082,53.52955510204082,32.830117712132946
2021-01-13T10:11:00Z,41694.2,28.42,354,0,53514.255102040814,53.51425510204081,32.81265959684565
2021-01-13T10:11:10Z,41667.4,28.4,354,0,53487.45510204082,53.48745510204082,32.80802783955995
2021-01-13T10:11:20Z,41724.8,28.39,354,0,53544.85510204082,53.54485510204082,32.85450948956902
2021-01-13T10:11:30Z,41682.7,28.41,354,0,53502.755102040814,53.502755102040815,32.81165327111718
2021-01-13T10:11:40Z,41675.1,28.4,354,0,53495.155102040815,53.49515510204082,32.813333636478355
2021-01-13T10:11:50Z,41682.7,28.4,354,0,53502.755102040814,53.502755102040815,32.81857065848391
2021-01-13T10:12:00Z,41694.2,28.4,354,0,53514.255102040814,53.51425510204081,32.826495348149344
2021-01-13T10:12:10Z,41667.4,28.4,354,0,53487.45510204082,53.48745510204082,32.80802783955995
2021-01-13T10:12:20Z,41721,28.41,354,0,53541.05510204082,53.541055102040815,32.83804138452149
2021-01-13T10:12:30Z,41713.3,28.42,354,0,53533.35510204082,53.53335510204082,32.82581643996115
2021-01-13T10:12:40Z,41678.9,28.41,354,0,53498.95510204082,53.49895510204082,32.8090353102302
2021-01-13T10:12:50Z,41644.5,28.41,354,0,53464.55510204082,53.46455510204082,32.785337360926754
2021-01-13T10:13:00Z,41698,28.42,354,0,53518.05510204082,53.51805510204082,32.815277122943684
2021-01-13T10:13:10Z,41686.5,28.44,354,0,53506.55510204082,53.50655510204082,32.79353210850577
2021-01-13T10:13:20Z,41671.3,28.42,354,0,53491.35510204082,53.49135510204082,32.79688624921811
2021-01-13T10:13:30Z,41678.9,28.42,354,0,53498.95510204082,53.49895510204082,32.802120940554524
2021-01-13T10:13:40Z,41663.6,28.42,354,0,53483.655102040815,53.483655102040814,32.7915828135534
2021-01-13T10:13:50Z,41701.8,28.44,354,0,53521.85510204082,53.52185510204082,32.80406647015509
2021-01-13T10:14:00Z,41698,28.44,354,0,53518.05510204082,53.51805510204082,32.801450043380314
2021-01-13T10:14:10Z,41701.8,28.44,354,0,53521.85510204082,53.52185510204082,32.80406647015509
2021-01-13T10:14:20Z,41671.3,28.42,354,0,53491.35510204082,53.49135510204082,32.79688624921811
2021-01-13T10:14:30Z,41694.2,28.42,354,0,53514.255102040814,53.51425510204081,32.81265959684565
2021-01-13T10:14:40Z,41656,28.42,354,0,53476.05510204082,53.47605510204082,32.78634838513799
2021-01-13T10:14:50Z,41686.5,28.42,354,0,53506.55510204082,53.50655510204082,32.80735576248937
2021-01-13T10:15:00Z,41663.6,28.42,354,0,53483.655102040815,53.483655102040814,32.7915828135534
2021-01-13T10:15:10Z,41621.7,28.41,354,0,53441.755102040814,53.441755102040815,32.76963205550704
2021-01-13T10:15:20Z,41678.9,28.44,354,0,53498.95510204082,53.49895510204082,32.788299550329995
2021-01-13T10:15:30Z,41659.8,28.44,354,0,53479.85510204082,53.47985510204082,32.77514988162034
2021-01-13T10:15:40Z,41686.5,28.41,354,0,53506.55510204082,53.50655510204082,32.814271264663745
2021-01-13T10:15:50Z,41667.4,28.41,354,0,53487.45510204082,53.48745510204082,32.80111273284088
2021-01-13T10:16:00Z,41652.2,28.44,354,0,53472.255102040814,53.47225510204081,32.76991778197975
2021-01-13T10:16:10Z,41686.5,28.42,354,0,53506.55510204082,53.50655510204082,32.80735576248937
2021-01-13T10:16:20Z,41678.9,28.44,354,0,53498.95510204082,53.49895510204082,32.788299550329995
2021-01-13T10:16:30Z,41652.2,28.42,354,0,53472.255102040814,53.47225510204081,32.78373121990668
2021-01-13T10:16:40Z,41652.2,28.42,354,0,53472.255102040814,53.47225510204081,32.78373121990668
2021-01-13T10:16:50Z,41617.8,28.44,354,0,53437.85510204082,53.43785510204082,32.74623727924116
2021-01-13T10:17:00Z,41690.4,28.44,354,0,53510.45510204082,53.51045510204082,32.79621728771522
2021-01-13T10:17:10Z,41682.7,28.45,354,0,53502.755102040814,53.502755102040815,32.784008224633894
2021-01-13T10:17:20Z,41698,28.44,354,0,53518.05510204082,53.51805510204082,32.801450043380314
2021-01-13T10:17:30Z,41671.3,28.45,354,0,53491.35510204082,53.49135510204082,32.776161231047176
2021-01-13T10:17:40Z,41694.2,28.45,354,0,53514.255102040814,53.51425510204081,32.791924348941386
2021-01-13T10:17:50Z,41678.9,28.45,354,0,53498.95510204082,53.49895510204082,32.78139252748582
2021-01-13T10:18:00Z,41633.1,28.45,354,0,53453.155102040815,53.45315510204082,32.749869059299805
2021-01-13T10:18:10Z,41663.6,28.46,354,0,53483.655102040815,53.483655102040814,32.763958935084204
2021-01-13T10:18:20Z,41656,28.44,354,0,53476.05510204082,53.47605510204082,32.772533815484714
2021-01-13T10:18:30Z,41709.5,28.44,354,0,53529.55510204082,53.52955510204082,32.80936827708201
2021-01-13T10:18:40Z,41659.8,28.44,354,0,53479.85510204082,53.47985510204082,32.77514988162034
2021-01-13T10:18:50Z,41678.9,28.46,354,0,53498.95510204082,53.49895510204082,32.774487951291285
2021-01-13T10:19:00Z,41663.6,28.44,354,0,53483.655102040815,53.483655102040814,32.777765980386384
2021-01-13T10:19:10Z,41648.4,28.4,354,0,53468.45510204082,53.46845510204082,32.79493618728832
2021-01-13T10:19:20Z,41633.1,28.37,354,0,53453.155102040815,53.45315510204082,32.805139243208934
2021-01-13T10:19:30Z,41621.7,28.37,354,0,53441.755102040814,53.441755102040815,32.79727993807081
2021-01-13T10:19:40Z,41598.8,28.37,354,0,53418.85510204082,53.41885510204082,32.78149327600477
2021-01-13T10:19:50Z,41633.1,28.37,354,0,53453.155102040815,53.45315510204082,32.805139243208934
2021-01-13T10:20:00Z,41659.8,28.39,354,0,53479.85510204082,53.47985510204082,32.8097075058985
2021-01-13T10:20:10Z,41648.4,28.36,354,0,53468.45510204082,53.46845510204082,32.822609805186396
2021-01-13T10:20:20Z,41633.1,28.37,354,0,53453.155102040815,53.45315510204082,32.805139243208934
2021-01-13T10:20:30Z,41617.8,28.36,354,0,53437.85510204082,53.43785510204082,32.801508813537176
2021-01-13T10:20:40Z,41659.8,28.35,354,0,53479.85510204082,53.47985510204082,32.83739774345334
2021-01-13T10:20:50Z,41644.5,28.35,354,0,53464.55510204082,53.46455510204082,32.826844302765586
2021-01-13T10:21:00Z,41579.8,28.36,354,0,53399.85510204082,53.39985510204082,32.77530792063105
2021-01-13T10:21:10Z,41617.8,28.36,354,0,53437.85510204082,53.43785510204082,32.801508813537176
2021-01-13T10:21:20Z,41602.6,28.34,354,0,53422.655102040815,53.422655102040814,32.80486592184203
2021-01-13T10:21:30Z,41602.6,28.33,354,0,53422.655102040815,53.422655102040814,32.81178853300368
2021-01-13T10:21:40Z,41617.8,28.34,354,0,53437.85510204082,53.43785510204082,32.815351210781124
2021-01-13T10:21:50Z,41617.8,28.34,354,0,53437.85510204082,53.43785510204082,32.815351210781124
2021-01-13T10:22:00Z,41595,28.34,354,0,53415.05510204082,53.41505510204082,32.79962347378709
2021-01-13T10:22:10Z,41629.3,28.34,354,0,53449.35510204082,53.44935510204082,32.82328450768627
2021-01-13T10:22:20Z,41629.3,28.35,354,0,53449.35510204082,53.44935510204082,32.816360364106686
2021-01-13T10:22:30Z,41587.4,28.34,354,0,53407.45510204082,53.40745510204082,32.79438115667772
2021-01-13T10:22:40Z,41629.3,28.34,354,0,53449.35510204082,53.44935510204082,32.82328450768627
2021-01-13T10:22:50Z,41636.9,28.33,354,0,53456.95510204082,53.45695510204082,32.83545528241251
2021-01-13T10:23:00Z,41629.3,28.35,354,0,53449.35510204082,53.44935510204082,32.816360364106686
2021-01-13T10:23:10Z,41617.8,28.34,354,0,53437.85510204082,53.43785510204082,32.815351210781124
2021-01-13T10:23:20Z,41621.7,28.36,354,0,53441.755102040814,53.441755102040815,32.80419803765676
2021-01-13T10:23:30Z,41610.2,28.36,354,0,53430.255102040814,53.43025510204082,32.79626837323201
2021-01-13T10:23:40Z,41595,28.35,354,0,53415.05510204082,53.41505510204082,32.79270445270822
2021-01-13T10:23:50Z,41633.1,28.37,354,0,53453.155102040815,53.45315510204082,32.805139243208934
2021-01-13T10:24:00Z,41606.4,28.36,354,0,53426.45510204082,53.42645510204082,32.79364820215185
2021-01-13T10:24:10Z,41656,28.36,354,0,53476.05510204082,53.47605510204082,32.82785090320738
2021-01-13T10:24:20Z,41633.1,28.37,354,0,53453.155102040815,53.45315510204082,32.805139243208934
2021-01-13T10:24:30Z,41648.4,28.39,354,0,53468.45510204082,53.46845510204082,32.80185091279196
2021-01-13T10:24:40Z,41610.2,28.36,354,0,53430.255102040814,53.43025510204082,32.79626837323201
2021-01-13T10:24:50Z,41606.4,28.37,354,0,53426.45510204082,53.42645510204082,32.786732385883596
2021-01-13T10:25:00Z,41602.6,28.39,354,0,53422.655102040815,53.422655102040814,32.770289670115105
2021-01-13T10:25:10Z,41606.4,28.37,354,0,53426.45510204082,53.42645510204082,32.786732385883596
2021-01-13T10:25:20Z,41598.8,28.39,354,0,53418.85510204082,53.41885510204082,32.76767126503331
2021-01-13T10:25:30Z,41617.8,28.39,354,0,53437.85510204082,53.43785510204082,32.78076361728883
2021-01-13T10:25:40Z,41617.8,28.39,354,0,53437.85510204082,53.43785510204082,32.78076361728883
2021-01-13T10:25:50Z,41633.1,28.37,354,0,53453.155102040815,53.45315510204082,32.805139243208934
2021-01-13T10:26:00Z,41602.6,28.39,354,0,53422.655102040815,53.422655102040814,32.770289670115105
2021-01-13T10:26:10Z,41587.4,28.4,354,0,53407.45510204082,53.40745510204082,32.75291061402948
2021-01-13T10:26:20Z,41644.5,28.41,354,0,53464.55510204082,53.46455510204082,32.785337360926754
2021-01-13T10:26:30Z,41602.6,28.39,354,0,53422.655102040815,53.422655102040814,32.770289670115105
2021-01-13T10:26:40Z,41595,28.41,354,0,53415.05510204082,53.41505510204082,32.751241811057334
2021-01-13T10:26:50Z,41595,28.41,354,0,53415.05510204082,53.41505510204082,32.751241811057334
2021-01-13T10:27:00Z,41640.7,28.41,354,0,53460.755102040814,53.460755102040814,32.78271972836732
2021-01-13T10:27:10Z,41610.2,28.42,354,0,53430.255102040814,53.43025510204082,32.75480683166699
2021-01-13T10:27:20Z,41625.5,28.42,354,0,53445.55510204082,53.44555510204082,32.76534311122244
2021-01-13T10:27:30Z,41648.4,28.41,354,0,53468.45510204082,53.46845510204082,32.78802391251605
2021-01-13T10:27:40Z,41614,28.44,354,0,53434.05510204082,53.434055102040816,32.743621573773325
2021-01-13T10:27:50Z,41598.8,28.44,354,0,53418.85510204082,53.41885510204082,32.733159078237115
2021-01-13T10:28:00Z,41640.7,28.42,354,0,53460.755102040814,53.460755102040814,32.775811050370706
2021-01-13T10:28:10Z,41625.5,28.45,354,0,53445.55510204082,53.44555510204082,32.74463854919256
2021-01-13T10:28:20Z,41659.8,28.47,354,0,53479.85510204082,53.47985510204082,32.75444467735556
2021-01-13T10:28:30Z,41640.7,28.47,354,0,53460.755102040814,53.460755102040814,32.74130435771079
2021-01-13T10:28:40Z,41678.9,28.47,354,0,53498.95510204082,53.49895510204082,32.76758582060038
2021-01-13T10:28:50Z,41678.9,28.5,354,0,53498.95510204082,53.49895510204082,32.7468940900996
2021-01-13T10:29:00Z,41671.3,28.49,354,0,53491.35510204082,53.49135510204082,32.74856211547045
2021-01-13T10:29:10Z,41625.5,28.47,354,0,53445.55510204082,53.44555510204082,32.73084772851766
2021-01-13T10:29:20Z,41633.1,28.49,354,0,53453.155102040815,53.45315510204082,32.72229266403055
2021-01-13T10:29:30Z,41617.8,28.47,354,0,53437.85510204082,53.43785510204082,32.72555081936254
2021-01-13T10:29:40Z,41663.6,28.5,354,0,53483.655102040815,53.483655102040814,32.73637417141563
2021-01-13T10:29:50Z,41663.6,28.49,354,0,53483.655102040815,53.483655102040814,32.74326669932686
2021-01-13T10:30:00Z,41629.3,28.5,354,0,53449.35510204082,53.44935510204082,32.712792220057146
2021-01-13T10:30:10Z,41644.5,28.47,354,0,53464.55510204082,53.46455510204082,32.74391859651248
2021-01-13T10:30:20Z,41640.7,28.47,354,0,53460.755102040814,53.460755102040814,32.74130435771079
2021-01-13T10:30:30Z,41636.9,28.49,354,0,53456.95510204082,53.45695510204082,32.72490570806573
2021-01-13T10:30:40Z,41640.7,28.5,354,0,53460.755102040814,53.460755102040814,32.72062965874202
2021-01-13T10:30:50Z,41629.3,28.5,354,0,53449.35510204082,53.44935510204082,32.712792220057146
2021-01-13T10:31:00Z,41656,28.5,354,0,53476.05510204082,53.47605510204082,32.73114878716458
2021-01-13T10:31:10Z,41656,28.51,354,0,53476.05510204082,53.47605510204082,32.72425982802004
2021-01-13T10:31:20Z,41633.1,28.51,354,0,53453.155102040815,53.45315510204082,32.7085191085134
2021-01-13T10:31:30Z,41652.2,28.5,354,0,53472.255102040814,53.47225510204081,32.72853614389353
2021-01-13T10:31:40Z,41667.4,28.52,354,0,53487.45510204082,53.48745510204082,32.725208047232925
2021-01-13T10:31:50Z,41617.8,28.53,354,0,53437.85510204082,53.43785510204082,32.68424377707259
2021-01-13T10:32:00Z,41625.5,28.52,354,0,53445.55510204082,53.44555510204082,32.696413382476514
2021-01-13T10:32:10Z,41659.8,28.53,354,0,53479.85510204082,53.47985510204082,32.71310020769553
2021-01-13T10:32:20Z,41640.7,28.53,354,0,53460.755102040814,53.460755102040814,32.699976909514184
2021-01-13T10:32:30Z,41671.3,28.53,354,0,53491.35510204082,53.49135510204082,32.72100206643899
2021-01-13T10:32:40Z,41636.9,28.53,354,0,53456.95510204082,53.45695510204082,32.6973660895995
2021-01-13T10:32:50Z,41636.9,28.55,354,0,53456.95510204082,53.45695510204082,32.68361089631819
2021-01-13T10:33:00Z,41659.8,28.53,354,0,53479.85510204082,53.47985510204082,32.71310020769553
2021-01-13T10:33:10Z,41629.3,28.56,354,0,53449.35510204082,53.44935510204082,32.671518788119066
2021-01-13T10:33:20Z,41652.2,28.55,354,0,53472.255102040814,53.47225510204081,32.694118541753724
2021-01-13T10:33:30Z,41644.5,28.55,354,0,53464.55510204082,53.46455510204082,32.68883031442997
2021-01-13T10:33:40Z,41636.9,28.55,354,0,53456.95510204082,53.45695510204082,32.68361089631819
2021-01-13T10:33:50Z,41675.1,28.57,354,0,53495.155102040815,53.49515510204082,32.69608987155399
2021-01-13T10:34:00Z,41656,28.56,354,0,53476.05510204082,53.47605510204082,32.68985158765873
2021-01-13T10:34:10Z,41656,28.52,354,0,53476.05510204082,53.47605510204082,32.71737330742079
2021-01-13T10:34:20Z,41648.4,28.53,354,0,53468.45510204082,53.46845510204082,32.705267354903526
2021-01-13T10:34:30Z,41633.1,28.55,354,0,53453.155102040815,53.45315510204082,32.681001236042626
2021-01-13T10:34:40Z,41640.7,28.53,354,0,53460.755102040814,53.460755102040814,32.699976909514184
2021-01-13T10:34:50Z,41629.3,28.52,354,0,53449.35510204082,53.44935510204082,32.699024668605794
2021-01-13T10:35:00Z,41629.3,28.52,354,0,53449.35510204082,53.44935510204082,32.699024668605794
2021-01-13T10:35:10Z,41606.4,28.53,354,0,53426.45510204082,53.42645510204082,32.67641200326389
2021-01-13T10:35:20Z,41633.1,28.53,354,0,53453.155102040815,53.45315510204082,32.694755302225325
2021-01-13T10:35:30Z,41633.1,28.52,354,0,53453.155102040815,53.45315510204082,32.7016359872862
2021-01-13T10:35:40Z,41640.7,28.53,354,0,53460.755102040814,53.460755102040814,32.699976909514184
2021-01-13T10:35:50Z,41644.5,28.55,354,0,53464.55510204082,53.46455510204082,32.68883031442997
2021-01-13T10:36:00Z,41598.8,28.53,354,0,53418.85510204082,53.41885510204082,32.671190983436574
2021-01-13T10:36:10Z,41644.5,28.53,354,0,53464.55510204082,53.46455510204082,32.70258776196919
