date,E_Conductivity,TempInSitu,Serial,AbsPressure_bar,Sp_Conductance,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-12T08:18:10Z,0,23.8,354,0,7702.727777777778,7.7027277777777785,4.364493599385686
2021-01-12T08:18:20Z,44189.8,23.45,354,0,51892.52777777778,51.89252777777778,35.332156658296284
2021-01-12T08:18:30Z,43196.8,23.43,354,0,50899.52777777778,50.899527777777784,34.588639948154665
2021-01-12T08:18:40Z,42636.1,23.45,354,0,50338.82777777778,50.33882777777778,34.14548131480273
2021-01-12T08:18:50Z,42356.3,23.46,354,0,50059.02777777778,50.05902777777778,33.924788350096705
2021-01-12T08:19:00Z,42141.5,23.47,354,0,49844.22777777778,49.84422777777778,33.7538021720691
2021-01-12T08:19:10Z,42133.7,23.47,354,0,49836.427777777775,49.83642777777778,33.74787404386498
2021-01-12T08:19:20Z,42071.6,23.47,354,0,49774.32777777778,49.77432777777778,33.70068281970813
2021-01-12T08:19:30Z,42009.6,23.46,354,0,49712.32777777778,49.71232777777778,33.661187569294476
2021-01-12T08:19:40Z,41974.8,23.46,354,0,49677.52777777778,49.67752777777778,33.634746385044785
2021-01-12T08:19:50Z,41936.2,23.46,354,0,49638.927777777775,49.638927777777774,33.605421730579735
2021-01-12T08:20:00Z,41901.5,23.46,354,0,49604.22777777778,49.60422777777778,33.579063328425164
2021-01-12T08:20:10Z,41866.8,23.46,354,0,49569.52777777778,49.56952777777778,33.55270814425289
2021-01-12T08:20:20Z,41786.1,23.45,354,0,49488.82777777778,49.48882777777778,33.499000908574054
2021-01-12T08:20:30Z,41740.1,23.45,354,0,49442.82777777778,49.44282777777778,33.4640699912341
2021-01-12T08:20:40Z,41705.7,23.45,354,0,49408.427777777775,49.408427777777774,33.43795143801436
2021-01-12T08:20:50Z,41648.4,23.45,354,0,49351.12777777778,49.35112777777778,33.39445285070354
2021-01-12T08:21:00Z,41636.9,23.45,354,0,49339.62777777778,49.33962777777778,33.38572382576725
2021-01-12T08:21:10Z,41560.7,23.43,354,0,49263.427777777775,49.26342777777778,33.342969104853466
2021-01-12T08:21:20Z,41537.9,23.4,354,0,49240.62777777778,49.24062777777778,33.34828312516713
2021-01-12T08:21:30Z,41503.7,23.41,354,0,49206.427777777775,49.206427777777776,33.31476716223481
2021-01-12T08:21:40Z,41484.8,23.41,354,0,49187.52777777778,49.18752777777778,33.300415407349206
2021-01-12T08:21:50Z,41484.8,23.42,354,0,49187.52777777778,49.18752777777778,33.2928838899026
2021-01-12T08:22:00Z,41496.2,23.42,354,0,49198.927777777775,49.198927777777776,33.30153838355963
2021-01-12T08:22:10Z,41477.2,23.42,354,0,49179.927777777775,49.17992777777778,33.2871144208165
2021-01-12T08:22:20Z,41500,23.41,354,0,49202.72777777778,49.20272777777778,33.311957484097206
2021-01-12T08:22:30Z,41492.4,23.42,354,0,49195.12777777778,49.19512777777778,33.29865351367058
2021-01-12T08:22:40Z,41405.3,23.42,354,0,49108.02777777778,49.108027777777785,33.232539860912496
2021-01-12T08:22:50Z,41458.3,23.42,354,0,49161.02777777778,49.16102777777778,33.272767332822426
2021-01-12T08:23:00Z,41393.9,23.42,354,0,49096.62777777778,49.09662777777778,33.22388814256556
2021-01-12T08:23:10Z,41428,23.42,354,0,49130.72777777778,49.13072777777778,33.24976844196291
2021-01-12T08:23:20Z,41439.3,23.42,354,0,49142.02777777778,49.142027777777784,33.25834529857263
2021-01-12T08:23:30Z,41443.1,23.42,354,0,49145.82777777778,49.145827777777775,33.26122962807645
2021-01-12T08:23:40Z,41465.8,23.42,354,0,49168.52777777778,49.16852777777778,33.278460507220444
2021-01-12T08:23:50Z,41477.2,23.42,354,0,49179.927777777775,49.17992777777778,33.2871144208165
2021-01-12T08:24:00Z,41435.5,23.42,354,0,49138.22777777778,49.13822777777778,33.25546100774235
2021-01-12T10:00:00Z,46564.3,28.57,354,0,54267.02777777778,54.267027777777784,33.22668650314395
2021-01-12T10:00:10Z,46596.2,28.57,354,0,54298.927777777775,54.29892777777778,33.24864385676133
2021-01-12T10:00:20Z,46532.4,28.52,354,0,54235.12777777778,54.235127777777784,33.23969132720485
2021-01-12T10:00:30Z,46459.7,28.39,354,0,54162.427777777775,54.16242777777778,33.28065523312148
2021-01-12T10:00:40Z,46441.5,28.41,354,0,54144.22777777778,54.14422777777778,33.254055493812224
2021-01-12T10:00:50Z,46459.7,28.39,354,0,54162.427777777775,54.16242777777778,33.28065523312148
2021-01-12T10:01:00Z,46496,28.47,354,0,54198.72777777778,54.198727777777776,33.249609582300835
2021-01-12T10:01:10Z,46396.2,28.31,354,0,54098.927777777775,54.098927777777774,33.292958879511886
2021-01-12T10:01:20Z,46175.1,28.26,354,0,53877.82777777778,53.877827777777775,33.17507582644233
2021-01-12T10:01:30Z,46179.5,28.29,354,0,53882.22777777778,53.88222777777778,33.1571020570967
2021-01-12T10:01:40Z,46170.6,28.33,354,0,53873.32777777778,53.873327777777774,33.122962091273656
2021-01-12T10:01:50Z,46098.7,28.25,354,0,53801.427777777775,53.801427777777775,33.12921006692853
2021-01-12T10:02:00Z,46094.2,28.28,354,0,53796.927777777775,53.796927777777775,33.1051082292937
2021-01-12T10:02:10Z,46085.3,28.25,354,0,53788.02777777778,53.788027777777785,33.11993731393451
2021-01-12T10:02:20Z,45697.8,28.24,354,0,53400.52777777778,53.40052777777778,32.85890662511987
2021-01-12T10:02:30Z,45534.6,28.29,354,0,53237.32777777778,53.23732777777778,32.71156441059358
2021-01-12T10:02:40Z,45367.9,28.29,354,0,53070.62777777778,53.07062777777778,32.596551128554665
2021-01-12T10:02:50Z,45306.8,28.3,354,0,53009.52777777778,53.009527777777784,32.54754080588401
2021-01-12T10:03:00Z,45302.4,28.25,354,0,53005.12777777778,53.00512777777778,32.57888177182218
2021-01-12T10:03:10Z,45284.9,28.34,354,0,52987.62777777778,52.98762777777778,32.5049967303041
2021-01-12T10:03:20Z,45306.8,28.31,354,0,53009.52777777778,53.009527777777784,32.540672547377
2021-01-12T10:03:30Z,45302.4,28.31,354,0,53005.12777777778,53.00512777777778,32.537639583668174
2021-01-12T10:03:40Z,45223.9,28.3,354,0,52926.62777777778,52.92662777777778,32.4903920306618
2021-01-12T10:03:50Z,45263.1,28.28,354,0,52965.82777777778,52.965827777777776,32.531144168270984
2021-01-12T10:04:00Z,45197.8,28.24,354,0,52900.52777777778,52.90052777777778,32.51356576001779
