date,E_Conductivity,TempInSitu,Serial,AbsPressure_bar,Sp_Conductance,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-12T15:50:00Z,35552.9,23.51,319,0,48367.626530612244,48.36762653061224,32.60499206125586
2021-01-12T15:50:10Z,35543.1,23.51,319,0,48357.82653061224,48.35782653061224,32.59758947019711
2021-01-12T15:50:20Z,35575.7,23.51,319,0,48390.42653061224,48.39042653061224,32.62221540979405
2021-01-12T15:50:30Z,35572.4,23.51,319,0,48387.126530612244,48.38712653061224,32.61972247067633
2021-01-12T15:50:40Z,35572.4,23.51,319,0,48387.126530612244,48.38712653061224,32.61972247067633
2021-01-12T15:50:50Z,35562.7,23.49,319,0,48377.42653061224,48.37742653061224,32.627126503449034
2021-01-12T15:51:00Z,35546.4,23.49,319,0,48361.126530612244,48.361126530612246,32.614808051514096
2021-01-12T15:51:10Z,35552.9,23.51,319,0,48367.626530612244,48.36762653061224,32.60499206125586
2021-01-12T15:51:20Z,35556.1,23.49,319,0,48370.82653061224,48.37082653061224,32.622138578357905
2021-01-12T15:51:30Z,35588.8,23.49,319,0,48403.526530612246,48.40352653061225,32.64685262183649
2021-01-12T15:51:40Z,35546.4,23.49,319,0,48361.126530612244,48.361126530612246,32.614808051514096
2021-01-12T15:51:50Z,35530.1,23.49,319,0,48344.82653061224,48.344826530612245,32.602490310566495
2021-01-12T15:52:00Z,35507.3,23.49,319,0,48322.026530612246,48.32202653061225,32.585261779879716
2021-01-12T15:52:10Z,35536.6,23.49,319,0,48351.32653061224,48.35132653061224,32.60740220792072
2021-01-12T15:52:20Z,35526.8,23.48,319,0,48341.526530612246,48.34152653061225,32.607360280921725
2021-01-12T15:52:30Z,35510.5,23.48,319,0,48325.22653061224,48.32522653061224,32.59504054704344
2021-01-12T15:52:40Z,35536.6,23.48,319,0,48351.32653061224,48.35132653061224,32.61476757984927
2021-01-12T15:52:50Z,35523.6,23.48,319,0,48338.32653061224,48.33832653061224,32.60494162674912
2021-01-12T15:53:00Z,35552.9,23.48,319,0,48367.626530612244,48.36762653061224,32.6270884525909
2021-01-12T15:53:10Z,35517,23.48,319,0,48331.72653061224,48.331726530612244,32.599953239092976
2021-01-12T15:53:20Z,35526.8,23.48,319,0,48341.526530612246,48.34152653061225,32.607360280921725
2021-01-12T15:53:30Z,35546.4,23.48,319,0,48361.126530612244,48.361126530612246,32.6221751358704
2021-01-12T15:53:40Z,35546.4,23.48,319,0,48361.126530612244,48.361126530612246,32.6221751358704
2021-01-12T15:53:50Z,35523.6,23.48,319,0,48338.32653061224,48.33832653061224,32.60494162674912
2021-01-12T15:54:00Z,35552.9,23.47,319,0,48367.626530612244,48.36762653061224,32.63445943102144
2021-01-11T10:00:00Z,39075.2,27.64,319,0,51889.92653061224,51.88992653061224,32.22465363486886
2021-01-11T10:00:10Z,39136.1,27.65,319,0,51950.82653061224,51.95082653061224,32.26022525604608
2021-01-11T10:00:20Z,39098,27.67,319,0,51912.72653061224,51.91272653061225,32.21995653400412
2021-01-11T10:00:30Z,39003.1,27.67,319,0,51817.82653061224,51.817826530612244,32.15387533628795
2021-01-11T10:00:40Z,39003.1,27.64,319,0,51817.82653061224,51.817826530612244,32.17441766391855
2021-01-11T10:00:50Z,39048.6,27.65,319,0,51863.32653061224,51.86332653061224,32.199261761786254
2021-01-11T10:01:00Z,39166.6,27.64,319,0,51981.32653061224,51.98132653061224,32.28835432688994
2021-01-11T10:01:10Z,39075.2,27.68,319,0,51889.92653061224,51.88992653061224,32.197224920535334
2021-01-11T10:01:20Z,38980.3,27.68,319,0,51795.026530612246,51.79502653061225,32.13116316264822
2021-01-11T10:01:30Z,39090.4,27.67,319,0,51905.126530612244,51.90512653061224,32.214663697229845
2021-01-11T10:01:40Z,39124.7,27.67,319,0,51939.42653061224,51.93942653061224,32.23855216854968
2021-01-11T10:01:50Z,38980.3,27.67,319,0,51795.026530612246,51.79502653061225,32.13800225315167
2021-01-11T10:02:00Z,38806.7,27.68,319,0,51621.42653061224,51.62142653061224,32.01037090204235
2021-01-11T10:02:10Z,38919.8,27.69,319,0,51734.526530612246,51.73452653061225,32.082231370348325
2021-01-11T10:02:20Z,38867,27.68,319,0,51681.72653061224,51.681726530612245,32.05232018841405
2021-01-11T10:02:30Z,38825.5,27.69,319,0,51640.22653061224,51.640226530612246,32.0166355541363
2021-01-11T10:02:40Z,38840.6,27.73,319,0,51655.32653061224,51.65532653061224,31.999900363355753
