date,E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,Sp_Cond_drift.corr,Sp_Conductance.1pcal,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-15T08:44:00Z,41064.1,23.46,318,50104.28969828174,NA,NA,NA,NA,NA,0.005907626208378088,50104.29560590795,50.10429560590795,NA
2021-01-15T08:44:10Z,41014.7,23.46,318,50044.01437479735,NA,NA,NA,NA,NA,0.00644468313641246,50044.02081948049,50.04402081948049,NA
2021-01-15T08:44:20Z,40925.3,23.46,318,49934.933121366106,NA,NA,NA,NA,NA,0.006981740064446832,49934.94010310617,49.93494010310617,NA
2021-01-15T08:44:30Z,40863.8,23.46,318,49859.89400407279,NA,NA,NA,NA,NA,0.007518796992481203,49859.90152286978,49.859901522869784,NA
2021-01-15T08:44:40Z,40774.8,23.46,318,49751.30080994101,NA,NA,NA,NA,NA,0.008055853920515575,49751.30886579493,49.751308865794925,NA
2021-01-15T08:44:50Z,40735.1,23.44,318,49702.86092446873,NA,NA,NA,NA,NA,0.008592910848549946,49702.86951737958,49.70286951737958,NA
2021-01-15T08:45:00Z,40698.4,23.44,318,49658.081483742484,NA,NA,NA,NA,NA,0.009129967776584319,49658.09061371026,49.65809061371026,NA
2021-01-15T08:45:10Z,40640.4,23.44,318,49587.31288531952,NA,NA,NA,NA,NA,0.00966702470461869,49587.32255234423,49.58732255234423,NA
2021-01-15T08:45:20Z,40613,23.44,318,49553.88082330591,NA,NA,NA,NA,NA,0.01020408163265306,49553.891027387544,49.55389102738754,NA
2021-01-15T08:45:30Z,40588.7,23.44,318,49524.231220863185,NA,NA,NA,NA,NA,0.010741138560687433,49524.241962001746,49.524241962001746,NA
2021-01-15T08:45:40Z,40534,23.44,318,49457.48911166084,NA,NA,NA,NA,NA,0.011278195488721804,49457.50038985633,49.45750038985633,NA
2021-01-15T08:45:50Z,40506.6,23.44,318,49424.057049647236,NA,NA,NA,NA,NA,0.011815252416756176,49424.06886489965,49.42406886489965,NA
2021-01-15T08:46:00Z,40482.4,23.44,318,49394.529462029386,NA,NA,NA,NA,NA,0.012352309344790547,49394.54181433873,49.39454181433873,NA
2021-01-15T08:46:10Z,40433.9,23.44,318,49335.352271968804,NA,NA,NA,NA,NA,0.01288936627282492,49335.365161335074,49.335365161335076,NA
2021-01-15T08:46:20Z,40400.7,23.44,318,49294.8433501129,NA,NA,NA,NA,NA,0.01342642320085929,49294.8567765361,49.2948567765361,NA
2021-01-15T08:46:30Z,40406.7,23.44,318,49302.16423960493,NA,NA,NA,NA,NA,0.013963480128893663,49302.17820308506,49.30217820308506,NA
