date,E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure_bar,Sp_Cond_drift.corr,Sp_Conductance.1pcal,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-12T15:46:00Z,35924.4,23.54,319,50445.76248804407,0,-0,50445.76248804407,50.445762488044075,34.15737522270752
2021-01-12T15:46:10Z,35835,23.55,319,50320.225216261344,0,-1.0949304719150334e-4,50320.225106768296,50.3202251067683,34.054244091965124
2021-01-12T15:46:20Z,35805.3,23.55,319,50278.51988100468,0,-2.1898609438300668e-4,50278.51966201858,50.27851966201858,34.02255497938874
2021-01-12T15:46:30Z,35749.3,23.55,319,50199.883558635185,0,-3.2847914157451e-4,50199.88323015605,50.19988323015605,33.96281713225807
2021-01-12T15:46:40Z,35752.6,23.54,319,50204.51748477481,0,-4.3797218876601336e-4,50204.517046802626,50.20451704680263,33.97401030300073
2021-01-12T15:46:50Z,35716.5,23.54,319,50153.82514124734,0,-5.474652359575167e-4,50153.824593782105,50.153824593782105,33.935499878030896
2021-01-12T15:47:00Z,35729.6,23.54,319,50172.22042380163,0,-6.5695828314902e-4,50172.219766843344,50.17221976684335,33.94947367074966
2021-01-12T15:47:10Z,35700,23.54,319,50130.655510549186,0,-7.664513303405234e-4,50130.654744097854,50.13065474409785,33.91790031066025
2021-01-12T15:47:20Z,35683.6,23.54,319,50107.62630185526,0,-8.759443775320267e-4,50107.62542591088,50.10762542591088,33.90040890622789
2021-01-12T15:47:30Z,35667.3,23.54,319,50084.73751516558,0,-9.8543742472353e-4,50084.73652972816,50.08473652972816,33.8830255557719
2021-01-12T15:47:40Z,35637.8,23.54,319,50043.31302391736,0,-0.0010949304719150333,50043.31192898689,50.043311928986896,33.85156850604025
2021-01-12T15:47:50Z,35680.4,23.53,319,50103.13279771987,0,-0.0012044235191065367,50103.13159329635,50.10313159329635,33.90465435983024
2021-01-12T15:48:00Z,35654.2,23.53,319,50066.34223261128,0,-0.00131391656629804,50066.34091869471,50.06634091869471,33.87670772254199
2021-01-12T15:48:10Z,35664,23.53,319,50080.103589025945,0,-0.0014234096134895435,50080.10216561633,50.08010216561633,33.8871605084313
2021-01-12T15:48:20Z,35605.1,23.53,319,49997.39502853375,0,-0.0015329026606810468,49997.39349563109,49.997393495631094,33.824344145970564
2021-01-12T15:48:30Z,35608.4,23.53,319,50002.028954673384,0,-0.0016423957078725501,50002.02731227768,50.002027312277676,33.82786299884897
2021-01-12T15:48:40Z,35601.8,23.53,319,49992.76110239412,0,-0.0017518887550640534,49992.75935050537,49.99275935050537,33.82082510087142
2021-01-12T15:48:50Z,35579,23.53,319,49960.7448854294,0,-0.0018613818022555568,49960.743024047595,49.960743024047595,33.79651432753423
2021-01-12T15:49:00Z,35608.4,23.52,319,50002.028954673384,0,-0.00197087484944706,50002.02698379853,50.00202698379854,33.83550630470121
2021-01-12T15:49:10Z,35605.1,23.52,319,49997.39502853375,0,-0.0020803678966385634,49997.39294816585,49.99739294816585,33.83198647026463
2021-01-12T15:49:20Z,35579,23.52,319,49960.7448854294,0,-0.0021898609438300667,49960.74269556846,49.960742695568456,33.80415037092924
2021-01-12T15:49:30Z,35592,23.52,319,49978.999745979454,0,-0.00229935399102157,49978.997446625464,49.97899744662546,33.8180145225946
2021-01-12T15:49:40Z,35588.8,23.52,319,49974.506241844065,0,-0.0024088470382130733,49974.50383299703,49.97450383299703,33.81460162229352
2021-01-12T15:49:50Z,35565.9,23.51,319,49942.34960287511,0,-0.0025183400854045766,49942.347084535024,49.94234708453502,33.797816053390385
2021-01-12T15:50:00Z,35552.9,23.51,319,49924.09474232505,0,-0.00262783313259608,49924.09211449191,49.92409211449191,33.78395030714788
2021-01-12T15:50:10Z,35543.1,23.51,319,49910.33338591038,0,-0.0027373261797875837,49910.330648584204,49.91033064858421,33.77349823466696
2021-01-12T15:50:20Z,35575.7,23.51,319,49956.11095928976,0,-0.002846819226979087,49956.10811247054,49.95610811247054,33.80826896809649
2021-01-12T15:50:30Z,35572.4,23.51,319,49951.477033150135,0,-0.0029563122741705903,49951.47407683786,49.95147407683786,33.80474888547991
2021-01-12T15:50:40Z,35572.4,23.51,319,49951.477033150135,0,-0.0030658053213620936,49951.47396734481,49.95147396734481,33.804748802308026
2021-01-12T15:50:50Z,35562.7,23.49,319,49937.8560987397,0,-0.003175298368553597,49937.85292344133,49.93785292344133,33.80968121776636
2021-01-12T15:51:00Z,35546.4,23.49,319,49914.967312050016,0,-0.0032847914157451003,49914.9640272586,49.9149640272586,33.79228808354699
2021-01-12T15:51:10Z,35552.9,23.51,319,49924.09474232505,0,-0.0033942844629366036,49924.09134804059,49.92409134804059,33.783949725000724
2021-01-12T15:51:20Z,35556.1,23.49,319,49928.588246460444,0,-0.003503777510128107,49928.584742682935,49.928584742682936,33.80263821464889
2021-01-12T15:51:30Z,35588.8,23.49,319,49974.506241844065,0,-0.00361327055731961,49974.50262857351,49.97450262857351,33.83753401909733
2021-01-12T15:51:40Z,35546.4,23.49,319,49914.967312050016,0,-0.0037227636045111135,49914.96358928641,49.91496358928641,33.792287750747946
2021-01-12T15:51:50Z,35530.1,23.49,319,49892.078525360324,0,-0.003832256651702617,49892.07469310367,49.89207469310367,33.77489601460757
2021-01-12T15:52:00Z,35507.3,23.49,319,49860.06230839561,0,-0.00394174969889412,49860.05836664591,49.860058366645916,33.750571302299576
2021-01-12T15:52:10Z,35536.6,23.49,319,49901.205955635356,0,-0.004051242746085624,49901.20190439261,49.901201904392614,33.78183100234563
2021-01-12T15:52:20Z,35526.8,23.48,319,49887.4445992207,0,-0.004160735793277127,49887.440438484904,49.8874404384849,33.77900975644104
2021-01-12T15:52:30Z,35510.5,23.48,319,49864.555812531005,0,-0.0042702288404686305,49864.551542302164,49.864551542302166,33.76161567094849
2021-01-12T15:52:40Z,35536.6,23.48,319,49901.205955635356,0,-0.004379721887660133,49901.20157591347,49.90120157591347,33.78946800692238
2021-01-12T15:52:50Z,35523.6,23.48,319,49882.95109508529,0,-0.004489214934851637,49882.946605870355,49.88294660587036,33.775594623023544
2021-01-12T15:53:00Z,35552.9,23.48,319,49924.09474232505,0,-0.00459870798204314,49924.09014361707,49.92409014361707,33.806864082154405
2021-01-12T15:53:10Z,35517,23.48,319,49873.68324280604,0,-0.004708201029234644,49873.67853460501,49.87367853460501,33.76855142904047
2021-01-12T15:53:20Z,35526.8,23.48,319,49887.4445992207,0,-0.004817694076426147,49887.43978152662,49.88743978152662,33.77900925717502
2021-01-12T15:53:30Z,35546.4,23.48,319,49914.967312050016,0,-0.00492718712361765,49914.96238486289,49.91496238486289,33.79992651326547
2021-01-12T15:53:40Z,35546.4,23.48,319,49914.967312050016,0,-0.005036680170809153,49914.96227536984,49.914962275369845,33.79992643004643
2021-01-12T15:53:50Z,35523.6,23.48,319,49882.95109508529,0,-0.005146173218000657,49882.94594891208,49.88294594891208,33.77559412376541
2021-01-12T15:54:00Z,35552.9,23.47,319,49924.09474232505,0,-0.00525566626519216,49924.089486658784,49.92408948665879,33.81450773138471
