date,E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure_bar,Sp_Cond_drift.corr,Sp_Conductance.1pcal,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-15T08:44:40Z,38263.9,23.55,319,52983.302544947095,0,0,52983.302544947095,52.983302544947094,36.08730973264558
2021-01-15T08:44:50Z,37025.7,23.51,319,51268.790296818865,0,4.5495905368516835e-4,51268.79075177792,51.26879075177792,34.807706401800424
2021-01-15T08:45:00Z,36662.8,23.53,319,50766.28949335762,0,9.099181073703367e-4,50766.29040327572,50.766290403275725,34.40901588274789
2021-01-15T08:45:10Z,36492,23.54,319,50529.78594628904,0,0.001364877161055505,50529.787311166205,50.5297873111662,34.22127687123601
2021-01-15T08:45:20Z,36325.9,23.54,319,50299.79040080843,0,0.0018198362147406734,50299.792220644646,50.29979222064465,34.04640818172012
2021-01-15T08:45:30Z,36211.4,23.55,319,50141.2444046764,0,0.0022747952684258415,50141.24667947167,50.14124667947167,33.91828333606826
2021-01-15T08:45:40Z,36107.5,23.57,319,49997.37602914698,0,0.00272975432211101,49997.3787589013,49.9973787589013,33.7937906027975
2021-01-15T08:45:50Z,36020.7,23.57,319,49877.1857019482,0,0.0031847133757961785,49877.18888666157,49.87718888666157,33.70262463024461
2021-01-15T08:46:00Z,35964.2,23.57,319,49798.95121477387,0,0.003639672429481347,49798.9548544463,49.79895485444631,33.64330350242482
2021-01-15T08:46:10Z,35917.7,23.57,319,49734.563539488816,0,0.004094631483166515,49734.5676341203,49.7345676341203,33.59449397222571
2021-01-15T08:46:20Z,35894.5,23.57,319,49702.43893590573,0,0.004549590536851683,49702.44348549627,49.70244348549627,33.570145990034185
2021-01-15T08:46:30Z,35828.4,23.57,319,49610.911509317724,0,0.005004549590536852,49610.91651386731,49.610916513867316,33.50078965842134
2021-01-15T08:46:40Z,35811.9,23.57,319,49588.064269700444,0,0.00545950864422202,49588.06972920909,49.588069729209096,33.48348054458377
