Date,LoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-07-25 06:04:00,20739332,26.609999999999996,54429.95614886658,34.7599077773286
2022-07-25 06:06:00,20739332,26.65,50831.15614886658,32.16067991387469
2022-07-25 06:08:00,20739332,26.7,56426.45614886658,36.1293474196717
2022-07-25 06:10:00,20739332,26.679999999999996,54493.15614886658,34.75267514683215
2022-07-25 06:12:00,20739332,26.659999999999997,53525.056148866584,34.07354964405852
2022-07-25 06:14:00,20739332,26.659999999999997,54645.75614886658,34.87733305856649
2022-07-25 06:16:00,20739332,26.65,55722.25614886658,35.65995757186379
2022-07-25 06:18:00,20739332,26.63,41800.75614886658,25.862898593242942
2022-07-25 06:20:00,20739332,26.679999999999996,41437.556148866584,25.58573369453406
2022-07-25 06:22:00,20739332,26.7,56651.45614886658,36.29189312279982
2022-07-25 06:24:00,20739332,26.72,51568.75614886658,32.63536957421402
2022-07-25 06:26:00,20739332,26.679999999999996,56159.056148866584,35.95188483747368
2022-07-25 06:28:00,20739332,26.72,52640.35614886658,33.39784501071011
2022-07-25 06:30:00,20739332,26.709999999999997,44783.15614886658,27.877343375758866
