date,TempInSitu,AbsPressure,Depth,LoggerID
2023-06-05T07:30:00Z,26.585,104.404,0.276,WL_870_VSled_20230617
2023-06-05T07:32:00Z,26.585,104.26,0.261,WL_870_VSled_20230617
2023-06-05T07:34:00Z,26.585,104.386,0.274,WL_870_VSled_20230617
2023-06-05T07:36:00Z,26.585,104.368,0.272,WL_870_VSled_20230617
2023-06-05T07:38:00Z,26.585,104.548,0.291,WL_870_VSled_20230617
2023-06-05T07:40:00Z,26.585,104.44,0.28,WL_870_VSled_20230617
2023-06-05T07:42:00Z,26.585,104.35,0.27,WL_870_VSled_20230617
2023-06-05T07:44:00Z,26.585,104.476,0.283,WL_870_VSled_20230617
2023-06-05T07:46:00Z,26.683,104.533,0.289,WL_870_VSled_20230617
2023-06-05T07:48:00Z,26.585,104.35,0.27,WL_870_VSled_20230617
2023-06-05T07:50:00Z,26.585,104.386,0.274,WL_870_VSled_20230617
2023-06-05T07:52:00Z,26.683,104.389,0.275,WL_870_VSled_20230617
2023-06-05T07:54:00Z,26.585,104.422,0.278,WL_870_VSled_20230617
2023-06-05T07:56:00Z,26.585,104.494,0.285,WL_870_VSled_20230617
2023-06-05T07:58:00Z,26.683,104.479,0.284,WL_870_VSled_20230617
2023-06-05T08:00:00Z,26.585,104.44,0.28,WL_870_VSled_20230617
2023-06-05T08:02:00Z,26.585,104.476,0.283,WL_870_VSled_20230617
2023-06-05T08:04:00Z,26.683,104.515,0.287,WL_870_VSled_20230617
2023-06-05T08:06:00Z,26.683,104.479,0.284,WL_870_VSled_20230617
2023-06-05T08:08:00Z,26.683,104.533,0.289,WL_870_VSled_20230617
2023-06-05T08:10:00Z,26.683,104.425,0.278,WL_870_VSled_20230617
2023-06-05T08:12:00Z,26.683,104.677,0.304,WL_870_VSled_20230617
2023-06-05T08:14:00Z,26.683,104.497,0.286,WL_870_VSled_20230617
2023-06-05T08:16:00Z,26.683,104.713,0.308,WL_870_VSled_20230617
2023-06-05T08:18:00Z,26.683,104.749,0.312,WL_870_VSled_20230617
2023-06-05T08:20:00Z,26.683,104.659,0.302,WL_870_VSled_20230617
2023-06-05T08:22:00Z,26.683,104.623,0.299,WL_870_VSled_20230617
2023-06-05T08:24:00Z,26.683,104.749,0.312,WL_870_VSled_20230617
2023-06-05T08:26:00Z,26.683,104.713,0.308,WL_870_VSled_20230617
2023-06-05T08:28:00Z,26.683,104.659,0.302,WL_870_VSled_20230617
2023-06-05T08:30:00Z,26.683,104.749,0.312,WL_870_VSled_20230617
2023-06-05T08:32:00Z,26.585,104.566,0.293,WL_870_VSled_20230617
2023-06-05T08:34:00Z,26.683,104.677,0.304,WL_870_VSled_20230617
2023-06-05T08:36:00Z,26.683,104.641,0.301,WL_870_VSled_20230617
2023-06-05T08:38:00Z,26.683,104.785,0.315,WL_870_VSled_20230617
2023-06-05T08:40:00Z,26.683,104.821,0.319,WL_870_VSled_20230617
2023-06-05T08:42:00Z,26.683,104.731,0.31,WL_870_VSled_20230617
