date,TempInSitu,AbsPressure,Depth,LoggerID
2022-06-23T10:16:00Z,26.292,104.663,0.392,Pressure_877_Cabral_06232022
2022-06-23T10:18:00Z,26.292,105.654,0.493,Pressure_877_Cabral_06232022
2022-06-23T10:20:00Z,26.292,104.933,0.419,Pressure_877_Cabral_06232022
2022-06-23T10:22:00Z,26.195,105.056,0.431,Pressure_877_Cabral_06232022
2022-06-23T10:24:00Z,26.195,105.164,0.443,Pressure_877_Cabral_06232022
2022-06-23T10:26:00Z,26.195,104.858,0.411,Pressure_877_Cabral_06232022
2022-06-23T10:28:00Z,26.292,105.347,0.462,Pressure_877_Cabral_06232022
2022-06-23T10:30:00Z,26.195,105.182,0.444,Pressure_877_Cabral_06232022
2022-06-23T10:32:00Z,26.195,104.714,0.396,Pressure_877_Cabral_06232022
2022-06-23T10:34:00Z,26.195,106.299,0.559,Pressure_877_Cabral_06232022
2022-06-23T10:36:00Z,26.195,107.255,0.657,Pressure_877_Cabral_06232022
2022-06-23T10:38:00Z,26.292,105.636,0.491,Pressure_877_Cabral_06232022
2022-06-23T10:40:00Z,26.292,105.311,0.458,Pressure_877_Cabral_06232022
2022-06-23T10:42:00Z,26.292,105.221,0.449,Pressure_877_Cabral_06232022
2022-06-23T10:44:00Z,26.292,106.194,0.548,Pressure_877_Cabral_06232022
2022-06-23T10:46:00Z,26.292,106.429,0.572,Pressure_877_Cabral_06232022
2022-06-23T10:48:00Z,26.292,105.401,0.467,Pressure_877_Cabral_06232022
2022-06-23T10:50:00Z,26.292,105.87,0.515,Pressure_877_Cabral_06232022
2022-06-23T10:52:00Z,26.292,106.447,0.574,Pressure_877_Cabral_06232022
2022-06-23T10:54:00Z,26.39,107.154,0.647,Pressure_877_Cabral_06232022
2022-06-23T10:56:00Z,26.488,106.057,0.535,Pressure_877_Cabral_06232022
2022-06-23T10:58:00Z,26.488,106.381,0.568,Pressure_877_Cabral_06232022
2022-06-23T11:00:00Z,26.488,105.48,0.476,Pressure_877_Cabral_06232022
2022-06-23T11:02:00Z,26.488,106.868,0.618,Pressure_877_Cabral_06232022
2022-06-23T11:04:00Z,26.585,105.664,0.495,Pressure_877_Cabral_06232022
2022-06-23T11:06:00Z,26.683,106.496,0.58,Pressure_877_Cabral_06232022
2022-06-23T11:08:00Z,26.683,105.703,0.499,Pressure_877_Cabral_06232022
2022-06-23T11:10:00Z,26.585,105.988,0.528,Pressure_877_Cabral_06232022
2022-06-23T11:12:00Z,26.585,105.682,0.497,Pressure_877_Cabral_06232022
2022-06-23T11:14:00Z,26.585,105.61,0.489,Pressure_877_Cabral_06232022
2022-06-23T11:16:00Z,26.585,105.538,0.482,Pressure_877_Cabral_06232022
2022-06-23T11:18:00Z,26.585,105.844,0.513,Pressure_877_Cabral_06232022
2022-06-23T11:20:00Z,26.585,106.259,0.556,Pressure_877_Cabral_06232022
2022-06-23T11:22:00Z,26.683,105.289,0.457,Pressure_877_Cabral_06232022
2022-06-23T11:24:00Z,26.683,105.811,0.51,Pressure_877_Cabral_06232022
2022-06-23T11:26:00Z,26.683,106.532,0.584,Pressure_877_Cabral_06232022
2022-06-23T11:28:00Z,26.683,106.893,0.621,Pressure_877_Cabral_06232022
2022-06-23T11:30:00Z,26.585,105.52,0.48,Pressure_877_Cabral_06232022
2022-06-23T11:32:00Z,26.683,105.253,0.453,Pressure_877_Cabral_06232022
2022-06-23T11:34:00Z,26.683,104.226,0.348,Pressure_877_Cabral_06232022
2022-06-23T11:36:00Z,26.683,104.658,0.392,Pressure_877_Cabral_06232022
2022-06-23T11:38:00Z,26.683,105.289,0.457,Pressure_877_Cabral_06232022
