date,DO_mg_L,Temperature
2021-08-04T17:01:00Z,10.225,27.544
2021-08-04T17:02:00Z,10.278,27.544
2021-08-04T17:03:00Z,10.258,27.535
2021-08-04T17:04:00Z,10.246,27.535
2021-08-04T17:05:00Z,10.265,27.535
2021-08-04T17:06:00Z,10.289,27.552
2021-08-04T17:07:00Z,10.289,27.527
2021-08-04T17:08:00Z,10.288,27.518
2021-08-04T17:09:00Z,10.291,27.518
2021-08-04T17:10:00Z,10.285,27.51
2021-08-04T17:11:00Z,10.27,27.51
2021-08-04T17:12:00Z,10.25,27.501
2021-08-04T17:13:00Z,10.24,27.484
2021-08-04T17:14:00Z,10.231,27.484
2021-08-04T17:15:00Z,10.209,27.484
2021-08-04T17:16:00Z,10.17,27.467
2021-08-04T17:17:00Z,10.154,27.476
2021-08-04T17:18:00Z,10.15,27.442
2021-08-04T17:19:00Z,10.133,27.425
2021-08-04T17:20:00Z,10.113,27.442
2021-08-04T17:21:00Z,10.097,27.442
2021-08-04T17:22:00Z,10.069,27.433
2021-08-04T17:23:00Z,10.061,27.425
2021-08-04T17:24:00Z,10.053,27.416
2021-08-04T17:25:00Z,10.035,27.391
2021-08-04T17:26:00Z,10.024,27.391
2021-08-04T17:27:00Z,10.007,27.399
2021-08-04T17:28:00Z,9.998,27.399
2021-08-04T17:29:00Z,9.991,27.382
2021-08-04T17:30:00Z,9.957,27.365
2021-08-04T17:31:00Z,9.98,27.357
2021-08-04T17:32:00Z,9.953,27.348
2021-08-04T17:33:00Z,9.961,27.357
2021-08-04T17:34:00Z,9.946,27.357
2021-08-04T17:35:00Z,9.935,27.34
2021-08-04T17:36:00Z,9.915,27.34
2021-08-04T17:37:00Z,9.896,27.323
2021-08-04T17:38:00Z,9.869,27.331
2021-08-04T17:39:00Z,9.869,27.323
2021-08-04T17:40:00Z,9.858,27.314
2021-08-04T17:41:00Z,8.322,27.314
2021-08-04T17:42:00Z,8.509,27.17
2021-08-04T17:43:00Z,8.654,27.17
2021-08-04T17:44:00Z,9.01,27.178
2021-08-04T17:45:00Z,9.035,27.153
2021-08-04T17:46:00Z,8.97,27.17
2021-08-04T17:47:00Z,8.931,27.153
2021-08-04T17:48:00Z,8.799,27.161
2021-08-04T17:49:00Z,8.92,27.136
2021-08-04T17:50:00Z,9.067,27.153
2021-08-04T17:51:00Z,9.022,27.161
2021-08-04T17:52:00Z,8.907,27.144
2021-08-04T17:53:00Z,8.844,27.136
2021-08-04T17:54:00Z,8.818,27.136
2021-08-04T17:55:00Z,8.809,27.119
2021-08-04T17:56:00Z,8.864,27.119
2021-08-04T17:57:00Z,8.895,27.128
2021-08-04T17:58:00Z,8.696,27.094
2021-08-04T17:59:00Z,8.665,27.094
2021-08-04T18:00:00Z,8.727,27.085
2021-08-04T18:01:00Z,8.727,27.077
2021-08-04T18:02:00Z,8.532,27.085
2021-08-04T18:03:00Z,8.564,27.051
2021-08-04T18:04:00Z,8.724,27.068
2021-08-04T18:05:00Z,8.706,27.068
2021-08-04T18:06:00Z,8.598,27.051
2021-08-04T18:07:00Z,8.605,27.06
2021-08-04T18:08:00Z,8.391,27.026
2021-08-04T18:09:00Z,8.463,27.026
2021-08-04T18:10:00Z,8.604,27.026
2021-08-04T18:11:00Z,8.654,27.043
2021-08-04T18:12:00Z,8.389,27.017
2021-08-04T18:13:00Z,8.5,27.026
2021-08-04T18:14:00Z,8.683,27.034
2021-08-04T18:15:00Z,8.555,27.026
2021-08-04T18:16:00Z,8.637,27.034
2021-08-04T18:17:00Z,8.664,27.068
2021-08-04T18:18:00Z,8.467,27.009
2021-08-04T18:19:00Z,8.513,27.017
2021-08-04T18:20:00Z,8.639,27.034
2021-08-04T18:21:00Z,8.631,27.043
2021-08-04T18:22:00Z,8.394,27.026
2021-08-04T18:23:00Z,8.251,26.992
2021-08-04T18:24:00Z,8.532,27.009
2021-08-04T18:25:00Z,8.436,27.043
2021-08-04T18:26:00Z,8.486,27
2021-08-04T18:27:00Z,8.549,27
2021-08-04T18:28:00Z,8.691,27.017
2021-08-04T18:29:00Z,8.608,27.017
2021-08-04T18:30:00Z,8.623,27.026
2021-08-04T18:31:00Z,8.348,27
2021-08-04T18:32:00Z,8.499,27.009
2021-08-04T18:33:00Z,8.381,27.009
2021-08-04T18:34:00Z,8.256,26.975
2021-08-04T18:35:00Z,8.361,27
2021-08-04T18:36:00Z,8.278,26.983
2021-08-04T18:37:00Z,8.169,26.958
2021-08-04T18:38:00Z,8.259,26.949
2021-08-04T18:39:00Z,8.344,26.975
2021-08-04T18:40:00Z,8.276,27
2021-08-04T18:41:00Z,8.089,26.975
2021-08-04T18:42:00Z,8.13,26.949
2021-08-04T18:43:00Z,8.225,26.941
2021-08-04T18:44:00Z,8.299,26.958
2021-08-04T18:45:00Z,8.302,26.975
2021-08-04T18:46:00Z,8.204,26.958
2021-08-04T18:47:00Z,8.094,26.958
2021-08-04T18:48:00Z,8.086,26.949
2021-08-04T18:49:00Z,8.089,26.941
2021-08-04T18:50:00Z,7.935,26.916
2021-08-04T18:51:00Z,8.183,26.941
2021-08-04T18:52:00Z,8.188,26.941
2021-08-04T18:53:00Z,8.051,26.924
2021-08-04T18:54:00Z,8.025,26.916
2021-08-04T18:55:00Z,8.202,26.924
2021-08-04T18:56:00Z,8.117,26.932
2021-08-04T18:57:00Z,7.937,26.924
2021-08-04T18:58:00Z,7.994,26.916
2021-08-04T18:59:00Z,8.24,26.941
2021-08-04T19:00:00Z,8.279,26.932
2021-08-04T19:01:00Z,8.03,26.932
2021-08-04T19:02:00Z,8.035,26.941
2021-08-04T19:03:00Z,8.068,26.941
2021-08-04T19:04:00Z,8.06,26.932
2021-08-04T19:05:00Z,8.04,26.941
2021-08-04T19:06:00Z,8.126,26.916
2021-08-04T19:07:00Z,8.231,26.932
2021-08-04T19:08:00Z,8.286,26.932
2021-08-04T19:09:00Z,8.114,26.932
2021-08-04T19:10:00Z,8.086,26.932
2021-08-04T19:11:00Z,8.157,26.941
2021-08-04T19:12:00Z,8.08,26.932
2021-08-04T19:13:00Z,8.038,26.958
2021-08-04T19:14:00Z,8.114,26.941
2021-08-04T19:15:00Z,8.077,26.932
2021-08-04T19:16:00Z,8.087,26.932
2021-08-04T19:17:00Z,8.12,26.949
2021-08-04T19:18:00Z,8.013,26.924
2021-08-04T19:19:00Z,8.043,26.916
2021-08-04T19:20:00Z,8.101,26.924
2021-08-04T19:21:00Z,8.108,26.932
2021-08-04T19:22:00Z,8.056,26.932
2021-08-04T19:23:00Z,8.047,26.916
2021-08-04T19:24:00Z,8.269,26.924
2021-08-04T19:25:00Z,7.794,26.916
2021-08-04T19:26:00Z,7.901,26.907
2021-08-04T19:27:00Z,7.892,26.907
2021-08-04T19:28:00Z,8.018,26.89
2021-08-04T19:29:00Z,7.881,26.89
2021-08-04T19:30:00Z,7.793,26.882
2021-08-04T19:31:00Z,7.928,26.882
2021-08-04T19:32:00Z,8.011,26.882
2021-08-04T19:33:00Z,7.965,26.89
2021-08-04T19:34:00Z,7.96,26.899
2021-08-04T19:35:00Z,8.023,26.882
2021-08-04T19:36:00Z,7.845,26.882
2021-08-04T19:37:00Z,7.97,26.873
2021-08-04T19:38:00Z,7.927,26.899
2021-08-04T19:39:00Z,8.142,26.907
2021-08-04T19:40:00Z,8.057,26.899
2021-08-04T19:41:00Z,8.003,26.899
2021-08-04T19:42:00Z,8.013,26.899
2021-08-04T19:43:00Z,7.926,26.89
2021-08-04T19:44:00Z,7.943,26.89
2021-08-04T19:45:00Z,7.99,26.882
2021-08-04T19:46:00Z,8.029,26.882
2021-08-04T19:47:00Z,8.073,26.873
2021-08-04T19:48:00Z,7.912,26.873
2021-08-04T19:49:00Z,8.037,26.882
2021-08-04T19:50:00Z,7.789,26.873
2021-08-04T19:51:00Z,7.732,26.848
2021-08-04T19:52:00Z,7.815,26.865
2021-08-04T19:53:00Z,7.863,26.839
2021-08-04T19:54:00Z,7.988,26.856
2021-08-04T19:55:00Z,8.032,26.865
2021-08-04T19:56:00Z,7.774,26.831
2021-08-04T19:57:00Z,7.688,26.822
2021-08-04T19:58:00Z,7.663,26.814
2021-08-04T19:59:00Z,7.87,26.831
2021-08-04T20:00:00Z,7.959,26.839
2021-08-04T20:01:00Z,8.05,26.848
2021-08-04T20:02:00Z,7.867,26.856
2021-08-04T20:03:00Z,7.751,26.831
2021-08-04T20:04:00Z,7.706,26.831
2021-08-04T20:05:00Z,7.734,26.831
2021-08-04T20:06:00Z,7.808,26.822
2021-08-04T20:07:00Z,7.611,26.788
2021-08-04T20:08:00Z,7.816,26.814
2021-08-04T20:09:00Z,7.882,26.831
2021-08-04T20:10:00Z,7.961,26.839
2021-08-04T20:11:00Z,8.015,26.822
2021-08-04T20:12:00Z,7.845,26.822
2021-08-04T20:13:00Z,7.565,26.805
2021-08-04T20:14:00Z,7.631,26.788
2021-08-04T20:15:00Z,7.715,26.788
2021-08-04T20:16:00Z,7.862,26.805
2021-08-04T20:17:00Z,7.722,26.797
2021-08-04T20:18:00Z,7.813,26.788
2021-08-04T20:19:00Z,7.7,26.797
2021-08-04T20:20:00Z,7.82,26.814
2021-08-04T20:21:00Z,7.838,26.814
2021-08-04T20:22:00Z,7.913,26.814
2021-08-04T20:23:00Z,7.9,26.822
2021-08-04T20:24:00Z,7.728,26.822
2021-08-04T20:25:00Z,7.627,26.78
2021-08-04T20:26:00Z,7.718,26.772
2021-08-04T20:27:00Z,7.849,26.797
2021-08-04T20:28:00Z,7.784,26.805
2021-08-04T20:29:00Z,7.69,26.814
2021-08-04T20:30:00Z,7.53,26.772
2021-08-04T20:31:00Z,7.622,26.755
2021-08-04T20:32:00Z,7.717,26.763
2021-08-04T20:33:00Z,7.76,26.772
2021-08-04T20:34:00Z,7.477,26.746
2021-08-04T20:35:00Z,7.582,26.746
2021-08-04T20:36:00Z,7.498,26.746
2021-08-04T20:37:00Z,7.356,26.712
2021-08-04T20:38:00Z,7.659,26.738
2021-08-04T20:39:00Z,7.401,26.729
2021-08-04T20:40:00Z,7.331,26.704
2021-08-04T20:41:00Z,7.6,26.712
2021-08-04T20:42:00Z,7.571,26.729
2021-08-04T20:43:00Z,7.453,26.721
2021-08-04T20:44:00Z,7.645,26.721
2021-08-04T20:45:00Z,7.733,26.729
2021-08-04T20:46:00Z,7.851,26.755
2021-08-04T20:47:00Z,7.683,26.738
2021-08-04T20:48:00Z,7.543,26.721
2021-08-04T20:49:00Z,7.565,26.712
2021-08-04T20:50:00Z,7.519,26.695
2021-08-04T20:51:00Z,7.648,26.695
2021-08-04T20:52:00Z,7.576,26.712
2021-08-04T20:53:00Z,7.427,26.687
2021-08-04T20:54:00Z,7.788,26.712
2021-08-04T20:55:00Z,7.708,26.712
2021-08-04T20:56:00Z,7.456,26.704
2021-08-04T20:57:00Z,7.365,26.661
2021-08-04T20:58:00Z,7.457,26.661
2021-08-04T20:59:00Z,7.526,26.67
2021-08-04T21:00:00Z,7.643,26.678
2021-08-04T21:01:00Z,7.739,26.695
2021-08-04T21:02:00Z,7.697,26.687
2021-08-04T21:03:00Z,7.456,26.67
2021-08-04T21:04:00Z,7.498,26.687
2021-08-04T21:05:00Z,7.687,26.678
2021-08-04T21:06:00Z,7.881,26.704
2021-08-04T21:07:00Z,7.867,26.712
2021-08-04T21:08:00Z,7.482,26.661
2021-08-04T21:09:00Z,7.598,26.67
2021-08-04T21:10:00Z,7.479,26.636
2021-08-04T21:11:00Z,7.601,26.653
2021-08-04T21:12:00Z,7.626,26.653
2021-08-04T21:13:00Z,7.499,26.645
2021-08-04T21:14:00Z,7.394,26.636
2021-08-04T21:15:00Z,7.411,26.611
2021-08-04T21:16:00Z,7.368,26.602
2021-08-04T21:17:00Z,7.455,26.611
2021-08-04T21:18:00Z,7.597,26.602
2021-08-04T21:19:00Z,7.785,26.653
2021-08-04T21:20:00Z,7.693,26.661
2021-08-04T21:21:00Z,7.616,26.636
2021-08-04T21:22:00Z,7.514,26.628
2021-08-04T21:23:00Z,7.486,26.619
2021-08-04T21:24:00Z,7.471,26.619
2021-08-04T21:25:00Z,7.407,26.577
