"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity","Salinity_off"
"1",2021-05-25 09:50:00,"CT_346_052521",27.78,40821.9,58463.65,27.875,NA,36.6680470745386,28.0728260288949
"2",2021-05-25 09:51:00,"CT_346_052521",27.79,40779.5,58421.25,27.885,NA,36.6302139899043,28.0349929442606
"3",2021-05-25 09:52:00,"CT_346_052521",27.77,40767.4,58409.15,27.865,NA,36.6372510556219,28.0420300099781
"4",2021-05-25 09:53:00,"CT_346_052521",27.78,40803.7,58445.45,27.875,NA,36.6551561687166,28.0599351230728
"5",2021-05-25 09:54:00,"CT_346_052521",27.78,40779.5,58421.25,27.875,NA,36.6380166872672,28.0427956416234
"6",2021-05-25 09:55:00,"CT_346_052521",27.81,40782.5,58424.25,27.905,NA,36.6167402236924,28.0215191780486
"7",2021-05-25 09:56:00,"CT_346_052521",27.81,40782.5,58424.25,27.905,NA,36.6167402236924,28.0215191780486
"8",2021-05-25 09:57:00,"CT_346_052521",27.83,40770.4,58412.15,27.925,NA,36.5925935051807,27.997372459537
"9",2021-05-25 09:58:00,"CT_346_052521",27.83,40773.5,58415.25,27.925,NA,36.5947865098629,27.9995654642191
"10",2021-05-25 09:59:00,"CT_346_052521",27.8,40794.6,58436.35,27.895,NA,36.6331036988587,28.0378826532149
"11",2021-05-25 10:00:00,"CT_346_052521",27.81,40794.6,58436.35,27.905,NA,36.6253042348278,28.030083189184
"12",2021-05-25 10:01:00,"CT_346_052521",27.8,40776.5,58418.25,27.895,NA,36.6202903809925,28.0250693353488
"13",2021-05-25 10:02:00,"CT_346_052521",27.81,40770.4,58412.15,27.905,NA,36.608176547134,28.0129555014903
"14",2021-05-25 10:03:00,"CT_346_052521",27.8,40755.3,58397.05,27.895,NA,36.6052834692598,28.0100624236161
"15",2021-05-25 10:04:00,"CT_346_052521",27.78,40740.2,58381.95,27.875,NA,36.6101855902315,28.0149645445878
"16",2021-05-25 10:05:00,"CT_346_052521",27.81,40764.4,58406.15,27.905,NA,36.6039302200355,28.0087091743917
"17",2021-05-25 10:06:00,"CT_346_052521",27.81,40746.3,58388.05,27.905,NA,36.5911209650425,27.9958999193988
"18",2021-05-25 10:07:00,"CT_346_052521",27.81,40761.4,58403.15,27.905,NA,36.6018070873368,28.006586041693
"19",2021-05-25 10:08:00,"CT_346_052521",27.8,40761.4,58403.15,27.895,NA,36.6096013904682,28.0143803448244
"20",2021-05-25 10:09:00,"CT_346_052521",27.8,40773.5,58415.25,27.895,NA,36.6181666990007,28.0229456533569
"21",2021-05-25 10:10:00,"CT_346_052521",27.81,40761.4,58403.15,27.905,NA,36.6018070873368,28.006586041693
"22",2021-05-25 10:11:00,"CT_346_052521",27.79,40764.4,58406.15,27.885,NA,36.6195225477468,28.024301502103
"23",2021-05-25 10:12:00,"CT_346_052521",27.8,40743.2,58384.95,27.895,NA,36.5967186641473,28.0014976185035
"24",2021-05-25 10:13:00,"CT_346_052521",27.79,40752.3,58394.05,27.885,NA,36.6109556094741,28.0157345638303
"25",2021-05-25 10:14:00,"CT_346_052521",27.79,40746.3,58388.05,27.885,NA,36.6067076650791,28.0114866194354
"26",2021-05-25 10:15:00,"CT_346_052521",27.8,40731.2,58372.95,27.895,NA,36.5882249731044,27.9930039274606
"27",2021-05-25 10:16:00,"CT_346_052521",27.79,40752.3,58394.05,27.885,NA,36.6109556094741,28.0157345638303
"28",2021-05-25 10:17:00,"CT_346_052521",27.79,40761.4,58403.15,27.885,NA,36.6173984822504,28.0221774366066
"29",2021-05-25 10:18:00,"CT_346_052521",27.78,40785.6,58427.35,27.875,NA,36.6423368435027,28.0471157978589
"30",2021-05-25 10:19:00,"CT_346_052521",27.77,40704,58345.75,27.865,NA,36.5923466897627,27.997125644119
"31",2021-05-25 10:20:00,"CT_346_052521",27.79,40755.3,58397.05,27.885,NA,36.6130796125426,28.0178585668989
"32",2021-05-25 10:21:00,"CT_346_052521",27.75,40710,58351.75,27.845,NA,36.6121936419674,28.0169725963237
"33",2021-05-25 10:22:00,"CT_346_052521",27.74,40737.2,58378.95,27.835,NA,36.6392736068646,28.0440525612208
"34",2021-05-25 10:23:00,"CT_346_052521",27.75,40698,58339.75,27.845,NA,36.603691527701,28.0084704820572
"35",2021-05-25 10:24:00,"CT_346_052521",27.75,40710,58351.75,27.845,NA,36.6121936419674,28.0169725963237
"36",2021-05-25 10:25:00,"CT_346_052521",27.74,40707,58348.75,27.835,NA,36.6178706639028,28.022649618259
"37",2021-05-25 10:26:00,"CT_346_052521",27.78,40728.1,58369.85,27.875,NA,36.6016174396375,28.0063963939937
"38",2021-05-25 10:27:00,"CT_346_052521",27.77,40728.1,58369.85,27.865,NA,36.6094149313115,28.0141938856677
"39",2021-05-25 10:28:00,"CT_346_052521",27.78,40728.1,58369.85,27.875,NA,36.6016174396375,28.0063963939937
"40",2021-05-25 10:29:00,"CT_346_052521",27.79,40731.2,58372.95,27.885,NA,36.59601736931,28.0007963236663
"41",2021-05-25 10:30:00,"CT_346_052521",27.79,40746.3,58388.05,27.885,NA,36.6067076650791,28.0114866194354
"42",2021-05-25 10:31:00,"CT_346_052521",27.78,40734.2,58375.95,27.875,NA,36.6059368786539,28.0107158330102
"43",2021-05-25 10:32:00,"CT_346_052521",27.8,40752.3,58394.05,27.895,NA,36.6031599326562,28.0079388870124
