"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity","Salinity_off"
"1",2021-05-25 09:50:00,"CT_317_Casting_052521",27.77,35860.6,58353.1142857143,27.8071428571429,NA,36.6427159246006,36.5813346664574
"2",2021-05-25 09:50:03,"CT_317_Casting_052521",27.76,35836.9,58329.4142857143,27.7971428571429,NA,36.6337206603925,36.5723394022493
"3",2021-05-25 09:50:06,"CT_317_Casting_052521",27.76,35857.2,58349.7142857143,27.7971428571429,NA,36.6481182564377,36.5867369982946
"4",2021-05-25 09:50:09,"CT_317_Casting_052521",27.76,35847.1,58339.6142857143,27.7971428571429,NA,36.6409548023406,36.5795735441974
"5",2021-05-25 09:50:12,"CT_317_Casting_052521",27.76,35847.1,58339.6142857143,27.7971428571429,NA,36.6409548023406,36.5795735441974
"6",2021-05-25 09:50:15,"CT_317_Casting_052521",27.76,35853.8,58346.3142857143,27.7971428571429,NA,36.6457067705207,36.5843255123776
"7",2021-05-25 09:50:18,"CT_317_Casting_052521",27.77,35820.1,58312.6142857143,27.8071428571429,NA,36.6139985948762,36.552617336733
"8",2021-05-25 09:50:21,"CT_317_Casting_052521",27.77,35840.3,58332.8142857143,27.8071428571429,NA,36.6283213361788,36.5669400780356
"9",2021-05-25 09:50:24,"CT_317_Casting_052521",27.77,35836.9,58329.4142857143,27.8071428571429,NA,36.6259105122627,36.5645292541196
"10",2021-05-25 09:50:27,"CT_317_Casting_052521",27.78,35830.2,58322.7142857143,27.8171428571429,NA,36.6133535409166,36.5519722827734
"11",2021-05-25 09:50:30,"CT_317_Casting_052521",27.77,35826.8,58319.3142857143,27.8071428571429,NA,36.6187491034038,36.5573678452606
"12",2021-05-25 09:50:33,"CT_317_Casting_052521",27.77,35884.2,58376.7142857143,27.8071428571429,NA,36.6594517076426,36.5980704494995
"13",2021-05-25 09:50:36,"CT_317_Casting_052521",27.78,35823.4,58315.9142857143,27.8171428571429,NA,36.608533137038,36.5471518788949
"14",2021-05-25 09:50:39,"CT_317_Casting_052521",27.78,35850.4,58342.9142857143,27.8171428571429,NA,36.6276736009754,36.5662923428322
"15",2021-05-25 09:50:42,"CT_317_Casting_052521",27.77,35847.1,58339.6142857143,27.8071428571429,NA,36.6331430635205,36.5717618053773
"16",2021-05-25 09:50:45,"CT_317_Casting_052521",27.78,35891,58383.5142857143,27.8171428571429,NA,36.6564583326164,36.5950770744732
"17",2021-05-25 09:50:48,"CT_317_Casting_052521",27.78,35840.3,58332.8142857143,27.8171428571429,NA,36.6205134540468,36.5591321959036
"18",2021-05-25 09:50:51,"CT_317_Casting_052521",27.78,35830.2,58322.7142857143,27.8171428571429,NA,36.6133535409166,36.5519722827734
"19",2021-05-25 09:50:54,"CT_317_Casting_052521",27.77,35793.1,58285.6142857143,27.8071428571429,NA,36.5948557976066,36.5334745394634
"20",2021-05-25 09:50:57,"CT_317_Casting_052521",27.78,35833.6,58326.1142857143,27.8171428571429,NA,36.615763782598,36.5543825244548
"21",2021-05-25 09:51:00,"CT_317_Casting_052521",27.78,35840.3,58332.8142857143,27.8171428571429,NA,36.6205134540468,36.5591321959036
"22",2021-05-25 09:51:03,"CT_317_Casting_052521",27.78,35840.3,58332.8142857143,27.8171428571429,NA,36.6205134540468,36.5591321959036
"23",2021-05-25 09:51:06,"CT_317_Casting_052521",27.78,35853.8,58346.3142857143,27.8171428571429,NA,36.6300840000655,36.5687027419224
"24",2021-05-25 09:51:09,"CT_317_Casting_052521",27.78,35803.2,58295.7142857143,27.8171428571429,NA,36.5942143270001,36.532833068857
"25",2021-05-25 09:51:12,"CT_317_Casting_052521",27.78,35816.7,58309.2142857143,27.8171428571429,NA,36.6037837251047,36.5424024669616
"26",2021-05-25 09:51:15,"CT_317_Casting_052521",27.78,35803.2,58295.7142857143,27.8171428571429,NA,36.5942143270001,36.532833068857
"27",2021-05-25 09:51:18,"CT_317_Casting_052521",27.79,35823.4,58315.9142857143,27.8271428571429,NA,36.60073068327,36.5393494251268
"28",2021-05-25 09:51:21,"CT_317_Casting_052521",27.78,35850.4,58342.9142857143,27.8171428571429,NA,36.6276736009754,36.5662923428322
"29",2021-05-25 09:51:24,"CT_317_Casting_052521",27.78,35836.9,58329.4142857143,27.8171428571429,NA,36.6181031601554,36.5567219020122
"30",2021-05-25 09:51:27,"CT_317_Casting_052521",27.77,35823.4,58315.9142857143,27.8071428571429,NA,36.6163383847218,36.5549571265786
"31",2021-05-25 09:51:30,"CT_317_Casting_052521",27.77,35803.2,58295.7142857143,27.8071428571429,NA,36.6020164260988,36.5406351679556
"32",2021-05-25 09:51:33,"CT_317_Casting_052521",27.78,35830.2,58322.7142857143,27.8171428571429,NA,36.6133535409166,36.5519722827734
"33",2021-05-25 09:51:36,"CT_317_Casting_052521",27.78,35847.1,58339.6142857143,27.8171428571429,NA,36.6253341213132,36.56395286317
"34",2021-05-25 09:51:39,"CT_317_Casting_052521",27.78,35816.7,58309.2142857143,27.8171428571429,NA,36.6037837251047,36.5424024669616
