date,E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure_bar,Sp_Cond_drift.corr,Sp_Conductance.1pcal,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-13T14:07:00Z,37936,23.24,316,50126.49303743577,0,-0,50126.49303743577,50.12649303743577,34.14587117915608
2021-01-13T14:07:10Z,37920.8,23.24,316,50106.40861382314,0,-0.0026595744680851063,50106.40595424867,50.10640595424867,34.130507992147436
2021-01-13T14:07:20Z,37869,23.24,316,50037.96301230112,0,-0.005319148936170213,50037.95769315219,50.03795769315219,34.0781649180343
2021-01-13T14:07:30Z,37878.1,23.24,316,50049.987239595524,0,-0.007978723404255319,50049.97926087212,50.04997926087212,34.087357019314716
2021-01-13T14:07:40Z,37850.7,23.23,316,50013.78242334643,0,-0.010638297872340425,50013.77178504856,50.01377178504856,34.06740197194067
2021-01-13T14:07:50Z,37835.5,23.22,316,49993.69799973379,0,-0.013297872340425532,49993.68470186145,49.993684701861454,34.059769880347744
2021-01-13T14:08:00Z,37869,23.21,316,50037.96301230112,0,-0.015957446808510637,50037.94705485432,50.03794705485432,34.101366152064166
2021-01-13T14:08:10Z,37869,23.19,316,50037.96301230112,0,-0.018617021276595744,50037.94439527985,50.03794439527985,34.11685157425296
2021-01-13T14:08:20Z,37856.8,23.18,316,50021.84261966467,0,-0.02127659574468085,50021.82134306892,50.02182134306892,34.112254815518476
2021-01-13T14:08:30Z,37856.8,23.17,316,50021.84261966467,0,-0.023936170212765957,50021.81868349446,50.02181868349446,34.12000091388952
2021-01-13T14:08:40Z,37844.7,23.17,316,50005.85436139407,0,-0.026595744680851064,50005.82776564939,50.00582776564939,34.1077550697315
2021-01-13T14:08:50Z,37832.5,23.16,316,49989.73396875762,0,-0.02925531914893617,49989.70471343847,49.98970471343847,34.10315405524384
2021-01-13T14:09:00Z,37832.5,23.16,316,49989.73396875762,0,-0.031914893617021274,49989.702053864,49.989702053864,34.10315201824042
2021-01-13T14:09:10Z,37826.4,23.15,316,49981.67377243939,0,-0.034574468085106384,49981.63919797131,49.98163919797131,34.10472345172901
2021-01-13T14:09:20Z,37844.7,23.13,316,50005.85436139407,0,-0.03723404255319149,50005.81712735152,50.00581712735152,34.13875719389351
2021-01-13T14:09:30Z,37856.8,23.13,316,50021.84261966467,0,-0.0398936170212766,50021.802726047645,50.021802726047646,34.15101037838909
2021-01-13T14:09:40Z,37826.4,23.12,316,49981.67377243939,0,-0.0425531914893617,49981.6312192479,49.9816312192479,34.127975210282465
2021-01-13T14:09:50Z,37838.6,23.12,316,49997.794165075844,0,-0.04521276595744681,49997.748952309885,49.997748952309884,34.14033150725908
2021-01-13T14:10:00Z,37826.4,23.12,316,49981.67377243939,0,-0.047872340425531915,49981.62590009897,49.98162590009897,34.12797113259259
2021-01-13T14:10:10Z,37832.5,23.11,316,49989.73396875762,0,-0.05053191489361702,49989.68343684272,49.989683436842725,34.14190807218527
2021-01-13T14:10:20Z,37826.4,23.11,316,49981.67377243939,0,-0.05319148936170213,49981.62058095003,49.981620580950036,34.13572551226862
2021-01-13T14:10:30Z,37838.6,23.11,316,49997.794165075844,0,-0.05585106382978723,49997.738314012015,49.99773831401202,34.148084689492855
2021-01-13T14:10:40Z,37805.2,23.11,316,49953.66128687439,0,-0.05851063829787234,49953.60277623609,49.95360277623609,34.11424295768831
2021-01-13T14:10:50Z,37844.7,23.11,316,50005.85436139407,0,-0.061170212765957445,50005.79319118131,50.005793191181304,34.154261482150055
2021-01-13T14:11:00Z,37832.5,23.1,316,49989.73396875762,0,-0.06382978723404255,49989.67013897038,49.98967013897038,34.14966069212571
2021-01-13T14:11:10Z,37826.4,23.1,316,49981.67377243939,0,-0.06648936170212766,49981.60728307769,49.98160728307769,34.14347669090206
2021-01-13T14:11:20Z,37835.5,23.1,316,49993.69799973379,0,-0.06914893617021277,49993.62885079762,49.99362885079762,34.15269698569298
2021-01-13T14:11:30Z,37847.7,23.1,316,50009.81839237025,0,-0.07180851063829788,50009.74658385961,50.00974658385961,34.16505956800658
2021-01-13T14:11:40Z,37859.9,23.1,316,50025.938785006714,0,-0.07446808510638298,50025.86431692161,50.02586431692161,34.177422852639864
2021-01-13T14:11:50Z,37844.7,23.08,316,50005.85436139407,0,-0.07712765957446809,50005.777233734494,50.0057772337345,34.17755510737077
2021-01-13T14:12:00Z,37820.4,23.08,316,49973.745710487034,0,-0.0797872340425532,49973.66592325299,49.973665923252995,34.15291472154254
2021-01-13T14:12:10Z,37847.7,23.08,316,50009.81839237025,0,-0.08244680851063829,50009.73594556174,50.009735945561744,34.18059298990233
2021-01-13T14:12:20Z,37796.1,23.08,316,49941.63705957998,0,-0.0851063829787234,49941.551953197006,49.941551953197006,34.128275084966035
2021-01-13T14:12:30Z,37817.3,23.08,316,49969.64954514498,0,-0.08776595744680851,49969.561779187534,49.969561779187536,34.14976563682826
2021-01-13T14:12:40Z,37814.3,23.08,316,49965.68551416881,0,-0.09042553191489362,49965.59508863689,49.96559508863689,34.14672206266514
2021-01-13T14:12:50Z,37844.7,23.08,316,50005.85436139407,0,-0.09308510638297872,50005.76127628769,50.00576127628769,34.1775428618446
2021-01-13T14:13:00Z,37817.3,23.08,316,49969.64954514498,0,-0.09574468085106383,49969.55380046413,49.969553800464126,34.14975951484683
2021-01-13T14:13:10Z,37832.5,23.08,316,49989.73396875762,0,-0.09840425531914894,49989.6355645023,49.9896355645023,34.165168563535694
2021-01-13T14:13:20Z,37847.7,23.08,316,50009.81839237025,0,-0.10106382978723404,50009.717328540464,50.00971732854047,34.180578703255826
2021-01-13T14:13:30Z,37841.6,23.08,316,50001.758196052026,0,-0.10372340425531915,50001.65447264777,50.00165447264777,34.174391379870336
2021-01-13T14:13:40Z,37826.4,23.07,316,49981.67377243939,0,-0.10638297872340426,49981.567389460666,49.981567389460665,34.1667477342388
2021-01-13T14:13:50Z,37814.3,23.07,316,49965.68551416881,0,-0.10904255319148937,49965.57647161561,49.96557647161561,34.15447505353699
2021-01-13T14:14:00Z,37832.5,23.07,316,49989.73396875762,0,-0.11170212765957446,49989.62226662996,49.98962226662996,34.17292993889112
2021-01-13T14:14:10Z,37850.7,23.08,316,50013.78242334643,0,-0.11436170212765957,50013.6680616443,50.013668061644296,34.18361050505072
2021-01-13T14:14:20Z,37811.3,23.07,316,49961.721483192625,0,-0.11702127659574468,49961.60446191603,49.96160446191603,34.15142673001711
2021-01-13T14:14:30Z,37838.6,23.08,316,49997.794165075844,0,-0.1196808510638298,49997.67448422478,49.99767448422478,34.17133725698635
2021-01-13T14:14:40Z,37805.2,23.07,316,49953.66128687439,0,-0.12234042553191489,49953.53894644886,49.953538946448866,34.145236972059536
2021-01-13T14:14:50Z,37814.3,23.07,316,49965.68551416881,0,-0.125,49965.56051416881,49.96556051416881,34.15446280689021
2021-01-13T14:15:00Z,37835.5,23.07,316,49993.69799973379,0,-0.1276595744680851,49993.57034015932,49.99357034015932,34.17596019181044
2021-01-13T09:42:00Z,43139.6,28.19,316,57002.23689998324,0,4.2287234042553195,57006.46562338749,57.00646562338749,35.40374230695157
2021-01-13T09:42:10Z,43086.6,28.19,316,56932.20568607075,0,4.226063829787234,56936.43174990054,56.93643174990054,35.35471073704958
2021-01-13T09:42:20Z,43075.3,28.19,316,56917.27450272715,0,4.223404255319149,56921.49790698247,56.921497906982474,35.34425680934211
2021-01-13T09:42:30Z,43030,28.21,316,56857.41763498686,0,4.220744680851064,56861.63837966771,56.86163837966771,35.287406437195884
2021-01-13T09:42:40Z,42966.1,28.19,316,56772.983775194254,0,4.218085106382978,56777.201860300636,56.777201860300636,35.24327332140899
2021-01-13T09:42:50Z,43011.2,28.18,316,56832.5763742028,0,4.215425531914893,56836.79179973472,56.83679179973472,35.29244736526155
2021-01-13T09:43:00Z,42936,28.22,316,56733.211331066595,0,4.212765957446808,56737.42409702404,56.737424097024046,35.19307532922069
2021-01-13T09:43:10Z,42891,28.22,316,56673.75086642392,0,4.210106382978723,56677.9609728069,56.6779609728069,35.15150722211019
2021-01-13T09:43:20Z,42879.7,28.19,316,56658.819683080306,0,4.207446808510638,56663.02712988882,56.66302712988882,35.16340324860489
2021-01-13T09:43:30Z,42876,28.21,316,56653.93071154303,0,4.204787234042553,56658.13549877707,56.65813549877707,35.14509126367049
2021-01-13T09:43:40Z,42887.2,28.21,316,56668.72976052076,0,4.202127659574468,56672.931888180334,56.67293188818034,35.15543562353991
2021-01-13T09:43:50Z,42947.3,28.18,316,56748.1425144102,0,4.199468085106383,56752.34198249531,56.75234198249531,35.233343986562005
2021-01-13T09:44:00Z,42891,28.21,316,56673.75086642392,0,4.196808510638298,56677.94767493456,56.677947674934565,35.1589423418062
2021-01-13T09:44:10Z,42894.7,28.19,316,56678.6398379612,0,4.194148936170213,56682.83398689737,56.68283398689737,35.17725686744197
2021-01-13T09:44:20Z,42868.5,28.22,316,56644.02063410258,0,4.191489361702128,56648.21212346428,56.648212123464276,35.130714089433305
2021-01-13T09:44:30Z,42849.8,28.22,316,56619.311507684404,0,4.1888297872340425,56623.50033747164,56.62350033747164,35.11344316593691
2021-01-13T09:44:40Z,42831.1,28.22,316,56594.60238126622,0,4.1861702127659575,56598.78855147898,56.59878855147898,35.09617362572085
2021-01-13T09:44:50Z,42842.3,28.19,316,56609.40143024396,0,4.183510638297872,56613.58494088226,56.61358494088226,35.128825508066235
2021-01-13T09:45:00Z,42853.5,28.21,316,56624.20047922169,0,4.180851063829787,56628.38133028552,56.62838133028552,35.12429121593295
2021-01-13T09:45:10Z,42853.5,28.21,316,56624.20047922169,0,4.178191489361702,56628.37867071105,56.62837867071105,35.12428935681165
2021-01-13T09:45:20Z,42857.3,28.22,316,56629.22158512485,0,4.175531914893617,56633.39711703974,56.63339711703974,35.120359801554294
2021-01-13T09:45:30Z,42846,28.21,316,56614.29040178124,0,4.172872340425532,56618.46327412166,56.618463274121666,35.117358312465946
2021-01-13T09:45:40Z,42887.2,28.22,316,56668.72976052076,0,4.170212765957447,56672.899973286716,56.67289997328672,35.147969665315756
2021-01-13T09:45:50Z,42849.8,28.22,316,56619.311507684404,0,4.167553191489362,56623.47906087589,56.623479060875894,35.11342829644389
2021-01-13T09:46:00Z,42868.5,28.23,316,56644.02063410258,0,4.164893617021277,56648.1855277196,56.648185527719605,35.12325826931511
2021-01-13T09:46:10Z,42834.8,28.22,316,56599.49135280351,0,4.162234042553192,56603.65358684606,56.603653586846065,35.099573388955136
2021-01-13T09:46:20Z,42846,28.22,316,56614.29040178124,0,4.159574468085107,56618.44997624932,56.61844997624932,35.10991366809129
2021-01-13T09:46:30Z,42842.3,28.23,316,56609.40143024396,0,4.156914893617022,56613.55834513758,56.61355834513758,35.09906319755249
2021-01-13T09:46:40Z,42793.7,28.23,316,56545.18412842986,0,4.154255319148936,56549.338383749004,56.549338383749,35.054197933415566
2021-01-13T09:46:50Z,42876,28.21,316,56653.93071154303,0,4.151595744680851,56658.08230728771,56.658082307287714,35.14505407766162
2021-01-13T09:47:00Z,42857.3,28.22,316,56629.22158512485,0,4.148936170212766,56633.37052129506,56.63337052129506,35.12034121409197
2021-01-13T09:47:10Z,42849.8,28.19,316,56619.311507684404,0,4.1462765957446805,56623.45778428015,56.623457784280156,35.13572970723761
2021-01-13T09:47:20Z,42849.8,28.22,316,56619.311507684404,0,4.1436170212765955,56623.45512470568,56.62345512470568,35.113411568265484
2021-01-13T09:47:30Z,42876,28.22,316,56653.93071154303,0,4.14095744680851,56658.07166898983,56.658071668989834,35.13760525449735
2021-01-13T09:47:40Z,42887.2,28.22,316,56668.72976052076,0,4.138297872340425,56672.8680583931,56.6728680583931,35.14794735750548
