date,E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure_bar,Sp_Cond_drift.corr,Sp_Conductance.1pcal,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-12T15:46:00Z,35924.4,23.54,319,50445.76248804407,0,-0,50445.76248804407,50.445762488044075,34.15737522270752
2021-01-12T15:46:10Z,35835,23.55,319,50320.225216261344,0,-5.9644518668734345e-5,50320.22515661683,50.32022515661683,34.05424412984438
2021-01-12T15:46:20Z,35805.3,23.55,319,50278.51988100468,0,-1.1928903733746869e-4,50278.519761715645,50.27851976171564,34.02255505513618
2021-01-12T15:46:30Z,35749.3,23.55,319,50199.883558635185,0,-1.7893355600620304e-4,50199.88337970163,50.199883379701625,33.962817245847916
2021-01-12T15:46:40Z,35752.6,23.54,319,50204.51748477481,0,-2.3857807467493738e-4,50204.51724619674,50.20451724619674,33.9740104544914
2021-01-12T15:46:50Z,35716.5,23.54,319,50153.82514124734,0,-2.982225933436717e-4,50153.82484302475,50.15382484302475,33.93550006736061
2021-01-12T15:47:00Z,35729.6,23.54,319,50172.22042380163,0,-3.5786711201240607e-4,50172.22006593452,50.17222006593452,33.94947389795997
2021-01-12T15:47:10Z,35700,23.54,319,50130.655510549186,0,-4.175116306811404e-4,50130.65509303755,50.130655093037554,33.91790057570031
2021-01-12T15:47:20Z,35683.6,23.54,319,50107.62630185526,0,-4.7715614934987476e-4,50107.62582469911,50.10762582469911,33.90040920910635
2021-01-12T15:47:30Z,35667.3,23.54,319,50084.73751516558,0,-5.368006680186091e-4,50084.73697836491,50.084736978364916,33.88302589648283
2021-01-12T15:47:40Z,35637.8,23.54,319,50043.31302391736,0,-5.964451866873435e-4,50043.31242747218,50.04331242747218,33.851568884552954
2021-01-12T15:47:50Z,35680.4,23.53,319,50103.13279771987,0,-6.560897053560778e-4,50103.132141630165,50.10313214163017,33.90465477637806
2021-01-12T15:48:00Z,35654.2,23.53,319,50066.34223261128,0,-7.157342240248121e-4,50066.34151687705,50.06634151687705,33.87670817689914
2021-01-12T15:48:10Z,35664,23.53,319,50080.103589025945,0,-7.753787426935465e-4,50080.1028136472,50.0801028136472,33.88716100067531
2021-01-12T15:48:20Z,35605.1,23.53,319,49997.39502853375,0,-8.350232613622808e-4,49997.39419351049,49.99739419351049,33.8243446759257
2021-01-12T15:48:30Z,35608.4,23.53,319,50002.028954673384,0,-8.946677800310152e-4,50002.02806000561,50.00202806000561,33.827863566667276
2021-01-12T15:48:40Z,35601.8,23.53,319,49992.76110239412,0,-9.543122986997495e-4,49992.76014808182,49.99276014808182,33.82082570652459
2021-01-12T15:48:50Z,35579,23.53,319,49960.7448854294,0,-0.0010139568173684838,49960.74387147258,49.96074387147258,33.79651497096843
2021-01-12T15:49:00Z,35608.4,23.52,319,50002.028954673384,0,-0.0010736013360372182,50002.02788107205,50.00202788107205,33.83550698624106
2021-01-12T15:49:10Z,35605.1,23.52,319,49997.39502853375,0,-0.0011332458547059525,49997.393895287896,49.9973938952879,33.83198718965609
2021-01-12T15:49:20Z,35579,23.52,319,49960.7448854294,0,-0.001192890373374687,49960.74369253902,49.96074369253902,33.80415112808601
2021-01-12T15:49:30Z,35592,23.52,319,49978.999745979454,0,-0.0012525348920434211,49978.99849344456,49.978998493444564,33.818015317660155
2021-01-12T15:49:40Z,35588.8,23.52,319,49974.506241844065,0,-0.0013121794107121556,49974.504929664654,49.974504929664654,33.81460245520621
2021-01-12T15:49:50Z,35565.9,23.51,319,49942.34960287511,0,-0.0013718239293808898,49942.34823105118,49.942348231051184,33.79781692426618
2021-01-12T15:50:00Z,35552.9,23.51,319,49924.09474232505,0,-0.0014314684480496243,49924.0933108566,49.924093310856605,33.7839512158296
2021-01-12T15:50:10Z,35543.1,23.51,319,49910.33338591038,0,-0.0014911129667183585,49910.33189479741,49.91033189479741,33.773499181164674
2021-01-12T15:50:20Z,35575.7,23.51,319,49956.11095928976,0,-0.001550757485387093,49956.10940853228,49.95610940853228,33.80826995261235
2021-01-12T15:50:30Z,35572.4,23.51,319,49951.477033150135,0,-0.0016104020040558272,49951.47542274813,49.95147542274813,33.804749907845114
2021-01-12T15:50:40Z,35572.4,23.51,319,49951.477033150135,0,-0.0016700465227245617,49951.475363103615,49.95147536310362,33.804749862538614
2021-01-12T15:50:50Z,35562.7,23.49,319,49937.8560987397,0,-0.001729691041393296,49937.854369048655,49.93785436904866,33.809682316318806
2021-01-12T15:51:00Z,35546.4,23.49,319,49914.967312050016,0,-0.0017893355600620304,49914.965522714454,49.91496552271445,33.79228921988921
2021-01-12T15:51:10Z,35552.9,23.51,319,49924.09474232505,0,-0.0018489800787307646,49924.09289334497,49.92409289334497,33.78395089871459
2021-01-12T15:51:20Z,35556.1,23.49,319,49928.588246460444,0,-0.001908624597399499,49928.58633783585,49.928586337835846,33.80263942680524
2021-01-12T15:51:30Z,35588.8,23.49,319,49974.506241844065,0,-0.0019682691160682335,49974.50427357495,49.97450427357495,33.83753526933513
2021-01-12T15:51:40Z,35546.4,23.49,319,49914.967312050016,0,-0.0020279136347369675,49914.96528413638,49.91496528413638,33.79228903860246
2021-01-12T15:51:50Z,35530.1,23.49,319,49892.078525360324,0,-0.002087558153405702,49892.07643780217,49.892076437802174,33.77489734023359
2021-01-12T15:52:00Z,35507.3,23.49,319,49860.06230839561,0,-0.0021472026720744364,49860.06016119294,49.86006016119294,33.75057266564729
2021-01-12T15:52:10Z,35536.6,23.49,319,49901.205955635356,0,-0.002206847190743171,49901.20374878817,49.90120374878817,33.78183240376665
2021-01-12T15:52:20Z,35526.8,23.48,319,49887.4445992207,0,-0.002266491709411905,49887.442332728984,49.88744233272899,33.7790111960023
2021-01-12T15:52:30Z,35510.5,23.48,319,49864.555812531005,0,-0.0023261362280806394,49864.553486394776,49.864553486394776,33.76161714827415
2021-01-12T15:52:40Z,35536.6,23.48,319,49901.205955635356,0,-0.002385780746749374,49901.20356985461,49.90120356985461,33.78946952232328
2021-01-12T15:52:50Z,35523.6,23.48,319,49882.95109508529,0,-0.0024454252654181083,49882.94864966003,49.88294864966003,33.775596176209866
2021-01-12T15:53:00Z,35552.9,23.48,319,49924.09474232505,0,-0.0025050697840868423,49924.09223725527,49.924092237255266,33.80686567345325
2021-01-12T15:53:10Z,35517,23.48,319,49873.68324280604,0,-0.0025647143027555767,49873.68067809173,49.87368067809173,33.76855305793894
2021-01-12T15:53:20Z,35526.8,23.48,319,49887.4445992207,0,-0.002624358821424311,49887.441974861875,49.88744197486188,33.77901092403543
2021-01-12T15:53:30Z,35546.4,23.48,319,49914.967312050016,0,-0.0026840033400930456,49914.96462804668,49.914964628046675,33.79992821817388
2021-01-12T15:53:40Z,35546.4,23.48,319,49914.967312050016,0,-0.0027436478587617797,49914.96456840216,49.91496456840216,33.799928172841696
2021-01-12T15:53:50Z,35523.6,23.48,319,49882.95109508529,0,-0.002803292377430514,49882.94829179291,49.882948291792914,33.77559590424728
2021-01-12T15:54:00Z,35552.9,23.47,319,49924.09474232505,0,-0.0028629368960992486,49924.09187938815,49.92409187938815,33.81450955043358
2021-01-10T15:27:00Z,43283.8,29.66,319,60779.979467437224,0,1.037456757723965,60781.01692419495,60.78101692419495,36.905051206267466
2021-01-10T15:27:10Z,43008,29.55,319,60392.69557976749,0,1.0373971132052964,60393.732976880696,60.3937329768807,36.72328992109879
2021-01-10T15:27:20Z,42866.7,29.56,319,60194.279287788755,0,1.0373374686866277,60195.316625257445,60.19531662525745,36.579353327891894
2021-01-10T15:27:30Z,42774.4,29.51,319,60064.66977788334,0,1.037277824167959,60065.707055707506,60.065707055707506,36.5283760014051
2021-01-10T15:27:40Z,42730.5,29.52,319,60003.02451802583,0,1.0372181796492903,60004.061736205476,60.00406173620548,36.478423553336405
2021-01-10T15:27:50Z,42678,29.51,319,59929.30296580443,0,1.0371585351306214,59930.340124339564,59.930340124339565,36.43537931687139
2021-01-10T15:28:00Z,42616.8,29.52,319,59843.36469921492,0,1.0370988906119527,59844.40179810554,59.84440179810554,36.36878673991869
2021-01-10T15:28:10Z,42573.2,29.5,319,59782.1407053701,0,1.037039246093284,59783.17774461619,59.78317774461619,36.34189169256601
2021-01-10T15:28:20Z,42551.4,29.5,319,59751.528708447695,0,1.0369796015746153,59752.56568804927,59.752565688049266,36.32087205510926
2021-01-10T15:28:30Z,42512.3,29.49,319,59696.62370479329,0,1.0369199570559466,59697.660624750344,59.69766062475035,36.29073430231407
2021-01-10T15:28:40Z,42416.8,29.49,319,59562.52069075246,0,1.0368603125372777,59563.557551065,59.563557551065,36.198673141721855
2021-01-10T15:28:50Z,42451.5,29.49,319,59611.2471262207,0,1.036800668018609,59612.28392688872,59.61228392688872,36.23211906870965
2021-01-10T15:29:00Z,42403.8,29.49,319,59544.2658302024,0,1.0367410234999404,59545.3025712259,59.545302571225896,36.186144196404435
