MiniDOT Logger Concatenated Data File
Sensor:             7450-646496
Concatenation Date: 2021Jan20 13:41:58 HST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: -0.54 (meter)

"            Unix Timestamp,               UTC_Date_&_Time,          Hawaii Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q"
"                1583374500,           2020-03-05 02:15:00,           2020-03-04 16:15:00,      3.430000,     20.216000,          8.574000,                    94.700754,      0.970000"
"                1583374560,           2020-03-05 02:16:00,           2020-03-04 16:16:00,      3.430000,     20.241000,          8.561000,                    94.603979,      0.969000"
"                1583374620,           2020-03-05 02:17:00,           2020-03-04 16:17:00,      3.430000,     20.257000,          8.566000,                    94.689211,      0.970000"
"                1583374680,           2020-03-05 02:18:00,           2020-03-04 16:18:00,      3.430000,     20.291000,          8.555000,                    94.631246,      0.970000"
"                1583374740,           2020-03-05 02:19:00,           2020-03-04 16:19:00,      3.430000,     20.291000,          8.554000,                    94.620184,      0.970000"
"                1583374800,           2020-03-05 02:20:00,           2020-03-04 16:20:00,      3.430000,     20.291000,          8.535000,                    94.410016,      0.969000"
"                1583374860,           2020-03-05 02:21:00,           2020-03-04 16:21:00,      3.430000,     20.308000,          8.534000,                    94.430694,      0.970000"
"                1583374920,           2020-03-05 02:22:00,           2020-03-04 16:22:00,      3.430000,     20.308000,          8.530000,                    94.386433,      0.970000"
"                1583374980,           2020-03-05 02:23:00,           2020-03-04 16:23:00,      3.430000,     20.299000,          8.529000,                    94.358574,      0.970000"
"                1583375040,           2020-03-05 02:24:00,           2020-03-04 16:24:00,      3.430000,     20.316000,          8.519000,                    94.279627,      0.969000"
"                1583375100,           2020-03-05 02:25:00,           2020-03-04 16:25:00,      3.430000,     20.308000,          8.526000,                    94.342172,      0.970000"
"                1583375160,           2020-03-05 02:26:00,           2020-03-04 16:26:00,      3.430000,     20.350000,          8.503000,                    94.165813,      0.969000"
"                1583375220,           2020-03-05 02:27:00,           2020-03-04 16:27:00,      3.430000,     20.333000,          8.510000,                    94.211678,      0.970000"
"                1583375280,           2020-03-05 02:28:00,           2020-03-04 16:28:00,      3.430000,     20.316000,          8.513000,                    94.213225,      0.970000"
"                1583375340,           2020-03-05 02:29:00,           2020-03-04 16:29:00,      3.430000,     20.333000,          8.500000,                    94.100971,      0.969000"
"                1583375400,           2020-03-05 02:30:00,           2020-03-04 16:30:00,      3.430000,     20.333000,          8.500000,                    94.100971,      0.969000"
"                1583375460,           2020-03-05 02:31:00,           2020-03-04 16:31:00,      3.430000,     20.324000,          8.509000,                    94.183851,      0.970000"
"                1583375520,           2020-03-05 02:32:00,           2020-03-04 16:32:00,      3.430000,     20.341000,          8.493000,                    94.038343,      0.969000"
"                1583375580,           2020-03-05 02:33:00,           2020-03-04 16:33:00,      3.440000,     20.324000,          8.504000,                    94.128507,      0.970000"
"                1583375640,           2020-03-05 02:34:00,           2020-03-04 16:34:00,      3.440000,     20.341000,          8.502000,                    94.137995,      0.970000"
"                1583375700,           2020-03-05 02:35:00,           2020-03-04 16:35:00,      3.440000,     20.341000,          8.493000,                    94.038343,      0.969000"
"                1583375760,           2020-03-05 02:36:00,           2020-03-04 16:36:00,      3.440000,     20.341000,          8.509000,                    94.215502,      0.970000"
"                1583375820,           2020-03-05 02:37:00,           2020-03-04 16:37:00,      3.440000,     20.341000,          8.498000,                    94.093705,      0.970000"
"                1583375880,           2020-03-05 02:38:00,           2020-03-04 16:38:00,      3.440000,     20.358000,          8.491000,                    94.047784,      0.970000"
"                1583375940,           2020-03-05 02:39:00,           2020-03-04 16:39:00,      3.440000,     20.366000,          8.486000,                    94.007259,      0.969000"
"                1583376000,           2020-03-05 02:40:00,           2020-03-04 16:40:00,      3.440000,     20.350000,          8.487000,                    93.988622,      0.969000"
"                1583376060,           2020-03-05 02:41:00,           2020-03-04 16:41:00,      3.440000,     20.341000,          8.492000,                    94.027270,      0.970000"
"                1583376120,           2020-03-05 02:42:00,           2020-03-04 16:42:00,      3.440000,     20.358000,          8.484000,                    93.970251,      0.970000"
"                1583376180,           2020-03-05 02:43:00,           2020-03-04 16:43:00,      3.440000,     20.366000,          8.489000,                    94.040493,      0.970000"
"                1583376240,           2020-03-05 02:44:00,           2020-03-04 16:44:00,      3.440000,     20.358000,          8.483000,                    93.959175,      0.969000"
"                1583376300,           2020-03-05 02:45:00,           2020-03-04 16:45:00,      3.440000,     20.358000,          8.484000,                    93.970251,      0.970000"
"                1583376360,           2020-03-05 02:46:00,           2020-03-04 16:46:00,      3.440000,     20.358000,          8.494000,                    94.081013,      0.970000"
"                1583376420,           2020-03-05 02:47:00,           2020-03-04 16:47:00,      3.440000,     20.383000,          8.484000,                    94.016667,      0.970000"
"                1583376480,           2020-03-05 02:48:00,           2020-03-04 16:48:00,      3.440000,     20.366000,          8.475000,                    93.885402,      0.969000"
"                1583376540,           2020-03-05 02:49:00,           2020-03-04 16:49:00,      3.440000,     20.358000,          8.493000,                    94.069936,      0.970000"
"                1583376600,           2020-03-05 02:50:00,           2020-03-04 16:50:00,      3.440000,     20.350000,          8.482000,                    93.933250,      0.969000"
"                1583376660,           2020-03-05 02:51:00,           2020-03-04 16:51:00,      3.440000,     20.366000,          8.474000,                    93.874324,      0.969000"
"                1583376720,           2020-03-05 02:52:00,           2020-03-04 16:52:00,      3.440000,     20.375000,          8.483000,                    93.990733,      0.970000"
"                1583376780,           2020-03-05 02:53:00,           2020-03-04 16:53:00,      3.440000,     20.366000,          8.489000,                    94.040493,      0.970000"
"                1583376840,           2020-03-05 02:54:00,           2020-03-04 16:54:00,      3.440000,     20.383000,          8.484000,                    94.016667,      0.970000"
"                1583376900,           2020-03-05 02:55:00,           2020-03-04 16:55:00,      3.440000,     20.375000,          8.474000,                    93.891014,      0.969000"
"                1583376960,           2020-03-05 02:56:00,           2020-03-04 16:56:00,      3.440000,     20.375000,          8.476000,                    93.913174,      0.970000"
"                1583377020,           2020-03-05 02:57:00,           2020-03-04 16:57:00,      3.440000,     20.375000,          8.476000,                    93.913174,      0.970000"
"                1583377080,           2020-03-05 02:58:00,           2020-03-04 16:58:00,      3.440000,     20.375000,          8.489000,                    94.057213,      0.970000"
"                1583377140,           2020-03-05 02:59:00,           2020-03-04 16:59:00,      3.440000,     20.391000,          8.479000,                    93.976104,      0.970000"
"                1583377200,           2020-03-05 03:00:00,           2020-03-04 17:00:00,      3.440000,     20.391000,          8.469000,                    93.865270,      0.969000"
"                1583377260,           2020-03-05 03:01:00,           2020-03-04 17:01:00,      3.440000,     20.400000,          8.482000,                    94.026062,      0.970000"
"                1583377320,           2020-03-05 03:02:00,           2020-03-04 17:02:00,      3.440000,     20.375000,          8.481000,                    93.968574,      0.970000"
"                1583377380,           2020-03-05 03:03:00,           2020-03-04 17:03:00,      3.440000,     20.416000,          8.472000,                    93.944877,      0.970000"
"                1583377440,           2020-03-05 03:04:00,           2020-03-04 17:04:00,      3.440000,     20.391000,          8.482000,                    94.009354,      0.970000"
"                1583377500,           2020-03-05 03:05:00,           2020-03-04 17:05:00,      3.440000,     20.400000,          8.466000,                    93.848696,      0.969000"
"                1583377560,           2020-03-05 03:06:00,           2020-03-04 17:06:00,      3.440000,     20.400000,          8.479000,                    93.992806,      0.970000"
"                1583377620,           2020-03-05 03:07:00,           2020-03-04 17:07:00,      3.440000,     20.391000,          8.476000,                    93.942854,      0.970000"
"                1583377680,           2020-03-05 03:08:00,           2020-03-04 17:08:00,      3.440000,     20.391000,          8.479000,                    93.976104,      0.970000"
"                1583377740,           2020-03-05 03:09:00,           2020-03-04 17:09:00,      3.440000,     20.383000,          8.482000,                    93.994504,      0.970000"
"                1583377800,           2020-03-05 03:10:00,           2020-03-04 17:10:00,      3.440000,     20.408000,          8.469000,                    93.896781,      0.969000"
"                1583377860,           2020-03-05 03:11:00,           2020-03-04 17:11:00,      3.440000,     20.400000,          8.474000,                    93.937379,      0.969000"
"                1583377920,           2020-03-05 03:12:00,           2020-03-04 17:12:00,      3.440000,     20.391000,          8.472000,                    93.898520,      0.969000"
"                1583377980,           2020-03-05 03:13:00,           2020-03-04 17:13:00,      3.440000,     20.391000,          8.481000,                    93.998271,      0.970000"
"                1583378040,           2020-03-05 03:14:00,           2020-03-04 17:14:00,      3.440000,     20.400000,          8.475000,                    93.948464,      0.970000"
"                1583378100,           2020-03-05 03:15:00,           2020-03-04 17:15:00,      3.440000,     20.425000,          8.465000,                    93.883930,      0.970000"
"                1583378160,           2020-03-05 03:16:00,           2020-03-04 17:16:00,      3.440000,     20.416000,          8.484000,                    94.077943,      0.970000"
"                1583378220,           2020-03-05 03:17:00,           2020-03-04 17:17:00,      3.440000,     20.408000,          8.474000,                    93.952216,      0.970000"
"                1583378280,           2020-03-05 03:18:00,           2020-03-04 17:18:00,      3.440000,     20.425000,          8.466000,                    93.895021,      0.969000"
"                1583378340,           2020-03-05 03:19:00,           2020-03-04 17:19:00,      3.440000,     20.408000,          8.476000,                    93.974391,      0.969000"
"                1583378400,           2020-03-05 03:20:00,           2020-03-04 17:20:00,      3.440000,     20.408000,          8.481000,                    94.029826,      0.970000"
"                1583378460,           2020-03-05 03:21:00,           2020-03-04 17:21:00,      3.440000,     20.425000,          8.473000,                    93.972657,      0.970000"
"                1583378520,           2020-03-05 03:22:00,           2020-03-04 17:22:00,      3.440000,     20.400000,          8.476000,                    93.959550,      0.970000"
"                1583378580,           2020-03-05 03:23:00,           2020-03-04 17:23:00,      3.440000,     20.408000,          8.469000,                    93.896781,      0.969000"
"                1583378640,           2020-03-05 03:24:00,           2020-03-04 17:24:00,      3.440000,     20.416000,          8.488000,                    94.122299,      0.970000"
"                1583378700,           2020-03-05 03:25:00,           2020-03-04 17:25:00,      3.440000,     20.425000,          8.469000,                    93.928294,      0.969000"
"                1583378760,           2020-03-05 03:26:00,           2020-03-04 17:26:00,      3.440000,     20.416000,          8.471000,                    93.933788,      0.969000"
"                1583378820,           2020-03-05 03:27:00,           2020-03-04 17:27:00,      3.440000,     20.425000,          8.478000,                    94.028111,      0.970000"
"                1583378880,           2020-03-05 03:28:00,           2020-03-04 17:28:00,      3.440000,     20.433000,          8.474000,                    93.998587,      0.970000"
"                1583378940,           2020-03-05 03:29:00,           2020-03-04 17:29:00,      3.440000,     20.408000,          8.477000,                    93.985478,      0.970000"
"                1583379000,           2020-03-05 03:30:00,           2020-03-04 17:30:00,      3.440000,     20.408000,          8.479000,                    94.007652,      0.970000"
"                1583379060,           2020-03-05 03:31:00,           2020-03-04 17:31:00,      3.440000,     20.416000,          8.486000,                    94.100121,      0.970000"
"                1583379120,           2020-03-05 03:32:00,           2020-03-04 17:32:00,      3.440000,     20.425000,          8.463000,                    93.861749,      0.969000"
"                1583379180,           2020-03-05 03:33:00,           2020-03-04 17:33:00,      3.440000,     20.433000,          8.471000,                    93.965309,      0.970000"
"                1583379240,           2020-03-05 03:34:00,           2020-03-04 17:34:00,      3.440000,     20.433000,          8.481000,                    94.076235,      0.970000"
"                1583379300,           2020-03-05 03:35:00,           2020-03-04 17:35:00,      3.440000,     20.433000,          8.470000,                    93.954216,      0.970000"
"                1583379360,           2020-03-05 03:36:00,           2020-03-04 17:36:00,      3.440000,     20.416000,          8.477000,                    94.000321,      0.970000"
"                1583379420,           2020-03-05 03:37:00,           2020-03-04 17:37:00,      3.440000,     20.416000,          8.477000,                    94.000321,      0.969000"
"                1583379480,           2020-03-05 03:38:00,           2020-03-04 17:38:00,      3.440000,     20.433000,          8.476000,                    94.020772,      0.970000"
"                1583379540,           2020-03-05 03:39:00,           2020-03-04 17:39:00,      3.440000,     20.433000,          8.475000,                    94.009679,      0.970000"
"                1583379600,           2020-03-05 03:40:00,           2020-03-04 17:40:00,      3.440000,     20.425000,          8.484000,                    94.094656,      0.970000"
"                1583379660,           2020-03-05 03:41:00,           2020-03-04 17:41:00,      3.440000,     20.442000,          8.470000,                    93.970903,      0.970000"
"                1583379720,           2020-03-05 03:42:00,           2020-03-04 17:42:00,      3.440000,     20.425000,          8.476000,                    94.005929,      0.970000"
"                1583379780,           2020-03-05 03:43:00,           2020-03-04 17:43:00,      3.440000,     20.433000,          8.483000,                    94.098420,      0.970000"
"                1583379840,           2020-03-05 03:44:00,           2020-03-04 17:44:00,      3.440000,     20.442000,          8.473000,                    94.004187,      0.970000"
"                1583379900,           2020-03-05 03:45:00,           2020-03-04 17:45:00,      3.440000,     20.442000,          8.461000,                    93.871052,      0.969000"
"                1583379960,           2020-03-05 03:46:00,           2020-03-04 17:46:00,      3.440000,     20.425000,          8.475000,                    93.994839,      0.969000"
"                1583380020,           2020-03-05 03:47:00,           2020-03-04 17:47:00,      3.440000,     20.425000,          8.480000,                    94.050293,      0.970000"
"                1583380080,           2020-03-05 03:48:00,           2020-03-04 17:48:00,      3.440000,     20.433000,          8.486000,                    94.131698,      0.970000"
"                1583380140,           2020-03-05 03:49:00,           2020-03-04 17:49:00,      3.440000,     20.450000,          8.463000,                    93.908062,      0.969000"
"                1583380200,           2020-03-05 03:50:00,           2020-03-04 17:50:00,      3.440000,     20.450000,          8.468000,                    93.963543,      0.970000"
"                1583380260,           2020-03-05 03:51:00,           2020-03-04 17:51:00,      3.440000,     20.433000,          8.466000,                    93.909846,      0.969000"
"                1583380320,           2020-03-05 03:52:00,           2020-03-04 17:52:00,      3.440000,     20.425000,          8.475000,                    93.994839,      0.969000"
"                1583380380,           2020-03-05 03:53:00,           2020-03-04 17:53:00,      3.440000,     20.433000,          8.479000,                    94.054050,      0.970000"
"                1583380440,           2020-03-05 03:54:00,           2020-03-04 17:54:00,      3.440000,     20.458000,          8.480000,                    94.111550,      0.970000"
"                1583380500,           2020-03-05 03:55:00,           2020-03-04 17:55:00,      3.440000,     20.442000,          8.472000,                    93.993092,      0.970000"
"                1583380560,           2020-03-05 03:56:00,           2020-03-04 17:56:00,      3.440000,     20.450000,          8.470000,                    93.985736,      0.970000"
"                1583380620,           2020-03-05 03:57:00,           2020-03-04 17:57:00,      3.440000,     20.450000,          8.470000,                    93.985736,      0.970000"
"                1583380680,           2020-03-05 03:58:00,           2020-03-04 17:58:00,      3.440000,     20.433000,          8.482000,                    94.087328,      0.970000"
"                1583380740,           2020-03-05 03:59:00,           2020-03-04 17:59:00,      3.440000,     20.458000,          8.470000,                    94.000570,      0.970000"
"                1583380800,           2020-03-05 04:00:00,           2020-03-04 18:00:00,      3.440000,     20.442000,          8.473000,                    94.004187,      0.970000"
"                1583380860,           2020-03-05 04:01:00,           2020-03-04 18:01:00,      3.440000,     20.450000,          8.470000,                    93.985736,      0.969000"
"                1583380920,           2020-03-05 04:02:00,           2020-03-04 18:02:00,      3.440000,     20.450000,          8.473000,                    94.019025,      0.969000"
"                1583380980,           2020-03-05 04:03:00,           2020-03-04 18:03:00,      3.440000,     20.450000,          8.471000,                    93.996832,      0.970000"
"                1583381040,           2020-03-05 04:04:00,           2020-03-04 18:04:00,      3.440000,     20.475000,          8.463000,                    93.954380,      0.969000"
"                1583381100,           2020-03-05 04:05:00,           2020-03-04 18:05:00,      3.450000,     20.450000,          8.488000,                    94.185470,      0.971000"
"                1583381160,           2020-03-05 04:06:00,           2020-03-04 18:06:00,      3.440000,     20.467000,          8.479000,                    94.117158,      0.970000"
"                1583381220,           2020-03-05 04:07:00,           2020-03-04 18:07:00,      3.450000,     20.458000,          8.465000,                    93.945079,      0.969000"
"                1583381280,           2020-03-05 04:08:00,           2020-03-04 18:08:00,      3.440000,     20.458000,          8.471000,                    94.011668,      0.969000"
"                1583381340,           2020-03-05 04:09:00,           2020-03-04 18:09:00,      3.450000,     20.458000,          8.468000,                    93.978373,      0.969000"
"                1583381400,           2020-03-05 04:10:00,           2020-03-04 18:10:00,      3.450000,     20.458000,          8.484000,                    94.155942,      0.971000"
"                1583381460,           2020-03-05 04:11:00,           2020-03-04 18:11:00,      3.450000,     20.483000,          8.451000,                    93.835960,      0.969000"
"                1583381520,           2020-03-05 04:12:00,           2020-03-04 18:12:00,      3.450000,     20.467000,          8.473000,                    94.050558,      0.970000"
"                1583381580,           2020-03-05 04:13:00,           2020-03-04 18:13:00,      3.450000,     20.450000,          8.464000,                    93.919158,      0.969000"
"                1583381640,           2020-03-05 04:14:00,           2020-03-04 18:14:00,      3.450000,     20.450000,          8.474000,                    94.030121,      0.970000"
"                1583381700,           2020-03-05 04:15:00,           2020-03-04 18:15:00,      3.450000,     20.450000,          8.474000,                    94.030121,      0.970000"
"                1583381760,           2020-03-05 04:16:00,           2020-03-04 18:16:00,      3.450000,     20.458000,          8.474000,                    94.044962,      0.970000"
"                1583381820,           2020-03-05 04:17:00,           2020-03-04 18:17:00,      3.450000,     20.458000,          8.477000,                    94.078256,      0.970000"
"                1583381880,           2020-03-05 04:18:00,           2020-03-04 18:18:00,      3.450000,     20.458000,          8.469000,                    93.989472,      0.970000"
"                1583381940,           2020-03-05 04:19:00,           2020-03-04 18:19:00,      3.450000,     20.458000,          8.477000,                    94.078256,      0.970000"
"                1583382000,           2020-03-05 04:20:00,           2020-03-04 18:20:00,      3.450000,     20.458000,          8.474000,                    94.044962,      0.970000"
"                1583382060,           2020-03-05 04:21:00,           2020-03-04 18:21:00,      3.450000,     20.467000,          8.466000,                    93.972858,      0.969000"
"                1583382120,           2020-03-05 04:22:00,           2020-03-04 18:22:00,      3.450000,     20.467000,          8.466000,                    93.972858,      0.969000"
"                1583382180,           2020-03-05 04:23:00,           2020-03-04 18:23:00,      3.450000,     20.467000,          8.470000,                    94.017258,      0.970000"
"                1583382240,           2020-03-05 04:24:00,           2020-03-04 18:24:00,      3.450000,     20.475000,          8.477000,                    94.109805,      0.970000"
"                1583382300,           2020-03-05 04:25:00,           2020-03-04 18:25:00,      3.450000,     20.475000,          8.471000,                    94.043194,      0.970000"
"                1583382360,           2020-03-05 04:26:00,           2020-03-04 18:26:00,      3.450000,     20.467000,          8.470000,                    94.017258,      0.969000"
"                1583382420,           2020-03-05 04:27:00,           2020-03-04 18:27:00,      3.450000,     20.483000,          8.462000,                    93.958099,      0.969000"
