"Plot Title: CT_350_052521"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739350, SEN S/N: 20739350)","Temp, °C (LGR S/N: 20739350, SEN S/N: 20739350)","Specific Conductance, μS/cm (LGR S/N: 20739350)","Salinity, ppt (LGR S/N: 20739350)"
1,05/25/21 08:00:00 AM,0.0,22.96,0.0,0.0123
2,05/25/21 08:00:30 AM,0.0,22.99,0.0,0.0123
3,05/25/21 08:01:00 AM,0.0,23.01,0.0,0.0123
4,05/25/21 08:01:30 AM,0.0,23.02,0.0,0.0123
5,05/25/21 08:02:00 AM,0.0,23.05,0.0,0.0123
6,05/25/21 08:02:30 AM,0.0,23.07,0.0,0.0123
7,05/25/21 08:03:00 AM,0.0,23.10,0.0,0.0123
8,05/25/21 08:03:30 AM,0.0,23.12,0.0,0.0123
9,05/25/21 08:04:00 AM,0.0,23.15,0.0,0.0123
10,05/25/21 08:04:30 AM,0.0,23.17,0.0,0.0123
11,05/25/21 08:05:00 AM,0.0,23.21,0.0,0.0123
12,05/25/21 08:05:30 AM,0.0,23.25,0.0,0.0123
13,05/25/21 08:06:00 AM,0.0,23.28,0.0,0.0123
14,05/25/21 08:06:30 AM,0.0,23.32,0.0,0.0123
15,05/25/21 08:07:00 AM,0.0,23.35,0.0,0.0123
16,05/25/21 08:07:30 AM,0.0,23.38,0.0,0.0123
17,05/25/21 08:08:00 AM,0.0,23.41,0.0,0.0123
18,05/25/21 08:08:30 AM,0.0,23.43,0.0,0.0123
19,05/25/21 08:09:00 AM,0.0,23.47,0.0,0.0123
20,05/25/21 08:09:30 AM,0.0,23.50,0.0,0.0123
21,05/25/21 08:10:00 AM,0.0,23.52,0.0,0.0123
22,05/25/21 08:10:30 AM,0.0,23.54,0.0,0.0123
23,05/25/21 08:11:00 AM,0.0,23.57,0.0,0.0123
24,05/25/21 08:11:30 AM,0.0,23.59,0.0,0.0123
25,05/25/21 08:12:00 AM,0.0,23.62,0.0,0.0123
26,05/25/21 08:12:30 AM,0.0,23.64,0.0,0.0123
27,05/25/21 08:13:00 AM,0.0,23.67,0.0,0.0123
28,05/25/21 08:13:30 AM,0.0,23.69,0.0,0.0123
29,05/25/21 08:14:00 AM,0.0,23.71,0.0,0.0123
30,05/25/21 08:14:30 AM,0.0,23.73,0.0,0.0123
31,05/25/21 08:15:00 AM,0.0,23.75,0.0,0.0123
32,05/25/21 08:15:30 AM,0.0,23.77,0.0,0.0123
33,05/25/21 08:16:00 AM,0.0,23.79,0.0,0.0123
34,05/25/21 08:16:30 AM,0.0,23.80,0.0,0.0123
35,05/25/21 08:17:00 AM,0.0,23.83,0.0,0.0123
36,05/25/21 08:17:30 AM,0.0,23.85,0.0,0.0123
37,05/25/21 08:18:00 AM,0.0,23.88,0.0,0.0123
38,05/25/21 08:18:30 AM,0.0,23.89,0.0,0.0123
39,05/25/21 08:19:00 AM,0.0,23.92,0.0,0.0123
40,05/25/21 08:19:30 AM,0.0,23.94,0.0,0.0123
41,05/25/21 08:20:00 AM,0.0,23.97,0.0,0.0123
42,05/25/21 08:20:30 AM,0.0,23.99,0.0,0.0123
43,05/25/21 08:21:00 AM,0.0,24.00,0.0,0.0123
44,05/25/21 08:21:30 AM,0.0,24.03,0.0,0.0123
45,05/25/21 08:22:00 AM,0.0,24.05,0.0,0.0123
46,05/25/21 08:22:30 AM,0.0,24.06,0.0,0.0123
47,05/25/21 08:23:00 AM,0.0,24.09,0.0,0.0123
48,05/25/21 08:23:30 AM,0.0,24.10,0.0,0.0123
49,05/25/21 08:24:00 AM,0.0,24.13,0.0,0.0123
50,05/25/21 08:24:30 AM,0.0,24.15,0.0,0.0123
51,05/25/21 08:25:00 AM,0.0,24.16,0.0,0.0123
52,05/25/21 08:25:30 AM,0.0,24.18,0.0,0.0123
53,05/25/21 08:26:00 AM,0.0,24.21,0.0,0.0123
54,05/25/21 08:26:30 AM,0.0,24.22,0.0,0.0123
55,05/25/21 08:27:00 AM,0.0,24.25,0.0,0.0123
56,05/25/21 08:27:30 AM,0.0,24.26,0.0,0.0123
57,05/25/21 08:28:00 AM,0.0,24.29,0.0,0.0123
58,05/25/21 08:28:30 AM,0.0,24.31,0.0,0.0123
59,05/25/21 08:29:00 AM,0.0,24.34,0.0,0.0123
60,05/25/21 08:29:30 AM,0.0,24.36,0.0,0.0123
61,05/25/21 08:30:00 AM,0.0,24.39,0.0,0.0123
62,05/25/21 08:30:30 AM,0.0,24.41,0.0,0.0123
63,05/25/21 08:31:00 AM,0.0,24.45,0.0,0.0123
64,05/25/21 08:31:30 AM,0.0,24.47,0.0,0.0123
65,05/25/21 08:32:00 AM,0.0,24.50,0.0,0.0123
66,05/25/21 08:32:30 AM,0.0,24.52,0.0,0.0123
67,05/25/21 08:33:00 AM,0.0,24.55,0.0,0.0123
68,05/25/21 08:33:30 AM,0.0,24.57,0.0,0.0123
69,05/25/21 08:34:00 AM,0.0,24.58,0.0,0.0123
