Serial Number:20555860 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2022-03-28 11:40:00,35.60,"23,736", , , , , 
2022-03-28 11:50:00,33.72,1, , , , , 
2022-03-28 12:00:00,32.69,374, , , , , 
2022-03-28 12:10:00,29.38,89, , , , , 
2022-03-28 12:20:00,29.26,73, , , , , 
2022-03-28 12:30:00,28.91,149, , , , , 
2022-03-28 12:40:00,29.00,"2,264", , , , , 
2022-03-28 12:50:00,29.13,"1,917", , , , , 
2022-03-28 13:00:00,29.21,"1,815", , , , , 
2022-03-28 13:10:00,29.17,"2,385", , , , , 
2022-03-28 13:20:00,29.21,"3,406", , , , , 
2022-03-28 13:30:00,29.17,"1,815", , , , , 
2022-03-28 13:40:00,29.17,"2,182", , , , , 
2022-03-28 13:50:00,29.13,"1,286", , , , , 
2022-03-28 14:00:00,29.26,"3,540", , , , , 
2022-03-28 14:10:00,29.21,"1,906", , , , , 
2022-03-28 14:20:00,29.17,"1,803", , , , , 
2022-03-28 14:30:00,29.21,"2,548", , , , , 
2022-03-28 14:40:00,29.34,"3,534", , , , , 
2022-03-28 14:50:00,29.34,"1,778", , , , , 
2022-03-28 15:00:00,29.38,"1,393", , , , , 
2022-03-28 15:10:00,29.38,916, , , , , 
2022-03-28 15:20:00,29.26,"1,129", , , , , 
2022-03-28 15:30:00,29.60,"4,584", , , , , 
2022-03-28 15:40:00,29.77,"4,170", , , , , 
2022-03-28 15:50:00,29.68,"3,602", , , , , 
2022-03-28 16:00:00,29.86,"3,154", , , , , 
2022-03-28 16:10:00,29.81,"2,811", , , , , 
2022-03-28 16:20:00,29.86,"3,022", , , , , 
2022-03-28 16:30:00,29.90,"2,476", , , , , 
2022-03-28 16:40:00,29.94,"2,547", , , , , 
2022-03-28 16:50:00,29.86,928, , , , , 
2022-03-28 17:00:00,29.86,"1,624", , , , , 
2022-03-28 17:10:00,29.90,"1,335", , , , , 
2022-03-28 17:20:00,29.86,696, , , , , 
2022-03-28 17:30:00,29.86,748, , , , , 
2022-03-28 17:40:00,29.77,403, , , , , 
2022-03-28 17:50:00,29.81,146, , , , , 
2022-03-28 18:00:00,29.86,54, , , , , 
2022-03-28 18:10:00,29.81,13, , , , , 
2022-03-28 18:20:00,29.86,2, , , , , 
2022-03-28 18:30:00,29.68,0, , , , , 
2022-03-28 18:40:00,29.38,0, , , , , 
2022-03-28 18:50:00,29.26,0, , , , , 
2022-03-28 19:00:00,29.47,0, , , , , 
2022-03-28 19:10:00,29.68,0, , , , , 
2022-03-28 19:20:00,29.64,0, , , , , 
2022-03-28 19:30:00,29.68,0, , , , , 
2022-03-28 19:40:00,29.64,0, , , , , 
2022-03-28 19:50:00,29.73,0, , , , , 
2022-03-28 20:00:00,29.68,0, , , , , 
2022-03-28 20:10:00,29.43,0, , , , , 
2022-03-28 20:20:00,29.51,0, , , , , 
2022-03-28 20:30:00,29.56,0, , , , , 
2022-03-28 20:40:00,29.56,0, , , , , 
2022-03-28 20:50:00,29.51,0, , , , , 
2022-03-28 21:00:00,29.47,0, , , , , 
2022-03-28 21:10:00,29.43,0, , , , , 
2022-03-28 21:20:00,29.30,0, , , , , 
2022-03-28 21:30:00,29.51,0, , , , , 
2022-03-28 21:40:00,29.51,0, , , , , 
2022-03-28 21:50:00,29.51,0, , , , , 
2022-03-28 22:00:00,29.47,0, , , , , 
2022-03-28 22:10:00,29.51,0, , , , , 
2022-03-28 22:20:00,29.43,0, , , , , 
2022-03-28 22:30:00,29.51,0, , , , , 
2022-03-28 22:40:00,29.43,0, , , , , 
2022-03-28 22:50:00,29.43,0, , , , , 
2022-03-28 23:00:00,29.43,0, , , , , 
2022-03-28 23:10:00,29.43,0, , , , , 
2022-03-28 23:20:00,29.51,0, , , , , 
2022-03-28 23:30:00,29.43,0, , , , , 
2022-03-28 23:40:00,29.47,0, , , , , 
2022-03-28 23:50:00,29.38,0, , , , , 
2022-03-29 00:00:00,29.43,0, , , , , 
2022-03-29 00:10:00,29.43,0, , , , , 
2022-03-29 00:20:00,29.34,0, , , , , 
2022-03-29 00:30:00,29.34,0, , , , , 
2022-03-29 00:40:00,29.26,0, , , , , 
2022-03-29 00:50:00,29.26,0, , , , , 
2022-03-29 01:00:00,29.17,0, , , , , 
2022-03-29 01:10:00,29.13,0, , , , , 
2022-03-29 01:20:00,29.13,0, , , , , 
2022-03-29 01:30:00,29.13,0, , , , , 
2022-03-29 01:40:00,29.13,0, , , , , 
2022-03-29 01:50:00,29.17,0, , , , , 
2022-03-29 02:00:00,29.21,0, , , , , 
2022-03-29 02:10:00,29.13,0, , , , , 
2022-03-29 02:20:00,29.08,0, , , , , 
2022-03-29 02:30:00,29.08,0, , , , , 
2022-03-29 02:40:00,29.08,0, , , , , 
2022-03-29 02:50:00,29.08,0, , , , , 
2022-03-29 03:00:00,29.00,0, , , , , 
2022-03-29 03:10:00,29.00,0, , , , , 
2022-03-29 03:20:00,29.00,0, , , , , 
2022-03-29 03:30:00,28.95,0, , , , , 
2022-03-29 03:40:00,28.95,0, , , , , 
2022-03-29 03:50:00,28.87,0, , , , , 
2022-03-29 04:00:00,28.87,0, , , , , 
2022-03-29 04:10:00,28.74,0, , , , , 
2022-03-29 04:20:00,28.74,0, , , , , 
2022-03-29 04:30:00,28.65,0, , , , , 
2022-03-29 04:40:00,28.65,0, , , , , 
2022-03-29 04:50:00,28.61,0, , , , , 
2022-03-29 05:00:00,28.61,0, , , , , 
2022-03-29 05:10:00,28.65,0, , , , , 
2022-03-29 05:20:00,28.61,0, , , , , 
2022-03-29 05:30:00,28.57,0, , , , , 
2022-03-29 05:40:00,28.44,0, , , , , 
2022-03-29 05:50:00,28.48,1, , , , , 
2022-03-29 06:00:00,28.40,11, , , , , 
2022-03-29 06:10:00,28.44,49, , , , , 
2022-03-29 06:20:00,28.44,110, , , , , 
2022-03-29 06:30:00,28.44,174, , , , , 
2022-03-29 06:40:00,28.44,234, , , , , 
2022-03-29 06:50:00,28.44,280, , , , , 
2022-03-29 07:00:00,28.40,347, , , , , 
2022-03-29 07:10:00,28.18,601, , , , , 
2022-03-29 07:20:00,28.35,474, , , , , 
2022-03-29 07:30:00,28.40,499, , , , , 
2022-03-29 07:40:00,28.40,523, , , , , 
2022-03-29 07:50:00,28.44,"1,563", , , , , 
2022-03-29 08:00:00,28.48,"1,754", , , , , 
2022-03-29 08:10:00,28.48,"1,990", , , , , 
2022-03-29 08:20:00,29.00,"9,352", , , , , 
2022-03-29 08:30:00,29.21,"10,089", , , , , 
2022-03-29 08:40:00,29.34,"9,249", , , , , 
2022-03-29 08:50:00,29.08,"6,374", , , , , 
2022-03-29 09:00:00,29.21,"7,322", , , , , 
2022-03-29 09:10:00,28.83,"3,544", , , , , 
2022-03-29 09:20:00,28.83,"3,830", , , , , 
2022-03-29 09:30:00,28.87,"4,074", , , , , 
2022-03-29 09:40:00,28.87,"1,565", , , , , 
2022-03-29 09:50:00,28.91,"4,700", , , , , 
2022-03-29 10:00:00,28.87,"5,199", , , , , 
2022-03-29 10:10:00,28.78,"2,593", , , , , 
2022-03-29 10:20:00,28.83,"1,844", , , , , 
2022-03-29 10:30:00,28.91,"2,694", , , , , 
2022-03-29 10:40:00,28.83,"2,255", , , , , 
2022-03-29 10:50:00,28.91,"2,335", , , , , 
2022-03-29 11:00:00,29.08,"5,179", , , , , 
2022-03-29 11:10:00,29.08,"1,968", , , , , 
2022-03-29 11:20:00,29.00,"5,499", , , , , 
2022-03-29 11:30:00,29.04,"2,747", , , , , 
2022-03-29 11:40:00,29.08,"3,162", , , , , 
2022-03-29 11:50:00,29.17,"2,072", , , , , 
2022-03-29 12:00:00,29.17,"2,298", , , , , 
2022-03-29 12:10:00,29.17,"1,896", , , , , 
2022-03-29 12:20:00,29.26,"4,955", , , , , 
2022-03-29 12:30:00,29.17,"2,060", , , , , 
2022-03-29 12:40:00,29.13,"1,980", , , , , 
2022-03-29 12:50:00,29.08,"1,638", , , , , 
2022-03-29 13:00:00,29.08,"1,327", , , , , 
2022-03-29 13:10:00,29.26,"2,931", , , , , 
2022-03-29 13:20:00,29.21,"1,779", , , , , 
2022-03-29 13:30:00,29.26,"2,371", , , , , 
2022-03-29 13:40:00,29.21,"1,820", , , , , 
2022-03-29 13:50:00,29.21,"1,726", , , , , 
2022-03-29 14:00:00,29.26,"1,215", , , , , 
2022-03-29 14:10:00,29.26,"3,909", , , , , 
2022-03-29 14:20:00,29.26,"1,162", , , , , 
2022-03-29 14:30:00,29.26,"1,571", , , , , 
2022-03-29 14:40:00,29.21,"1,439", , , , , 
2022-03-29 14:50:00,29.21,"1,130", , , , , 
2022-03-29 15:00:00,29.30,"1,458", , , , , 
2022-03-29 15:10:00,29.30,"1,288", , , , , 
2022-03-29 15:20:00,29.30,"1,134", , , , , 
2022-03-29 15:30:00,29.34,771, , , , , 
2022-03-29 15:40:00,29.38,940, , , , , 
2022-03-29 15:50:00,29.38,"1,190", , , , , 
2022-03-29 16:00:00,29.64,"2,596", , , , , 
