"Plot Title: CT_329"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739329, SEN S/N: 20739329)","Temp, °C (LGR S/N: 20739329, SEN S/N: 20739329)","Specific Conductance, μS/cm (LGR S/N: 20739329)","Salinity, ppt (LGR S/N: 20739329)"
1,05/13/21 08:00:00 AM,0.0,25.38,0.0,0.0123
2,05/13/21 08:00:10 AM,0.0,25.38,0.0,0.0123
3,05/13/21 08:00:20 AM,0.0,25.36,0.0,0.0123
4,05/13/21 08:00:30 AM,0.0,25.36,0.0,0.0123
5,05/13/21 08:00:40 AM,0.0,25.36,0.0,0.0123
6,05/13/21 08:00:50 AM,0.0,25.36,0.0,0.0123
7,05/13/21 08:01:00 AM,0.0,25.35,0.0,0.0123
8,05/13/21 08:01:10 AM,0.0,25.35,0.0,0.0123
9,05/13/21 08:01:20 AM,0.0,25.34,0.0,0.0123
10,05/13/21 08:01:30 AM,0.0,25.34,0.0,0.0123
11,05/13/21 08:01:40 AM,0.0,25.33,0.0,0.0123
12,05/13/21 08:01:50 AM,0.0,25.34,0.0,0.0123
13,05/13/21 08:02:00 AM,0.0,25.34,0.0,0.0123
14,05/13/21 08:02:10 AM,0.0,25.33,0.0,0.0123
15,05/13/21 08:02:20 AM,0.0,25.34,0.0,0.0123
16,05/13/21 08:02:30 AM,0.0,25.33,0.0,0.0123
17,05/13/21 08:02:40 AM,0.0,25.34,0.0,0.0123
18,05/13/21 08:02:50 AM,0.0,25.34,0.0,0.0123
19,05/13/21 08:03:00 AM,0.0,25.34,0.0,0.0123
20,05/13/21 08:03:10 AM,0.0,25.34,0.0,0.0123
21,05/13/21 08:03:20 AM,0.0,25.34,0.0,0.0123
22,05/13/21 08:03:30 AM,0.0,25.34,0.0,0.0123
23,05/13/21 08:03:40 AM,0.0,25.34,0.0,0.0123
24,05/13/21 08:03:50 AM,0.0,25.34,0.0,0.0123
25,05/13/21 08:04:00 AM,0.0,25.33,0.0,0.0123
26,05/13/21 08:04:10 AM,0.0,25.33,0.0,0.0123
27,05/13/21 08:04:20 AM,0.0,25.33,0.0,0.0123
28,05/13/21 08:04:30 AM,0.0,25.34,0.0,0.0123
29,05/13/21 08:04:40 AM,0.0,25.33,0.0,0.0123
30,05/13/21 08:04:50 AM,0.0,25.33,0.0,0.0123
31,05/13/21 08:05:00 AM,0.0,25.33,0.0,0.0123
32,05/13/21 08:05:10 AM,0.0,25.33,0.0,0.0123
33,05/13/21 08:05:20 AM,0.0,25.33,0.0,0.0123
34,05/13/21 08:05:30 AM,0.0,25.31,0.0,0.0123
35,05/13/21 08:05:40 AM,0.0,25.33,0.0,0.0123
36,05/13/21 08:05:50 AM,0.0,25.31,0.0,0.0123
37,05/13/21 08:06:00 AM,0.0,25.31,0.0,0.0123
38,05/13/21 08:06:10 AM,0.0,25.31,0.0,0.0123
39,05/13/21 08:06:20 AM,0.0,25.31,0.0,0.0123
40,05/13/21 08:06:30 AM,0.0,25.31,0.0,0.0123
41,05/13/21 08:06:40 AM,0.0,25.31,0.0,0.0123
42,05/13/21 08:06:50 AM,0.0,25.30,0.0,0.0123
