date,LoggerID,FullLoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-03-29T20:00:00Z,353,CT_353_CSled_20220329,29.89,61049.25213347129,36.90960195649168
2022-03-29T20:02:00Z,353,CT_353_CSled_20220329,29.87,60956.65213347129,36.861584571984444
2022-03-29T20:04:00Z,353,CT_353_CSled_20220329,29.810000000000002,60860.35213347129,36.84156333850692
2022-03-29T20:06:00Z,353,CT_353_CSled_20220329,29.91,61045.25213347129,36.89157513033129
2022-03-29T20:08:00Z,353,CT_353_CSled_20220329,29.87,60984.75213347129,36.88079793788997
2022-03-29T20:10:00Z,353,CT_353_CSled_20220329,29.87,61000.85213347129,36.89180706957571
2022-03-29T20:12:00Z,353,CT_353_CSled_20220329,29.91,61069.45213347129,36.9081121988738
2022-03-29T20:14:00Z,353,CT_353_CSled_20220329,29.88,61053.25213347129,36.91998783431728
2022-03-29T20:16:00Z,353,CT_353_CSled_20220329,29.89,61033.15213347129,36.89859586908634
2022-03-29T20:18:00Z,353,CT_353_CSled_20220329,29.89,61041.15213347129,36.904064663061696
2022-03-29T20:20:00Z,353,CT_353_CSled_20220329,29.87,60996.85213347129,36.8890718297601
2022-03-29T20:22:00Z,353,CT_353_CSled_20220329,29.87,61021.05213347129,36.9056205540149
2022-03-29T20:24:00Z,353,CT_353_CSled_20220329,29.88,61008.95213347129,36.889698478874124
2022-03-29T20:26:00Z,353,CT_353_CSled_20220329,29.88,61016.95213347129,36.895168029091884
2022-03-29T20:28:00Z,353,CT_353_CSled_20220329,29.87,61000.85213347129,36.89180706957571
2022-03-29T20:30:00Z,353,CT_353_CSled_20220329,29.87,61000.85213347129,36.89180706957571
2022-03-29T20:32:00Z,353,CT_353_CSled_20220329,29.88,61045.25213347129,36.91451766248024
2022-03-29T20:34:00Z,353,CT_353_CSled_20220329,29.86,60964.65213347129,36.874698147483656
2022-03-29T20:36:00Z,353,CT_353_CSled_20220329,29.87,61016.95213347129,36.90281675630273
2022-03-29T20:38:00Z,353,CT_353_CSled_20220329,29.88,61045.25213347129,36.91451766248024
2022-03-29T20:40:00Z,353,CT_353_CSled_20220329,29.89,61061.35213347129,36.91787397732476
2022-03-29T20:42:00Z,353,CT_353_CSled_20220329,29.85,61000.85213347129,36.90710785001536
2022-03-29T20:44:00Z,353,CT_353_CSled_20220329,29.87,61069.45213347129,36.938721764531344
2022-03-29T20:46:00Z,353,CT_353_CSled_20220329,29.86,61008.95213347129,36.904996271079845
2022-03-29T20:48:00Z,353,CT_353_CSled_20220329,29.87,61000.85213347129,36.89180706957571
2022-03-29T20:50:00Z,353,CT_353_CSled_20220329,29.85,61025.05213347129,36.923663869653694
2022-03-29T20:52:00Z,353,CT_353_CSled_20220329,29.86,60992.85213347129,36.89398450288999
2022-03-29T20:54:00Z,353,CT_353_CSled_20220329,29.85,61029.05213347129,36.92640052267001
2022-03-29T20:56:00Z,353,CT_353_CSled_20220329,29.85,60992.85213347129,36.9016350616453
2022-03-29T20:58:00Z,353,CT_353_CSled_20220329,29.85,61004.95213347129,36.90991270720358
2022-03-29T21:00:00Z,353,CT_353_CSled_20220329,29.85,60980.75213347129,36.89335772979429
2022-03-29T21:02:00Z,353,CT_353_CSled_20220329,29.82,60964.65213347129,36.9052999466225
2022-03-29T21:04:00Z,353,CT_353_CSled_20220329,29.810000000000002,60952.65213347129,36.90474186640844
2022-03-29T21:06:00Z,353,CT_353_CSled_20220329,29.82,60976.75213347129,36.91358218092142
2022-03-29T21:08:00Z,353,CT_353_CSled_20220329,29.82,61000.85213347129,36.930079136858694
2022-03-29T21:10:00Z,353,CT_353_CSled_20220329,29.810000000000002,60952.65213347129,36.90474186640844
2022-03-29T21:12:00Z,353,CT_353_CSled_20220329,29.810000000000002,60952.65213347129,36.90474186640844
2022-03-29T21:14:00Z,353,CT_353_CSled_20220329,29.8,61004.95213347129,36.94821461649344
2022-03-29T21:16:00Z,353,CT_353_CSled_20220329,29.810000000000002,60948.55213347129,36.901935065000245
2022-03-29T21:18:00Z,353,CT_353_CSled_20220329,29.8,60980.75213347129,36.93164189790848
2022-03-29T21:20:00Z,353,CT_353_CSled_20220329,29.78,60972.75213347129,36.941493707783955
2022-03-29T21:22:00Z,353,CT_353_CSled_20220329,29.77,60952.65213347129,36.9353903034293
2022-03-29T21:24:00Z,353,CT_353_CSled_20220329,29.77,60964.65213347129,36.94361258485106
2022-03-29T21:26:00Z,353,CT_353_CSled_20220329,29.76,60924.45213347129,36.92373384606104
2022-03-29T21:28:00Z,353,CT_353_CSled_20220329,29.8,60952.65213347129,36.912399946303616
2022-03-29T21:30:00Z,353,CT_353_CSled_20220329,29.77,60952.65213347129,36.9353903034293
