date,DO_mg_L,Temperature
2022-03-29T20:02:00Z,10.681,29.565
2022-03-29T20:04:00Z,10.593,29.574
2022-03-29T20:06:00Z,10.601,29.608
2022-03-29T20:08:00Z,10.676,29.677
2022-03-29T20:10:00Z,10.629,29.66
2022-03-29T20:12:00Z,10.654,29.66
2022-03-29T20:14:00Z,10.739,29.694
2022-03-29T20:16:00Z,10.742,29.712
2022-03-29T20:18:00Z,10.687,29.712
2022-03-29T20:20:00Z,10.75,29.737
2022-03-29T20:22:00Z,10.741,29.729
2022-03-29T20:24:00Z,10.755,29.737
2022-03-29T20:26:00Z,10.706,29.72
2022-03-29T20:28:00Z,10.684,29.737
2022-03-29T20:30:00Z,10.597,29.72
2022-03-29T20:32:00Z,10.563,29.737
2022-03-29T20:34:00Z,10.591,29.72
2022-03-29T20:36:00Z,10.59,29.755
2022-03-29T20:38:00Z,10.566,29.729
2022-03-29T20:40:00Z,10.53,29.729
2022-03-29T20:42:00Z,10.468,29.746
2022-03-29T20:44:00Z,10.421,29.72
2022-03-29T20:46:00Z,10.368,29.72
2022-03-29T20:48:00Z,10.33,29.72
2022-03-29T20:50:00Z,10.321,29.712
2022-03-29T20:52:00Z,10.274,29.72
2022-03-29T20:54:00Z,10.249,29.703
2022-03-29T20:56:00Z,10.235,29.712
2022-03-29T20:58:00Z,10.164,29.72
2022-03-29T21:00:00Z,10.119,29.72
2022-03-29T21:02:00Z,10.048,29.712
2022-03-29T21:04:00Z,9.997,29.686
2022-03-29T21:06:00Z,9.977,29.686
2022-03-29T21:08:00Z,9.933,29.677
2022-03-29T21:10:00Z,9.819,29.677
2022-03-29T21:12:00Z,9.725,29.686
2022-03-29T21:14:00Z,9.619,29.669
2022-03-29T21:16:00Z,9.629,29.66
2022-03-29T21:18:00Z,9.604,29.66
2022-03-29T21:20:00Z,9.533,29.677
2022-03-29T21:22:00Z,9.498,29.66
2022-03-29T21:24:00Z,9.472,29.625
2022-03-29T21:26:00Z,9.456,29.651
2022-03-29T21:28:00Z,9.325,29.651
2022-03-29T21:30:00Z,9.331,29.634
2022-03-29T21:32:00Z,9.273,29.634
2022-03-29T21:34:00Z,9.215,29.6
2022-03-29T21:36:00Z,9.204,29.617
2022-03-29T21:38:00Z,9.17,29.6
2022-03-29T21:40:00Z,9.17,29.582
2022-03-29T21:42:00Z,9.051,29.6
2022-03-29T21:44:00Z,8.983,29.574
2022-03-29T21:46:00Z,8.931,29.565
2022-03-29T21:48:00Z,8.879,29.557
2022-03-29T21:50:00Z,8.857,29.531
2022-03-29T21:52:00Z,8.78,29.514
2022-03-29T21:54:00Z,8.623,29.514
2022-03-29T21:56:00Z,8.653,29.496
2022-03-29T21:58:00Z,8.618,29.479
2022-03-29T22:00:00Z,8.564,29.453
2022-03-29T22:02:00Z,8.581,29.479
2022-03-29T22:04:00Z,8.552,29.471
2022-03-29T22:06:00Z,8.457,29.462
2022-03-29T22:08:00Z,8.507,29.445
2022-03-29T22:10:00Z,8.456,29.445
2022-03-29T22:12:00Z,8.358,29.41
2022-03-29T22:14:00Z,8.297,29.41
2022-03-29T22:16:00Z,8.227,29.393
2022-03-29T22:18:00Z,8.237,29.376
2022-03-29T22:20:00Z,8.235,29.35
2022-03-29T22:22:00Z,8.28,29.333
2022-03-29T22:24:00Z,8.279,29.316
2022-03-29T22:26:00Z,8.217,29.316
2022-03-29T22:28:00Z,8.217,29.325
2022-03-29T22:30:00Z,8.229,29.29
2022-03-29T22:32:00Z,8.234,29.264
2022-03-29T22:34:00Z,8.217,29.256
2022-03-29T22:36:00Z,8.158,29.273
2022-03-29T22:38:00Z,8.164,29.264
2022-03-29T22:40:00Z,8.16,29.256
2022-03-29T22:42:00Z,8.096,29.247
2022-03-29T22:44:00Z,8.078,29.239
2022-03-29T22:46:00Z,8.047,29.239
2022-03-29T22:48:00Z,7.961,29.23
2022-03-29T22:50:00Z,7.865,29.213
2022-03-29T22:52:00Z,7.857,29.222
2022-03-29T22:54:00Z,7.726,29.196
2022-03-29T22:56:00Z,7.577,29.196
2022-03-29T22:58:00Z,7.55,29.187
2022-03-29T23:00:00Z,7.45,29.17
2022-03-29T23:02:00Z,7.375,29.161
2022-03-29T23:04:00Z,7.422,29.153
2022-03-29T23:06:00Z,7.216,29.144
2022-03-29T23:08:00Z,7.071,29.136
2022-03-29T23:10:00Z,7.307,29.127
2022-03-29T23:12:00Z,7.394,29.076
2022-03-29T23:14:00Z,7.215,29.093
2022-03-29T23:16:00Z,7.248,29.076
2022-03-29T23:18:00Z,7.258,29.076
2022-03-29T23:20:00Z,7.334,29.067
2022-03-29T23:22:00Z,7.168,29.067
2022-03-29T23:24:00Z,7.206,29.067
2022-03-29T23:26:00Z,7.213,29.033
2022-03-29T23:28:00Z,7.098,29.041
2022-03-29T23:30:00Z,7.252,29.033
2022-03-29T23:32:00Z,7.1,29.05
2022-03-29T23:34:00Z,7.056,29.041
2022-03-29T23:36:00Z,7.102,29.024
2022-03-29T23:38:00Z,7.172,28.99
2022-03-29T23:40:00Z,7.199,28.981
2022-03-29T23:42:00Z,7.166,28.964
2022-03-29T23:44:00Z,7.122,28.964
2022-03-29T23:46:00Z,7.1,28.956
2022-03-29T23:48:00Z,7.108,28.956
2022-03-29T23:50:00Z,7.187,28.939
2022-03-29T23:52:00Z,7.188,28.904
2022-03-29T23:54:00Z,7.132,28.913
2022-03-29T23:56:00Z,7.067,28.904
2022-03-29T23:58:00Z,7.161,28.896
2022-03-30T00:00:00Z,7.128,28.879
2022-03-30T00:02:00Z,6.907,28.904
2022-03-30T00:04:00Z,6.944,28.896
2022-03-30T00:06:00Z,6.942,28.87
2022-03-30T00:08:00Z,6.922,28.879
2022-03-30T00:10:00Z,6.931,28.861
2022-03-30T00:12:00Z,6.847,28.844
2022-03-30T00:14:00Z,6.884,28.844
2022-03-30T00:16:00Z,6.827,28.827
2022-03-30T00:18:00Z,6.849,28.836
2022-03-30T00:20:00Z,6.861,28.819
2022-03-30T00:22:00Z,6.894,28.819
2022-03-30T00:24:00Z,6.829,28.819
2022-03-30T00:26:00Z,6.812,28.793
2022-03-30T00:28:00Z,6.819,28.801
2022-03-30T00:30:00Z,6.84,28.784
2022-03-30T00:32:00Z,6.894,28.759
2022-03-30T00:34:00Z,6.811,28.759
2022-03-30T00:36:00Z,6.836,28.742
2022-03-30T00:38:00Z,6.82,28.724
2022-03-30T00:40:00Z,6.793,28.742
