
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2021-01-16T00:50:15Z,,-17.532862639054656,-149.77568713948131,-17.526129456236959,-149.77197831496596,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"2021-01-15 13:49:01",,,,,,"Cyan",

trkseg
ID,trkID,
1,1,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
1,1,-17.526147980242968,-149.77567783556879,21.289999999999999,2021-01-15T19:54:13Z,,,,,,,,,,,,,,,,,,,,,
2,1,-17.526144878938794,-149.77568043395877,23.690000000000001,2021-01-15T19:54:23Z,,,,,,,,,,,,,,,,,,,,,
3,1,-17.526154853403568,-149.77567297406495,24.170000000000002,2021-01-15T19:54:33Z,,,,,,,,,,,,,,,,,,,,,
4,1,-17.526160134002566,-149.77567498572171,24.170000000000002,2021-01-15T19:54:43Z,,,,,,,,,,,,,,,,,,,,,
5,1,-17.526154015213251,-149.77567071095109,22.73,2021-01-15T19:54:53Z,,,,,,,,,,,,,,,,,,,,,
6,1,-17.526156362146139,-149.77568202652037,21.289999999999999,2021-01-15T19:55:03Z,,,,,,,,,,,,,,,,,,,,,
7,1,-17.526157787069678,-149.77568319998682,21.289999999999999,2021-01-15T19:55:13Z,,,,,,,,,,,,,,,,,,,,,
8,1,-17.526162229478359,-149.77568370290101,21.289999999999999,2021-01-15T19:55:23Z,,,,,,,,,,,,,,,,,,,,,
9,1,-17.526147896423936,-149.77568713948131,20.32,2021-01-15T19:55:33Z,,,,,,,,,,,,,,,,,,,,,
10,1,-17.526151835918427,-149.77568630129099,19.84,2021-01-15T19:55:43Z,,,,,,,,,,,,,,,,,,,,,
11,1,-17.526153763756156,-149.77567431516945,19.359999999999999,2021-01-15T19:55:53Z,,,,,,,,,,,,,,,,,,,,,
12,1,-17.526173964142799,-149.77566710673273,17.440000000000001,2021-01-15T19:56:03Z,,,,,,,,,,,,,,,,,,,,,
13,1,-17.526176562532783,-149.77567230351269,18.399999999999999,2021-01-15T19:56:13Z,,,,,,,,,,,,,,,,,,,,,
14,1,-17.526178574189544,-149.77567238733172,18.399999999999999,2021-01-15T19:56:23Z,,,,,,,,,,,,,,,,,,,,,
15,1,-17.526172790676355,-149.77566777728498,18.399999999999999,2021-01-15T19:56:33Z,,,,,,,,,,,,,,,,,,,,,
16,1,-17.526167677715421,-149.77566945366561,18.879999999999999,2021-01-15T19:56:43Z,,,,,,,,,,,,,,,,,,,,,
17,1,-17.526166420429945,-149.77567146532238,18.879999999999999,2021-01-15T19:56:53Z,,,,,,,,,,,,,,,,,,,,,
18,1,-17.526175975799561,-149.77566551417112,18.399999999999999,2021-01-15T19:57:03Z,,,,,,,,,,,,,,,,,,,,,
19,1,-17.526178658008575,-149.77566459216177,18.399999999999999,2021-01-15T19:57:13Z,,,,,,,,,,,,,,,,,,,,,
20,1,-17.526169270277023,-149.77567431516945,18.879999999999999,2021-01-15T19:57:23Z,,,,,,,,,,,,,,,,,,,,,
21,1,-17.526152925565839,-149.77565880864859,20.809999999999999,2021-01-15T19:57:33Z,,,,,,,,,,,,,,,,,,,,,
22,1,-17.526143789291382,-149.77563332766294,20.809999999999999,2021-01-15T19:57:43Z,,,,,,,,,,,,,,,,,,,,,
23,1,-17.526138927787542,-149.77562058717012,20.809999999999999,2021-01-15T19:57:53Z,,,,,,,,,,,,,,,,,,,,,
24,1,-17.526149321347475,-149.77563072927296,20.809999999999999,2021-01-15T19:58:03Z,,,,,,,,,,,,,,,,,,,,,
25,1,-17.526149405166507,-149.7756303101778,20.32,2021-01-15T19:58:13Z,,,,,,,,,,,,,,,,,,,,,
26,1,-17.526146555319428,-149.77563106454909,20.32,2021-01-15T19:58:23Z,,,,,,,,,,,,,,,,,,,,,
27,1,-17.526148650795221,-149.77563349530101,20.32,2021-01-15T19:58:33Z,,,,,,,,,,,,,,,,,,,,,
28,1,-17.526150243356824,-149.77563508786261,20.32,2021-01-15T19:58:43Z,,,,,,,,,,,,,,,,,,,,,
29,1,-17.526151081547141,-149.77562754414976,20.32,2021-01-15T19:58:53Z,,,,,,,,,,,,,,,,,,,,,
30,1,-17.526149908080697,-149.77562829852104,20.32,2021-01-15T19:59:03Z,,,,,,,,,,,,,,,,,,,,,
31,1,-17.526151835918427,-149.77562100626528,20.32,2021-01-15T19:59:13Z,,,,,,,,,,,,,,,,,,,,,
32,1,-17.526151835918427,-149.77562318556011,20.32,2021-01-15T19:59:23Z,,,,,,,,,,,,,,,,,,,,,
33,1,-17.52614420838654,-149.77561321109533,20.32,2021-01-15T19:59:33Z,,,,,,,,,,,,,,,,,,,,,
34,1,-17.526138508692384,-149.7756062541157,20.32,2021-01-15T19:59:43Z,,,,,,,,,,,,,,,,,,,,,
35,1,-17.526133982464671,-149.77560566738248,20.32,2021-01-15T19:59:53Z,,,,,,,,,,,,,,,,,,,,,
36,1,-17.526137502864003,-149.77560030296445,19.84,2021-01-15T20:00:03Z,,,,,,,,,,,,,,,,,,,,,
37,1,-17.526136664673686,-149.77561103180051,18.879999999999999,2021-01-15T20:00:13Z,,,,,,,,,,,,,,,,,,,,,
38,1,-17.526145717129111,-149.77560943923891,19.84,2021-01-15T20:00:23Z,,,,,,,,,,,,,,,,,,,,,
39,1,-17.52613440155983,-149.77561094798148,19.84,2021-01-15T20:00:33Z,,,,,,,,,,,,,,,,,,,,,
40,1,-17.526145717129111,-149.77560482919216,19.84,2021-01-15T20:00:43Z,,,,,,,,,,,,,,,,,,,,,
41,1,-17.526149824261665,-149.77561103180051,19.84,2021-01-15T20:00:53Z,,,,,,,,,,,,,,,,,,,,,
42,1,-17.526139933615923,-149.77561279200017,19.84,2021-01-15T20:01:03Z,,,,,,,,,,,,,,,,,,,,,
43,1,-17.526149740442634,-149.77561983279884,19.359999999999999,2021-01-15T20:01:13Z,,,,,,,,,,,,,,,,,,,,,
44,1,-17.526141861453652,-149.77561857551336,19.84,2021-01-15T20:01:23Z,,,,,,,,,,,,,,,,,,,,,
45,1,-17.526142532005906,-149.77562980726361,19.84,2021-01-15T20:01:33Z,,,,,,,,,,,,,,,,,,,,,
46,1,-17.526137083768845,-149.77563106454909,19.359999999999999,2021-01-15T20:01:43Z,,,,,,,,,,,,,,,,,,,,,
47,1,-17.526139011606574,-149.77562209591269,18.879999999999999,2021-01-15T20:01:53Z,,,,,,,,,,,,,,,,,,,,,
48,1,-17.526139011606574,-149.77561790496111,19.359999999999999,2021-01-15T20:02:03Z,,,,,,,,,,,,,,,,,,,,,
49,1,-17.526140101253986,-149.77561212144792,19.359999999999999,2021-01-15T20:02:13Z,,,,,,,,,,,,,,,,,,,,,
50,1,-17.526147644966841,-149.77561958134174,19.359999999999999,2021-01-15T20:02:23Z,,,,,,,,,,,,,,,,,,,,,
51,1,-17.526154350489378,-149.7756200004369,19.359999999999999,2021-01-15T20:02:33Z,,,,,,,,,,,,,,,,,,,,,
52,1,-17.526158960536122,-149.77560767903924,19.359999999999999,2021-01-15T20:02:43Z,,,,,,,,,,,,,,,,,,,,,
53,1,-17.526160720735788,-149.7756115347147,19.359999999999999,2021-01-15T20:02:53Z,,,,,,,,,,,,,,,,,,,,,
54,1,-17.5261583738029,-149.77562469430268,19.84,2021-01-15T20:03:03Z,,,,,,,,,,,,,,,,,,,,,
55,1,-17.526146052405238,-149.77561614476144,18.879999999999999,2021-01-15T20:03:13Z,,,,,,,,,,,,,,,,,,,,,
56,1,-17.526145381852984,-149.77560566738248,19.359999999999999,2021-01-15T20:03:23Z,,,,,,,,,,,,,,,,,,,,,
57,1,-17.526146722957492,-149.77561329491436,19.359999999999999,2021-01-15T20:03:33Z,,,,,,,,,,,,,,,,,,,,,
58,1,-17.526145298033953,-149.77561363019049,18.879999999999999,2021-01-15T20:03:43Z,,,,,,,,,,,,,,,,,,,,,
59,1,-17.52614420838654,-149.77560684084892,18.879999999999999,2021-01-15T20:03:53Z,,,,,,,,,,,,,,,,,,,,,
60,1,-17.526146052405238,-149.77560457773507,18.879999999999999,2021-01-15T20:04:03Z,,,,,,,,,,,,,,,,,,,,,
61,1,-17.526147561147809,-149.7755975369364,18.879999999999999,2021-01-15T20:04:13Z,,,,,,,,,,,,,,,,,,,,,
62,1,-17.526146974414587,-149.77559921331704,18.879999999999999,2021-01-15T20:04:23Z,,,,,,,,,,,,,,,,,,,,,
63,1,-17.526152674108744,-149.77561756968498,18.399999999999999,2021-01-15T20:04:33Z,,,,,,,,,,,,,,,,,,,,,
64,1,-17.526146052405238,-149.77560885250568,18.879999999999999,2021-01-15T20:04:43Z,,,,,,,,,,,,,,,,,,,,,
65,1,-17.526149740442634,-149.77559728547931,18.879999999999999,2021-01-15T20:04:53Z,,,,,,,,,,,,,,,,,,,,,
66,1,-17.526141609996557,-149.77560893632472,18.879999999999999,2021-01-15T20:05:03Z,,,,,,,,,,,,,,,,,,,,,
67,1,-17.526139514520764,-149.77561287581921,19.359999999999999,2021-01-15T20:05:13Z,,,,,,,,,,,,,,,,,,,,,
68,1,-17.526133982464671,-149.77562058717012,18.399999999999999,2021-01-15T20:05:23Z,,,,,,,,,,,,,,,,,,,,,
69,1,-17.526129959151149,-149.77561094798148,18.879999999999999,2021-01-15T20:05:33Z,,,,,,,,,,,,,,,,,,,,,
70,1,-17.526133647188544,-149.77561186999083,18.879999999999999,2021-01-15T20:05:43Z,,,,,,,,,,,,,,,,,,,,,
71,1,-17.526136161759496,-149.77561899460852,18.879999999999999,2021-01-15T20:05:53Z,,,,,,,,,,,,,,,,,,,,,
72,1,-17.526141945272684,-149.77562637068331,18.879999999999999,2021-01-15T20:06:03Z,,,,,,,,,,,,,,,,,,,,,
73,1,-17.526142867282033,-149.77561865933239,18.399999999999999,2021-01-15T20:06:13Z,,,,,,,,,,,,,,,,,,,,,
74,1,-17.526141609996557,-149.77562100626528,18.879999999999999,2021-01-15T20:06:23Z,,,,,,,,,,,,,,,,,,,,,
75,1,-17.526141107082367,-149.77562083862722,18.399999999999999,2021-01-15T20:06:33Z,,,,,,,,,,,,,,,,,,,,,
76,1,-17.526133647188544,-149.77562041953206,17.920000000000002,2021-01-15T20:06:43Z,,,,,,,,,,,,,,,,,,,,,
77,1,-17.526129456236959,-149.77562226355076,17.920000000000002,2021-01-15T20:06:53Z,,,,,,,,,,,,,,,,,,,,,
78,1,-17.526132725179195,-149.77562469430268,18.399999999999999,2021-01-15T20:07:03Z,,,,,,,,,,,,,,,,,,,,,
79,1,-17.526135155931115,-149.77560893632472,18.399999999999999,2021-01-15T20:07:13Z,,,,,,,,,,,,,,,,,,,,,
80,1,-17.526132725179195,-149.77561354637146,17.920000000000002,2021-01-15T20:07:23Z,,,,,,,,,,,,,,,,,,,,,
