
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2021-01-18T00:41:39Z,,-17.54149055108428,-149.8996626958251,-17.540221195667982,-149.89757342264056,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"2021-01-17 13:12:53",,,,,,"Cyan",

trkseg
ID,trkID,
1,1,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
1,1,-17.54137278534472,-149.89757501520216,13.6,2021-01-17T19:57:08Z,,,,,,,,,,,,,,,,,,,,,
2,1,-17.541382424533367,-149.89757526665926,21.77,2021-01-17T19:57:18Z,,,,,,,,,,,,,,,,,,,,,
3,1,-17.541415197774768,-149.89758314564824,22.73,2021-01-17T19:57:28Z,,,,,,,,,,,,,,,,,,,,,
4,1,-17.541424501687288,-149.89759496413171,22.73,2021-01-17T19:57:38Z,,,,,,,,,,,,,,,,,,,,,
5,1,-17.541435062885284,-149.89759982563555,22.25,2021-01-17T19:57:48Z,,,,,,,,,,,,,,,,,,,,,
6,1,-17.54145048558712,-149.89759588614106,22.73,2021-01-17T19:57:58Z,,,,,,,,,,,,,,,,,,,,,
7,1,-17.541457861661911,-149.89759295247495,22.73,2021-01-17T19:58:08Z,,,,,,,,,,,,,,,,,,,,,
8,1,-17.541462723165751,-149.89759437739849,22.73,2021-01-17T19:58:18Z,,,,,,,,,,,,,,,,,,,,,
9,1,-17.541464399546385,-149.89759823307395,22.73,2021-01-17T19:58:28Z,,,,,,,,,,,,,,,,,,,,,
10,1,-17.541460795328021,-149.89759957417846,22.25,2021-01-17T19:58:38Z,,,,,,,,,,,,,,,,,,,,,
11,1,-17.541455095633864,-149.89759471267462,21.77,2021-01-17T19:58:48Z,,,,,,,,,,,,,,,,,,,,,
12,1,-17.541455179452896,-149.89759622141719,21.77,2021-01-17T19:58:58Z,,,,,,,,,,,,,,,,,,,,,
13,1,-17.541440594941378,-149.89759177900851,21.77,2021-01-17T19:59:08Z,,,,,,,,,,,,,,,,,,,,,
